ds,sales,n_clients,imputed,weekday
2015-01-13 09:00:00,618.78,111.0,1,1
2015-01-13 10:00:00,618.78,111.0,-1,1
2015-01-13 11:00:00,590.45,138.0,-1,1
2015-01-13 12:00:00,701.1800000000001,137.0,-1,1
2015-01-13 13:00:00,805.53,157.0,-1,1
2015-01-13 14:00:00,920.29,113.0,-1,1
2015-01-13 15:00:00,308.26,62.0,-1,1
2015-01-13 16:00:00,180.3,31.0,-1,1
2015-01-13 17:00:00,335.30000000000007,56.0,-1,1
2015-01-13 18:00:00,622.03,79.0,-1,1
2015-01-13 19:00:00,697.78,108.0,-1,1
2015-01-13 20:00:00,495.35,80.0,-1,1
2015-01-13 21:00:00,259.49,42.0,-1,1
2015-01-14 09:00:00,1069.49,94.0,1,2
2015-01-14 10:00:00,1069.49,94.0,-1,2
2015-01-14 11:00:00,1138.8,148.0,-1,2
2015-01-14 12:00:00,1933.06,158.0,-1,2
2015-01-14 13:00:00,1773.85,195.0,-1,2
2015-01-14 14:00:00,1125.1299999999999,129.0,-1,2
2015-01-14 15:00:00,85.68,9.0,-1,2
2015-01-14 16:00:00,73.56666666666668,8.166666666666666,1,2
2015-01-14 17:00:00,61.45333333333333,7.333333333333333,1,2
2015-01-14 18:00:00,49.34,6.5,1,2
2015-01-14 19:00:00,37.22666666666667,5.666666666666666,1,2
2015-01-14 20:00:00,25.11333333333333,4.833333333333333,1,2
2015-01-14 21:00:00,13.0,4.0,-1,2
2015-01-15 09:00:00,467.67,81.0,1,3
2015-01-15 10:00:00,467.67,81.0,-1,3
2015-01-15 11:00:00,576.4100000000001,124.0,-1,3
2015-01-15 12:00:00,798.2,159.0,-1,3
2015-01-15 13:00:00,773.8299999999999,175.0,-1,3
2015-01-15 14:00:00,393.40999999999997,106.0,-1,3
2015-01-15 15:00:00,199.18,49.0,-1,3
2015-01-15 16:00:00,427.77,49.0,-1,3
2015-01-15 17:00:00,444.47,50.0,-1,3
2015-01-15 18:00:00,478.26,80.0,-1,3
2015-01-15 19:00:00,686.6400000000001,99.0,-1,3
2015-01-15 20:00:00,551.3,100.0,-1,3
2015-01-15 21:00:00,295.14,46.0,-1,3
2015-01-16 09:00:00,648.51,103.0,1,4
2015-01-16 10:00:00,648.51,103.0,-1,4
2015-01-16 11:00:00,631.6500000000001,146.0,-1,4
2015-01-16 12:00:00,683.23,153.0,-1,4
2015-01-16 13:00:00,756.1200000000001,160.0,-1,4
2015-01-16 14:00:00,491.2,119.0,-1,4
2015-01-16 15:00:00,370.15,65.0,-1,4
2015-01-16 16:00:00,383.13,41.0,-1,4
2015-01-16 17:00:00,242.16,51.0,-1,4
2015-01-16 18:00:00,436.85,58.0,-1,4
2015-01-16 19:00:00,661.47,110.0,-1,4
2015-01-16 20:00:00,1139.95,108.0,-1,4
2015-01-16 21:00:00,334.63,49.0,-1,4
2015-01-17 09:00:00,422.4,81.0,1,5
2015-01-17 10:00:00,422.4,81.0,-1,5
2015-01-17 11:00:00,1267.9299999999998,139.0,-1,5
2015-01-17 12:00:00,1134.58,193.0,-1,5
2015-01-17 13:00:00,1041.62,194.0,-1,5
2015-01-17 14:00:00,648.39,137.0,-1,5
2015-01-17 15:00:00,502.93,67.0,-1,5
2015-01-17 16:00:00,468.11,56.0,-1,5
2015-01-17 17:00:00,393.27,52.0,-1,5
2015-01-17 18:00:00,453.51,74.0,-1,5
2015-01-17 19:00:00,764.02,102.0,-1,5
2015-01-17 20:00:00,767.0699999999999,123.0,-1,5
2015-01-17 21:00:00,541.72,80.0,-1,5
2015-01-19 09:00:00,456.35,96.0,1,0
2015-01-19 10:00:00,456.35,96.0,-1,0
2015-01-19 11:00:00,591.27,127.0,-1,0
2015-01-19 12:00:00,9642.39,159.0,-1,0
2015-01-19 13:00:00,10105.77,180.0,-1,0
2015-01-19 14:00:00,9248.720000000001,111.0,-1,0
2015-01-19 15:00:00,4607.07,44.0,-1,0
2015-01-19 16:00:00,2080.13,51.0,-1,0
2015-01-19 17:00:00,1986.53,46.0,-1,0
2015-01-19 18:00:00,2282.38,88.0,-1,0
2015-01-19 19:00:00,7195.18,111.0,-1,0
2015-01-19 20:00:00,2144.63,103.0,-1,0
2015-01-19 21:00:00,1727.71,49.0,-1,0
2015-01-20 09:00:00,431.83,63.0,-1,1
2015-01-20 10:00:00,415.42,96.0,-1,1
2015-01-20 11:00:00,450.48,123.0,-1,1
2015-01-20 12:00:00,681.97,141.0,-1,1
2015-01-20 13:00:00,575.55,142.0,-1,1
2015-01-20 14:00:00,488.39,118.0,-1,1
2015-01-20 15:00:00,235.34000000000003,52.0,-1,1
2015-01-20 16:00:00,165.99,29.0,-1,1
2015-01-20 17:00:00,413.59000000000003,54.0,-1,1
2015-01-20 18:00:00,349.24,74.0,-1,1
2015-01-20 19:00:00,592.95,100.0,-1,1
2015-01-20 20:00:00,500.24,110.0,-1,1
2015-01-20 21:00:00,189.75,45.0,-1,1
2015-01-21 09:00:00,206.78,51.0,-1,2
2015-01-21 10:00:00,516.58,115.0,-1,2
2015-01-21 11:00:00,466.29999999999995,121.0,-1,2
2015-01-21 12:00:00,1098.91,163.0,-1,2
2015-01-21 13:00:00,573.14,140.0,-1,2
2015-01-21 14:00:00,345.64,89.0,-1,2
2015-01-21 15:00:00,233.99,46.0,-1,2
2015-01-21 16:00:00,190.44,25.0,-1,2
2015-01-21 17:00:00,454.04999999999995,55.0,-1,2
2015-01-21 18:00:00,397.75,67.0,-1,2
2015-01-21 19:00:00,407.55,85.0,-1,2
2015-01-21 20:00:00,482.65,97.0,-1,2
2015-01-21 21:00:00,234.79,37.0,-1,2
2015-01-22 09:00:00,206.84,64.0,-1,3
2015-01-22 10:00:00,466.63,99.0,-1,3
2015-01-22 11:00:00,543.1800000000001,126.0,-1,3
2015-01-22 12:00:00,554.0999999999999,142.0,-1,3
2015-01-22 13:00:00,852.53,155.0,-1,3
2015-01-22 14:00:00,379.03000000000003,113.0,-1,3
2015-01-22 15:00:00,249.07999999999998,60.0,-1,3
2015-01-22 16:00:00,174.67000000000002,36.0,-1,3
2015-01-22 17:00:00,348.99,53.0,-1,3
2015-01-22 18:00:00,414.5,74.0,-1,3
2015-01-22 19:00:00,551.13,112.0,-1,3
2015-01-22 20:00:00,512.84,85.0,-1,3
2015-01-22 21:00:00,155.65,37.0,-1,3
2015-01-23 09:00:00,257.14,63.0,-1,4
2015-01-23 10:00:00,483.92999999999995,98.0,-1,4
2015-01-23 11:00:00,620.99,147.0,-1,4
2015-01-23 12:00:00,720.62,156.0,-1,4
2015-01-23 13:00:00,641.76,138.0,-1,4
2015-01-23 14:00:00,535.98,141.0,-1,4
2015-01-23 15:00:00,398.68,74.0,-1,4
2015-01-23 16:00:00,248.68,42.0,-1,4
2015-01-23 17:00:00,295.03,59.0,-1,4
2015-01-23 18:00:00,489.31999999999994,80.0,-1,4
2015-01-23 19:00:00,476.07,73.0,-1,4
2015-01-23 20:00:00,634.13,101.0,-1,4
2015-01-23 21:00:00,280.90000000000003,45.0,-1,4
2015-01-24 09:00:00,271.72,47.0,-1,5
2015-01-24 10:00:00,694.97,109.0,-1,5
2015-01-24 11:00:00,609.1600000000001,140.0,-1,5
2015-01-24 12:00:00,1139.44,176.0,-1,5
2015-01-24 13:00:00,1109.66,184.0,-1,5
2015-01-24 14:00:00,937.63,153.0,-1,5
2015-01-24 15:00:00,534.66,75.0,-1,5
2015-01-24 16:00:00,296.05,48.0,-1,5
2015-01-24 17:00:00,350.88,52.0,-1,5
2015-01-24 18:00:00,461.74,71.0,-1,5
2015-01-24 19:00:00,660.5,87.0,-1,5
2015-01-24 20:00:00,731.05,125.0,-1,5
2015-01-24 21:00:00,229.06,59.0,-1,5
2015-01-26 09:00:00,290.16999999999996,76.0,-1,0
2015-01-26 10:00:00,552.78,99.0,-1,0
2015-01-26 11:00:00,565.8700000000001,112.0,-1,0
2015-01-26 12:00:00,697.77,171.0,-1,0
2015-01-26 13:00:00,555.75,151.0,-1,0
2015-01-26 14:00:00,627.05,143.0,-1,0
2015-01-26 15:00:00,351.51,66.0,-1,0
2015-01-26 16:00:00,226.84,48.0,-1,0
2015-01-26 17:00:00,248.82999999999998,51.0,-1,0
2015-01-26 18:00:00,491.53,86.0,-1,0
2015-01-26 19:00:00,449.44,100.0,-1,0
2015-01-26 20:00:00,568.4000000000001,115.0,-1,0
2015-01-26 21:00:00,281.4,43.0,-1,0
2015-01-27 09:00:00,286.78999999999996,66.0,-1,1
2015-01-27 10:00:00,550.89,93.0,-1,1
2015-01-27 11:00:00,504.71000000000004,119.0,-1,1
2015-01-27 12:00:00,586.89,148.0,-1,1
2015-01-27 13:00:00,748.47,153.0,-1,1
2015-01-27 14:00:00,372.56,106.0,-1,1
2015-01-27 15:00:00,159.98,53.0,-1,1
2015-01-27 16:00:00,87.84,22.0,-1,1
2015-01-27 17:00:00,270.19,54.0,-1,1
2015-01-27 18:00:00,264.87,49.0,-1,1
2015-01-27 19:00:00,533.46,109.0,-1,1
2015-01-27 20:00:00,489.38,107.0,-1,1
2015-01-27 21:00:00,195.38,37.0,-1,1
2015-01-28 09:00:00,208.38,62.0,-1,2
2015-01-28 10:00:00,382.43,92.0,-1,2
2015-01-28 11:00:00,820.77,138.0,-1,2
2015-01-28 12:00:00,607.99,171.0,-1,2
2015-01-28 13:00:00,548.4200000000001,144.0,-1,2
2015-01-28 14:00:00,311.64,108.0,-1,2
2015-01-28 15:00:00,172.70999999999998,54.0,-1,2
2015-01-28 16:00:00,169.26,27.0,-1,2
2015-01-28 17:00:00,271.76,49.0,-1,2
2015-01-28 18:00:00,478.23,63.0,-1,2
2015-01-28 19:00:00,544.42,95.0,-1,2
2015-01-28 20:00:00,467.42999999999995,94.0,-1,2
2015-01-28 21:00:00,168.74,34.0,-1,2
2015-01-29 09:00:00,365.5,69.0,-1,3
2015-01-29 10:00:00,346.42,80.0,-1,3
2015-01-29 11:00:00,683.22,127.0,-1,3
2015-01-29 12:00:00,664.9200000000001,146.0,-1,3
2015-01-29 13:00:00,605.85,161.0,-1,3
2015-01-29 14:00:00,407.57000000000005,95.0,-1,3
2015-01-29 15:00:00,298.47,51.0,-1,3
2015-01-29 16:00:00,217.85,41.0,-1,3
2015-01-29 17:00:00,325.70000000000005,66.0,-1,3
2015-01-29 18:00:00,454.85,67.0,-1,3
2015-01-29 19:00:00,467.66999999999996,80.0,-1,3
2015-01-29 20:00:00,924.61,85.0,-1,3
2015-01-29 21:00:00,168.89,32.0,-1,3
2015-01-30 09:00:00,263.21,60.0,-1,4
2015-01-30 10:00:00,622.25,102.0,-1,4
2015-01-30 11:00:00,498.36,106.0,-1,4
2015-01-30 12:00:00,790.95,140.0,-1,4
2015-01-30 13:00:00,907.24,164.0,-1,4
2015-01-30 14:00:00,496.0,106.0,-1,4
2015-01-30 15:00:00,287.63,47.0,-1,4
2015-01-30 16:00:00,190.11,39.0,-1,4
2015-01-30 17:00:00,546.59,66.0,-1,4
2015-01-30 18:00:00,505.35,61.0,-1,4
2015-01-30 19:00:00,570.86,72.0,-1,4
2015-01-30 20:00:00,696.72,111.0,-1,4
2015-01-30 21:00:00,205.22,33.0,-1,4
2015-01-31 09:00:00,236.92999999999998,50.0,-1,5
2015-01-31 10:00:00,661.7,113.0,-1,5
2015-01-31 11:00:00,998.73,157.0,-1,5
2015-01-31 12:00:00,1385.81,214.0,-1,5
2015-01-31 13:00:00,1810.91,184.0,-1,5
2015-01-31 14:00:00,841.9000000000001,124.0,-1,5
2015-01-31 15:00:00,495.67,68.0,-1,5
2015-01-31 16:00:00,387.15999999999997,48.0,-1,5
2015-01-31 17:00:00,444.02,62.0,-1,5
2015-01-31 18:00:00,561.6,70.0,-1,5
2015-01-31 19:00:00,616.51,89.0,-1,5
2015-01-31 20:00:00,821.26,107.0,-1,5
2015-01-31 21:00:00,436.24,46.0,-1,5
2015-02-02 09:00:00,243.05,53.0,-1,0
2015-02-02 10:00:00,482.81,85.0,-1,0
2015-02-02 11:00:00,576.1,137.0,-1,0
2015-02-02 12:00:00,868.26,171.0,-1,0
2015-02-02 13:00:00,854.42,161.0,-1,0
2015-02-02 14:00:00,539.41,126.0,-1,0
2015-02-02 15:00:00,174.64,39.0,-1,0
2015-02-02 16:00:00,277.00999999999993,53.0,-1,0
2015-02-02 17:00:00,317.15000000000003,57.0,-1,0
2015-02-02 18:00:00,448.51,73.0,-1,0
2015-02-02 19:00:00,424.2,86.0,-1,0
2015-02-02 20:00:00,798.27,118.0,-1,0
2015-02-02 21:00:00,186.95,38.0,-1,0
2015-02-03 09:00:00,415.92999999999995,66.0,-1,1
2015-02-03 10:00:00,410.38,91.0,-1,1
2015-02-03 11:00:00,773.35,123.0,-1,1
2015-02-03 12:00:00,763.56,159.0,-1,1
2015-02-03 13:00:00,1011.29,177.0,-1,1
2015-02-03 14:00:00,626.55,113.0,-1,1
2015-02-03 15:00:00,233.25,59.0,-1,1
2015-02-03 16:00:00,227.08999999999997,28.0,-1,1
2015-02-03 17:00:00,343.61,59.0,-1,1
2015-02-03 18:00:00,386.29,57.0,-1,1
2015-02-03 19:00:00,622.44,99.0,-1,1
2015-02-03 20:00:00,501.15,98.0,-1,1
2015-02-03 21:00:00,189.79,30.0,-1,1
2015-02-04 09:00:00,467.32,58.0,-1,2
2015-02-04 10:00:00,867.1800000000001,87.0,-1,2
2015-02-04 11:00:00,1550.53,128.0,-1,2
2015-02-04 12:00:00,1475.42,148.0,-1,2
2015-02-04 13:00:00,1396.63,135.0,-1,2
2015-02-04 14:00:00,1115.08,107.0,-1,2
2015-02-04 15:00:00,364.37,48.0,-1,2
2015-02-04 16:00:00,549.1099999999999,43.0,-1,2
2015-02-04 17:00:00,970.5699999999999,46.0,-1,2
2015-02-04 18:00:00,1071.66,67.0,-1,2
2015-02-04 19:00:00,762.73,78.0,-1,2
2015-02-04 20:00:00,1247.18,95.0,-1,2
2015-02-04 21:00:00,340.14,28.0,-1,2
2015-02-05 09:00:00,288.85,59.0,-1,3
2015-02-05 10:00:00,486.86,78.0,-1,3
2015-02-05 11:00:00,554.3399999999999,114.0,-1,3
2015-02-05 12:00:00,827.02,173.0,-1,3
2015-02-05 13:00:00,673.56,138.0,-1,3
2015-02-05 14:00:00,478.59,121.0,-1,3
2015-02-05 15:00:00,358.21,70.0,-1,3
2015-02-05 16:00:00,205.97000000000003,44.0,-1,3
2015-02-05 17:00:00,237.82,43.0,-1,3
2015-02-05 18:00:00,367.78,52.0,-1,3
2015-02-05 19:00:00,469.82,95.0,-1,3
2015-02-05 20:00:00,483.69000000000005,101.0,-1,3
2015-02-05 21:00:00,72.53,35.0,-1,3
2015-02-06 09:00:00,346.25,69.0,-1,4
2015-02-06 10:00:00,604.77,96.0,-1,4
2015-02-06 11:00:00,905.26,144.0,-1,4
2015-02-06 12:00:00,1118.42,160.0,-1,4
2015-02-06 13:00:00,836.8499999999999,162.0,-1,4
2015-02-06 14:00:00,616.8199999999999,123.0,-1,4
2015-02-06 15:00:00,297.25,54.0,-1,4
2015-02-06 16:00:00,161.14000000000001,33.0,-1,4
2015-02-06 17:00:00,395.96,61.0,-1,4
2015-02-06 18:00:00,415.81,65.0,-1,4
2015-02-06 19:00:00,672.01,95.0,-1,4
2015-02-06 20:00:00,727.3000000000002,96.0,-1,4
2015-02-06 21:00:00,196.75,40.0,-1,4
2015-02-07 09:00:00,274.33000000000004,49.0,-1,5
2015-02-07 10:00:00,560.0,95.0,-1,5
2015-02-07 11:00:00,861.68,124.0,-1,5
2015-02-07 12:00:00,1275.5,215.0,-1,5
2015-02-07 13:00:00,1190.46,208.0,-1,5
2015-02-07 14:00:00,925.3199999999999,154.0,-1,5
2015-02-07 15:00:00,653.58,82.0,-1,5
2015-02-07 16:00:00,304.01,41.0,-1,5
2015-02-07 17:00:00,467.58,70.0,-1,5
2015-02-07 18:00:00,640.16,79.0,-1,5
2015-02-07 19:00:00,647.49,93.0,-1,5
2015-02-07 20:00:00,643.25,90.0,-1,5
2015-02-07 21:00:00,273.93,43.0,-1,5
2015-02-09 09:00:00,261.03999999999996,53.0,-1,0
2015-02-09 10:00:00,436.45,83.0,-1,0
2015-02-09 11:00:00,646.87,113.0,-1,0
2015-02-09 12:00:00,664.44,150.0,-1,0
2015-02-09 13:00:00,799.3199999999999,157.0,-1,0
2015-02-09 14:00:00,519.41,135.0,-1,0
2015-02-09 15:00:00,333.75,76.0,-1,0
2015-02-09 16:00:00,184.32999999999998,40.0,-1,0
2015-02-09 17:00:00,282.99,51.0,-1,0
2015-02-09 18:00:00,438.61,84.0,-1,0
2015-02-09 19:00:00,714.8199999999999,103.0,-1,0
2015-02-09 20:00:00,651.71,113.0,-1,0
2015-02-09 21:00:00,255.32,42.0,-1,0
2015-02-10 09:00:00,186.23000000000002,47.0,-1,1
2015-02-10 10:00:00,388.35,101.0,-1,1
2015-02-10 11:00:00,507.31,102.0,-1,1
2015-02-10 12:00:00,821.34,150.0,-1,1
2015-02-10 13:00:00,771.01,172.0,-1,1
2015-02-10 14:00:00,476.23,123.0,-1,1
2015-02-10 15:00:00,245.41000000000003,49.0,-1,1
2015-02-10 16:00:00,199.57999999999998,33.0,-1,1
2015-02-10 17:00:00,205.65,39.0,-1,1
2015-02-10 18:00:00,410.48,66.0,-1,1
2015-02-10 19:00:00,688.9200000000001,89.0,-1,1
2015-02-10 20:00:00,577.91,105.0,-1,1
2015-02-10 21:00:00,216.32,44.0,-1,1
2015-02-11 09:00:00,288.28,61.0,-1,2
2015-02-11 10:00:00,409.39,82.0,-1,2
2015-02-11 11:00:00,506.26,123.0,-1,2
2015-02-11 12:00:00,612.86,156.0,-1,2
2015-02-11 13:00:00,681.82,177.0,-1,2
2015-02-11 14:00:00,413.52,110.0,-1,2
2015-02-11 15:00:00,394.02000000000004,64.0,-1,2
2015-02-11 16:00:00,314.0,40.0,-1,2
2015-02-11 17:00:00,302.37,56.0,-1,2
2015-02-11 18:00:00,443.34000000000003,81.0,-1,2
2015-02-11 19:00:00,495.33,106.0,-1,2
2015-02-11 20:00:00,648.62,122.0,-1,2
2015-02-11 21:00:00,241.81,41.0,-1,2
2015-02-12 09:00:00,326.24,57.0,-1,3
2015-02-12 10:00:00,509.89,119.0,-1,3
2015-02-12 11:00:00,631.36,130.0,-1,3
2015-02-12 12:00:00,782.61,134.0,-1,3
2015-02-12 13:00:00,533.01,146.0,-1,3
2015-02-12 14:00:00,547.19,127.0,-1,3
2015-02-12 15:00:00,215.07,53.0,-1,3
2015-02-12 16:00:00,146.92000000000002,40.0,-1,3
2015-02-12 17:00:00,243.48,49.0,-1,3
2015-02-12 18:00:00,443.34,72.0,-1,3
2015-02-12 19:00:00,602.41,102.0,-1,3
2015-02-12 20:00:00,620.2,93.0,-1,3
2015-02-12 21:00:00,108.21,18.0,-1,3
2015-02-13 09:00:00,249.03000000000003,57.0,-1,4
2015-02-13 10:00:00,695.64,108.0,-1,4
2015-02-13 11:00:00,774.65,133.0,-1,4
2015-02-13 12:00:00,803.55,154.0,-1,4
2015-02-13 13:00:00,571.8,147.0,-1,4
2015-02-13 14:00:00,545.81,123.0,-1,4
2015-02-13 15:00:00,244.2,65.0,-1,4
2015-02-13 16:00:00,169.82,29.0,-1,4
2015-02-13 17:00:00,234.94,48.0,-1,4
2015-02-13 18:00:00,476.18,71.0,-1,4
2015-02-13 19:00:00,597.8299999999999,85.0,-1,4
2015-02-13 20:00:00,604.96,103.0,-1,4
2015-02-13 21:00:00,193.88000000000002,37.0,-1,4
2015-02-14 09:00:00,253.73,52.0,-1,5
2015-02-14 10:00:00,657.95,114.0,-1,5
2015-02-14 11:00:00,1023.1700000000001,161.0,-1,5
