2022-12-26 20:26:43 | INFO | startup event.
2022-12-26 20:37:37 | INFO | shutdown event.
2022-12-26 20:38:15 | INFO | startup event.
2022-12-26 22:59:20 | INFO | shutdown event.
2022-12-26 23:10:01 | INFO | startup event.
2022-12-26 23:17:05 | INFO | shutdown event.
2022-12-26 23:18:22 | INFO | startup event.
2022-12-26 23:18:29 | INFO | shutdown event.
2022-12-26 23:19:02 | INFO | startup event.
2022-12-26 23:48:00 | INFO | shutdown event.
2022-12-26 23:49:17 | INFO | startup event.
2022-12-26 23:52:41 | INFO | shutdown event.
2022-12-26 23:53:58 | INFO | startup event.
2022-12-27 00:06:16 | INFO | shutdown event.
