"id","datetime","store","weekday","sales","products_sold","clientes_that_bought","half_hour","year","month","dia"
373,2020-04-01 19:30:00,274,wednesday,1238,247,24,39,2020,4,1
374,2020-04-01 20:00:00,274,wednesday,372,97,13,40,2020,4,1
375,2020-04-01 20:30:00,274,wednesday,421,96,12,41,2020,4,1
376,2020-04-02 08:30:00,274,thursday,526,129,18,17,2020,4,2
377,2020-04-02 09:00:00,274,thursday,1491,288,21,18,2020,4,2
378,2020-04-02 09:30:00,274,thursday,836,165,16,19,2020,4,2
379,2020-04-02 10:00:00,274,thursday,757,164,15,20,2020,4,2
380,2020-04-02 10:30:00,274,thursday,1815,298,19,21,2020,4,2
381,2020-04-02 11:00:00,274,thursday,2274,499,23,22,2020,4,2
382,2020-04-02 11:30:00,274,thursday,1766,369,24,23,2020,4,2
383,2020-04-02 12:00:00,274,thursday,1295,267,24,24,2020,4,2
384,2020-04-02 12:30:00,274,thursday,1798,390,31,25,2020,4,2
385,2020-04-02 13:00:00,274,thursday,1706,358,22,26,2020,4,2
386,2020-04-02 13:30:00,274,thursday,1804,455,22,27,2020,4,2
387,2020-04-02 14:00:00,274,thursday,544,94,12,28,2020,4,2
388,2020-04-02 14:30:00,274,thursday,1317,240,20,29,2020,4,2
389,2020-04-02 15:00:00,274,thursday,1874,355,21,30,2020,4,2
390,2020-04-02 15:30:00,274,thursday,2222,442,22,31,2020,4,2
391,2020-04-02 16:00:00,274,thursday,2610,493,20,32,2020,4,2
392,2020-04-02 16:30:00,274,thursday,1788,363,27,33,2020,4,2
393,2020-04-02 17:00:00,274,thursday,1695,347,24,34,2020,4,2
394,2020-04-02 17:30:00,274,thursday,2082,456,29,35,2020,4,2
395,2020-04-02 18:00:00,274,thursday,2149,450,27,36,2020,4,2
396,2020-04-02 18:30:00,274,thursday,2469,466,23,37,2020,4,2
397,2020-04-02 19:00:00,274,thursday,1337,277,16,38,2020,4,2
398,2020-04-02 19:30:00,274,thursday,823,168,15,39,2020,4,2
399,2020-04-02 20:00:00,274,thursday,900,178,16,40,2020,4,2
400,2020-04-02 20:30:00,274,thursday,883,151,12,41,2020,4,2
401,2020-04-03 08:30:00,274,friday,627,149,17,17,2020,4,3
402,2020-04-03 09:00:00,274,friday,699,123,12,18,2020,4,3
403,2020-04-03 09:30:00,274,friday,1022,198,19,19,2020,4,3
404,2020-04-03 10:00:00,274,friday,1317,248,19,20,2020,4,3
405,2020-04-03 10:30:00,274,friday,1093,205,16,21,2020,4,3
406,2020-04-03 11:00:00,274,friday,1758,373,27,22,2020,4,3
407,2020-04-03 11:30:00,274,friday,2899,551,31,23,2020,4,3
408,2020-04-03 12:00:00,274,friday,1602,364,20,24,2020,4,3
409,2020-04-03 12:30:00,274,friday,1692,348,28,25,2020,4,3
410,2020-04-03 13:00:00,274,friday,2181,448,25,26,2020,4,3
411,2020-04-03 13:30:00,274,friday,2250,509,26,27,2020,4,3
412,2020-04-03 14:00:00,274,friday,2024,471,22,28,2020,4,3
413,2020-04-03 14:30:00,274,friday,717,162,19,29,2020,4,3
414,2020-04-03 15:00:00,274,friday,1818,355,20,30,2020,4,3
415,2020-04-03 15:30:00,274,friday,2398,472,28,31,2020,4,3
416,2020-04-03 16:00:00,274,friday,1365,303,20,32,2020,4,3
417,2020-04-03 16:30:00,274,friday,1603,372,26,33,2020,4,3
418,2020-04-03 17:00:00,274,friday,2145,408,30,34,2020,4,3
419,2020-04-03 17:30:00,274,friday,2062,409,26,35,2020,4,3
420,2020-04-03 18:00:00,274,friday,2549,583,30,36,2020,4,3
421,2020-04-03 18:30:00,274,friday,1353,330,27,37,2020,4,3
422,2020-04-03 19:00:00,274,friday,1579,299,21,38,2020,4,3
423,2020-04-03 19:30:00,274,friday,1609,400,17,39,2020,4,3
424,2020-04-03 20:00:00,274,friday,1295,229,20,40,2020,4,3
425,2020-04-03 20:30:00,274,friday,671,139,13,41,2020,4,3
426,2020-04-04 08:30:00,274,saturday,1439,302,24,17,2020,4,4
427,2020-04-04 09:00:00,274,saturday,1364,270,19,18,2020,4,4
428,2020-04-04 09:30:00,274,saturday,882,186,12,19,2020,4,4
429,2020-04-04 10:00:00,274,saturday,1792,371,18,20,2020,4,4
430,2020-04-04 10:30:00,274,saturday,2504,506,22,21,2020,4,4
431,2020-04-04 11:00:00,274,saturday,1342,358,29,22,2020,4,4
432,2020-04-04 11:30:00,274,saturday,1613,432,23,23,2020,4,4
433,2020-04-04 12:00:00,274,saturday,2432,504,34,24,2020,4,4
434,2020-04-04 12:30:00,274,saturday,3133,655,31,25,2020,4,4
435,2020-04-04 13:00:00,274,saturday,1841,293,16,26,2020,4,4
436,2020-04-04 13:30:00,274,saturday,1092,257,19,27,2020,4,4
437,2020-04-04 14:00:00,274,saturday,2500,604,31,28,2020,4,4
438,2020-04-04 14:30:00,274,saturday,1516,297,26,29,2020,4,4
439,2020-04-04 15:00:00,274,saturday,687,155,16,30,2020,4,4
440,2020-04-04 15:30:00,274,saturday,1855,347,22,31,2020,4,4
441,2020-04-04 16:00:00,274,saturday,2047,421,27,32,2020,4,4
442,2020-04-04 16:30:00,274,saturday,1675,328,22,33,2020,4,4
443,2020-04-04 17:00:00,274,saturday,2673,560,31,34,2020,4,4
444,2020-04-04 17:30:00,274,saturday,2198,459,21,35,2020,4,4
445,2020-04-04 18:00:00,274,saturday,2126,398,27,36,2020,4,4
446,2020-04-04 18:30:00,274,saturday,1985,354,25,37,2020,4,4
447,2020-04-04 19:00:00,274,saturday,1214,238,16,38,2020,4,4
448,2020-04-04 19:30:00,274,saturday,1613,344,16,39,2020,4,4
449,2020-04-04 20:00:00,274,saturday,461,103,11,40,2020,4,4
450,2020-04-04 20:30:00,274,saturday,300,49,7,41,2020,4,4
451,2020-04-05 08:30:00,274,sunday,825,162,11,17,2020,4,5
452,2020-04-05 09:00:00,274,sunday,1597,309,18,18,2020,4,5
453,2020-04-05 09:30:00,274,sunday,475,97,13,19,2020,4,5
454,2020-04-05 10:00:00,274,sunday,1984,428,18,20,2020,4,5
455,2020-04-05 10:30:00,274,sunday,1660,358,26,21,2020,4,5
456,2020-04-05 11:00:00,274,sunday,1539,336,20,22,2020,4,5
457,2020-04-05 11:30:00,274,sunday,2257,497,27,23,2020,4,5
458,2020-04-05 12:00:00,274,sunday,1009,206,25,24,2020,4,5
459,2020-04-05 12:30:00,274,sunday,1822,427,30,25,2020,4,5
460,2020-04-05 13:00:00,274,sunday,1689,402,25,26,2020,4,5
461,2020-04-05 13:30:00,274,sunday,2248,337,24,27,2020,4,5
462,2020-04-05 14:00:00,274,sunday,1356,266,20,28,2020,4,5
463,2020-04-05 14:30:00,274,sunday,859,157,10,29,2020,4,5
464,2020-04-05 15:00:00,274,sunday,1507,371,18,30,2020,4,5
465,2020-04-05 15:30:00,274,sunday,793,180,16,31,2020,4,5
466,2020-04-05 16:00:00,274,sunday,1344,307,22,32,2020,4,5
467,2020-04-05 16:30:00,274,sunday,516,110,11,33,2020,4,5
468,2020-04-05 17:00:00,274,sunday,556,121,12,34,2020,4,5
469,2020-04-05 17:30:00,274,sunday,1263,246,15,35,2020,4,5
470,2020-04-05 18:00:00,274,sunday,1507,305,18,36,2020,4,5
471,2020-04-05 18:30:00,274,sunday,772,191,13,37,2020,4,5
472,2020-04-05 19:00:00,274,sunday,944,193,17,38,2020,4,5
473,2020-04-05 19:30:00,274,sunday,539,120,10,39,2020,4,5
474,2020-04-05 20:00:00,274,sunday,472,122,9,40,2020,4,5
475,2020-04-05 20:30:00,274,sunday,241,54,8,41,2020,4,5
476,2020-04-06 08:30:00,274,monday,393,125,12,17,2020,4,6
477,2020-04-06 09:00:00,274,monday,1054,232,16,18,2020,4,6
478,2020-04-06 09:30:00,274,monday,1402,316,19,19,2020,4,6
479,2020-04-06 10:00:00,274,monday,111,22,6,20,2020,4,6
480,2020-04-06 10:30:00,274,monday,715,163,15,21,2020,4,6
481,2020-04-06 11:00:00,274,monday,733,200,20,22,2020,4,6
482,2020-04-06 11:30:00,274,monday,1093,260,15,23,2020,4,6
483,2020-04-06 12:00:00,274,monday,784,161,18,24,2020,4,6
484,2020-04-06 12:30:00,274,monday,1344,285,25,25,2020,4,6
485,2020-04-06 13:00:00,274,monday,868,232,19,26,2020,4,6
486,2020-04-06 13:30:00,274,monday,1253,265,24,27,2020,4,6
487,2020-04-06 14:00:00,274,monday,923,213,14,28,2020,4,6
488,2020-04-06 14:30:00,274,monday,1413,293,20,29,2020,4,6
489,2020-04-06 15:00:00,274,monday,1507,365,25,30,2020,4,6
490,2020-04-06 15:30:00,274,monday,2420,463,25,31,2020,4,6
491,2020-04-06 16:00:00,274,monday,2451,540,28,32,2020,4,6
492,2020-04-06 16:30:00,274,monday,1778,322,19,33,2020,4,6
493,2020-04-06 17:00:00,274,monday,1016,218,25,34,2020,4,6
494,2020-04-06 17:30:00,274,monday,488,121,17,35,2020,4,6
495,2020-04-06 18:00:00,274,monday,725,212,18,36,2020,4,6
496,2020-04-06 18:30:00,274,monday,1502,284,22,37,2020,4,6
497,2020-04-06 19:00:00,274,monday,2009,414,19,38,2020,4,6
498,2020-04-06 19:30:00,274,monday,311,66,9,39,2020,4,6
499,2020-04-06 20:00:00,274,monday,396,84,10,40,2020,4,6
500,2020-04-06 20:30:00,274,monday,1094,245,11,41,2020,4,6
501,2020-04-07 08:30:00,274,tuesday,713,146,20,17,2020,4,7
502,2020-04-07 09:00:00,274,tuesday,1413,322,18,18,2020,4,7
503,2020-04-07 09:30:00,274,tuesday,370,78,15,19,2020,4,7
504,2020-04-07 10:00:00,274,tuesday,902,212,21,20,2020,4,7
505,2020-04-07 10:30:00,274,tuesday,1113,237,17,21,2020,4,7
506,2020-04-07 11:00:00,274,tuesday,2068,443,19,22,2020,4,7
507,2020-04-07 11:30:00,274,tuesday,2898,700,25,23,2020,4,7
508,2020-04-07 12:00:00,274,tuesday,1211,260,25,24,2020,4,7
509,2020-04-07 12:30:00,274,tuesday,730,179,19,25,2020,4,7
510,2020-04-07 13:00:00,274,tuesday,1461,321,23,26,2020,4,7
511,2020-04-07 13:30:00,274,tuesday,1279,284,17,27,2020,4,7
512,2020-04-07 14:00:00,274,tuesday,1527,308,22,28,2020,4,7
513,2020-04-07 14:30:00,274,tuesday,840,209,19,29,2020,4,7
514,2020-04-07 15:00:00,274,tuesday,1847,389,18,30,2020,4,7
515,2020-04-07 15:30:00,274,tuesday,2690,585,30,31,2020,4,7
516,2020-04-07 16:00:00,274,tuesday,3373,805,29,32,2020,4,7
517,2020-04-07 16:30:00,274,tuesday,2426,612,18,33,2020,4,7
518,2020-04-07 17:00:00,274,tuesday,1175,327,21,34,2020,4,7
519,2020-04-07 17:30:00,274,tuesday,1124,259,19,35,2020,4,7
520,2020-04-07 18:00:00,274,tuesday,1121,263,20,36,2020,4,7
521,2020-04-07 18:30:00,274,tuesday,1432,323,16,37,2020,4,7
522,2020-04-07 19:00:00,274,tuesday,1213,252,19,38,2020,4,7
523,2020-04-07 19:30:00,274,tuesday,575,146,19,39,2020,4,7
524,2020-04-07 20:00:00,274,tuesday,1188,246,12,40,2020,4,7
525,2020-04-07 20:30:00,274,tuesday,607,132,6,41,2020,4,7
526,2020-04-08 08:30:00,274,wednesday,1007,168,17,17,2020,4,8
527,2020-04-08 09:00:00,274,wednesday,379,91,21,18,2020,4,8
528,2020-04-08 09:30:00,274,wednesday,640,147,19,19,2020,4,8
529,2020-04-08 10:00:00,274,wednesday,1053,175,23,20,2020,4,8
530,2020-04-08 10:30:00,274,wednesday,758,166,19,21,2020,4,8
531,2020-04-08 11:00:00,274,wednesday,593,124,20,22,2020,4,8
532,2020-04-08 11:30:00,274,wednesday,911,199,23,23,2020,4,8
533,2020-04-08 12:00:00,274,wednesday,1276,270,30,24,2020,4,8
534,2020-04-08 12:30:00,274,wednesday,1953,387,32,25,2020,4,8
535,2020-04-08 13:00:00,274,wednesday,1477,284,38,26,2020,4,8
536,2020-04-08 13:30:00,274,wednesday,415,93,16,27,2020,4,8
537,2020-04-08 14:00:00,274,wednesday,457,106,12,28,2020,4,8
538,2020-04-08 14:30:00,274,wednesday,658,151,20,29,2020,4,8
539,2020-04-08 15:00:00,274,wednesday,1369,305,20,30,2020,4,8
540,2020-04-08 15:30:00,274,wednesday,2507,400,22,31,2020,4,8
541,2020-04-08 16:00:00,274,wednesday,3207,641,31,32,2020,4,8
542,2020-04-08 16:30:00,274,wednesday,1577,326,29,33,2020,4,8
543,2020-04-08 17:00:00,274,wednesday,1401,340,21,34,2020,4,8
544,2020-04-08 17:30:00,274,wednesday,1947,327,25,35,2020,4,8
545,2020-04-08 18:00:00,274,wednesday,988,203,19,36,2020,4,8
546,2020-04-08 18:30:00,274,wednesday,1497,330,21,37,2020,4,8
547,2020-04-08 19:00:00,274,wednesday,1304,303,24,38,2020,4,8
548,2020-04-08 19:30:00,274,wednesday,748,148,15,39,2020,4,8
549,2020-04-08 20:00:00,274,wednesday,1029,216,19,40,2020,4,8
550,2020-04-08 20:30:00,274,wednesday,899,178,10,41,2020,4,8
551,2020-04-09 08:30:00,274,thursday,1201,224,20,17,2020,4,9
552,2020-04-09 09:00:00,274,thursday,1436,327,15,18,2020,4,9
553,2020-04-09 09:30:00,274,thursday,1142,236,15,19,2020,4,9
554,2020-04-09 10:00:00,274,thursday,1113,229,18,20,2020,4,9
555,2020-04-09 10:30:00,274,thursday,771,196,19,21,2020,4,9
556,2020-04-09 11:00:00,274,thursday,1752,330,22,22,2020,4,9
557,2020-04-09 11:30:00,274,thursday,3860,725,20,23,2020,4,9
558,2020-04-09 12:00:00,274,thursday,2490,559,31,24,2020,4,9
559,2020-04-09 12:30:00,274,thursday,2933,559,36,25,2020,4,9
560,2020-04-09 13:00:00,274,thursday,1718,385,36,26,2020,4,9
561,2020-04-09 13:30:00,274,thursday,2915,693,39,27,2020,4,9
562,2020-04-09 14:00:00,274,thursday,1186,263,17,28,2020,4,9
563,2020-04-09 14:30:00,274,thursday,1432,297,24,29,2020,4,9
564,2020-04-09 15:00:00,274,thursday,2482,569,27,30,2020,4,9
565,2020-04-09 15:30:00,274,thursday,1772,363,21,31,2020,4,9
566,2020-04-09 16:00:00,274,thursday,1348,300,24,32,2020,4,9
567,2020-04-09 16:30:00,274,thursday,1985,429,20,33,2020,4,9
568,2020-04-09 17:00:00,274,thursday,1021,221,19,34,2020,4,9
569,2020-04-09 17:30:00,274,thursday,2089,444,32,35,2020,4,9
570,2020-04-09 18:00:00,274,thursday,4315,774,39,36,2020,4,9
571,2020-04-09 18:30:00,274,thursday,2471,525,25,37,2020,4,9
572,2020-04-09 19:00:00,274,thursday,2133,462,33,38,2020,4,9
573,2020-04-09 19:30:00,274,thursday,1252,221,20,39,2020,4,9
574,2020-04-09 20:00:00,274,thursday,1554,261,17,40,2020,4,9
575,2020-04-09 20:30:00,274,thursday,1905,381,20,41,2020,4,9
576,2020-04-10 08:30:00,274,friday,165,40,7,17,2020,4,10
577,2020-04-10 09:00:00,274,friday,249,72,11,18,2020,4,10
578,2020-04-10 09:30:00,274,friday,1166,263,20,19,2020,4,10
579,2020-04-10 10:00:00,274,friday,1329,257,14,20,2020,4,10
580,2020-04-10 10:30:00,274,friday,1057,236,20,21,2020,4,10
581,2020-04-10 11:00:00,274,friday,1995,347,19,22,2020,4,10
582,2020-04-10 11:30:00,274,friday,1673,306,24,23,2020,4,10
583,2020-04-10 12:00:00,274,friday,3212,634,34,24,2020,4,10
584,2020-04-10 12:30:00,274,friday,1479,323,20,25,2020,4,10
585,2020-04-10 13:00:00,274,friday,1750,334,26,26,2020,4,10
586,2020-04-10 13:30:00,274,friday,1202,240,18,27,2020,4,10
587,2020-04-10 14:00:00,274,friday,1146,268,21,28,2020,4,10
588,2020-04-10 14:30:00,274,friday,2712,601,42,29,2020,4,10
589,2020-04-10 15:00:00,274,friday,872,183,15,30,2020,4,10
590,2020-04-10 15:30:00,274,friday,779,186,13,31,2020,4,10
591,2020-04-10 16:00:00,274,friday,1946,492,14,32,2020,4,10
592,2020-04-10 16:30:00,274,friday,1099,258,25,33,2020,4,10
593,2020-04-10 17:00:00,274,friday,1457,318,21,34,2020,4,10
594,2020-04-10 17:30:00,274,friday,1816,402,18,35,2020,4,10
595,2020-04-10 18:00:00,274,friday,1862,367,18,36,2020,4,10
596,2020-04-10 18:30:00,274,friday,807,178,15,37,2020,4,10
597,2020-04-10 19:00:00,274,friday,734,139,13,38,2020,4,10
598,2020-04-10 19:30:00,274,friday,874,227,15,39,2020,4,10
599,2020-04-10 20:00:00,274,friday,1019,195,16,40,2020,4,10
600,2020-04-10 20:30:00,274,friday,736,102,14,41,2020,4,10
601,2020-04-11 08:30:00,274,saturday,1019,187,19,17,2020,4,11
602,2020-04-11 09:00:00,274,saturday,1319,322,18,18,2020,4,11
603,2020-04-11 09:30:00,274,saturday,1031,249,9,19,2020,4,11
604,2020-04-11 10:00:00,274,saturday,1562,299,22,20,2020,4,11
605,2020-04-11 10:30:00,274,saturday,2108,446,22,21,2020,4,11
606,2020-04-11 11:00:00,274,saturday,1857,336,25,22,2020,4,11
607,2020-04-11 11:30:00,274,saturday,1252,234,20,23,2020,4,11
608,2020-04-11 12:00:00,274,saturday,1565,366,22,24,2020,4,11
609,2020-04-11 12:30:00,274,saturday,2890,616,31,25,2020,4,11
610,2020-04-11 13:00:00,274,saturday,2363,557,34,26,2020,4,11
611,2020-04-11 13:30:00,274,saturday,1685,432,28,27,2020,4,11
612,2020-04-11 14:00:00,274,saturday,724,153,18,28,2020,4,11
613,2020-04-11 14:30:00,274,saturday,1094,242,18,29,2020,4,11
614,2020-04-11 15:00:00,274,saturday,1892,342,22,30,2020,4,11
615,2020-04-11 15:30:00,274,saturday,2128,449,26,31,2020,4,11
616,2020-04-11 16:00:00,274,saturday,1891,449,19,32,2020,4,11
617,2020-04-11 16:30:00,274,saturday,828,226,12,33,2020,4,11
618,2020-04-11 17:00:00,274,saturday,1390,288,22,34,2020,4,11
619,2020-04-11 17:30:00,274,saturday,1855,367,33,35,2020,4,11
620,2020-04-11 18:00:00,274,saturday,1910,394,27,36,2020,4,11
621,2020-04-11 18:30:00,274,saturday,1221,243,13,37,2020,4,11
622,2020-04-11 19:00:00,274,saturday,1622,326,20,38,2020,4,11
623,2020-04-11 19:30:00,274,saturday,1968,413,31,39,2020,4,11
624,2020-04-11 20:00:00,274,saturday,852,164,14,40,2020,4,11
625,2020-04-11 20:30:00,274,saturday,160,37,4,41,2020,4,11
626,2020-04-12 08:30:00,274,sunday,688,126,12,17,2020,4,12
627,2020-04-12 09:00:00,274,sunday,582,121,11,18,2020,4,12
628,2020-04-12 09:30:00,274,sunday,893,128,8,19,2020,4,12
629,2020-04-12 10:00:00,274,sunday,1198,244,15,20,2020,4,12
630,2020-04-12 10:30:00,274,sunday,909,205,19,21,2020,4,12
631,2020-04-12 11:00:00,274,sunday,1325,290,24,22,2020,4,12
632,2020-04-12 11:30:00,274,sunday,804,208,9,23,2020,4,12
633,2020-04-12 12:00:00,274,sunday,2330,461,25,24,2020,4,12
634,2020-04-12 12:30:00,274,sunday,2124,446,24,25,2020,4,12
635,2020-04-12 13:00:00,274,sunday,1674,345,31,26,2020,4,12
636,2020-04-12 13:30:00,274,sunday,1107,278,23,27,2020,4,12
637,2020-04-12 14:00:00,274,sunday,1649,360,20,28,2020,4,12
638,2020-04-12 14:30:00,274,sunday,552,126,13,29,2020,4,12
639,2020-04-12 15:00:00,274,sunday,736,151,16,30,2020,4,12
640,2020-04-12 15:30:00,274,sunday,1379,287,18,31,2020,4,12
641,2020-04-12 16:00:00,274,sunday,546,105,13,32,2020,4,12
642,2020-04-12 16:30:00,274,sunday,637,165,13,33,2020,4,12
643,2020-04-12 17:00:00,274,sunday,601,146,11,34,2020,4,12
644,2020-04-12 17:30:00,274,sunday,724,169,14,35,2020,4,12
645,2020-04-12 18:00:00,274,sunday,1064,255,12,36,2020,4,12
646,2020-04-12 18:30:00,274,sunday,268,66,8,37,2020,4,12
647,2020-04-12 19:00:00,274,sunday,864,176,14,38,2020,4,12
648,2020-04-12 19:30:00,274,sunday,49,13,4,39,2020,4,12
649,2020-04-12 20:00:00,274,sunday,133,22,3,40,2020,4,12
650,2020-04-12 20:30:00,274,sunday,187,33,6,41,2020,4,12
651,2020-04-13 08:30:00,274,monday,187,43,10,17,2020,4,13
652,2020-04-13 09:00:00,274,monday,381,78,6,18,2020,4,13
653,2020-04-13 09:30:00,274,monday,242,66,9,19,2020,4,13
654,2020-04-13 10:00:00,274,monday,416,71,10,20,2020,4,13
655,2020-04-13 10:30:00,274,monday,1081,202,15,21,2020,4,13
656,2020-04-13 11:00:00,274,monday,1100,265,19,22,2020,4,13
657,2020-04-13 11:30:00,274,monday,1128,291,27,23,2020,4,13
658,2020-04-13 12:00:00,274,monday,844,211,15,24,2020,4,13
659,2020-04-13 12:30:00,274,monday,1376,318,21,25,2020,4,13
660,2020-04-13 13:00:00,274,monday,913,172,17,26,2020,4,13
661,2020-04-13 13:30:00,274,monday,1183,224,13,27,2020,4,13
662,2020-04-13 14:00:00,274,monday,1864,353,26,28,2020,4,13
663,2020-04-13 14:30:00,274,monday,2353,477,26,29,2020,4,13
664,2020-04-13 15:00:00,274,monday,967,217,18,30,2020,4,13
665,2020-04-13 15:30:00,274,monday,858,195,12,31,2020,4,13
666,2020-04-13 16:00:00,274,monday,1485,315,21,32,2020,4,13
667,2020-04-13 16:30:00,274,monday,898,180,20,33,2020,4,13
668,2020-04-13 17:00:00,274,monday,1378,261,33,34,2020,4,13
669,2020-04-13 17:30:00,274,monday,1427,279,24,35,2020,4,13
670,2020-04-13 18:00:00,274,monday,1652,305,30,36,2020,4,13
671,2020-04-13 18:30:00,274,monday,762,181,21,37,2020,4,13
672,2020-04-13 19:00:00,274,monday,1568,323,17,38,2020,4,13
673,2020-04-13 19:30:00,274,monday,914,162,13,39,2020,4,13
674,2020-04-13 20:00:00,274,monday,622,116,9,40,2020,4,13
675,2020-04-13 20:30:00,274,monday,484,101,11,41,2020,4,13
676,2020-04-14 08:30:00,274,tuesday,1268,265,14,17,2020,4,14
677,2020-04-14 09:00:00,274,tuesday,809,151,19,18,2020,4,14
678,2020-04-14 09:30:00,274,tuesday,1240,240,13,19,2020,4,14
679,2020-04-14 10:00:00,274,tuesday,1323,305,20,20,2020,4,14
680,2020-04-14 10:30:00,274,tuesday,1340,289,17,21,2020,4,14
681,2020-04-14 11:00:00,274,tuesday,2026,370,25,22,2020,4,14
682,2020-04-14 11:30:00,274,tuesday,1843,355,20,23,2020,4,14
683,2020-04-14 12:00:00,274,tuesday,1116,257,20,24,2020,4,14
684,2020-04-14 12:30:00,274,tuesday,2131,496,25,25,2020,4,14
685,2020-04-14 13:00:00,274,tuesday,943,197,12,26,2020,4,14
686,2020-04-14 13:30:00,274,tuesday,1633,378,25,27,2020,4,14
687,2020-04-14 14:00:00,274,tuesday,1635,331,20,28,2020,4,14
688,2020-04-14 14:30:00,274,tuesday,1896,430,30,29,2020,4,14
689,2020-04-14 15:00:00,274,tuesday,1694,368,22,30,2020,4,14
690,2020-04-14 15:30:00,274,tuesday,2010,462,22,31,2020,4,14
691,2020-04-14 16:00:00,274,tuesday,895,173,24,32,2020,4,14
692,2020-04-14 16:30:00,274,tuesday,1775,398,22,33,2020,4,14
693,2020-04-14 17:00:00,274,tuesday,1845,425,30,34,2020,4,14
694,2020-04-14 17:30:00,274,tuesday,2198,425,27,35,2020,4,14
695,2020-04-14 18:00:00,274,tuesday,1349,296,18,36,2020,4,14
696,2020-04-14 18:30:00,274,tuesday,1189,266,20,37,2020,4,14
697,2020-04-14 19:00:00,274,tuesday,1145,294,20,38,2020,4,14
698,2020-04-14 19:30:00,274,tuesday,1339,284,14,39,2020,4,14
699,2020-04-14 20:00:00,274,tuesday,587,135,9,40,2020,4,14
700,2020-04-14 20:30:00,274,tuesday,1383,267,17,41,2020,4,14
701,2020-04-15 08:30:00,274,wednesday,309,69,18,17,2020,4,15
702,2020-04-15 09:00:00,274,wednesday,576,107,18,18,2020,4,15
703,2020-04-15 09:30:00,274,wednesday,648,151,18,19,2020,4,15
704,2020-04-15 10:00:00,274,wednesday,509,118,19,20,2020,4,15
705,2020-04-15 10:30:00,274,wednesday,850,166,20,21,2020,4,15
706,2020-04-15 11:00:00,274,wednesday,357,68,17,22,2020,4,15
707,2020-04-15 11:30:00,274,wednesday,1219,228,28,23,2020,4,15
708,2020-04-15 12:00:00,274,wednesday,1017,237,36,24,2020,4,15
709,2020-04-15 12:30:00,274,wednesday,1185,267,34,25,2020,4,15
710,2020-04-15 13:00:00,274,wednesday,969,279,36,26,2020,4,15
711,2020-04-15 13:30:00,274,wednesday,769,193,27,27,2020,4,15
712,2020-04-15 14:00:00,274,wednesday,375,116,16,28,2020,4,15
713,2020-04-15 14:30:00,274,wednesday,347,91,13,29,2020,4,15
714,2020-04-15 15:00:00,274,wednesday,963,212,16,30,2020,4,15
715,2020-04-15 15:30:00,274,wednesday,2559,551,26,31,2020,4,15
716,2020-04-15 16:00:00,274,wednesday,1260,293,23,32,2020,4,15
717,2020-04-15 16:30:00,274,wednesday,2167,468,22,33,2020,4,15
718,2020-04-15 17:00:00,274,wednesday,1571,314,36,34,2020,4,15
719,2020-04-15 17:30:00,274,wednesday,2841,617,35,35,2020,4,15
720,2020-04-15 18:00:00,274,wednesday,1280,249,23,36,2020,4,15
721,2020-04-15 18:30:00,274,wednesday,1904,371,25,37,2020,4,15
722,2020-04-15 19:00:00,274,wednesday,1274,283,18,38,2020,4,15
723,2020-04-15 19:30:00,274,wednesday,372,77,9,39,2020,4,15
724,2020-04-15 20:00:00,274,wednesday,922,167,10,40,2020,4,15
725,2020-04-15 20:30:00,274,wednesday,1163,210,16,41,2020,4,15
726,2020-04-16 08:30:00,274,thursday,1525,333,19,17,2020,4,16
727,2020-04-16 09:00:00,274,thursday,445,98,20,18,2020,4,16
728,2020-04-16 09:30:00,274,thursday,1068,182,17,19,2020,4,16
729,2020-04-16 10:00:00,274,thursday,500,113,19,20,2020,4,16
730,2020-04-16 10:30:00,274,thursday,2070,495,26,21,2020,4,16
731,2020-04-16 11:00:00,274,thursday,1281,298,19,22,2020,4,16
732,2020-04-16 11:30:00,274,thursday,2550,504,24,23,2020,4,16
733,2020-04-16 12:00:00,274,thursday,1680,355,32,24,2020,4,16
734,2020-04-16 12:30:00,274,thursday,1981,428,24,25,2020,4,16
735,2020-04-16 13:00:00,274,thursday,1535,330,16,26,2020,4,16
736,2020-04-16 13:30:00,274,thursday,1280,283,20,27,2020,4,16
737,2020-04-16 14:00:00,274,thursday,1386,336,24,28,2020,4,16
738,2020-04-16 14:30:00,274,thursday,1235,234,21,29,2020,4,16
739,2020-04-16 15:00:00,274,thursday,1370,327,20,30,2020,4,16
740,2020-04-16 15:30:00,274,thursday,1995,418,17,31,2020,4,16
741,2020-04-16 16:00:00,274,thursday,2454,531,25,32,2020,4,16
742,2020-04-16 16:30:00,274,thursday,2291,556,35,33,2020,4,16
743,2020-04-16 17:00:00,274,thursday,3042,783,38,34,2020,4,16
744,2020-04-16 17:30:00,274,thursday,1547,389,30,35,2020,4,16
745,2020-04-16 18:00:00,274,thursday,1756,350,25,36,2020,4,16
746,2020-04-16 18:30:00,274,thursday,1729,422,18,37,2020,4,16
747,2020-04-16 19:00:00,274,thursday,1517,381,24,38,2020,4,16
748,2020-04-16 19:30:00,274,thursday,1125,221,12,39,2020,4,16
749,2020-04-16 20:00:00,274,thursday,1483,335,14,40,2020,4,16
750,2020-04-16 20:30:00,274,thursday,524,89,11,41,2020,4,16
751,2020-04-17 08:30:00,274,friday,1258,289,16,17,2020,4,17
752,2020-04-17 09:00:00,274,friday,941,243,17,18,2020,4,17
