Month,Day,Hour,TicketsPrev,Persons
11,0,9,99,2
11,0,10,113,2
11,0,11,150,4
11,0,12,168,4
11,0,13,174,3
11,0,14,120,2
11,0,15,0,0
11,0,16,0,0
11,0,17,0,0
11,0,18,0,0
11,0,19,0,0
11,0,20,0,0
11,0,21,0,0
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,96,3
11,1,10,125,4
11,1,11,154,4
11,1,12,171,4
11,1,13,179,4
11,1,14,122,3
11,1,15,59,2
11,1,16,45,1
11,1,17,59,2
11,1,18,88,3
11,1,19,97,4
11,1,20,85,3
11,1,21,29,2
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,102,3
11,2,10,122,4
11,2,11,164,4
11,2,12,182,4
11,2,13,174,4
11,2,14,122,3
11,2,15,64,2
11,2,16,52,2
11,2,17,69,2
11,2,18,102,3
11,2,19,102,3
11,2,20,89,2
11,2,21,26,2
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,93,2
11,3,10,118,3
11,3,11,152,3
11,3,12,166,3
11,3,13,188,4
11,3,14,123,3
11,3,15,63,2
11,3,16,42,2
11,3,17,64,2
11,3,18,81,2
11,3,19,98,3
11,3,20,92,2
11,3,21,30,2
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,87,2
11,4,10,108,3
11,4,11,149,3
11,4,12,187,4
11,4,13,183,4
11,4,14,132,3
11,4,15,64,2
11,4,16,52,2
11,4,17,65,2
11,4,18,91,3
11,4,19,90,3
11,4,20,82,3
11,4,21,38,3
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,83,3
11,5,10,119,4
11,5,11,177,4
11,5,12,214,4
11,5,13,204,4
11,5,14,126,4
11,5,15,75,2
11,5,16,49,2
11,5,17,53,2
11,5,18,86,3
11,5,19,87,3
11,5,20,78,3
11,5,21,36,2
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,42,0
11,6,10,87,0
11,6,11,115,0
11,6,12,128,0
11,6,13,121,0
11,6,14,54,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,106,2
11,0,10,112,3
11,0,11,160,4
11,0,12,171,4
11,0,13,201,4
11,0,14,135,3
11,0,15,71,2
11,0,16,54,2
11,0,17,73,2
11,0,18,104,3
11,0,19,116,3
11,0,20,96,3
11,0,21,24,2
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,112,3
11,1,10,126,3
11,1,11,161,4
11,1,12,186,4
11,1,13,188,4
11,1,14,144,3
11,1,15,62,1
11,1,16,44,2
11,1,17,62,2
11,1,18,92,3
11,1,19,108,3
11,1,20,84,2
11,1,21,27,2
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,111,3
11,2,10,124,3
11,2,11,160,4
11,2,12,192,4
11,2,13,186,4
11,2,14,139,3
11,2,15,63,2
11,2,16,41,1
11,2,17,60,2
11,2,18,88,2
11,2,19,100,3
11,2,20,88,2
11,2,21,26,1
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,102,2
11,3,10,119,3
11,3,11,153,4
11,3,12,180,4
11,3,13,196,4
11,3,14,142,3
11,3,15,65,2
11,3,16,49,2
11,3,17,71,2
11,3,18,83,2
11,3,19,95,3
11,3,20,80,2
11,3,21,25,2
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,101,3
11,4,10,114,3
11,4,11,158,4
11,4,12,185,4
11,4,13,202,4
11,4,14,153,4
11,4,15,74,2
11,4,16,45,2
11,4,17,66,2
11,4,18,91,4
11,4,19,97,4
11,4,20,83,3
11,4,21,29,1
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,78,2
11,5,10,122,3
11,5,11,166,4
11,5,12,205,4
11,5,13,200,4
11,5,14,135,4
11,5,15,64,2
11,5,16,45,2
11,5,17,52,2
11,5,18,72,2
11,5,19,83,3
11,5,20,79,3
11,5,21,25,2
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,42,0
11,6,10,90,0
11,6,11,118,0
11,6,12,126,0
11,6,13,122,0
11,6,14,64,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,107,3
11,0,10,117,3
11,0,11,149,4
11,0,12,182,4
11,0,13,192,4
11,0,14,137,3
11,0,15,68,2
11,0,16,50,2
11,0,17,70,2
11,0,18,98,3
11,0,19,112,3
11,0,20,89,2
11,0,21,32,2
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,116,3
11,1,10,116,3
11,1,11,158,4
11,1,12,177,4
11,1,13,201,4
11,1,14,135,3
11,1,15,66,2
11,1,16,46,2
11,1,17,59,2
11,1,18,94,3
11,1,19,102,3
11,1,20,78,2
11,1,21,23,1
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,107,2
11,2,10,117,3
11,2,11,169,4
11,2,12,177,4
11,2,13,196,4
11,2,14,146,3
11,2,15,64,2
11,2,16,40,1
11,2,17,65,2
11,2,18,87,3
11,2,19,105,3
11,2,20,87,2
11,2,21,35,2
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,107,2
11,3,10,111,3
11,3,11,162,4
11,3,12,179,4
11,3,13,195,4
11,3,14,139,3
11,3,15,63,2
11,3,16,44,1
11,3,17,60,2
11,3,18,97,3
11,3,19,102,3
11,3,20,92,3
11,3,21,29,2
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,111,3
11,4,10,120,4
11,4,11,155,4
11,4,12,187,4
11,4,13,198,4
11,4,14,148,4
11,4,15,68,2
11,4,16,53,2
11,4,17,60,2
11,4,18,91,3
11,4,19,89,3
11,4,20,82,3
11,4,21,36,2
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,73,2
11,5,10,109,3
11,5,11,174,4
11,5,12,205,4
11,5,13,208,4
11,5,14,155,4
11,5,15,67,2
11,5,16,40,2
11,5,17,48,2
11,5,18,77,3
11,5,19,79,3
11,5,20,79,3
11,5,21,33,2
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,39,0
11,6,10,89,0
11,6,11,118,0
11,6,12,125,0
11,6,13,131,0
11,6,14,52,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,89,2
11,0,10,111,3
11,0,11,153,4
11,0,12,181,4
11,0,13,187,4
11,0,14,144,3
11,0,15,64,2
11,0,16,47,2
11,0,17,74,2
11,0,18,96,3
11,0,19,105,3
11,0,20,96,3
11,0,21,22,1
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,114,3
11,1,10,121,3
11,1,11,160,4
11,1,12,189,4
11,1,13,203,4
11,1,14,144,3
11,1,15,63,1
11,1,16,45,2
11,1,17,66,2
11,1,18,107,3
11,1,19,102,3
11,1,20,92,2
11,1,21,32,2
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,103,2
11,2,10,122,3
11,2,11,174,4
11,2,12,187,4
11,2,13,196,4
11,2,14,135,3
11,2,15,65,2
11,2,16,49,2
11,2,17,64,2
11,2,18,87,3
11,2,19,97,3
