Month,Day,Hour,TicketsPrev,Persons
11,1,8,0,0
11,1,9,67,3
11,1,10,84,4
11,1,11,114,4
11,1,12,138,4
11,1,13,158,4
11,1,14,129,4
11,1,15,80,3
11,1,16,52,2
11,1,17,73,4
11,1,18,90,4
11,1,19,113,4
11,1,20,104,4
11,1,21,35,2
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,61,2
11,2,10,75,3
11,2,11,116,4
11,2,12,132,4
11,2,13,152,4
11,2,14,126,4
11,2,15,80,3
11,2,16,54,2
11,2,17,65,3
11,2,18,105,4
11,2,19,122,4
11,2,20,115,4
11,2,21,40,2
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,62,2
11,3,10,73,3
11,3,11,104,4
11,3,12,135,4
11,3,13,147,4
11,3,14,127,4
11,3,15,80,3
11,3,16,57,2
11,3,17,62,3
11,3,18,90,4
11,3,19,100,4
11,3,20,113,4
11,3,21,34,2
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,56,2
11,4,10,85,4
11,4,11,117,4
11,4,12,135,4
11,4,13,154,4
11,4,14,133,4
11,4,15,79,4
11,4,16,60,2
11,4,17,65,3
11,4,18,93,4
11,4,19,108,4
11,4,20,105,4
11,4,21,44,3
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,54,3
11,5,10,90,4
11,5,11,126,4
11,5,12,158,4
11,5,13,160,4
11,5,14,124,4
11,5,15,76,4
11,5,16,56,2
11,5,17,56,3
11,5,18,80,4
11,5,19,102,4
11,5,20,101,4
11,5,21,35,3
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,0,0
11,6,10,0,0
11,6,11,0,0
11,6,12,0,0
11,6,13,0,0
11,6,14,0,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,65,3
11,0,10,74,3
11,0,11,97,4
11,0,12,132,4
11,0,13,146,4
11,0,14,135,4
11,0,15,79,3
11,0,16,59,2
11,0,17,68,3
11,0,18,96,4
11,0,19,120,4
11,0,20,114,4
11,0,21,41,3
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,64,3
11,1,10,79,3
11,1,11,103,4
11,1,12,132,4
11,1,13,145,4
11,1,14,138,4
11,1,15,81,3
11,1,16,51,2
11,1,17,59,2
11,1,18,91,4
11,1,19,113,4
11,1,20,107,3
11,1,21,43,3
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,61,2
11,2,10,76,3
11,2,11,102,4
11,2,12,128,4
11,2,13,139,4
11,2,14,123,4
11,2,15,76,3
11,2,16,53,2
11,2,17,63,2
11,2,18,91,3
11,2,19,111,4
11,2,20,107,4
11,2,21,39,2
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,62,2
11,3,10,70,3
11,3,11,104,4
11,3,12,125,4
11,3,13,157,4
11,3,14,125,4
11,3,15,79,3
11,3,16,52,2
11,3,17,60,2
11,3,18,93,4
11,3,19,103,4
11,3,20,113,4
11,3,21,35,2
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,58,3
11,4,10,84,4
11,4,11,107,4
11,4,12,136,4
11,4,13,146,4
11,4,14,126,4
11,4,15,81,4
11,4,16,56,2
11,4,17,71,3
11,4,18,93,4
11,4,19,118,4
11,4,20,103,4
11,4,21,43,3
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,50,2
11,5,10,82,4
11,5,11,118,4
11,5,12,157,4
11,5,13,161,4
11,5,14,121,4
11,5,15,79,4
11,5,16,54,2
11,5,17,60,3
11,5,18,81,3
11,5,19,105,4
11,5,20,93,4
11,5,21,44,3
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,0,0
11,6,10,0,0
11,6,11,0,0
11,6,12,0,0
11,6,13,0,0
11,6,14,0,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,60,2
11,0,10,74,3
11,0,11,101,4
11,0,12,131,4
11,0,13,147,4
11,0,14,125,4
11,0,15,82,3
11,0,16,57,2
11,0,17,74,3
11,0,18,108,4
11,0,19,127,4
11,0,20,121,4
11,0,21,39,2
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,61,2
11,1,10,73,3
11,1,11,108,4
11,1,12,124,4
11,1,13,149,4
11,1,14,134,4
11,1,15,84,3
11,1,16,53,2
11,1,17,61,2
11,1,18,97,4
11,1,19,119,4
11,1,20,107,3
11,1,21,48,3
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
