Month,Day,Hour,TicketsPrev,Persons
11,1,9,23,2
11,1,10,30,2
11,1,11,45,3
11,1,12,52,4
11,1,13,58,4
11,1,14,46,3
11,1,15,46,3
11,1,16,25,2
11,1,17,43,3
11,1,18,55,3
11,1,19,45,3
11,1,20,47,3
11,1,21,13,2
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,19,1
11,2,10,30,2
11,2,11,39,2
11,2,12,47,4
11,2,13,63,4
11,2,14,49,3
11,2,15,37,3
11,2,16,29,2
11,2,17,33,2
11,2,18,43,3
11,2,19,60,4
11,2,20,38,2
11,2,21,11,2
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,18,1
11,3,10,30,2
11,3,11,40,3
11,3,12,56,4
11,3,13,52,3
11,3,14,47,3
11,3,15,35,2
11,3,16,23,2
11,3,17,35,2
11,3,18,48,3
11,3,19,52,3
11,3,20,36,2
11,3,21,11,1
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,23,2
11,4,10,33,2
11,4,11,46,4
11,4,12,62,4
11,4,13,64,4
11,4,14,56,4
11,4,15,40,3
11,4,16,28,2
11,4,17,45,4
11,4,18,52,4
11,4,19,60,4
11,4,20,41,3
11,4,21,9,2
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,17,1
11,5,10,35,3
11,5,11,50,4
11,5,12,65,4
11,5,13,69,4
11,5,14,53,4
11,5,15,41,3
11,5,16,32,2
11,5,17,49,3
11,5,18,53,4
11,5,19,47,4
11,5,20,34,2
11,5,21,18,2
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,0,0
11,6,10,0,0
11,6,11,0,0
11,6,12,0,0
11,6,13,0,0
11,6,14,0,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,21,1
11,0,10,33,2
11,0,11,40,3
11,0,12,49,3
11,0,13,65,3
11,0,14,50,3
11,0,15,37,2
11,0,16,31,2
11,0,17,48,3
11,0,18,49,3
11,0,19,51,3
11,0,20,37,2
11,0,21,11,2
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,18,1
11,1,10,31,2
11,1,11,40,3
11,1,12,55,4
11,1,13,60,3
11,1,14,50,3
11,1,15,34,2
11,1,16,20,1
11,1,17,38,2
11,1,18,48,3
11,1,19,42,3
11,1,20,36,2
11,1,21,8,1
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,16,1
11,2,10,28,2
11,2,11,41,3
11,2,12,49,3
11,2,13,68,4
11,2,14,47,3
11,2,15,44,3
11,2,16,30,2
11,2,17,37,2
11,2,18,48,3
11,2,19,49,3
11,2,20,39,2
11,2,21,9,1
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,20,1
