Month,Day,Hour,TicketsPrev,Persons
11,0,9,78,0
11,0,10,97,0
11,0,11,148,0
11,0,12,156,0
11,0,13,159,0
11,0,14,104,0
11,0,15,0,0
11,0,16,0,0
11,0,17,0,0
11,0,18,0,0
11,0,19,0,0
11,0,20,0,0
11,0,21,0,0
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,78,0
11,1,10,117,0
11,1,11,148,0
11,1,12,164,0
11,1,13,162,0
11,1,14,104,0
11,1,15,55,0
11,1,16,42,0
11,1,17,52,0
11,1,18,67,0
11,1,19,80,0
11,1,20,64,0
11,1,21,23,0
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,86,0
11,2,10,116,0
11,2,11,139,0
11,2,12,157,0
11,2,13,165,0
11,2,14,106,0
11,2,15,59,0
11,2,16,34,0
11,2,17,47,0
11,2,18,65,0
11,2,19,81,0
11,2,20,67,0
11,2,21,19,0
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,72,0
11,3,10,114,0
11,3,11,138,0
11,3,12,166,0
11,3,13,145,0
11,3,14,107,0
11,3,15,51,0
11,3,16,38,0
11,3,17,45,0
11,3,18,65,0
11,3,19,77,0
11,3,20,61,0
11,3,21,30,0
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,78,0
11,4,10,105,0
11,4,11,149,0
11,4,12,161,0
11,4,13,162,0
11,4,14,106,0
11,4,15,62,0
11,4,16,34,0
11,4,17,45,0
11,4,18,71,0
11,4,19,74,0
11,4,20,70,0
11,4,21,22,0
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,82,0
11,5,10,118,0
11,5,11,169,0
11,5,12,191,0
11,5,13,184,0
11,5,14,116,0
11,5,15,60,0
11,5,16,39,0
11,5,17,44,0
11,5,18,52,0
11,5,19,59,0
11,5,20,55,0
11,5,21,23,0
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,42,0
11,6,10,88,0
11,6,11,112,0
11,6,12,125,0
11,6,13,118,0
11,6,14,40,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,90,0
11,0,10,99,0
11,0,11,150,0
11,0,12,168,0
11,0,13,174,0
11,0,14,114,0
11,0,15,57,0
11,0,16,35,0
11,0,17,52,0
11,0,18,74,0
11,0,19,76,0
11,0,20,68,0
11,0,21,32,0
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,89,0
11,1,10,98,0
11,1,11,150,0
11,1,12,173,0
11,1,13,168,0
11,1,14,111,0
11,1,15,54,0
11,1,16,35,0
11,1,17,46,0
11,1,18,67,0
11,1,19,76,0
11,1,20,66,0
11,1,21,19,0
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,83,0
11,2,10,99,0
11,2,11,146,0
11,2,12,165,0
11,2,13,166,0
11,2,14,117,0
11,2,15,51,0
11,2,16,39,0
11,2,17,43,0
11,2,18,65,0
11,2,19,83,0
11,2,20,73,0
11,2,21,27,0
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,91,0
11,3,10,116,0
11,3,11,148,0
11,3,12,173,0
11,3,13,159,0
11,3,14,118,0
11,3,15,55,0
11,3,16,31,0
11,3,17,44,0
11,3,18,61,0
11,3,19,75,0
11,3,20,60,0
11,3,21,21,0
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,86,0
11,4,10,111,0
11,4,11,154,0
11,4,12,159,0
11,4,13,177,0
11,4,14,118,0
11,4,15,61,0
11,4,16,40,0
11,4,17,43,0
11,4,18,71,0
11,4,19,72,0
11,4,20,67,0
11,4,21,18,0
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,71,0
11,5,10,107,0
11,5,11,165,0
11,5,12,192,0
11,5,13,181,0
11,5,14,126,0
11,5,15,66,0
11,5,16,30,0
11,5,17,39,0
11,5,18,50,0
11,5,19,59,0
11,5,20,62,0
11,5,21,26,0
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,41,0
11,6,10,84,0
11,6,11,109,0
11,6,12,118,0
11,6,13,117,0
11,6,14,44,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,83,0
11,0,10,103,0
11,0,11,150,0
11,0,12,175,0
11,0,13,160,0
11,0,14,117,0
11,0,15,52,0
11,0,16,34,0
11,0,17,47,0
11,0,18,72,0
11,0,19,82,0
11,0,20,67,0
11,0,21,23,0
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,80,0
11,1,10,114,0
11,1,11,150,0
11,1,12,164,0
11,1,13,170,0
11,1,14,117,0
11,1,15,49,0
11,1,16,33,0
11,1,17,41,0
11,1,18,71,0
11,1,19,81,0
11,1,20,70,0
11,1,21,21,0
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,80,0
11,2,10,100,0
11,2,11,139,0
11,2,12,169,0
11,2,13,166,0
11,2,14,122,0
11,2,15,60,0
11,2,16,34,0
11,2,17,44,0
11,2,18,67,0
11,2,19,81,0
11,2,20,66,0
11,2,21,25,0
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,79,0
11,3,10,106,0
11,3,11,140,0
11,3,12,162,0
11,3,13,166,0
11,3,14,113,0
11,3,15,52,0
11,3,16,43,0
11,3,17,48,0
11,3,18,67,0
11,3,19,80,0
11,3,20,68,0
11,3,21,20,0
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,86,0
11,4,10,110,0
11,4,11,161,0
11,4,12,172,0
11,4,13,167,0
11,4,14,127,0
11,4,15,60,0
11,4,16,41,0
11,4,17,47,0
11,4,18,68,0
11,4,19,74,0
11,4,20,69,0
11,4,21,28,0
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,77,0
11,5,10,115,0
11,5,11,162,0
11,5,12,216,0
11,5,13,181,0
11,5,14,129,0
11,5,15,62,0
11,5,16,35,0
11,5,17,39,0
11,5,18,56,0
11,5,19,65,0
11,5,20,60,0
11,5,21,18,0
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,35,0
11,6,10,88,0
11,6,11,111,0
11,6,12,124,0
11,6,13,121,0
11,6,14,47,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,81,0
11,0,10,96,0
11,0,11,137,0
11,0,12,166,0
11,0,13,168,0
