Month,Day,Hour,TicketsPrev,Persons
11,1,8,0,0
11,1,9,45,3
11,1,10,74,4
11,1,11,76,4
11,1,12,80,4
11,1,13,74,4
11,1,14,53,4
11,1,15,41,3
11,1,16,30,3
11,1,17,46,4
11,1,18,59,4
11,1,19,63,4
11,1,20,36,3
11,1,21,10,1
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,43,2
11,2,10,61,3
11,2,11,78,4
11,2,12,77,4
11,2,13,71,4
11,2,14,50,2
11,2,15,35,2
11,2,16,35,2
11,2,17,49,2
11,2,18,68,4
11,2,19,60,3
11,2,20,36,2
11,2,21,8,1
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,42,2
11,3,10,60,4
11,3,11,71,4
11,3,12,89,4
11,3,13,86,4
11,3,14,52,3
11,3,15,34,2
11,3,16,38,2
11,3,17,43,2
11,3,18,64,4
11,3,19,54,3
11,3,20,38,3
11,3,21,14,1
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,49,2
11,4,10,76,4
11,4,11,91,4
11,4,12,95,4
11,4,13,96,4
11,4,14,63,4
11,4,15,47,3
11,4,16,34,3
11,4,17,56,4
11,4,18,92,4
11,4,19,69,4
11,4,20,63,4
11,4,21,10,1
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,54,3
11,5,10,80,4
11,5,11,114,4
11,5,12,134,4
11,5,13,117,4
11,5,14,75,4
11,5,15,53,4
11,5,16,48,4
11,5,17,58,4
11,5,18,80,4
11,5,19,82,4
11,5,20,49,3
11,5,21,12,2
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,0,0
11,6,10,0,0
11,6,11,0,0
11,6,12,0,0
11,6,13,0,0
11,6,14,0,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,36,2
11,0,10,47,3
11,0,11,71,4
11,0,12,71,4
11,0,13,76,4
11,0,14,49,2
11,0,15,33,2
11,0,16,38,3
11,0,17,44,3
11,0,18,60,4
11,0,19,55,4
11,0,20,38,3
11,0,21,7,1
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,47,2
11,1,10,56,3
11,1,11,72,4
11,1,12,77,4
11,1,13,71,4
11,1,14,44,2
11,1,15,34,2
11,1,16,32,2
11,1,17,53,3
11,1,18,61,3
11,1,19,54,4
11,1,20,36,2
11,1,21,8,1
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,41,2
11,2,10,55,3
11,2,11,62,3
11,2,12,69,4
11,2,13,65,3
11,2,14,50,2
11,2,15,36,2
11,2,16,35,2
11,2,17,46,2
11,2,18,60,3
11,2,19,49,3
11,2,20,31,2
11,2,21,8,1
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,43,2
11,3,10,54,3
