Month,Day,Hour,TicketsPrev,Persons
11,1,8,0,0
11,1,9,66,2
11,1,10,111,4
11,1,11,139,4
11,1,12,156,4
11,1,13,146,4
11,1,14,89,3
11,1,15,41,2
11,1,16,30,2
11,1,17,57,2
11,1,18,68,3
11,1,19,80,4
11,1,20,80,3
11,1,21,13,1
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,72,2
11,2,10,115,4
11,2,11,133,4
11,2,12,149,4
11,2,13,149,4
11,2,14,87,3
11,2,15,31,2
11,2,16,36,1
11,2,17,49,2
11,2,18,82,3
11,2,19,87,3
11,2,20,76,3
11,2,21,16,1
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,71,2
11,3,10,101,4
11,3,11,129,4
11,3,12,145,4
11,3,13,145,4
11,3,14,78,3
11,3,15,45,2
11,3,16,25,1
11,3,17,56,2
11,3,18,66,3
11,3,19,82,3
11,3,20,72,3
11,3,21,15,1
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,68,3
11,4,10,114,4
11,4,11,142,4
11,4,12,152,4
11,4,13,158,4
11,4,14,96,4
11,4,15,41,2
11,4,16,32,2
11,4,17,54,2
11,4,18,68,3
11,4,19,78,3
11,4,20,76,3
11,4,21,22,2
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,63,2
11,5,10,105,4
11,5,11,151,4
11,5,12,165,4
11,5,13,154,4
11,5,14,99,4
11,5,15,56,3
11,5,16,32,2
11,5,17,43,2
11,5,18,67,3
11,5,19,73,3
11,5,20,65,3
11,5,21,14,2
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,0,0
11,6,10,0,0
11,6,11,0,0
11,6,12,0,0
11,6,13,0,0
11,6,14,0,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,69,2
11,0,10,103,3
11,0,11,121,4
11,0,12,151,4
11,0,13,151,4
11,0,14,92,3
11,0,15,40,2
11,0,16,29,1
11,0,17,48,2
11,0,18,81,3
11,0,19,87,3
11,0,20,82,3
11,0,21,24,3
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,70,2
11,1,10,102,3
11,1,11,134,4
11,1,12,161,4
11,1,13,149,4
11,1,14,88,3
11,1,15,33,1
11,1,16,32,1
11,1,17,49,2
11,1,18,67,2
11,1,19,82,3
11,1,20,75,3
11,1,21,16,1
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,67,2
11,2,10,103,3
11,2,11,133,4
11,2,12,152,4
11,2,13,146,4
11,2,14,95,3
11,2,15,32,2
11,2,16,33,1
11,2,17,50,2
11,2,18,72,3
11,2,19,81,3
11,2,20,77,2
11,2,21,23,2
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,67,2
11,3,10,92,3
11,3,11,138,4
11,3,12,153,4
11,3,13,135,4
11,3,14,89,3
11,3,15,50,2
11,3,16,28,1
11,3,17,48,2
11,3,18,66,3
11,3,19,81,3
11,3,20,74,3
11,3,21,15,1
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,67,2
11,4,10,112,4
11,4,11,134,4
11,4,12,158,4
11,4,13,153,4
11,4,14,90,3
11,4,15,34,2
11,4,16,38,2
11,4,17,42,2
11,4,18,78,3
11,4,19,75,3
11,4,20,84,3
11,4,21,23,2
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,55,2
11,5,10,111,4
11,5,11,145,4
11,5,12,166,4
11,5,13,165,4
11,5,14,105,4
11,5,15,44,3
11,5,16,39,2
11,5,17,43,2
11,5,18,66,3
11,5,19,77,4
11,5,20,68,3
11,5,21,17,2
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,0,0
11,6,10,0,0
11,6,11,0,0
11,6,12,0,0
11,6,13,0,0
11,6,14,0,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,66,2
11,0,10,99,3
11,0,11,145,4
11,0,12,159,4
11,0,13,156,4
11,0,14,88,3
11,0,15,43,2
11,0,16,36,2
11,0,17,60,2
11,0,18,81,3
11,0,19,84,3
11,0,20,79,3
11,0,21,18,2
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,75,2
11,1,10,102,3
11,1,11,128,4
11,1,12,152,4
11,1,13,156,4
11,1,14,88,3
11,1,15,44,2
11,1,16,27,2
11,1,17,55,2
11,1,18,80,3
11,1,19,79,3
11,1,20,76,3
11,1,21,17,2
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,68,2
11,2,10,98,3
11,2,11,127,4
11,2,12,146,4
11,2,13,152,4
11,2,14,95,3
11,2,15,33,1
11,2,16,30,1
11,2,17,48,2
11,2,18,67,2
11,2,19,84,3
11,2,20,77,2
11,2,21,19,2
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,67,2
11,3,10,98,3
11,3,11,138,4
11,3,12,151,4
11,3,13,152,4
11,3,14,88,3
11,3,15,45,2
11,3,16,30,1
11,3,17,44,2
11,3,18,71,3
11,3,19,79,3
11,3,20,79,3
11,3,21,16,1
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,71,3
11,4,10,100,4
11,4,11,134,4
11,4,12,153,4
11,4,13,163,4
11,4,14,97,4
11,4,15,42,2
11,4,16,30,2
11,4,17,49,2
11,4,18,71,3
11,4,19,87,4
11,4,20,71,3
11,4,21,18,2
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,59,2
11,5,10,107,3
11,5,11,147,4
11,5,12,158,4
11,5,13,165,4
11,5,14,105,4
11,5,15,55,2
11,5,16,37,2
11,5,17,44,2
11,5,18,66,3
11,5,19,68,3
11,5,20,73,3
11,5,21,16,2
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,0,0
11,6,10,0,0
11,6,11,0,0
11,6,12,0,0
11,6,13,0,0
11,6,14,0,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,62,2
11,0,10,83,3
11,0,11,123,4
11,0,12,148,4
11,0,13,160,4
11,0,14,102,3
11,0,15,41,2
11,0,16,33,2
11,0,17,53,2
11,0,18,78,3
11,0,19,84,3
11,0,20,79,3
11,0,21,16,2
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,70,2
11,1,10,104,3
11,1,11,134,4
11,1,12,153,4
11,1,13,151,4
11,1,14,92,3
11,1,15,43,2
11,1,16,31,1
11,1,17,52,2
11,1,18,78,3
11,1,19,83,3
11,1,20,81,3
11,1,21,13,1
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,69,2
11,2,10,108,4
11,2,11,127,4
