Month,Day,Hour,TicketsPrev,Persons
11,0,9,55,2
11,0,10,69,3
11,0,11,112,4
11,0,12,118,4
11,0,13,130,4
11,0,14,93,3
11,0,15,0,0
11,0,16,0,0
11,0,17,0,0
11,0,18,0,0
11,0,19,0,0
11,0,20,0,0
11,0,21,0,0
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,69,3
11,1,10,90,4
11,1,11,129,4
11,1,12,132,4
11,1,13,142,4
11,1,14,120,4
11,1,15,67,3
11,1,16,52,3
11,1,17,54,3
11,1,18,81,4
11,1,19,111,4
11,1,20,108,4
11,1,21,39,3
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,77,3
11,2,10,93,4
11,2,11,133,4
11,2,12,131,4
11,2,13,155,4
11,2,14,119,4
11,2,15,73,3
11,2,16,53,2
11,2,17,57,3
11,2,18,89,4
11,2,19,111,4
11,2,20,97,4
11,2,21,31,2
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,67,3
11,3,10,80,4
11,3,11,124,4
11,3,12,124,4
11,3,13,134,4
11,3,14,115,4
11,3,15,64,2
11,3,16,49,2
11,3,17,60,3
11,3,18,77,4
11,3,19,103,4
11,3,20,110,4
11,3,21,29,2
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,50,2
11,4,10,68,3
11,4,11,102,4
11,4,12,115,4
11,4,13,124,4
11,4,14,92,4
11,4,15,59,3
11,4,16,54,3
11,4,17,57,3
11,4,18,83,4
11,4,19,98,4
11,4,20,102,4
11,4,21,26,2
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,50,3
11,5,10,74,4
11,5,11,123,4
11,5,12,142,4
11,5,13,167,4
11,5,14,136,4
11,5,15,81,4
11,5,16,56,3
11,5,17,67,3
11,5,18,92,4
11,5,19,104,4
11,5,20,104,4
11,5,21,35,3
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,27,0
11,6,10,61,0
11,6,11,73,0
11,6,12,94,0
11,6,13,107,0
11,6,14,46,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,68,3
11,0,10,81,4
11,0,11,117,4
11,0,12,125,4
11,0,13,148,4
11,0,14,111,4
11,0,15,66,3
11,0,16,50,2
11,0,17,61,3
11,0,18,97,4
11,0,19,118,4
11,0,20,107,4
11,0,21,37,4
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,76,3
11,1,10,80,3
11,1,11,126,4
11,1,12,133,4
11,1,13,155,4
11,1,14,124,4
11,1,15,70,3
11,1,16,51,2
11,1,17,56,2
11,1,18,81,3
11,1,19,104,4
11,1,20,104,4
11,1,21,33,3
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,62,2
11,2,10,78,3
11,2,11,124,4
11,2,12,126,4
11,2,13,152,4
11,2,14,122,4
11,2,15,62,2
11,2,16,53,2
11,2,17,63,2
11,2,18,82,4
11,2,19,105,4
11,2,20,110,4
11,2,21,29,2
11,2,22,0,0
11,2,23,0,0
