Month,Day,Hour,TicketsPrev,Persons
11,1,8,0,0
11,1,9,24,2
11,1,10,42,4
11,1,11,53,4
11,1,12,74,4
11,1,13,101,4
11,1,14,77,3
11,1,15,38,2
11,1,16,31,2
11,1,17,45,4
11,1,18,68,4
11,1,19,63,4
11,1,20,46,3
11,1,21,10,1
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,25,1
11,2,10,44,3
11,2,11,50,3
11,2,12,69,4
11,2,13,89,4
11,2,14,68,3
11,2,15,38,2
11,2,16,38,2
11,2,17,43,2
11,2,18,59,3
11,2,19,61,4
11,2,20,45,2
11,2,21,9,1
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,24,1
11,3,10,43,3
11,3,11,52,3
11,3,12,64,3
11,3,13,90,4
11,3,14,65,3
11,3,15,38,2
11,3,16,33,2
11,3,17,40,2
11,3,18,58,3
11,3,19,64,4
11,3,20,43,2
11,3,21,8,1
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,26,2
11,4,10,43,3
11,4,11,69,4
11,4,12,86,4
11,4,13,102,4
11,4,14,74,4
11,4,15,43,2
11,4,16,41,4
11,4,17,54,4
11,4,18,80,4
11,4,19,83,4
11,4,20,59,4
11,4,21,19,2
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,30,2
11,5,10,51,3
11,5,11,80,4
11,5,12,95,4
11,5,13,113,4
11,5,14,85,4
11,5,15,54,3
11,5,16,44,3
11,5,17,54,3
11,5,18,83,4
11,5,19,82,4
11,5,20,58,4
11,5,21,17,2
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,0,0
11,6,10,0,0
11,6,11,0,0
11,6,12,0,0
11,6,13,0,0
11,6,14,0,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,24,1
11,0,10,37,2
11,0,11,47,2
11,0,12,65,3
11,0,13,86,4
11,0,14,64,3
11,0,15,39,2
11,0,16,36,2
11,0,17,47,2
11,0,18,59,3
11,0,19,61,3
11,0,20,49,3
11,0,21,9,1
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,26,1
11,1,10,36,2
11,1,11,48,3
11,1,12,71,4
11,1,13,89,4
11,1,14,69,3
11,1,15,38,2
11,1,16,31,2
11,1,17,42,3
11,1,18,54,2
11,1,19,54,3
11,1,20,39,2
11,1,21,9,1
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,22,1
11,2,10,34,2
11,2,11,51,3
11,2,12,65,3
11,2,13,77,3
11,2,14,58,2
11,2,15,31,1
11,2,16,28,1
11,2,17,42,2
11,2,18,61,4
11,2,19,51,2
11,2,20,45,2
11,2,21,14,1
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,22,1
11,3,10,37,2
11,3,11,51,3
11,3,12,65,3
11,3,13,73,4
11,3,14,64,3
11,3,15,33,2
11,3,16,32,2
11,3,17,42,2
11,3,18,53,3
11,3,19,56,3
11,3,20,44,2
11,3,21,10,1
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,26,1
11,4,10,41,2
11,4,11,55,3
11,4,12,68,4
11,4,13,85,4
11,4,14,74,3
11,4,15,41,2
11,4,16,44,3
11,4,17,50,3
11,4,18,63,4
11,4,19,67,4
11,4,20,57,4
11,4,21,20,3
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,23,1
11,5,10,45,2
11,5,11,62,4
11,5,12,88,4
11,5,13,99,4
11,5,14,75,4
11,5,15,42,2
11,5,16,40,2
11,5,17,45,3
11,5,18,65,4
11,5,19,64,4
11,5,20,60,3
11,5,21,13,1
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,0,0
11,6,10,0,0
11,6,11,0,0
11,6,12,0,0
11,6,13,0,0
11,6,14,0,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,21,1
11,0,10,39,2
11,0,11,52,4
11,0,12,78,4
11,0,13,85,4
11,0,14,71,3
11,0,15,37,2
11,0,16,36,2
11,0,17,46,3
11,0,18,59,3
11,0,19,56,3
11,0,20,46,2
11,0,21,9,1
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,24,2
11,1,10,34,2
11,1,11,52,3
11,1,12,76,4
11,1,13,85,4
11,1,14,67,2
11,1,15,37,2
11,1,16,33,2
11,1,17,39,2
11,1,18,59,2
11,1,19,59,3
11,1,20,49,3
11,1,21,0,0
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
