Month,Day,Hour,TicketsPrev,Persons
11,0,9,57,2
11,0,10,106,3
11,0,11,109,3
11,0,12,125,3
11,0,13,140,3
11,0,14,101,2
11,0,15,0,0
11,0,16,0,0
11,0,17,0,0
11,0,18,0,0
11,0,19,0,0
11,0,20,0,0
11,0,21,0,0
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,64,2
11,1,10,100,4
11,1,11,114,4
11,1,12,130,4
11,1,13,146,4
11,1,14,94,3
11,1,15,45,2
11,1,16,34,2
11,1,17,57,3
11,1,18,99,4
11,1,19,107,4
11,1,20,104,4
11,1,21,21,2
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,73,2
11,2,10,95,4
11,2,11,116,4
11,2,12,137,4
11,2,13,153,4
11,2,14,90,3
11,2,15,45,2
11,2,16,37,2
11,2,17,63,2
11,2,18,97,3
11,2,19,115,4
11,2,20,99,3
11,2,21,25,2
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,52,1
11,3,10,92,3
11,3,11,114,3
11,3,12,137,3
11,3,13,147,3
11,3,14,93,2
11,3,15,38,2
11,3,16,31,1
11,3,17,52,2
11,3,18,87,3
11,3,19,106,3
11,3,20,90,2
11,3,21,20,1
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,51,2
11,4,10,94,3
11,4,11,112,4
11,4,12,144,4
11,4,13,144,4
11,4,14,94,2
11,4,15,46,2
11,4,16,38,2
11,4,17,56,3
11,4,18,90,4
11,4,19,111,4
11,4,20,96,4
11,4,21,33,2
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,60,2
11,5,10,100,4
11,5,11,138,4
11,5,12,158,4
11,5,13,173,4
11,5,14,112,4
11,5,15,54,3
11,5,16,27,2
11,5,17,49,3
11,5,18,86,4
11,5,19,87,4
11,5,20,91,4
11,5,21,25,1
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,36,0
11,6,10,75,0
11,6,11,86,0
11,6,12,99,0
11,6,13,108,0
11,6,14,34,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,66,2
11,0,10,99,4
11,0,11,118,4
11,0,12,144,4
11,0,13,158,4
11,0,14,105,3
11,0,15,49,2
11,0,16,39,2
11,0,17,59,2
11,0,18,96,4
11,0,19,122,4
11,0,20,94,3
11,0,21,29,2
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,73,2
11,1,10,95,3
11,1,11,113,4
11,1,12,138,4
11,1,13,150,4
11,1,14,103,2
11,1,15,45,2
11,1,16,30,1
11,1,17,52,2
11,1,18,89,3
11,1,19,121,4
11,1,20,84,3
11,1,21,27,2
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,79,2
11,2,10,98,3
11,2,11,115,4
11,2,12,143,4
11,2,13,153,4
11,2,14,99,2
11,2,15,45,2
11,2,16,29,1
11,2,17,61,2
11,2,18,90,3
11,2,19,108,3
11,2,20,97,3
11,2,21,25,1
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,74,2
11,3,10,91,3
11,3,11,118,3
11,3,12,141,4
11,3,13,147,4
11,3,14,109,3
11,3,15,49,2
11,3,16,28,1
11,3,17,56,2
11,3,18,90,3
11,3,19,110,4
11,3,20,94,3
11,3,21,32,2
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,68,2
11,4,10,101,4
11,4,11,123,4
11,4,12,142,4
11,4,13,138,4
11,4,14,111,3
11,4,15,45,2
11,4,16,36,2
11,4,17,55,3
11,4,18,91,4
11,4,19,103,4
11,4,20,88,3
11,4,21,28,2
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,57,2
11,5,10,101,4
11,5,11,139,4
11,5,12,154,4
11,5,13,172,4
11,5,14,117,4
