Month,Day,Hour,TicketsPrev,Persons
11,1,8,0,0
11,1,9,71,4
11,1,10,85,4
11,1,11,104,4
11,1,12,124,4
11,1,13,115,4
11,1,14,90,4
11,1,15,51,3
11,1,16,42,3
11,1,17,59,3
11,1,18,83,4
11,1,19,91,4
11,1,20,75,4
11,1,21,24,3
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,70,4
11,2,10,80,4
11,2,11,103,4
11,2,12,124,4
11,2,13,119,4
11,2,14,90,4
11,2,15,48,2
11,2,16,34,2
11,2,17,43,2
11,2,18,88,4
11,2,19,98,4
11,2,20,77,4
11,2,21,16,2
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,71,4
11,3,10,76,4
11,3,11,98,4
11,3,12,119,4
11,3,13,120,4
11,3,14,88,4
11,3,15,48,3
11,3,16,38,2
11,3,17,55,3
11,3,18,71,4
11,3,19,84,4
11,3,20,74,4
11,3,21,30,3
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,61,3
11,4,10,79,4
11,4,11,104,4
11,4,12,134,4
11,4,13,132,4
11,4,14,99,4
11,4,15,52,3
11,4,16,38,3
11,4,17,49,3
11,4,18,78,4
11,4,19,88,4
11,4,20,87,4
11,4,21,25,3
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,52,3
11,5,10,77,4
11,5,11,121,4
11,5,12,144,4
11,5,13,139,4
11,5,14,108,4
11,5,15,56,4
11,5,16,42,3
11,5,17,50,3
11,5,18,78,4
11,5,19,84,4
11,5,20,69,4
11,5,21,10,2
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,0,0
11,6,10,0,0
11,6,11,0,0
11,6,12,0,0
11,6,13,0,0
11,6,14,0,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,67,4
11,0,10,76,4
11,0,11,104,4
11,0,12,117,4
11,0,13,121,4
11,0,14,94,4
11,0,15,47,3
11,0,16,38,2
11,0,17,56,3
11,0,18,91,4
11,0,19,100,4
11,0,20,83,4
11,0,21,19,3
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,66,4
11,1,10,78,4
11,1,11,95,4
11,1,12,117,4
11,1,13,115,4
11,1,14,95,4
11,1,15,51,2
11,1,16,36,2
11,1,17,52,3
11,1,18,79,4
11,1,19,86,4
11,1,20,76,4
11,1,21,16,2
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,72,4
11,2,10,75,4
11,2,11,94,4
11,2,12,120,4
11,2,13,127,4
11,2,14,88,4
11,2,15,34,2
11,2,16,37,2
11,2,17,53,3
11,2,18,87,4
11,2,19,94,4
11,2,20,82,4
11,2,21,14,2
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,64,4
11,3,10,68,3
11,3,11,98,4
11,3,12,113,4
11,3,13,117,4
11,3,14,84,4
11,3,15,40,2
11,3,16,32,2
11,3,17,47,2
11,3,18,80,4
11,3,19,83,4
11,3,20,68,3
11,3,21,18,2
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,65,4
11,4,10,79,4
11,4,11,103,4
11,4,12,125,4
11,4,13,116,4
11,4,14,92,4
11,4,15,43,3
11,4,16,37,2
11,4,17,51,3
11,4,18,73,4
11,4,19,87,4
11,4,20,85,4
11,4,21,19,3
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,47,3
11,5,10,78,4
11,5,11,111,4
11,5,12,144,4
11,5,13,149,4
11,5,14,113,4
11,5,15,44,3
11,5,16,34,2
11,5,17,51,3
11,5,18,74,4
11,5,19,82,4
11,5,20,81,4
11,5,21,19,3
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,0,0
11,6,10,0,0
11,6,11,0,0
11,6,12,0,0
11,6,13,0,0
11,6,14,0,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,65,3
11,0,10,72,4
11,0,11,100,4
11,0,12,125,4
11,0,13,123,4
11,0,14,94,4
11,0,15,50,2
11,0,16,35,2
11,0,17,56,3
11,0,18,86,4
11,0,19,107,4
11,0,20,80,4
11,0,21,17,2
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,67,3
11,1,10,76,4
11,1,11,99,4
11,1,12,108,4
11,1,13,110,4
11,1,14,90,4
11,1,15,46,2
11,1,16,36,2
11,1,17,56,3
11,1,18,81,4
11,1,19,85,4
11,1,20,84,4
11,1,21,15,2
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,64,3
11,2,10,65,3
11,2,11,92,4
11,2,12,122,4
11,2,13,124,4
11,2,14,89,4
11,2,15,52,2
11,2,16,40,2
11,2,17,58,3
11,2,18,77,4
11,2,19,95,4
11,2,20,75,4
11,2,21,15,2
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,68,3
11,3,10,81,4
11,3,11,102,4
11,3,12,107,4
11,3,13,113,4
11,3,14,90,4
11,3,15,48,3
11,3,16,41,2
11,3,17,52,3
11,3,18,77,4
11,3,19,93,4
11,3,20,77,4
11,3,21,20,2
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,66,4
11,4,10,77,4
11,4,11,102,4
11,4,12,119,4
11,4,13,121,4
11,4,14,96,4
11,4,15,56,3
11,4,16,42,2
11,4,17,54,4
11,4,18,92,4
11,4,19,91,4
11,4,20,88,4
11,4,21,16,2
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
