Month,Day,Hour,TicketsPrev,Persons
11,1,8,0,0
11,1,9,87,3
11,1,10,104,4
11,1,11,149,4
11,1,12,172,4
11,1,13,176,4
11,1,14,132,4
11,1,15,92,3
11,1,16,54,2
11,1,17,75,4
11,1,18,91,4
11,1,19,117,4
11,1,20,96,4
11,1,21,32,2
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,87,3
11,2,10,106,4
11,2,11,130,4
11,2,12,158,4
11,2,13,168,4
11,2,14,139,4
11,2,15,85,2
11,2,16,52,2
11,2,17,71,3
11,2,18,103,4
11,2,19,125,4
11,2,20,98,4
11,2,21,33,2
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,76,3
11,3,10,94,3
11,3,11,125,4
11,3,12,159,4
11,3,13,182,4
11,3,14,142,4
11,3,15,74,2
11,3,16,48,2
11,3,17,62,3
11,3,18,88,4
11,3,19,103,4
11,3,20,94,3
11,3,21,24,2
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,82,3
11,4,10,105,4
11,4,11,146,4
11,4,12,183,4
11,4,13,188,4
11,4,14,135,4
11,4,15,92,4
11,4,16,52,2
11,4,17,63,4
11,4,18,90,4
11,4,19,105,4
11,4,20,93,4
11,4,21,29,2
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,59,2
11,5,10,103,4
11,5,11,163,4
11,5,12,184,4
11,5,13,193,4
11,5,14,150,4
11,5,15,65,4
11,5,16,53,3
11,5,17,65,3
11,5,18,96,4
11,5,19,108,4
11,5,20,94,4
11,5,21,36,3
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,0,0
11,6,10,0,0
11,6,11,0,0
11,6,12,0,0
11,6,13,0,0
11,6,14,0,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,78,3
11,0,10,81,3
11,0,11,127,4
11,0,12,153,4
11,0,13,164,4
11,0,14,135,3
11,0,15,95,3
11,0,16,54,2
11,0,17,74,3
11,0,18,97,4
11,0,19,124,4
11,0,20,101,4
11,0,21,30,3
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,87,3
11,1,10,113,4
11,1,11,141,4
11,1,12,180,4
11,1,13,186,4
11,1,14,142,4
11,1,15,91,3
11,1,16,59,2
11,1,17,72,3
11,1,18,98,4
11,1,19,110,4
11,1,20,95,4
11,1,21,31,2
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,80,3
11,2,10,90,3
11,2,11,128,4
11,2,12,163,4
11,2,13,161,4
11,2,14,139,4
11,2,15,95,3
11,2,16,56,2
11,2,17,69,3
11,2,18,98,4
11,2,19,119,4
11,2,20,100,4
11,2,21,29,2
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,80,2
11,3,10,93,3
11,3,11,137,4
11,3,12,147,4
11,3,13,169,4
11,3,14,136,4
11,3,15,86,2
11,3,16,55,2
11,3,17,70,2
11,3,18,88,4
11,3,19,104,4
11,3,20,100,4
11,3,21,27,2
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,89,3
11,4,10,103,4
11,4,11,143,4
11,4,12,176,4
11,4,13,168,4
11,4,14,147,4
11,4,15,108,4
11,4,16,56,2
11,4,17,64,3
11,4,18,99,4
11,4,19,97,4
11,4,20,94,4
11,4,21,30,2
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,55,2
11,5,10,100,4
11,5,11,164,4
11,5,12,188,4
11,5,13,212,4
11,5,14,158,4
11,5,15,78,3
11,5,16,46,3
11,5,17,66,4
11,5,18,80,4
11,5,19,92,4
11,5,20,109,4
11,5,21,36,3
11,5,22,0,0
11,5,23,0,0
11,6,0,0,0
11,6,1,0,0
11,6,2,0,0
11,6,3,0,0
11,6,4,0,0
11,6,5,0,0
11,6,6,0,0
11,6,7,0,0
11,6,8,0,0
11,6,9,0,0
11,6,10,0,0
11,6,11,0,0
11,6,12,0,0
11,6,13,0,0
11,6,14,0,0
11,6,15,0,0
11,6,16,0,0
11,6,17,0,0
11,6,18,0,0
11,6,19,0,0
11,6,20,0,0
11,6,21,0,0
11,6,22,0,0
11,6,23,0,0
11,0,0,0,0
11,0,1,0,0
11,0,2,0,0
11,0,3,0,0
11,0,4,0,0
11,0,5,0,0
11,0,6,0,0
11,0,7,0,0
11,0,8,0,0
11,0,9,80,3
11,0,10,91,3
11,0,11,124,4
11,0,12,156,4
11,0,13,176,4
11,0,14,133,4
11,0,15,91,3
11,0,16,48,2
11,0,17,70,2
11,0,18,96,4
11,0,19,122,4
11,0,20,100,4
11,0,21,26,2
11,0,22,0,0
11,0,23,0,0
11,1,0,0,0
11,1,1,0,0
11,1,2,0,0
11,1,3,0,0
11,1,4,0,0
11,1,5,0,0
11,1,6,0,0
11,1,7,0,0
11,1,8,0,0
11,1,9,85,3
11,1,10,98,3
11,1,11,139,4
11,1,12,169,4
11,1,13,190,4
11,1,14,150,4
11,1,15,92,3
11,1,16,57,2
11,1,17,70,3
11,1,18,101,4
11,1,19,119,4
11,1,20,106,4
11,1,21,32,2
11,1,22,0,0
11,1,23,0,0
11,2,0,0,0
11,2,1,0,0
11,2,2,0,0
11,2,3,0,0
11,2,4,0,0
11,2,5,0,0
11,2,6,0,0
11,2,7,0,0
11,2,8,0,0
11,2,9,85,2
11,2,10,104,3
11,2,11,133,4
11,2,12,159,4
11,2,13,174,4
11,2,14,149,4
11,2,15,92,2
11,2,16,55,2
11,2,17,74,3
11,2,18,96,3
11,2,19,115,4
11,2,20,106,4
11,2,21,28,2
11,2,22,0,0
11,2,23,0,0
11,3,0,0,0
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,0
11,3,5,0,0
11,3,6,0,0
11,3,7,0,0
11,3,8,0,0
11,3,9,77,2
11,3,10,98,3
11,3,11,119,4
11,3,12,162,4
11,3,13,166,4
11,3,14,126,4
11,3,15,90,2
11,3,16,57,2
11,3,17,73,3
11,3,18,100,4
11,3,19,111,4
11,3,20,90,3
11,3,21,30,2
11,3,22,0,0
11,3,23,0,0
11,4,0,0,0
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,0
11,4,9,78,3
11,4,10,100,4
11,4,11,137,4
11,4,12,172,4
11,4,13,179,4
11,4,14,149,4
11,4,15,97,3
11,4,16,60,3
11,4,17,70,4
11,4,18,89,4
11,4,19,112,4
11,4,20,104,4
11,4,21,36,3
11,4,22,0,0
11,4,23,0,0
11,5,0,0,0
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
