ds,sales,n_clients,imputed,weekday
2015-01-12 14:00:00,467.35,80.0,-1,0
2015-01-12 15:00:00,25.27,5.0,-1,0
2015-01-12 16:00:00,128.19,19.5,1,0
2015-01-12 17:00:00,231.11,34.0,-1,0
2015-01-12 18:00:00,339.65,51.0,-1,0
2015-01-12 19:00:00,510.28000000000003,74.0,-1,0
2015-01-12 20:00:00,639.88,88.0,-1,0
2015-01-12 21:00:00,60.41,9.0,-1,0
2015-01-13 09:00:00,246.44,43.0,1,1
2015-01-13 10:00:00,246.44,43.0,-1,1
2015-01-13 11:00:00,463.7,67.0,-1,1
2015-01-13 12:00:00,450.51,64.0,-1,1
2015-01-13 13:00:00,777.13,97.0,-1,1
2015-01-13 14:00:00,563.43,80.0,-1,1
2015-01-13 15:00:00,3.65,2.0,-1,1
2015-01-13 16:00:00,124.74499999999999,20.0,1,1
2015-01-13 17:00:00,245.83999999999997,38.0,-1,1
2015-01-13 18:00:00,493.19,58.0,-1,1
2015-01-13 19:00:00,471.4,79.0,-1,1
2015-01-13 20:00:00,522.5799999999999,87.0,-1,1
2015-01-13 21:00:00,80.06,12.0,-1,1
2015-01-14 09:00:00,507.33000000000004,46.0,1,2
2015-01-14 10:00:00,507.33000000000004,46.0,-1,2
2015-01-14 11:00:00,893.44,64.0,-1,2
2015-01-14 12:00:00,950.48,79.0,-1,2
2015-01-14 13:00:00,1683.28,113.0,-1,2
2015-01-14 14:00:00,792.8599999999999,73.0,-1,2
2015-01-14 15:00:00,6.58,4.0,-1,2
2015-01-14 16:00:00,6.58,4.0,1,2
2015-01-14 17:00:00,6.58,4.0,1,2
2015-01-14 18:00:00,6.58,4.0,1,2
2015-01-14 19:00:00,6.58,4.0,1,2
2015-01-14 20:00:00,6.58,4.0,1,2
2015-01-14 21:00:00,6.58,4.0,1,2
2015-01-15 09:00:00,229.94,40.0,1,3
2015-01-15 10:00:00,229.94,40.0,-1,3
2015-01-15 11:00:00,394.17,65.0,-1,3
2015-01-15 12:00:00,4477.08,91.0,-1,3
2015-01-15 13:00:00,3872.0,101.0,-1,3
2015-01-15 14:00:00,469.71000000000004,69.0,-1,3
2015-01-15 15:00:00,18.68,5.0,-1,3
2015-01-15 16:00:00,187.705,25.5,1,3
2015-01-15 17:00:00,356.73,46.0,-1,3
2015-01-15 18:00:00,322.98,50.0,-1,3
2015-01-15 19:00:00,449.68,70.0,-1,3
2015-01-15 20:00:00,429.87,69.0,-1,3
2015-01-15 21:00:00,51.98,10.0,-1,3
2015-01-16 09:00:00,282.72,49.0,1,4
2015-01-16 10:00:00,282.72,49.0,-1,4
2015-01-16 11:00:00,562.95,74.0,-1,4
2015-01-16 12:00:00,650.25,91.0,-1,4
2015-01-16 13:00:00,778.2900000000002,99.0,-1,4
2015-01-16 14:00:00,409.6,66.0,-1,4
2015-01-16 15:00:00,18.58,5.0,-1,4
2015-01-16 16:00:00,171.015,25.0,1,4
2015-01-16 17:00:00,323.45,45.0,-1,4
2015-01-16 18:00:00,288.76,49.0,-1,4
2015-01-16 19:00:00,468.5,69.0,-1,4
2015-01-16 20:00:00,615.46,82.0,-1,4
2015-01-16 21:00:00,101.26,19.0,-1,4
2015-01-17 09:00:00,354.98,42.0,1,5
2015-01-17 10:00:00,354.98,42.0,-1,5
2015-01-17 11:00:00,480.37,54.0,-1,5
2015-01-17 12:00:00,860.2700000000001,94.0,-1,5
2015-01-17 13:00:00,784.0900000000001,96.0,-1,5
2015-01-17 14:00:00,607.93,74.0,-1,5
2015-01-17 15:00:00,21.79,2.0,-1,5
2015-01-17 16:00:00,149.23000000000002,20.5,1,5
2015-01-17 17:00:00,276.67,39.0,-1,5
2015-01-17 18:00:00,466.94,54.0,-1,5
2015-01-17 19:00:00,524.65,64.0,-1,5
2015-01-17 20:00:00,482.33000000000004,67.0,-1,5
2015-01-17 21:00:00,145.12,11.0,-1,5
2015-01-19 09:00:00,379.25,51.0,1,0
2015-01-19 10:00:00,379.25,51.0,-1,0
2015-01-19 11:00:00,478.43,67.0,-1,0
2015-01-19 12:00:00,634.69,105.0,-1,0
2015-01-19 13:00:00,771.24,111.0,-1,0
2015-01-19 14:00:00,591.1700000000001,76.0,-1,0
2015-01-19 15:00:00,8.31,2.0,-1,0
2015-01-19 16:00:00,3.12,3.0,-1,0
2015-01-19 17:00:00,489.01,43.0,-1,0
2015-01-19 18:00:00,468.13,61.0,-1,0
2015-01-19 19:00:00,551.61,75.0,-1,0
2015-01-19 20:00:00,701.5799999999999,92.0,-1,0
2015-01-19 21:00:00,114.08,16.0,-1,0
2015-01-20 09:00:00,221.82,31.0,-1,1
2015-01-20 10:00:00,275.26,46.0,-1,1
2015-01-20 11:00:00,601.45,70.0,-1,1
2015-01-20 12:00:00,619.24,85.0,-1,1
2015-01-20 13:00:00,755.69,101.0,-1,1
2015-01-20 14:00:00,338.6,60.0,-1,1
2015-01-20 15:00:00,13.34,3.0,-1,1
2015-01-20 16:00:00,116.36,19.0,1,1
2015-01-20 17:00:00,219.38,35.0,-1,1
2015-01-20 18:00:00,197.88,34.0,-1,1
2015-01-20 19:00:00,509.85,68.0,-1,1
2015-01-20 20:00:00,359.13,73.0,-1,1
2015-01-20 21:00:00,60.92,9.0,-1,1
2015-01-21 09:00:00,248.86,31.0,-1,2
2015-01-21 10:00:00,199.45999999999998,38.0,-1,2
2015-01-21 11:00:00,618.9200000000001,87.0,-1,2
2015-01-21 12:00:00,649.45,105.0,-1,2
2015-01-21 13:00:00,551.5600000000001,89.0,-1,2
2015-01-21 14:00:00,290.28,65.0,-1,2
2015-01-21 15:00:00,29.49,5.0,-1,2
2015-01-21 16:00:00,115.49499999999999,16.5,1,2
2015-01-21 17:00:00,201.5,28.0,-1,2
2015-01-21 18:00:00,636.67,60.0,-1,2
2015-01-21 19:00:00,428.94,62.0,-1,2
2015-01-21 20:00:00,460.65999999999997,73.0,-1,2
2015-01-21 21:00:00,18.25,5.0,-1,2
2015-01-22 09:00:00,262.09000000000003,30.0,-1,3
2015-01-22 10:00:00,281.86,54.0,-1,3
2015-01-22 11:00:00,365.6,60.0,-1,3
2015-01-22 12:00:00,611.79,76.0,-1,3
2015-01-22 13:00:00,535.0799999999999,76.0,-1,3
2015-01-22 14:00:00,441.24,76.0,-1,3
2015-01-22 15:00:00,36.56,4.0,-1,3
2015-01-22 16:00:00,1.0,1.0,-1,3
2015-01-22 17:00:00,1178.6799999999998,39.0,-1,3
2015-01-22 18:00:00,273.25,49.0,-1,3
2015-01-22 19:00:00,734.5600000000001,78.0,-1,3
2015-01-22 20:00:00,500.65999999999997,79.0,-1,3
2015-01-22 21:00:00,77.25,11.0,-1,3
2015-01-23 09:00:00,273.90999999999997,41.0,-1,4
2015-01-23 10:00:00,298.91,43.0,-1,4
2015-01-23 11:00:00,340.36,64.0,-1,4
2015-01-23 12:00:00,562.5,80.0,-1,4
2015-01-23 13:00:00,1301.21,85.0,-1,4
2015-01-23 14:00:00,678.0,91.0,-1,4
2015-01-23 15:00:00,16.55,3.0,-1,4
2015-01-23 16:00:00,116.69999999999999,20.0,1,4
2015-01-23 17:00:00,216.85,37.0,-1,4
2015-01-23 18:00:00,343.77,45.0,-1,4
2015-01-23 19:00:00,565.29,59.0,-1,4
2015-01-23 20:00:00,520.76,78.0,-1,4
2015-01-23 21:00:00,46.69,7.0,-1,4
2015-01-24 09:00:00,272.2,34.0,-1,5
2015-01-24 10:00:00,409.36,42.0,-1,5
2015-01-24 11:00:00,591.76,59.0,-1,5
2015-01-24 12:00:00,970.19,97.0,-1,5
2015-01-24 13:00:00,799.6,104.0,-1,5
2015-01-24 14:00:00,649.69,77.0,-1,5
2015-01-24 15:00:00,181.28,8.0,-1,5
2015-01-24 16:00:00,7.0,2.0,-1,5
2015-01-24 17:00:00,219.48000000000002,33.0,-1,5
2015-01-24 18:00:00,344.51,48.0,-1,5
2015-01-24 19:00:00,459.85,71.0,-1,5
2015-01-24 20:00:00,510.32,76.0,-1,5
2015-01-24 21:00:00,13.61,2.0,-1,5
2015-01-26 09:00:00,273.90999999999997,37.0,-1,0
2015-01-26 10:00:00,279.82000000000005,48.0,-1,0
2015-01-26 11:00:00,379.79999999999995,66.0,-1,0
2015-01-26 12:00:00,462.76,83.0,-1,0
2015-01-26 13:00:00,678.95,107.0,-1,0
2015-01-26 14:00:00,469.96000000000004,80.0,-1,0
2015-01-26 15:00:00,46.53,8.0,-1,0
2015-01-26 16:00:00,165.82999999999998,26.0,1,0
2015-01-26 17:00:00,285.13,44.0,-1,0
2015-01-26 18:00:00,439.03999999999996,71.0,-1,0
2015-01-26 19:00:00,656.27,85.0,-1,0
2015-01-26 20:00:00,587.4200000000001,96.0,-1,0
2015-01-26 21:00:00,13.55,3.0,-1,0
2015-01-27 09:00:00,138.3,29.0,-1,1
2015-01-27 10:00:00,268.73,43.0,-1,1
2015-01-27 11:00:00,377.19,66.0,-1,1
2015-01-27 12:00:00,401.67,60.0,-1,1
2015-01-27 13:00:00,663.38,105.0,-1,1
2015-01-27 14:00:00,415.42999999999995,74.0,-1,1
2015-01-27 15:00:00,11.15,1.0,-1,1
2015-01-27 16:00:00,162.88000000000002,30.0,1,1
2015-01-27 17:00:00,314.61,59.0,-1,1
2015-01-27 18:00:00,288.97,54.0,-1,1
2015-01-27 19:00:00,504.70000000000005,77.0,-1,1
2015-01-27 20:00:00,377.38,73.0,-1,1
2015-01-27 21:00:00,3.24,2.0,-1,1
2015-01-28 09:00:00,221.5,30.0,-1,2
2015-01-28 10:00:00,312.28999999999996,52.0,-1,2
2015-01-28 11:00:00,434.19,53.0,-1,2
2015-01-28 12:00:00,663.72,89.0,-1,2
2015-01-28 13:00:00,440.65999999999997,85.0,-1,2
2015-01-28 14:00:00,338.51,69.0,-1,2
2015-01-28 15:00:00,3.0,2.0,-1,2
2015-01-28 16:00:00,147.925,22.0,1,2
2015-01-28 17:00:00,292.85,42.0,-1,2
2015-01-28 18:00:00,329.81,55.0,-1,2
2015-01-28 19:00:00,420.67999999999995,61.0,-1,2
2015-01-28 20:00:00,339.63,68.0,-1,2
2015-01-28 21:00:00,28.05,5.0,-1,2
2015-01-29 09:00:00,154.8,31.0,-1,3
2015-01-29 10:00:00,296.21000000000004,49.0,-1,3
2015-01-29 11:00:00,443.39,65.0,-1,3
2015-01-29 12:00:00,527.12,73.0,-1,3
2015-01-29 13:00:00,637.14,107.0,-1,3
2015-01-29 14:00:00,506.32000000000005,84.0,-1,3
2015-01-29 15:00:00,27.05,5.0,-1,3
2015-01-29 16:00:00,183.35,29.0,1,3
2015-01-29 17:00:00,339.65,53.0,-1,3
2015-01-29 18:00:00,289.12,39.0,-1,3
2015-01-29 19:00:00,506.61,76.0,-1,3
2015-01-29 20:00:00,472.72,79.0,-1,3
2015-01-29 21:00:00,63.5,8.0,-1,3
2015-01-30 09:00:00,224.79,34.0,-1,4
2015-01-30 10:00:00,348.23,39.0,-1,4
2015-01-30 11:00:00,497.39,71.0,-1,4
2015-01-30 12:00:00,596.26,65.0,-1,4
2015-01-30 13:00:00,697.81,90.0,-1,4
2015-01-30 14:00:00,517.86,75.0,-1,4
2015-01-30 15:00:00,32.15,5.0,-1,4
2015-01-30 16:00:00,209.97,24.0,1,4
2015-01-30 17:00:00,387.78999999999996,43.0,-1,4
2015-01-30 18:00:00,359.75,54.0,-1,4
2015-01-30 19:00:00,532.28,62.0,-1,4
2015-01-30 20:00:00,586.14,82.0,-1,4
2015-01-30 21:00:00,55.24,8.0,-1,4
2015-01-31 09:00:00,292.26,33.0,-1,5
2015-01-31 10:00:00,350.17,42.0,-1,5
2015-01-31 11:00:00,679.65,71.0,-1,5
2015-01-31 12:00:00,753.4200000000001,91.0,-1,5
2015-01-31 13:00:00,1177.82,120.0,-1,5
2015-01-31 14:00:00,553.88,61.0,-1,5
2015-01-31 15:00:00,58.74,10.0,-1,5
2015-01-31 16:00:00,85.27000000000001,16.0,1,5
2015-01-31 17:00:00,111.80000000000001,22.0,-1,5
2015-01-31 18:00:00,373.57000000000005,44.0,-1,5
2015-01-31 19:00:00,706.6800000000001,68.0,-1,5
2015-01-31 20:00:00,445.90999999999997,60.0,-1,5
2015-01-31 21:00:00,62.43,7.0,-1,5
2015-02-02 09:00:00,260.86,30.0,-1,0
2015-02-02 10:00:00,288.1,48.0,-1,0
2015-02-02 11:00:00,375.21000000000004,52.0,-1,0
2015-02-02 12:00:00,682.1,105.0,-1,0
2015-02-02 13:00:00,743.21,93.0,-1,0
2015-02-02 14:00:00,547.47,86.0,-1,0
2015-02-02 15:00:00,32.38,5.0,-1,0
2015-02-02 16:00:00,264.57,28.0,1,0
2015-02-02 17:00:00,496.76,51.0,-1,0
2015-02-02 18:00:00,420.08000000000004,56.0,-1,0
2015-02-02 19:00:00,512.2099999999999,78.0,-1,0
2015-02-02 20:00:00,577.34,78.0,-1,0
2015-02-02 21:00:00,30.4,7.0,-1,0
2015-02-03 09:00:00,233.43,36.0,-1,1
2015-02-03 10:00:00,199.53,41.0,-1,1
2015-02-03 11:00:00,490.43,65.0,-1,1
2015-02-03 12:00:00,709.0999999999999,86.0,-1,1
2015-02-03 13:00:00,811.9000000000001,116.0,-1,1
2015-02-03 14:00:00,322.48,75.0,-1,1
2015-02-03 15:00:00,14.31,3.0,-1,1
2015-02-03 16:00:00,110.55000000000001,22.0,1,1
2015-02-03 17:00:00,206.79000000000002,41.0,-1,1
2015-02-03 18:00:00,335.29,53.0,-1,1
2015-02-03 19:00:00,543.37,61.0,-1,1
2015-02-03 20:00:00,449.04,70.0,-1,1
2015-02-03 21:00:00,31.34,8.0,-1,1
2015-02-04 09:00:00,138.3,25.0,-1,2
2015-02-04 10:00:00,236.95,40.0,-1,2
2015-02-04 11:00:00,588.51,72.0,-1,2
2015-02-04 12:00:00,646.86,87.0,-1,2
2015-02-04 13:00:00,699.1700000000001,98.0,-1,2
2015-02-04 14:00:00,382.59000000000003,71.0,-1,2
2015-02-04 15:00:00,63.77,9.0,-1,2
2015-02-04 16:00:00,224.63000000000002,26.0,1,2
2015-02-04 17:00:00,385.49,43.0,-1,2
2015-02-04 18:00:00,224.92000000000002,38.0,-1,2
2015-02-04 19:00:00,501.65,79.0,-1,2
2015-02-04 20:00:00,417.09000000000003,74.0,-1,2
2015-02-04 21:00:00,12.1,5.0,-1,2
2015-02-05 09:00:00,202.04999999999998,32.0,-1,3
2015-02-05 10:00:00,328.74,42.0,-1,3
2015-02-05 11:00:00,472.7,56.0,-1,3
2015-02-05 12:00:00,569.7900000000001,86.0,-1,3
2015-02-05 13:00:00,593.74,94.0,-1,3
2015-02-05 14:00:00,467.46000000000004,79.0,-1,3
2015-02-05 15:00:00,42.15,10.0,-1,3
2015-02-05 16:00:00,188.335,23.5,1,3
2015-02-05 17:00:00,334.52,37.0,-1,3
2015-02-05 18:00:00,312.71000000000004,45.0,-1,3
2015-02-05 19:00:00,457.15999999999997,76.0,-1,3
2015-02-05 20:00:00,450.23,69.0,-1,3
2015-02-05 21:00:00,25.16,6.0,-1,3
2015-02-06 09:00:00,185.53,27.0,-1,4
2015-02-06 10:00:00,321.65,40.0,-1,4
2015-02-06 11:00:00,550.6700000000001,70.0,-1,4
2015-02-06 12:00:00,718.3299999999999,87.0,-1,4
2015-02-06 13:00:00,831.27,94.0,-1,4
2015-02-06 14:00:00,484.75,84.0,-1,4
2015-02-06 15:00:00,41.67,7.0,-1,4
2015-02-06 16:00:00,199.52999999999997,25.0,1,4
2015-02-06 17:00:00,357.39,43.0,-1,4
2015-02-06 18:00:00,325.79999999999995,45.0,-1,4
2015-02-06 19:00:00,587.52,60.0,-1,4
2015-02-06 20:00:00,416.07000000000005,63.0,-1,4
2015-02-06 21:00:00,29.65,6.0,-1,4
2015-02-07 09:00:00,193.19,19.0,-1,5
2015-02-07 10:00:00,454.41,49.0,-1,5
2015-02-07 11:00:00,590.6,66.0,-1,5
2015-02-07 12:00:00,882.31,104.0,-1,5
2015-02-07 13:00:00,894.63,98.0,-1,5
2015-02-07 14:00:00,702.22,83.0,-1,5
2015-02-07 15:00:00,77.03,11.0,-1,5
2015-02-07 16:00:00,149.45,22.5,1,5
2015-02-07 17:00:00,221.87,34.0,-1,5
2015-02-07 18:00:00,395.83,56.0,-1,5
2015-02-07 19:00:00,333.62,45.0,-1,5
2015-02-07 20:00:00,463.19000000000005,70.0,-1,5
2015-02-07 21:00:00,59.74,8.0,-1,5
2015-02-09 09:00:00,156.62,29.0,-1,0
2015-02-09 10:00:00,271.23,46.0,-1,0
2015-02-09 11:00:00,380.0,58.0,-1,0
2015-02-09 12:00:00,741.1400000000001,73.0,-1,0
2015-02-09 13:00:00,846.29,105.0,-1,0
2015-02-09 14:00:00,553.37,90.0,-1,0
2015-02-09 15:00:00,83.79,10.0,-1,0
2015-02-09 16:00:00,115.125,17.0,1,0
2015-02-09 17:00:00,146.45999999999998,24.0,-1,0
2015-02-09 18:00:00,450.13,65.0,-1,0
2015-02-09 19:00:00,552.37,70.0,-1,0
2015-02-09 20:00:00,703.62,94.0,-1,0
2015-02-09 21:00:00,18.0,4.0,-1,0
2015-02-10 09:00:00,150.87,24.0,-1,1
2015-02-10 10:00:00,278.64,40.0,-1,1
2015-02-10 11:00:00,378.96000000000004,62.0,-1,1
2015-02-10 12:00:00,520.9,86.0,-1,1
2015-02-10 13:00:00,613.5,94.0,-1,1
2015-02-10 14:00:00,453.43,82.0,-1,1
2015-02-10 15:00:00,14.9,7.0,-1,1
2015-02-10 16:00:00,100.67,21.5,1,1
2015-02-10 17:00:00,186.44,36.0,-1,1
2015-02-10 18:00:00,337.27,57.0,-1,1
2015-02-10 19:00:00,498.57,74.0,-1,1
2015-02-10 20:00:00,527.0,76.0,-1,1
2015-02-10 21:00:00,11.27,4.0,-1,1
2015-02-11 09:00:00,258.78,40.0,-1,2
2015-02-11 10:00:00,243.99,46.0,-1,2
2015-02-11 11:00:00,551.4,74.0,-1,2
2015-02-11 12:00:00,622.44,78.0,-1,2
2015-02-11 13:00:00,550.53,87.0,-1,2
2015-02-11 14:00:00,497.09999999999997,82.0,-1,2
2015-02-11 15:00:00,45.99,8.0,-1,2
2015-02-11 16:00:00,102.08000000000001,24.5,1,2
2015-02-11 17:00:00,158.17000000000002,41.0,-1,2
2015-02-11 18:00:00,293.9,50.0,-1,2
2015-02-11 19:00:00,500.59000000000003,77.0,-1,2
2015-02-11 20:00:00,423.38,82.0,-1,2
2015-02-11 21:00:00,14.76,5.0,-1,2
2015-02-12 09:00:00,162.94,31.0,-1,3
2015-02-12 10:00:00,271.39,47.0,-1,3
2015-02-12 11:00:00,326.35,60.0,-1,3
2015-02-12 12:00:00,611.8399999999999,72.0,-1,3
2015-02-12 13:00:00,797.94,99.0,-1,3
2015-02-12 14:00:00,368.07,73.0,-1,3
2015-02-12 15:00:00,35.24,6.0,-1,3
2015-02-12 16:00:00,129.935,19.5,1,3
2015-02-12 17:00:00,224.63,33.0,-1,3
2015-02-12 18:00:00,412.42999999999995,61.0,-1,3
2015-02-12 19:00:00,398.32,63.0,-1,3
2015-02-12 20:00:00,342.86,60.0,-1,3
2015-02-12 21:00:00,10.21,2.0,-1,3
2015-02-13 09:00:00,221.01999999999998,31.0,-1,4
2015-02-13 10:00:00,344.53999999999996,47.0,-1,4
2015-02-13 11:00:00,422.15000000000003,63.0,-1,4
2015-02-13 12:00:00,637.32,77.0,-1,4
2015-02-13 13:00:00,787.1,120.0,-1,4
2015-02-13 14:00:00,365.52,68.0,-1,4
2015-02-13 15:00:00,51.0,7.0,-1,4
2015-02-13 16:00:00,135.365,20.0,1,4
2015-02-13 17:00:00,219.73,33.0,-1,4
2015-02-13 18:00:00,352.82,42.0,-1,4
2015-02-13 19:00:00,568.9300000000001,68.0,-1,4
2015-02-13 20:00:00,517.6,78.0,-1,4
2015-02-13 21:00:00,49.29,7.0,-1,4
2015-02-14 09:00:00,227.26999999999998,27.0,-1,5
2015-02-14 10:00:00,816.12,45.0,-1,5
2015-02-14 11:00:00,443.61,62.0,-1,5
2015-02-14 12:00:00,907.9200000000001,94.0,-1,5
2015-02-14 13:00:00,733.85,81.0,-1,5
2015-02-14 14:00:00,466.79,67.0,-1,5
2015-02-14 15:00:00,68.69,8.0,-1,5
2015-02-14 16:00:00,179.78,19.5,1,5
2015-02-14 17:00:00,290.87,31.0,-1,5
2015-02-14 18:00:00,369.1,46.0,-1,5
2015-02-14 19:00:00,296.61,43.0,-1,5
2015-02-14 20:00:00,540.29,76.0,-1,5
2015-02-14 21:00:00,75.95,8.0,-1,5
2015-02-16 09:00:00,181.54999999999998,23.0,-1,0
2015-02-16 10:00:00,324.33000000000004,44.0,-1,0
2015-02-16 11:00:00,539.12,80.0,-1,0
2015-02-16 12:00:00,593.8499999999999,93.0,-1,0
2015-02-16 13:00:00,571.4,101.0,-1,0
2015-02-16 14:00:00,651.54,94.0,-1,0
2015-02-16 15:00:00,23.04,5.0,-1,0
2015-02-16 16:00:00,184.03499999999997,22.0,1,0
2015-02-16 17:00:00,345.03,39.0,-1,0
2015-02-16 18:00:00,282.99,54.0,-1,0
2015-02-16 19:00:00,415.26,69.0,-1,0
2015-02-16 20:00:00,507.53999999999996,76.0,-1,0
2015-02-16 21:00:00,33.27,5.0,-1,0
2015-02-17 09:00:00,205.5,35.0,-1,1
2015-02-17 10:00:00,324.43,45.0,-1,1
2015-02-17 11:00:00,454.51,71.0,-1,1
2015-02-17 12:00:00,574.65,92.0,-1,1
2015-02-17 13:00:00,594.6800000000001,104.0,-1,1
2015-02-17 14:00:00,483.48,76.0,-1,1
2015-02-17 15:00:00,31.53,6.0,-1,1
2015-02-17 16:00:00,100.19500000000001,22.0,1,1
2015-02-17 17:00:00,168.86,38.0,-1,1
2015-02-17 18:00:00,265.47,46.0,-1,1
2015-02-17 19:00:00,414.45,60.0,-1,1
2015-02-17 20:00:00,485.78,80.0,-1,1
2015-02-17 21:00:00,11.55,3.0,-1,1
2015-02-18 09:00:00,213.51,32.0,-1,2
