ds,sales,n_clients,imputed,weekday
2015-01-06 21:00:00,32.04,8.0,-1,1
2015-01-07 09:00:00,368.6,86.0,1,2
2015-01-07 10:00:00,368.6,86.0,-1,2
2015-01-07 11:00:00,523.6600000000001,110.0,-1,2
2015-01-07 12:00:00,722.9200000000001,159.0,-1,2
2015-01-07 13:00:00,880.42,227.0,-1,2
2015-01-07 14:00:00,655.76,164.0,-1,2
2015-01-07 15:00:00,210.02,74.0,-1,2
2015-01-07 16:00:00,139.0,32.0,-1,2
2015-01-07 17:00:00,260.23,60.0,-1,2
2015-01-07 18:00:00,341.07000000000005,65.0,-1,2
2015-01-07 19:00:00,508.31,94.0,-1,2
2015-01-07 20:00:00,545.65,111.0,-1,2
2015-01-07 21:00:00,141.71,33.0,-1,2
2015-01-08 09:00:00,481.07,98.0,1,3
2015-01-08 10:00:00,481.07,98.0,-1,3
2015-01-08 11:00:00,537.08,139.0,-1,3
2015-01-08 12:00:00,701.4200000000001,165.0,-1,3
2015-01-08 13:00:00,691.46,186.0,-1,3
2015-01-08 14:00:00,569.12,152.0,-1,3
2015-01-08 15:00:00,160.29000000000002,49.0,-1,3
2015-01-08 16:00:00,203.5,43.0,-1,3
2015-01-08 17:00:00,138.43,40.0,-1,3
2015-01-08 18:00:00,349.4,87.0,-1,3
2015-01-08 19:00:00,1259.1299999999999,112.0,-1,3
2015-01-08 20:00:00,532.84,109.0,-1,3
2015-01-08 21:00:00,182.12,43.0,-1,3
2015-01-09 09:00:00,571.0699999999999,104.0,1,4
2015-01-09 10:00:00,571.0699999999999,104.0,-1,4
2015-01-09 11:00:00,827.65,139.0,-1,4
2015-01-09 12:00:00,839.21,182.0,-1,4
2015-01-09 13:00:00,861.8299999999999,214.0,-1,4
2015-01-09 14:00:00,593.53,144.0,-1,4
2015-01-09 15:00:00,269.39,60.0,-1,4
2015-01-09 16:00:00,186.93,44.0,-1,4
2015-01-09 17:00:00,338.94,51.0,-1,4
2015-01-09 18:00:00,415.29,66.0,-1,4
2015-01-09 19:00:00,348.72,74.0,-1,4
2015-01-09 20:00:00,585.26,112.0,-1,4
2015-01-09 21:00:00,124.84,22.0,-1,4
2015-01-10 09:00:00,508.13,94.0,1,5
2015-01-10 10:00:00,508.13,94.0,-1,5
2015-01-10 11:00:00,755.93,127.0,-1,5
2015-01-10 12:00:00,1114.6100000000001,215.0,-1,5
2015-01-10 13:00:00,1170.33,207.0,-1,5
2015-01-10 14:00:00,696.6,161.0,-1,5
2015-01-10 15:00:00,363.73,77.0,-1,5
2015-01-10 16:00:00,173.67000000000002,35.0,-1,5
2015-01-10 17:00:00,106.87,30.0,-1,5
2015-01-10 18:00:00,352.96000000000004,64.0,-1,5
2015-01-10 19:00:00,451.19,84.0,-1,5
2015-01-10 20:00:00,620.09,96.0,-1,5
2015-01-10 21:00:00,172.6,30.0,-1,5
2015-01-12 09:00:00,411.37,89.0,1,0
2015-01-12 10:00:00,411.37,89.0,-1,0
2015-01-12 11:00:00,577.69,139.0,-1,0
2015-01-12 12:00:00,680.28,164.0,-1,0
2015-01-12 13:00:00,960.88,196.0,-1,0
2015-01-12 14:00:00,577.15,157.0,-1,0
2015-01-12 15:00:00,179.64,59.0,-1,0
2015-01-12 16:00:00,181.41,41.0,-1,0
2015-01-12 17:00:00,322.0,66.0,-1,0
2015-01-12 18:00:00,469.99,100.0,-1,0
2015-01-12 19:00:00,649.9300000000001,124.0,-1,0
2015-01-12 20:00:00,522.88,100.0,-1,0
2015-01-12 21:00:00,146.8,45.0,-1,0
2015-01-13 09:00:00,370.45,103.0,1,1
2015-01-13 10:00:00,370.45,103.0,-1,1
2015-01-13 11:00:00,676.47,138.0,-1,1
2015-01-13 12:00:00,625.26,159.0,-1,1
2015-01-13 13:00:00,743.73,167.0,-1,1
2015-01-13 14:00:00,419.86,128.0,-1,1
2015-01-13 15:00:00,193.21,62.0,-1,1
2015-01-13 16:00:00,133.01,17.0,-1,1
2015-01-13 17:00:00,179.38,39.0,-1,1
2015-01-13 18:00:00,384.15999999999997,73.0,-1,1
2015-01-13 19:00:00,1109.4,104.0,-1,1
2015-01-13 20:00:00,448.6,95.0,-1,1
2015-01-13 21:00:00,208.82,46.0,-1,1
2015-01-14 09:00:00,887.63,105.0,1,2
2015-01-14 10:00:00,887.63,105.0,-1,2
2015-01-14 11:00:00,1170.9,148.0,-1,2
2015-01-14 12:00:00,1315.25,165.0,-1,2
2015-01-14 13:00:00,954.4399999999999,184.0,-1,2
2015-01-14 14:00:00,724.4000000000001,132.0,-1,2
2015-01-14 15:00:00,57.47,8.0,-1,2
2015-01-14 16:00:00,57.47,8.0,1,2
2015-01-14 17:00:00,57.47,8.0,1,2
2015-01-14 18:00:00,57.47,8.0,1,2
2015-01-14 19:00:00,57.47,8.0,1,2
2015-01-14 20:00:00,57.47,8.0,1,2
2015-01-14 21:00:00,57.47,8.0,1,2
2015-01-15 09:00:00,459.27,108.0,1,3
2015-01-15 10:00:00,459.27,108.0,-1,3
2015-01-15 11:00:00,827.8199999999999,147.0,-1,3
2015-01-15 12:00:00,783.5899999999999,194.0,-1,3
2015-01-15 13:00:00,647.62,191.0,-1,3
2015-01-15 14:00:00,452.38,116.0,-1,3
2015-01-15 15:00:00,100.19,33.0,-1,3
2015-01-15 16:00:00,168.95,39.0,-1,3
2015-01-15 17:00:00,255.20999999999998,45.0,-1,3
2015-01-15 18:00:00,435.44,84.0,-1,3
2015-01-15 19:00:00,456.27,93.0,-1,3
2015-01-15 20:00:00,337.83,84.0,-1,3
2015-01-15 21:00:00,217.55,50.0,-1,3
2015-01-16 09:00:00,675.4000000000001,141.0,1,4
2015-01-16 10:00:00,675.4000000000001,141.0,-1,4
2015-01-16 11:00:00,820.35,167.0,-1,4
2015-01-16 12:00:00,826.0600000000002,203.0,-1,4
2015-01-16 13:00:00,889.5,215.0,-1,4
2015-01-16 14:00:00,489.11,104.0,-1,4
2015-01-16 15:00:00,235.22,74.0,-1,4
2015-01-16 16:00:00,142.38,35.0,-1,4
2015-01-16 17:00:00,316.98,45.0,-1,4
2015-01-16 18:00:00,218.57999999999998,60.0,-1,4
2015-01-16 19:00:00,499.34000000000003,101.0,-1,4
2015-01-16 20:00:00,392.65,87.0,-1,4
2015-01-16 21:00:00,128.59,30.0,-1,4
2015-01-17 09:00:00,525.81,101.0,1,5
2015-01-17 10:00:00,525.81,101.0,-1,5
2015-01-17 11:00:00,837.91,143.0,-1,5
2015-01-17 12:00:00,937.25,200.0,-1,5
2015-01-17 13:00:00,1087.77,204.0,-1,5
2015-01-17 14:00:00,688.4200000000001,150.0,-1,5
2015-01-17 15:00:00,295.88,66.0,-1,5
2015-01-17 16:00:00,230.01000000000002,45.0,-1,5
2015-01-17 17:00:00,185.13,44.0,-1,5
2015-01-17 18:00:00,645.02,63.0,-1,5
2015-01-17 19:00:00,416.55,83.0,-1,5
2015-01-17 20:00:00,866.9200000000001,102.0,-1,5
2015-01-17 21:00:00,214.19,41.0,-1,5
2015-01-19 09:00:00,381.16999999999996,91.0,1,0
2015-01-19 10:00:00,381.16999999999996,91.0,-1,0
2015-01-19 11:00:00,573.96,132.0,-1,0
2015-01-19 12:00:00,817.51,193.0,-1,0
2015-01-19 13:00:00,711.9,190.0,-1,0
2015-01-19 14:00:00,484.37,123.0,-1,0
2015-01-19 15:00:00,267.29,67.0,-1,0
2015-01-19 16:00:00,135.47,39.0,-1,0
2015-01-19 17:00:00,187.86,47.0,-1,0
2015-01-19 18:00:00,313.79999999999995,83.0,-1,0
2015-01-19 19:00:00,427.17,107.0,-1,0
2015-01-19 20:00:00,488.93,110.0,-1,0
2015-01-19 21:00:00,323.88,50.0,-1,0
2015-01-20 09:00:00,239.74,81.0,-1,1
2015-01-20 10:00:00,462.31,116.0,-1,1
2015-01-20 11:00:00,578.89,139.0,-1,1
2015-01-20 12:00:00,735.4100000000001,163.0,-1,1
2015-01-20 13:00:00,559.3,151.0,-1,1
2015-01-20 14:00:00,468.12,124.0,-1,1
2015-01-20 15:00:00,217.14,57.0,-1,1
2015-01-20 16:00:00,141.26,31.0,-1,1
2015-01-20 17:00:00,149.93,41.0,-1,1
2015-01-20 18:00:00,316.23,86.0,-1,1
2015-01-20 19:00:00,425.49,92.0,-1,1
2015-01-20 20:00:00,382.72,89.0,-1,1
2015-01-20 21:00:00,168.16,39.0,-1,1
2015-01-21 09:00:00,248.12,70.0,-1,2
2015-01-21 10:00:00,368.73,105.0,-1,2
2015-01-21 11:00:00,612.9300000000001,151.0,-1,2
2015-01-21 12:00:00,625.14,166.0,-1,2
2015-01-21 13:00:00,563.5600000000001,166.0,-1,2
2015-01-21 14:00:00,497.92,147.0,-1,2
2015-01-21 15:00:00,299.44,68.0,-1,2
2015-01-21 16:00:00,192.26,37.0,-1,2
2015-01-21 17:00:00,203.85000000000002,48.0,-1,2
2015-01-21 18:00:00,208.12,55.0,-1,2
2015-01-21 19:00:00,323.06,76.0,-1,2
2015-01-21 20:00:00,392.15,74.0,-1,2
2015-01-21 21:00:00,74.61,24.0,-1,2
2015-01-22 09:00:00,284.55,76.0,-1,3
2015-01-22 10:00:00,490.29,113.0,-1,3
2015-01-22 11:00:00,513.22,135.0,-1,3
2015-01-22 12:00:00,848.55,198.0,-1,3
2015-01-22 13:00:00,676.62,193.0,-1,3
2015-01-22 14:00:00,464.24,128.0,-1,3
2015-01-22 15:00:00,160.5,51.0,-1,3
2015-01-22 16:00:00,161.4,31.0,-1,3
2015-01-22 17:00:00,291.98,69.0,-1,3
2015-01-22 18:00:00,344.32,72.0,-1,3
2015-01-22 19:00:00,639.59,93.0,-1,3
2015-01-22 20:00:00,414.12,97.0,-1,3
2015-01-22 21:00:00,196.1,41.0,-1,3
2015-01-23 09:00:00,279.47,82.0,-1,4
2015-01-23 10:00:00,552.03,111.0,-1,4
2015-01-23 11:00:00,795.79,176.0,-1,4
2015-01-23 12:00:00,633.64,173.0,-1,4
2015-01-23 13:00:00,757.8399999999999,198.0,-1,4
2015-01-23 14:00:00,402.4,117.0,-1,4
2015-01-23 15:00:00,296.98,74.0,-1,4
2015-01-23 16:00:00,166.55,37.0,-1,4
2015-01-23 17:00:00,344.28999999999996,53.0,-1,4
2015-01-23 18:00:00,320.52,74.0,-1,4
2015-01-23 19:00:00,590.02,81.0,-1,4
2015-01-23 20:00:00,418.96000000000004,98.0,-1,4
2015-01-23 21:00:00,104.82,34.0,-1,4
2015-01-24 09:00:00,252.06,47.0,-1,5
2015-01-24 10:00:00,413.56,93.0,-1,5
2015-01-24 11:00:00,667.29,143.0,-1,5
2015-01-24 12:00:00,993.6800000000001,203.0,-1,5
2015-01-24 13:00:00,1300.46,227.0,-1,5
2015-01-24 14:00:00,636.2,136.0,-1,5
2015-01-24 15:00:00,413.66,85.0,-1,5
2015-01-24 16:00:00,215.49,34.0,-1,5
2015-01-24 17:00:00,205.66000000000003,37.0,-1,5
2015-01-24 18:00:00,260.55,55.0,-1,5
2015-01-24 19:00:00,449.43,71.0,-1,5
2015-01-24 20:00:00,400.43,70.0,-1,5
2015-01-24 21:00:00,200.7,34.0,-1,5
2015-01-26 09:00:00,342.11,78.0,-1,0
2015-01-26 10:00:00,500.78,123.0,-1,0
2015-01-26 11:00:00,725.41,144.0,-1,0
2015-01-26 12:00:00,745.48,198.0,-1,0
2015-01-26 13:00:00,840.4100000000001,205.0,-1,0
2015-01-26 14:00:00,464.33,143.0,-1,0
2015-01-26 15:00:00,272.01,68.0,-1,0
2015-01-26 16:00:00,253.44,46.0,-1,0
2015-01-26 17:00:00,185.14,46.0,-1,0
2015-01-26 18:00:00,332.65999999999997,65.0,-1,0
2015-01-26 19:00:00,447.53,100.0,-1,0
2015-01-26 20:00:00,415.02,90.0,-1,0
2015-01-26 21:00:00,85.47,23.0,-1,0
2015-01-27 09:00:00,267.87,88.0,-1,1
2015-01-27 10:00:00,384.86,94.0,-1,1
2015-01-27 11:00:00,731.38,163.0,-1,1
2015-01-27 12:00:00,668.52,178.0,-1,1
2015-01-27 13:00:00,608.2,179.0,-1,1
2015-01-27 14:00:00,421.76,104.0,-1,1
2015-01-27 15:00:00,139.92,45.0,-1,1
2015-01-27 16:00:00,95.58,28.0,-1,1
2015-01-27 17:00:00,194.78,44.0,-1,1
2015-01-27 18:00:00,241.18,65.0,-1,1
2015-01-27 19:00:00,281.03,68.0,-1,1
2015-01-27 20:00:00,400.52,82.0,-1,1
2015-01-27 21:00:00,174.53,34.0,-1,1
2015-01-28 09:00:00,292.78,85.0,-1,2
2015-01-28 10:00:00,510.89,111.0,-1,2
2015-01-28 11:00:00,488.22,130.0,-1,2
2015-01-28 12:00:00,609.46,184.0,-1,2
2015-01-28 13:00:00,640.24,180.0,-1,2
2015-01-28 14:00:00,466.92999999999995,144.0,-1,2
2015-01-28 15:00:00,217.25,64.0,-1,2
2015-01-28 16:00:00,141.82,32.0,-1,2
2015-01-28 17:00:00,193.70999999999998,50.0,-1,2
2015-01-28 18:00:00,308.4,61.0,-1,2
2015-01-28 19:00:00,443.58,94.0,-1,2
2015-01-28 20:00:00,468.48,102.0,-1,2
2015-01-28 21:00:00,94.74,18.0,-1,2
2015-01-29 09:00:00,403.74,97.0,-1,3
2015-01-29 10:00:00,353.59000000000003,99.0,-1,3
2015-01-29 11:00:00,581.58,155.0,-1,3
2015-01-29 12:00:00,774.72,200.0,-1,3
2015-01-29 13:00:00,689.6800000000001,176.0,-1,3
2015-01-29 14:00:00,375.25,120.0,-1,3
2015-01-29 15:00:00,254.10999999999999,62.0,-1,3
2015-01-29 16:00:00,200.26999999999998,47.0,-1,3
2015-01-29 17:00:00,173.72,40.0,-1,3
2015-01-29 18:00:00,350.15,66.0,-1,3
2015-01-29 19:00:00,334.8,74.0,-1,3
2015-01-29 20:00:00,399.22,72.0,-1,3
2015-01-29 21:00:00,126.57,27.0,-1,3
2015-01-30 09:00:00,243.43,59.0,-1,4
2015-01-30 10:00:00,476.63,104.0,-1,4
2015-01-30 11:00:00,781.0,176.0,-1,4
2015-01-30 12:00:00,701.4300000000001,157.0,-1,4
2015-01-30 13:00:00,613.3199999999999,148.0,-1,4
2015-01-30 14:00:00,479.45,133.0,-1,4
2015-01-30 15:00:00,342.18,56.0,-1,4
2015-01-30 16:00:00,259.73,47.0,-1,4
2015-01-30 17:00:00,384.21000000000004,52.0,-1,4
2015-01-30 18:00:00,437.67,69.0,-1,4
2015-01-30 19:00:00,550.21,82.0,-1,4
2015-01-30 20:00:00,452.2,72.0,-1,4
2015-01-30 21:00:00,142.46,30.0,-1,4
2015-01-31 09:00:00,233.09,59.0,-1,5
2015-01-31 10:00:00,455.88,101.0,-1,5
2015-01-31 11:00:00,748.73,157.0,-1,5
2015-01-31 12:00:00,1122.04,185.0,-1,5
2015-01-31 13:00:00,1189.27,203.0,-1,5
2015-01-31 14:00:00,820.9,147.0,-1,5
2015-01-31 15:00:00,436.40999999999997,81.0,-1,5
2015-01-31 16:00:00,196.4,32.0,-1,5
2015-01-31 17:00:00,239.71,48.0,-1,5
2015-01-31 18:00:00,272.1,52.0,-1,5
2015-01-31 19:00:00,322.82,52.0,-1,5
2015-01-31 20:00:00,430.67,60.0,-1,5
2015-01-31 21:00:00,107.42999999999999,26.0,-1,5
2015-02-02 09:00:00,306.31,72.0,-1,0
2015-02-02 10:00:00,472.08,100.0,-1,0
2015-02-02 11:00:00,633.3399999999999,132.0,-1,0
2015-02-02 12:00:00,733.0999999999999,177.0,-1,0
2015-02-02 13:00:00,946.95,198.0,-1,0
2015-02-02 14:00:00,548.99,130.0,-1,0
2015-02-02 15:00:00,254.70000000000002,59.0,-1,0
2015-02-02 16:00:00,209.89999999999998,33.0,-1,0
2015-02-02 17:00:00,183.18,51.0,-1,0
2015-02-02 18:00:00,460.14,81.0,-1,0
2015-02-02 19:00:00,453.8,63.0,-1,0
2015-02-02 20:00:00,535.59,95.0,-1,0
2015-02-02 21:00:00,135.65,29.0,-1,0
2015-02-03 09:00:00,192.32,70.0,-1,1
2015-02-03 10:00:00,378.32,96.0,-1,1
2015-02-03 11:00:00,723.27,148.0,-1,1
2015-02-03 12:00:00,632.8,165.0,-1,1
2015-02-03 13:00:00,1120.77,191.0,-1,1
2015-02-03 14:00:00,865.46,127.0,-1,1
2015-02-03 15:00:00,315.53999999999996,64.0,-1,1
2015-02-03 16:00:00,141.03,36.0,-1,1
2015-02-03 17:00:00,170.14999999999998,46.0,-1,1
2015-02-03 18:00:00,256.64,59.0,-1,1
2015-02-03 19:00:00,344.75,77.0,-1,1
2015-02-03 20:00:00,427.22,71.0,-1,1
2015-02-03 21:00:00,130.97,22.0,-1,1
2015-02-04 09:00:00,293.07,75.0,-1,2
2015-02-04 10:00:00,392.92,96.0,-1,2
2015-02-04 11:00:00,643.86,150.0,-1,2
2015-02-04 12:00:00,867.26,199.0,-1,2
2015-02-04 13:00:00,674.3900000000001,183.0,-1,2
2015-02-04 14:00:00,425.05,129.0,-1,2
2015-02-04 15:00:00,179.19,53.0,-1,2
2015-02-04 16:00:00,158.22,29.0,-1,2
2015-02-04 17:00:00,246.67000000000002,59.0,-1,2
2015-02-04 18:00:00,296.22,70.0,-1,2
2015-02-04 19:00:00,443.72,88.0,-1,2
2015-02-04 20:00:00,426.47,92.0,-1,2
2015-02-04 21:00:00,124.81,21.0,-1,2
2015-02-05 09:00:00,353.0,83.0,-1,3
2015-02-05 10:00:00,445.75,91.0,-1,3
2015-02-05 11:00:00,593.13,152.0,-1,3
2015-02-05 12:00:00,685.36,172.0,-1,3
2015-02-05 13:00:00,787.6800000000001,203.0,-1,3
2015-02-05 14:00:00,465.41,129.0,-1,3
2015-02-05 15:00:00,204.37,55.0,-1,3
2015-02-05 16:00:00,197.55,32.0,-1,3
2015-02-05 17:00:00,289.23,44.0,-1,3
2015-02-05 18:00:00,342.58,62.0,-1,3
2015-02-05 19:00:00,494.99,78.0,-1,3
2015-02-05 20:00:00,388.88,82.0,-1,3
2015-02-05 21:00:00,117.48,29.0,-1,3
2015-02-06 09:00:00,288.25,66.0,-1,4
2015-02-06 10:00:00,589.97,102.0,-1,4
2015-02-06 11:00:00,807.48,172.0,-1,4
2015-02-06 12:00:00,947.84,193.0,-1,4
2015-02-06 13:00:00,827.1500000000001,192.0,-1,4
2015-02-06 14:00:00,523.04,124.0,-1,4
2015-02-06 15:00:00,452.88,64.0,-1,4
2015-02-06 16:00:00,308.66,50.0,-1,4
2015-02-06 17:00:00,301.07000000000005,56.0,-1,4
2015-02-06 18:00:00,526.02,70.0,-1,4
2015-02-06 19:00:00,379.38,72.0,-1,4
2015-02-06 20:00:00,509.83,98.0,-1,4
2015-02-06 21:00:00,119.05,24.0,-1,4
2015-02-07 09:00:00,324.73,59.0,-1,5
2015-02-07 10:00:00,425.78000000000003,90.0,-1,5
2015-02-07 11:00:00,804.3,146.0,-1,5
2015-02-07 12:00:00,1092.06,199.0,-1,5
2015-02-07 13:00:00,1101.56,225.0,-1,5
2015-02-07 14:00:00,918.77,162.0,-1,5
2015-02-07 15:00:00,283.81,61.0,-1,5
2015-02-07 16:00:00,212.61,31.0,-1,5
2015-02-07 17:00:00,303.57,50.0,-1,5
2015-02-07 18:00:00,358.23,51.0,-1,5
2015-02-07 19:00:00,384.97,74.0,-1,5
2015-02-07 20:00:00,281.01,64.0,-1,5
2015-02-07 21:00:00,147.39999999999998,31.0,-1,5
2015-02-09 09:00:00,277.48,81.0,-1,0
2015-02-09 10:00:00,454.85,95.0,-1,0
2015-02-09 11:00:00,500.64,151.0,-1,0
2015-02-09 12:00:00,817.6700000000001,203.0,-1,0
2015-02-09 13:00:00,860.52,229.0,-1,0
2015-02-09 14:00:00,545.5799999999999,128.0,-1,0
2015-02-09 15:00:00,269.81,66.0,-1,0
2015-02-09 16:00:00,163.51,35.0,-1,0
2015-02-09 17:00:00,259.7,60.0,-1,0
2015-02-09 18:00:00,279.40999999999997,71.0,-1,0
2015-02-09 19:00:00,498.14,105.0,-1,0
2015-02-09 20:00:00,711.88,124.0,-1,0
2015-02-09 21:00:00,171.81,35.0,-1,0
2015-02-10 09:00:00,250.76999999999998,68.0,-1,1
2015-02-10 10:00:00,441.37,139.0,-1,1
2015-02-10 11:00:00,934.1499999999999,158.0,-1,1
2015-02-10 12:00:00,731.26,198.0,-1,1
2015-02-10 13:00:00,732.4000000000001,188.0,-1,1
2015-02-10 14:00:00,552.1,149.0,-1,1
2015-02-10 15:00:00,172.53,54.0,-1,1
2015-02-10 16:00:00,148.0,35.0,-1,1
2015-02-10 17:00:00,252.64000000000001,55.0,-1,1
2015-02-10 18:00:00,319.65999999999997,85.0,-1,1
2015-02-10 19:00:00,431.05,90.0,-1,1
2015-02-10 20:00:00,644.1800000000001,99.0,-1,1
2015-02-10 21:00:00,114.35,33.0,-1,1
2015-02-11 09:00:00,300.07,93.0,-1,2
2015-02-11 10:00:00,621.69,116.0,-1,2
2015-02-11 11:00:00,471.01,128.0,-1,2
2015-02-11 12:00:00,543.25,136.0,-1,2
2015-02-11 13:00:00,711.69,203.0,-1,2
2015-02-11 14:00:00,682.9000000000001,151.0,-1,2
2015-02-11 15:00:00,308.8,90.0,-1,2
2015-02-11 16:00:00,120.83,32.0,-1,2
2015-02-11 17:00:00,200.39000000000001,60.0,-1,2
2015-02-11 18:00:00,358.53999999999996,90.0,-1,2
2015-02-11 19:00:00,458.48,98.0,-1,2
2015-02-11 20:00:00,523.6,109.0,-1,2
2015-02-11 21:00:00,112.51,30.0,-1,2
2015-02-12 09:00:00,280.14,84.0,-1,3
2015-02-12 10:00:00,436.64,103.0,-1,3
2015-02-12 11:00:00,547.8900000000001,153.0,-1,3
2015-02-12 12:00:00,1368.79,188.0,-1,3
2015-02-12 13:00:00,761.51,180.0,-1,3
2015-02-12 14:00:00,561.9300000000001,135.0,-1,3
2015-02-12 15:00:00,320.6,66.0,-1,3
2015-02-12 16:00:00,114.35,38.0,-1,3
2015-02-12 17:00:00,200.16,36.0,-1,3
2015-02-12 18:00:00,256.7,60.0,-1,3
2015-02-12 19:00:00,464.73,95.0,-1,3
2015-02-12 20:00:00,399.69,84.0,-1,3
2015-02-12 21:00:00,136.35,25.0,-1,3
2015-02-13 09:00:00,309.76,78.0,-1,4
2015-02-13 10:00:00,455.4,102.0,-1,4
2015-02-13 11:00:00,856.37,170.0,-1,4
2015-02-13 12:00:00,972.53,212.0,-1,4
2015-02-13 13:00:00,675.02,181.0,-1,4
2015-02-13 14:00:00,586.12,150.0,-1,4
2015-02-13 15:00:00,269.84,70.0,-1,4
2015-02-13 16:00:00,278.61,43.0,-1,4
2015-02-13 17:00:00,285.5,53.0,-1,4
2015-02-13 18:00:00,398.42,64.0,-1,4
2015-02-13 19:00:00,482.72,94.0,-1,4
2015-02-13 20:00:00,366.03000000000003,73.0,-1,4
2015-02-13 21:00:00,163.22,33.0,-1,4
2015-02-14 09:00:00,317.6,60.0,-1,5
2015-02-14 10:00:00,466.78,90.0,-1,5
2015-02-14 11:00:00,784.59,168.0,-1,5
2015-02-14 12:00:00,1123.3,197.0,-1,5
2015-02-14 13:00:00,1224.6100000000001,221.0,-1,5
2015-02-14 14:00:00,690.3299999999999,130.0,-1,5
2015-02-14 15:00:00,468.93999999999994,86.0,-1,5
2015-02-14 16:00:00,270.93,43.0,-1,5
2015-02-14 17:00:00,209.51,46.0,-1,5
2015-02-14 18:00:00,302.87,58.0,-1,5
2015-02-14 19:00:00,366.34999999999997,68.0,-1,5
2015-02-14 20:00:00,438.32,91.0,-1,5
2015-02-14 21:00:00,101.65,30.0,-1,5
2015-02-16 09:00:00,252.7,71.0,-1,0
2015-02-16 10:00:00,583.59,103.0,-1,0
2015-02-16 11:00:00,864.63,171.0,-1,0
2015-02-16 12:00:00,962.3900000000001,190.0,-1,0
2015-02-16 13:00:00,1036.57,222.0,-1,0
2015-02-16 14:00:00,985.15,146.0,-1,0
2015-02-16 15:00:00,284.29,62.0,-1,0
2015-02-16 16:00:00,265.08,57.0,-1,0
2015-02-16 17:00:00,316.17,62.0,-1,0
2015-02-16 18:00:00,385.71000000000004,78.0,-1,0
2015-02-16 19:00:00,488.6,99.0,-1,0
2015-02-16 20:00:00,730.27,136.0,-1,0
2015-02-16 21:00:00,233.38,49.0,-1,0
2015-02-17 09:00:00,250.76999999999998,68.0,0,1
2015-02-17 10:00:00,441.37,139.0,0,1
2015-02-17 11:00:00,934.1499999999999,158.0,0,1
2015-02-17 12:00:00,731.26,198.0,0,1
2015-02-17 13:00:00,732.4000000000001,188.0,0,1
2015-02-17 14:00:00,552.1,149.0,0,1
2015-02-17 15:00:00,172.53,54.0,0,1
2015-02-17 16:00:00,148.0,35.0,0,1
2015-02-17 17:00:00,252.64000000000001,55.0,0,1
2015-02-17 18:00:00,319.65999999999997,85.0,0,1
2015-02-17 19:00:00,431.05,90.0,0,1
2015-02-17 20:00:00,644.1800000000001,99.0,0,1
2015-02-17 21:00:00,114.35,33.0,0,1
2015-02-18 09:00:00,335.76,82.0,-1,2
