ds,sales,n_clients,year,month,day,halfhour
2017-04-25 08:00:00,1.0,1,2017,04,25,16
2017-04-25 09:00:00,119.46000000000001,12,2017,04,25,18
2017-04-25 09:30:00,339.75,36,2017,04,25,19
2017-04-25 10:00:00,384.65,40,2017,04,25,20
2017-04-25 10:30:00,235.53000000000003,31,2017,04,25,21
2017-04-25 11:00:00,378.55,42,2017,04,25,22
2017-04-25 11:30:00,398.49,41,2017,04,25,23
2017-04-25 12:00:00,404.52,31,2017,04,25,24
2017-04-25 12:30:00,406.69,38,2017,04,25,25
2017-04-25 13:00:00,436.62,41,2017,04,25,26
2017-04-25 13:30:00,417.54999999999995,43,2017,04,25,27
2017-04-25 14:00:00,348.11,40,2017,04,25,28
2017-04-25 14:30:00,275.05,26,2017,04,25,29
2017-04-25 16:30:00,219.6,19,2017,04,25,33
2017-04-25 17:00:00,205.66,28,2017,04,25,34
2017-04-25 17:30:00,214.69,25,2017,04,25,35
2017-04-25 18:00:00,204.21,27,2017,04,25,36
2017-04-25 18:30:00,355.3,37,2017,04,25,37
2017-04-25 19:00:00,360.31,42,2017,04,25,38
2017-04-25 19:30:00,241.36,32,2017,04,25,39
2017-04-25 20:00:00,198.5,19,2017,04,25,40
2017-04-26 09:00:00,115.38,18,2017,04,26,18
2017-04-26 09:30:00,280.57,35,2017,04,26,19
2017-04-26 10:00:00,292.48,31,2017,04,26,20
2017-04-26 10:30:00,333.27,39,2017,04,26,21
2017-04-26 11:00:00,193.05,28,2017,04,26,22
2017-04-26 11:30:00,333.03,32,2017,04,26,23
2017-04-26 12:00:00,345.15999999999997,36,2017,04,26,24
2017-04-26 12:30:00,317.6,44,2017,04,26,25
2017-04-26 13:00:00,404.15999999999997,41,2017,04,26,26
2017-04-26 13:30:00,318.97,36,2017,04,26,27
2017-04-26 14:00:00,224.97,34,2017,04,26,28
2017-04-26 16:30:00,47.28,13,2017,04,26,33
2017-04-26 17:00:00,168.33,24,2017,04,26,34
2017-04-26 17:30:00,221.51,32,2017,04,26,35
2017-04-26 18:00:00,182.0,25,2017,04,26,36
2017-04-26 18:30:00,248.48,35,2017,04,26,37
2017-04-26 19:00:00,141.92,27,2017,04,26,38
2017-04-26 19:30:00,163.31,29,2017,04,26,39
2017-04-26 20:00:00,100.48,16,2017,04,26,40
2017-04-27 09:00:00,118.34,22,2017,04,27,18
2017-04-27 09:30:00,170.26,28,2017,04,27,19
2017-04-27 10:00:00,117.81,23,2017,04,27,20
2017-04-27 10:30:00,169.97,21,2017,04,27,21
2017-04-27 11:00:00,238.04999999999998,37,2017,04,27,22
2017-04-27 11:30:00,256.76,27,2017,04,27,23
2017-04-27 12:00:00,256.45,34,2017,04,27,24
2017-04-27 12:30:00,347.7,43,2017,04,27,25
2017-04-27 13:00:00,272.15,33,2017,04,27,26
2017-04-27 13:30:00,245.46,36,2017,04,27,27
2017-04-27 14:00:00,163.97,23,2017,04,27,28
2017-04-27 14:30:00,52.44,9,2017,04,27,29
2017-04-27 16:30:00,67.85,10,2017,04,27,33
2017-04-27 17:00:00,105.7,18,2017,04,27,34
2017-04-27 17:30:00,95.57,19,2017,04,27,35
2017-04-27 18:00:00,170.14,27,2017,04,27,36
2017-04-27 18:30:00,162.81,29,2017,04,27,37
2017-04-27 19:00:00,227.86,29,2017,04,27,38
2017-04-27 19:30:00,215.26,27,2017,04,27,39
2017-04-27 20:00:00,106.17,21,2017,04,27,40
2017-04-28 09:00:00,125.89,19,2017,04,28,18
2017-04-28 09:30:00,182.04000000000002,24,2017,04,28,19
2017-04-28 10:00:00,76.15,20,2017,04,28,20
2017-04-28 10:30:00,206.52999999999997,30,2017,04,28,21
2017-04-28 11:00:00,201.36,27,2017,04,28,22
2017-04-28 11:30:00,296.53000000000003,36,2017,04,28,23
2017-04-28 12:00:00,274.54,29,2017,04,28,24
2017-04-28 12:30:00,204.96,34,2017,04,28,25
2017-04-28 13:00:00,491.83,37,2017,04,28,26
2017-04-28 13:30:00,270.13,31,2017,04,28,27
2017-04-28 14:00:00,173.8,33,2017,04,28,28
2017-04-28 14:30:00,59.71,10,2017,04,28,29
2017-04-28 16:30:00,147.39,14,2017,04,28,33
2017-04-28 17:00:00,141.3,20,2017,04,28,34
2017-04-28 17:30:00,125.89000000000001,19,2017,04,28,35
2017-04-28 18:00:00,210.07999999999998,30,2017,04,28,36
2017-04-28 18:30:00,297.63,14,2017,04,28,37
2017-04-28 19:00:00,160.9,20,2017,04,28,38
2017-04-28 19:30:00,376.01,36,2017,04,28,39
2017-04-28 20:00:00,190.39,19,2017,04,28,40
2017-04-28 20:30:00,25.68,3,2017,04,28,41
2017-04-29 09:00:00,106.64999999999999,16,2017,04,29,18
2017-04-29 09:30:00,132.72,22,2017,04,29,19
2017-04-29 10:00:00,148.81,20,2017,04,29,20
2017-04-29 10:30:00,299.4,30,2017,04,29,21
2017-04-29 11:00:00,278.21,38,2017,04,29,22
2017-04-29 11:30:00,275.34000000000003,33,2017,04,29,23
2017-04-29 12:00:00,282.04,42,2017,04,29,24
2017-04-29 12:30:00,454.90000000000003,41,2017,04,29,25
2017-04-29 13:00:00,350.07000000000005,42,2017,04,29,26
2017-04-29 13:30:00,290.5,39,2017,04,29,27
2017-04-29 14:00:00,122.95,23,2017,04,29,28
2017-04-29 14:30:00,6.24,2,2017,04,29,29
2017-04-30 08:00:00,6.0,2,2017,04,30,16
2017-04-30 08:30:00,11.59,3,2017,04,30,17
2017-04-30 09:00:00,100.38,14,2017,04,30,18
2017-04-30 09:30:00,97.19,18,2017,04,30,19
2017-04-30 10:00:00,242.85,28,2017,04,30,20
2017-04-30 10:30:00,308.11,38,2017,04,30,21
2017-04-30 11:00:00,244.57999999999998,45,2017,04,30,22
2017-04-30 11:30:00,249.48000000000002,48,2017,04,30,23
2017-04-30 12:00:00,289.98,49,2017,04,30,24
2017-04-30 12:30:00,313.48,48,2017,04,30,25
2017-04-30 13:00:00,408.96,58,2017,04,30,26
2017-04-30 13:30:00,404.53999999999996,49,2017,04,30,27
2017-04-30 14:00:00,212.65,25,2017,04,30,28
2017-04-30 14:30:00,6.0,1,2017,04,30,29
2017-05-01 08:00:00,13.0,1,2017,05,01,16
2017-05-01 08:30:00,76.61,9,2017,05,01,17
2017-05-01 09:00:00,105.65,17,2017,05,01,18
2017-05-01 09:30:00,222.4,28,2017,05,01,19
2017-05-01 10:00:00,212.96,35,2017,05,01,20
