ds,sales,n_clients,year,month,day,halfhour
2015-01-02 10:00:00,77.86,16,2015,01,02,20
2015-01-02 10:30:00,77.32,20,2015,01,02,21
2015-01-02 11:00:00,127.37,24,2015,01,02,22
2015-01-02 11:30:00,88.87,20,2015,01,02,23
2015-01-02 12:00:00,248.26000000000002,34,2015,01,02,24
2015-01-02 12:30:00,305.34000000000003,47,2015,01,02,25
2015-01-02 13:00:00,212.99,37,2015,01,02,26
2015-01-02 13:30:00,166.38,28,2015,01,02,27
2015-01-02 14:00:00,228.73,38,2015,01,02,28
2015-01-02 14:30:00,181.51,23,2015,01,02,29
2015-01-02 15:00:00,10.79,3,2015,01,02,30
2015-01-02 16:30:00,1.0,1,2015,01,02,33
2015-01-02 17:00:00,55.98,11,2015,01,02,34
2015-01-02 17:30:00,53.239999999999995,12,2015,01,02,35
2015-01-02 18:00:00,77.97,18,2015,01,02,36
2015-01-02 18:30:00,99.43,23,2015,01,02,37
2015-01-02 19:00:00,183.53,32,2015,01,02,38
2015-01-02 19:30:00,137.91,27,2015,01,02,39
2015-01-02 20:00:00,129.78,20,2015,01,02,40
2015-01-02 20:30:00,78.77000000000001,16,2015,01,02,41
2015-01-02 21:00:00,13.1,2,2015,01,02,42
2015-01-03 10:00:00,54.81999999999999,11,2015,01,03,20
2015-01-03 10:30:00,80.94,18,2015,01,03,21
2015-01-03 11:00:00,117.58,19,2015,01,03,22
2015-01-03 11:30:00,193.84,32,2015,01,03,23
2015-01-03 12:00:00,170.25,31,2015,01,03,24
2015-01-03 12:30:00,249.01999999999998,36,2015,01,03,25
2015-01-03 13:00:00,224.75,42,2015,01,03,26
2015-01-03 13:30:00,256.84,34,2015,01,03,27
2015-01-03 14:00:00,149.33999999999997,31,2015,01,03,28
2015-01-03 14:30:00,168.32,25,2015,01,03,29
2015-01-03 15:00:00,7.0,2,2015,01,03,30
2015-01-03 17:00:00,85.68,12,2015,01,03,34
2015-01-03 17:30:00,85.26,18,2015,01,03,35
2015-01-03 18:00:00,87.77,18,2015,01,03,36
