ds,sales,n_clients,year,month,day,halfhour
2020-05-28 09:00:00,2.0,1,2020,05,28,18
2020-05-28 09:30:00,99.83,11,2020,05,28,19
2020-05-28 10:00:00,356.75,34,2020,05,28,20
2020-05-28 10:30:00,190.94,17,2020,05,28,21
2020-05-28 11:00:00,522.8599999999999,34,2020,05,28,22
2020-05-28 11:30:00,275.39,25,2020,05,28,23
2020-05-28 12:00:00,236.09,24,2020,05,28,24
2020-05-28 12:30:00,479.0,28,2020,05,28,25
2020-05-28 13:00:00,348.66999999999996,37,2020,05,28,26
2020-05-28 13:30:00,344.95,26,2020,05,28,27
2020-05-28 14:00:00,204.39999999999998,20,2020,05,28,28
2020-05-28 14:30:00,269.99,25,2020,05,28,29
2020-05-28 15:00:00,62.24,9,2020,05,28,30
2020-05-28 15:30:00,61.019999999999996,11,2020,05,28,31
2020-05-28 16:00:00,135.62,7,2020,05,28,32
2020-05-28 16:30:00,92.12,10,2020,05,28,33
2020-05-28 17:00:00,57.16,5,2020,05,28,34
2020-05-28 17:30:00,156.84,15,2020,05,28,35
2020-05-28 18:00:00,330.34000000000003,25,2020,05,28,36
2020-05-28 18:30:00,152.24,15,2020,05,28,37
2020-05-28 19:00:00,216.11,28,2020,05,28,38
2020-05-28 19:30:00,245.89999999999998,29,2020,05,28,39
2020-05-28 20:00:00,404.54,30,2020,05,28,40
2020-05-28 20:30:00,346.66,36,2020,05,28,41
2020-05-28 21:00:00,71.1,9,2020,05,28,42
2020-05-29 09:00:00,15.0,2,2020,05,29,18
2020-05-29 09:30:00,50.36,10,2020,05,29,19
2020-05-29 10:00:00,143.51999999999998,16,2020,05,29,20
2020-05-29 10:30:00,459.26,12,2020,05,29,21
2020-05-29 11:00:00,209.86,19,2020,05,29,22
2020-05-29 11:30:00,218.73000000000002,22,2020,05,29,23
2020-05-29 12:00:00,233.39,26,2020,05,29,24
2020-05-29 12:30:00,206.25,22,2020,05,29,25
2020-05-29 13:00:00,390.97,35,2020,05,29,26
2020-05-29 13:30:00,290.74,25,2020,05,29,27
2020-05-29 14:00:00,283.6,25,2020,05,29,28
2020-05-29 14:30:00,230.89999999999998,18,2020,05,29,29
2020-05-29 15:00:00,128.71,10,2020,05,29,30
2020-05-29 15:30:00,57.36,8,2020,05,29,31
2020-05-29 16:00:00,72.81,8,2020,05,29,32
2020-05-29 16:30:00,46.31,7,2020,05,29,33
2020-05-29 17:00:00,142.04000000000002,10,2020,05,29,34
2020-05-29 17:30:00,120.82,12,2020,05,29,35
2020-05-29 18:00:00,116.33000000000001,13,2020,05,29,36
2020-05-29 18:30:00,178.9,14,2020,05,29,37
2020-05-29 19:00:00,234.20999999999998,26,2020,05,29,38
2020-05-29 19:30:00,313.05,32,2020,05,29,39
2020-05-29 20:00:00,275.06,34,2020,05,29,40
2020-05-29 20:30:00,218.08,24,2020,05,29,41
2020-05-29 21:00:00,62.25,12,2020,05,29,42
2020-05-30 09:00:00,6.0,1,2020,05,30,18
2020-05-30 09:30:00,79.13000000000001,11,2020,05,30,19
2020-05-30 10:00:00,232.2,28,2020,05,30,20
2020-05-30 10:30:00,204.83999999999997,18,2020,05,30,21
2020-05-30 11:00:00,292.22,23,2020,05,30,22
2020-05-30 11:30:00,442.19,33,2020,05,30,23
2020-05-30 12:00:00,268.14,30,2020,05,30,24
2020-05-30 12:30:00,352.04,37,2020,05,30,25
2020-05-30 13:00:00,337.66,31,2020,05,30,26
2020-05-30 13:30:00,244.49,26,2020,05,30,27
2020-05-30 14:00:00,244.68,21,2020,05,30,28
2020-05-30 14:30:00,193.38,21,2020,05,30,29
2020-05-30 15:00:00,56.63,5,2020,05,30,30
2020-05-30 15:30:00,34.15,7,2020,05,30,31
2020-05-30 16:00:00,45.69,5,2020,05,30,32
2020-05-30 16:30:00,16.0,5,2020,05,30,33
2020-05-30 17:00:00,150.44,11,2020,05,30,34
2020-05-30 17:30:00,36.65,3,2020,05,30,35
2020-05-30 18:00:00,78.91,6,2020,05,30,36
2020-05-30 18:30:00,148.89,14,2020,05,30,37
2020-05-30 19:00:00,227.33999999999997,21,2020,05,30,38
2020-05-30 19:30:00,190.07,22,2020,05,30,39
2020-05-30 20:00:00,188.74,21,2020,05,30,40
2020-05-30 20:30:00,248.37,26,2020,05,30,41
2020-05-30 21:00:00,23.38,5,2020,05,30,42
2020-06-01 09:00:00,1.0,1,2020,06,01,18
2020-06-01 09:30:00,72.84,7,2020,06,01,19
2020-06-01 10:00:00,71.23,11,2020,06,01,20
2020-06-01 10:30:00,126.99,9,2020,06,01,21
2020-06-01 11:00:00,209.02,17,2020,06,01,22
2020-06-01 11:30:00,214.79,25,2020,06,01,23
2020-06-01 12:00:00,402.83,25,2020,06,01,24
2020-06-01 12:30:00,201.73000000000002,23,2020,06,01,25
2020-06-01 13:00:00,205.31,31,2020,06,01,26
2020-06-01 13:30:00,308.42,19,2020,06,01,27
2020-06-01 14:00:00,128.20999999999998,18,2020,06,01,28
2020-06-01 14:30:00,113.18,14,2020,06,01,29
2020-06-01 15:00:00,60.38,7,2020,06,01,30
2020-06-01 15:30:00,42.42,4,2020,06,01,31
2020-06-01 16:00:00,58.0,8,2020,06,01,32
2020-06-01 16:30:00,118.34,8,2020,06,01,33
2020-06-01 17:00:00,169.16,11,2020,06,01,34
2020-06-01 17:30:00,101.38,8,2020,06,01,35
2020-06-01 18:00:00,155.29000000000002,21,2020,06,01,36
2020-06-01 18:30:00,158.65,11,2020,06,01,37
2020-06-01 19:00:00,239.77999999999997,25,2020,06,01,38
2020-06-01 19:30:00,323.44,23,2020,06,01,39
2020-06-01 20:00:00,420.09000000000003,42,2020,06,01,40
2020-06-01 20:30:00,279.7,37,2020,06,01,41
2020-06-01 21:00:00,23.55,2,2020,06,01,42
2020-06-02 09:30:00,82.61,7,2020,06,02,19
2020-06-02 10:00:00,134.7,15,2020,06,02,20
2020-06-02 10:30:00,178.81,20,2020,06,02,21
2020-06-02 11:00:00,162.18,17,2020,06,02,22
2020-06-02 11:30:00,294.15,26,2020,06,02,23
2020-06-02 12:00:00,500.41,37,2020,06,02,24
2020-06-02 12:30:00,242.67000000000002,25,2020,06,02,25
2020-06-02 13:00:00,308.28,31,2020,06,02,26
2020-06-02 13:30:00,186.39,19,2020,06,02,27
