ds,sales,n_clients,year,month,day,halfhour
2018-03-22 09:00:00,83.49,9,2018,03,22,18
2018-03-22 09:30:00,842.42,20,2018,03,22,19
2018-03-22 10:00:00,582.9200000000001,41,2018,03,22,20
2018-03-22 10:30:00,1716.79,42,2018,03,22,21
2018-03-22 11:00:00,469.33,38,2018,03,22,22
2018-03-22 11:30:00,878.1600000000001,54,2018,03,22,23
2018-03-22 12:00:00,884.22,72,2018,03,22,24
2018-03-22 12:30:00,1088.81,77,2018,03,22,25
2018-03-22 13:00:00,1388.83,63,2018,03,22,26
2018-03-22 13:30:00,686.6099999999999,57,2018,03,22,27
2018-03-22 14:00:00,721.99,57,2018,03,22,28
2018-03-22 14:30:00,501.44000000000005,42,2018,03,22,29
2018-03-22 15:00:00,283.24,26,2018,03,22,30
2018-03-22 15:30:00,379.76,35,2018,03,22,31
2018-03-22 16:00:00,459.04999999999995,33,2018,03,22,32
2018-03-22 16:30:00,249.56,25,2018,03,22,33
2018-03-22 17:00:00,473.49,46,2018,03,22,34
2018-03-22 17:30:00,522.53,49,2018,03,22,35
2018-03-22 18:00:00,921.6700000000001,62,2018,03,22,36
2018-03-22 18:30:00,773.62,59,2018,03,22,37
2018-03-22 19:00:00,953.41,83,2018,03,22,38
2018-03-22 19:30:00,846.31,56,2018,03,22,39
2018-03-22 20:00:00,1095.62,65,2018,03,22,40
2018-03-22 20:30:00,712.35,56,2018,03,22,41
2018-03-22 21:00:00,360.45,30,2018,03,22,42
2018-03-22 21:30:00,14.0,2,2018,03,22,43
2018-03-26 09:00:00,103.97,6,2018,03,26,18
2018-03-26 09:30:00,51.15,7,2018,03,26,19
2018-03-26 10:00:00,341.64,23,2018,03,26,20
2018-03-26 10:30:00,177.64999999999998,13,2018,03,26,21
2018-03-26 11:00:00,205.76000000000002,15,2018,03,26,22
2018-03-26 11:30:00,405.45000000000005,27,2018,03,26,23
2018-03-26 12:00:00,622.44,38,2018,03,26,24
2018-03-26 12:30:00,471.03999999999996,34,2018,03,26,25
2018-03-26 13:00:00,649.22,44,2018,03,26,26
2018-03-26 13:30:00,369.86,28,2018,03,26,27
2018-03-26 14:00:00,482.63,31,2018,03,26,28
2018-03-26 14:30:00,665.5799999999999,31,2018,03,26,29
2018-03-26 15:00:00,411.08000000000004,25,2018,03,26,30
2018-03-26 15:30:00,210.12,11,2018,03,26,31
2018-03-26 16:00:00,302.21,23,2018,03,26,32
2018-03-26 16:30:00,268.71000000000004,15,2018,03,26,33
2018-03-26 17:00:00,260.81,22,2018,03,26,34
2018-03-26 17:30:00,489.75,42,2018,03,26,35
2018-03-26 18:00:00,629.13,29,2018,03,26,36
2018-03-26 18:30:00,706.13,43,2018,03,26,37
2018-03-26 19:00:00,527.89,44,2018,03,26,38
2018-03-26 19:30:00,685.48,43,2018,03,26,39
2018-03-26 20:00:00,478.77,27,2018,03,26,40
2018-03-26 20:30:00,615.5799999999999,44,2018,03,26,41
2018-03-26 21:00:00,530.76,37,2018,03,26,42
2018-03-26 21:30:00,53.33,3,2018,03,26,43
2018-03-27 09:00:00,46.87,8,2018,03,27,18
2018-03-27 09:30:00,233.39,21,2018,03,27,19
2018-03-27 10:00:00,97.15,11,2018,03,27,20
2018-03-27 10:30:00,173.51,20,2018,03,27,21
2018-03-27 11:00:00,415.57,30,2018,03,27,22
2018-03-27 11:30:00,341.46,30,2018,03,27,23
2018-03-27 12:00:00,527.83,34,2018,03,27,24
2018-03-27 12:30:00,469.57,34,2018,03,27,25
2018-03-27 13:00:00,616.49,44,2018,03,27,26
2018-03-27 13:30:00,348.21000000000004,38,2018,03,27,27
2018-03-27 14:00:00,454.8,37,2018,03,27,28
2018-03-27 14:30:00,1195.77,30,2018,03,27,29
2018-03-27 15:00:00,191.52,15,2018,03,27,30
2018-03-27 15:30:00,100.44,8,2018,03,27,31
2018-03-27 16:00:00,91.62,11,2018,03,27,32
2018-03-27 16:30:00,105.44,15,2018,03,27,33
2018-03-27 17:00:00,199.17,22,2018,03,27,34
2018-03-27 17:30:00,360.08000000000004,27,2018,03,27,35
2018-03-27 18:00:00,152.1,19,2018,03,27,36
2018-03-27 18:30:00,712.6,55,2018,03,27,37
2018-03-27 19:00:00,413.25,38,2018,03,27,38
2018-03-27 19:30:00,620.3399999999999,51,2018,03,27,39
2018-03-27 20:00:00,2090.51,46,2018,03,27,40
2018-03-27 20:30:00,413.23,42,2018,03,27,41
2018-03-27 21:00:00,274.53999999999996,34,2018,03,27,42
2018-03-27 21:30:00,12.47,1,2018,03,27,43
2018-03-28 09:00:00,91.65,10,2018,03,28,18
2018-03-28 09:30:00,106.98,9,2018,03,28,19
2018-03-28 10:00:00,327.73,17,2018,03,28,20
2018-03-28 10:30:00,136.72,16,2018,03,28,21
2018-03-28 11:00:00,196.38,17,2018,03,28,22
2018-03-28 11:30:00,294.43,27,2018,03,28,23
