ds,sales,n_clients,year,month,day,halfhour
2016-11-16 09:00:00,38.81,11,2016,11,16,18
2016-11-16 09:30:00,62.08,11,2016,11,16,19
2016-11-16 10:00:00,55.0,13,2016,11,16,20
2016-11-16 10:30:00,64.22,18,2016,11,16,21
2016-11-16 11:00:00,114.85,12,2016,11,16,22
2016-11-16 11:30:00,101.79,19,2016,11,16,23
2016-11-16 12:00:00,81.9,14,2016,11,16,24
2016-11-16 12:30:00,168.45,38,2016,11,16,25
2016-11-16 13:00:00,195.62,39,2016,11,16,26
2016-11-16 13:30:00,136.76999999999998,31,2016,11,16,27
2016-11-16 14:00:00,158.82999999999998,35,2016,11,16,28
2016-11-16 14:30:00,72.39,16,2016,11,16,29
2016-11-16 15:00:00,43.06,11,2016,11,16,30
2016-11-16 15:30:00,53.0,11,2016,11,16,31
2016-11-16 16:00:00,18.88,5,2016,11,16,32
2016-11-16 16:30:00,37.879999999999995,7,2016,11,16,33
2016-11-16 17:00:00,72.0,15,2016,11,16,34
2016-11-16 17:30:00,39.0,6,2016,11,16,35
2016-11-16 18:00:00,89.5,26,2016,11,16,36
2016-11-16 18:30:00,113.09,27,2016,11,16,37
2016-11-16 19:00:00,35.730000000000004,9,2016,11,16,38
2016-11-16 19:30:00,80.49,19,2016,11,16,39
2016-11-16 20:00:00,85.0,18,2016,11,16,40
2016-11-16 20:30:00,41.03,11,2016,11,16,41
2016-11-16 21:00:00,13.0,3,2016,11,16,42
2016-11-17 09:00:00,69.41,11,2016,11,17,18
2016-11-17 09:30:00,107.21000000000001,20,2016,11,17,19
2016-11-17 10:00:00,84.94,20,2016,11,17,20
2016-11-17 10:30:00,25.33,6,2016,11,17,21
2016-11-17 11:00:00,69.73,20,2016,11,17,22
2016-11-17 11:30:00,138.74,23,2016,11,17,23
2016-11-17 12:00:00,68.12,14,2016,11,17,24
2016-11-17 12:30:00,133.78,29,2016,11,17,25
2016-11-17 13:00:00,174.02999999999997,39,2016,11,17,26
2016-11-17 13:30:00,208.5,40,2016,11,17,27
2016-11-17 14:00:00,129.57,38,2016,11,17,28
2016-11-17 14:30:00,66.31,19,2016,11,17,29
2016-11-17 15:00:00,30.83,9,2016,11,17,30
2016-11-17 15:30:00,21.0,9,2016,11,17,31
2016-11-17 16:00:00,18.29,4,2016,11,17,32
2016-11-17 16:30:00,33.46,5,2016,11,17,33
2016-11-17 17:00:00,75.58,10,2016,11,17,34
2016-11-17 17:30:00,81.0,19,2016,11,17,35
2016-11-17 18:00:00,77.9,11,2016,11,17,36
2016-11-17 18:30:00,83.78999999999999,19,2016,11,17,37
2016-11-17 19:00:00,129.45,24,2016,11,17,38
2016-11-17 19:30:00,79.17,19,2016,11,17,39
2016-11-17 20:00:00,82.03999999999999,15,2016,11,17,40
2016-11-17 20:30:00,60.04,14,2016,11,17,41
2016-11-17 21:00:00,7.0,2,2016,11,17,42
2016-11-18 09:00:00,37.85,11,2016,11,18,18
2016-11-18 09:30:00,55.9,11,2016,11,18,19
2016-11-18 10:00:00,96.9,17,2016,11,18,20
2016-11-18 10:30:00,57.62,15,2016,11,18,21
2016-11-18 11:00:00,104.66,19,2016,11,18,22
2016-11-18 11:30:00,112.44,22,2016,11,18,23
2016-11-18 12:00:00,149.88,26,2016,11,18,24
2016-11-18 12:30:00,148.0,33,2016,11,18,25
