ds,sales,n_clients,year,month,day,halfhour
2015-01-02 10:00:00,220.12,32,2015,01,02,20
2015-01-02 10:30:00,161.83,33,2015,01,02,21
2015-01-02 11:00:00,207.60999999999999,38,2015,01,02,22
2015-01-02 11:30:00,391.29999999999995,50,2015,01,02,23
2015-01-02 12:00:00,389.49,53,2015,01,02,24
2015-01-02 12:30:00,415.13,67,2015,01,02,25
2015-01-02 13:00:00,409.44,64,2015,01,02,26
2015-01-02 13:30:00,341.85,64,2015,01,02,27
2015-01-02 14:00:00,323.35,56,2015,01,02,28
2015-01-02 14:30:00,390.71000000000004,66,2015,01,02,29
2015-01-02 15:00:00,207.91,35,2015,01,02,30
2015-01-02 15:30:00,159.3,26,2015,01,02,31
2015-01-02 16:00:00,103.26,18,2015,01,02,32
2015-01-02 16:30:00,88.95,19,2015,01,02,33
2015-01-02 17:00:00,235.01,29,2015,01,02,34
2015-01-02 17:30:00,145.26999999999998,28,2015,01,02,35
2015-01-02 18:00:00,178.31,32,2015,01,02,36
2015-01-02 18:30:00,125.13,26,2015,01,02,37
2015-01-02 19:00:00,208.32999999999998,35,2015,01,02,38
2015-01-02 19:30:00,183.95999999999998,35,2015,01,02,39
2015-01-02 20:00:00,241.33,36,2015,01,02,40
2015-01-02 20:30:00,320.73,43,2015,01,02,41
2015-01-02 21:00:00,148.67000000000002,36,2015,01,02,42
2015-01-02 21:30:00,27.15,3,2015,01,02,43
2015-01-03 10:00:00,308.59000000000003,39,2015,01,03,20
2015-01-03 10:30:00,238.26,37,2015,01,03,21
2015-01-03 11:00:00,335.30999999999995,51,2015,01,03,22
2015-01-03 11:30:00,400.21,56,2015,01,03,23
2015-01-03 12:00:00,488.41999999999996,62,2015,01,03,24
2015-01-03 12:30:00,500.98,71,2015,01,03,25
2015-01-03 13:00:00,443.28,67,2015,01,03,26
2015-01-03 13:30:00,1348.5300000000002,63,2015,01,03,27
2015-01-03 14:00:00,550.28,79,2015,01,03,28
2015-01-03 14:30:00,363.63,57,2015,01,03,29
2015-01-03 15:00:00,230.44,30,2015,01,03,30
2015-01-03 15:30:00,249.99,30,2015,01,03,31
2015-01-03 16:00:00,117.18,19,2015,01,03,32
2015-01-03 16:30:00,100.39,14,2015,01,03,33
2015-01-03 17:00:00,200.32,30,2015,01,03,34
2015-01-03 17:30:00,181.2,29,2015,01,03,35
2015-01-03 18:00:00,256.9,32,2015,01,03,36
2015-01-03 18:30:00,201.01,35,2015,01,03,37
2015-01-03 19:00:00,248.28,42,2015,01,03,38
2015-01-03 19:30:00,268.82,33,2015,01,03,39
2015-01-03 20:00:00,176.37,37,2015,01,03,40
2015-01-03 20:30:00,297.03,39,2015,01,03,41
2015-01-03 21:00:00,165.84,33,2015,01,03,42
