ds,sales,n_clients,year,month,day,halfhour
2015-01-02 10:00:00,462.79,91,2015,01,02,20
2015-01-02 10:30:00,551.75,108,2015,01,02,21
2015-01-02 11:00:00,623.0,124,2015,01,02,22
2015-01-02 11:30:00,667.0699999999999,144,2015,01,02,23
2015-01-02 12:00:00,951.3900000000001,179,2015,01,02,24
2015-01-02 12:30:00,861.9,158,2015,01,02,25
2015-01-02 13:00:00,995.94,212,2015,01,02,26
2015-01-02 13:30:00,812.72,178,2015,01,02,27
2015-01-02 14:00:00,589.1700000000001,155,2015,01,02,28
2015-01-02 14:30:00,486.06999999999994,94,2015,01,02,29
2015-01-02 15:00:00,464.86,67,2015,01,02,30
2015-01-02 15:30:00,239.7,42,2015,01,02,31
2015-01-02 16:00:00,256.94,38,2015,01,02,32
2015-01-02 16:30:00,229.2,48,2015,01,02,33
2015-01-02 17:00:00,190.1,40,2015,01,02,34
2015-01-02 17:30:00,362.9,64,2015,01,02,35
2015-01-02 18:00:00,315.63,65,2015,01,02,36
2015-01-02 18:30:00,601.24,77,2015,01,02,37
2015-01-02 19:00:00,428.24,90,2015,01,02,38
2015-01-02 19:30:00,584.63,81,2015,01,02,39
2015-01-02 20:00:00,704.91,84,2015,01,02,40
2015-01-02 20:30:00,366.06,70,2015,01,02,41
2015-01-02 21:00:00,230.25,43,2015,01,02,42
2015-01-02 21:30:00,79.33,15,2015,01,02,43
2015-01-03 10:00:00,516.04,93,2015,01,03,20
2015-01-03 10:30:00,617.46,105,2015,01,03,21
2015-01-03 11:00:00,707.91,125,2015,01,03,22
2015-01-03 11:30:00,787.1800000000001,156,2015,01,03,23
2015-01-03 12:00:00,930.48,175,2015,01,03,24
2015-01-03 12:30:00,980.07,194,2015,01,03,25
2015-01-03 13:00:00,988.53,213,2015,01,03,26
2015-01-03 13:30:00,916.72,200,2015,01,03,27
2015-01-03 14:00:00,1038.7,178,2015,01,03,28
2015-01-03 14:30:00,534.34,97,2015,01,03,29
2015-01-03 15:00:00,1366.6599999999999,70,2015,01,03,30
2015-01-03 15:30:00,285.78,56,2015,01,03,31
2015-01-03 16:00:00,157.49,28,2015,01,03,32
2015-01-03 16:30:00,187.78,32,2015,01,03,33
2015-01-03 17:00:00,149.36,37,2015,01,03,34
2015-01-03 17:30:00,321.76,60,2015,01,03,35
2015-01-03 18:00:00,343.31,53,2015,01,03,36
2015-01-03 18:30:00,378.02,66,2015,01,03,37
2015-01-03 19:00:00,307.86,55,2015,01,03,38
2015-01-03 19:30:00,454.06,72,2015,01,03,39
2015-01-03 20:00:00,373.51,62,2015,01,03,40
2015-01-03 20:30:00,386.08000000000004,70,2015,01,03,41
2015-01-03 21:00:00,183.84,37,2015,01,03,42
2015-01-03 21:30:00,26.16,4,2015,01,03,43
2015-01-04 10:00:00,128.82999999999998,48,2015,01,04,20
2015-01-04 10:30:00,206.26999999999998,79,2015,01,04,21
2015-01-04 11:00:00,218.45999999999998,94,2015,01,04,22
2015-01-04 11:30:00,237.98,113,2015,01,04,23
2015-01-04 12:00:00,233.38,104,2015,01,04,24
2015-01-04 12:30:00,259.62,101,2015,01,04,25
2015-01-04 13:00:00,235.82999999999998,95,2015,01,04,26
2015-01-04 13:30:00,216.05,114,2015,01,04,27
2015-01-04 14:00:00,197.0,80,2015,01,04,28
2015-01-05 10:00:00,575.21,108,2015,01,05,20
2015-01-05 10:30:00,795.19,135,2015,01,05,21
2015-01-05 11:00:00,718.39,144,2015,01,05,22
2015-01-05 11:30:00,987.42,193,2015,01,05,23
2015-01-05 12:00:00,866.6300000000001,187,2015,01,05,24
2015-01-05 12:30:00,1300.15,228,2015,01,05,25
2015-01-05 13:00:00,1171.46,217,2015,01,05,26
2015-01-05 13:30:00,1129.19,215,2015,01,05,27
2015-01-05 14:00:00,945.4200000000001,190,2015,01,05,28
2015-01-05 14:30:00,671.51,136,2015,01,05,29
2015-01-05 15:00:00,292.82,58,2015,01,05,30
2015-01-05 15:30:00,383.38,81,2015,01,05,31
2015-01-05 16:00:00,236.98,55,2015,01,05,32
2015-01-05 16:30:00,372.06,73,2015,01,05,33
2015-01-05 17:00:00,425.23,82,2015,01,05,34
2015-01-05 17:30:00,397.62,89,2015,01,05,35
2015-01-05 18:00:00,534.13,115,2015,01,05,36
2015-01-05 18:30:00,520.6,115,2015,01,05,37
2015-01-05 19:00:00,537.49,109,2015,01,05,38
2015-01-05 19:30:00,625.4300000000001,131,2015,01,05,39
2015-01-05 20:00:00,901.91,130,2015,01,05,40
2015-01-05 20:30:00,481.90999999999997,82,2015,01,05,41
2015-01-05 21:00:00,262.87,59,2015,01,05,42
2015-01-05 21:30:00,17.81,5,2015,01,05,43
2015-01-05 22:00:00,81.76,15,2015,01,05,44
2015-01-05 23:00:00,106.82,26,2015,01,05,46
2015-01-06 03:00:00,1.0,1,2015,01,06,6
2015-01-06 10:00:00,155.14999999999998,46,2015,01,06,20
2015-01-06 10:30:00,176.78,66,2015,01,06,21
2015-01-06 11:00:00,154.86,67,2015,01,06,22
2015-01-06 11:30:00,143.35999999999999,61,2015,01,06,23
2015-01-06 12:00:00,247.75,81,2015,01,06,24
2015-01-06 12:30:00,152.20999999999998,84,2015,01,06,25
2015-01-06 13:00:00,134.0,65,2015,01,06,26
2015-01-06 13:30:00,123.57,45,2015,01,06,27
2015-01-06 14:00:00,50.95,27,2015,01,06,28
2015-01-06 14:30:00,3.0,1,2015,01,06,29
2015-01-06 18:00:00,34.46,8,2015,01,06,36
2015-01-06 19:00:00,63.29,14,2015,01,06,38
2015-01-06 20:00:00,130.9,21,2015,01,06,40
2015-01-06 21:00:00,58.74,11,2015,01,06,42
2015-01-06 22:00:00,137.96,19,2015,01,06,44
2015-01-06 23:00:00,149.43,27,2015,01,06,46
2015-01-07 00:00:00,2.0,2,2015,01,07,0
2015-01-07 10:00:00,291.14,82,2015,01,07,20
2015-01-07 10:30:00,647.21,126,2015,01,07,21
2015-01-07 11:00:00,612.54,124,2015,01,07,22
2015-01-07 11:30:00,1027.5700000000002,160,2015,01,07,23
2015-01-07 12:00:00,840.47,170,2015,01,07,24
2015-01-07 12:30:00,1156.29,187,2015,01,07,25
2015-01-07 13:00:00,1004.0699999999999,193,2015,01,07,26
2015-01-07 13:30:00,995.22,213,2015,01,07,27
2015-01-07 14:00:00,640.8900000000001,150,2015,01,07,28
2015-01-07 14:30:00,514.3399999999999,104,2015,01,07,29
2015-01-07 15:00:00,229.96999999999997,64,2015,01,07,30
2015-01-07 15:30:00,172.75,37,2015,01,07,31
2015-01-07 16:00:00,147.22,32,2015,01,07,32
2015-01-07 16:30:00,268.96000000000004,43,2015,01,07,33
2015-01-07 17:00:00,279.66,47,2015,01,07,34
2015-01-07 17:30:00,252.02,50,2015,01,07,35
2015-01-07 18:00:00,382.02,70,2015,01,07,36
2015-01-07 18:30:00,563.47,79,2015,01,07,37
2015-01-07 19:00:00,635.74,124,2015,01,07,38
2015-01-07 19:30:00,446.65,99,2015,01,07,39
2015-01-07 20:00:00,613.78,104,2015,01,07,40
2015-01-07 20:30:00,402.11,66,2015,01,07,41
2015-01-07 21:00:00,234.64,39,2015,01,07,42
2015-01-07 21:30:00,15.91,5,2015,01,07,43
2015-01-07 22:00:00,62.64,12,2015,01,07,44
2015-01-07 23:00:00,35.45,15,2015,01,07,46
2015-01-08 08:00:00,1.0,1,2015,01,08,16
2015-01-08 10:00:00,522.37,109,2015,01,08,20
2015-01-08 10:30:00,644.38,127,2015,01,08,21
2015-01-08 11:00:00,725.19,132,2015,01,08,22
