ds,sales,n_clients,year,month,day,halfhour
2017-12-16 10:00:00,42.0,5,2017,12,16,20
2017-12-16 10:30:00,80.44,10,2017,12,16,21
2017-12-16 11:00:00,130.76,12,2017,12,16,22
2017-12-16 11:30:00,178.86,18,2017,12,16,23
2017-12-16 12:00:00,317.73,22,2017,12,16,24
2017-12-16 12:30:00,150.75,11,2017,12,16,25
2017-12-16 13:00:00,89.78,8,2017,12,16,26
2017-12-16 13:30:00,124.66,13,2017,12,16,27
2017-12-16 14:00:00,22.0,4,2017,12,16,28
2017-12-18 09:00:00,9.0,6,2017,12,18,18
2017-12-18 09:30:00,9.0,4,2017,12,18,19
2017-12-18 10:00:00,57.29,6,2017,12,18,20
2017-12-18 10:30:00,67.35,6,2017,12,18,21
2017-12-18 11:00:00,21.32,6,2017,12,18,22
2017-12-18 11:30:00,110.67,14,2017,12,18,23
2017-12-18 12:00:00,225.0,10,2017,12,18,24
2017-12-18 12:30:00,159.88,18,2017,12,18,25
2017-12-18 13:00:00,73.51,8,2017,12,18,26
2017-12-18 13:30:00,108.64,9,2017,12,18,27
2017-12-18 14:00:00,62.0,6,2017,12,18,28
2017-12-18 14:30:00,104.82,5,2017,12,18,29
2017-12-18 15:00:00,27.62,3,2017,12,18,30
2017-12-18 15:30:00,43.0,6,2017,12,18,31
2017-12-18 16:00:00,105.3,11,2017,12,18,32
2017-12-18 16:30:00,139.35000000000002,7,2017,12,18,33
2017-12-18 17:00:00,28.0,8,2017,12,18,34
2017-12-18 17:30:00,76.6,7,2017,12,18,35
2017-12-18 18:00:00,120.13,6,2017,12,18,36
2017-12-18 18:30:00,140.85,13,2017,12,18,37
2017-12-18 19:00:00,30.64,5,2017,12,18,38
2017-12-18 19:30:00,13.0,1,2017,12,18,39
2017-12-19 09:00:00,12.55,2,2017,12,19,18
2017-12-19 10:00:00,14.0,4,2017,12,19,20
2017-12-19 10:30:00,63.47,8,2017,12,19,21
2017-12-19 11:00:00,37.0,3,2017,12,19,22
2017-12-19 11:30:00,27.27,4,2017,12,19,23
2017-12-19 12:00:00,98.39999999999999,11,2017,12,19,24
2017-12-19 12:30:00,84.52,11,2017,12,19,25
2017-12-19 13:00:00,63.51,11,2017,12,19,26
2017-12-19 13:30:00,43.43,6,2017,12,19,27
2017-12-19 14:00:00,124.8,7,2017,12,19,28
2017-12-19 14:30:00,29.76,2,2017,12,19,29
2017-12-19 15:00:00,9.06,2,2017,12,19,30
2017-12-19 15:30:00,105.53,4,2017,12,19,31
2017-12-19 16:00:00,71.19,10,2017,12,19,32
2017-12-19 16:30:00,33.32,11,2017,12,19,33
2017-12-19 17:00:00,88.0,6,2017,12,19,34
2017-12-19 17:30:00,151.99,10,2017,12,19,35
