ds,sales,n_clients,year,month,day,halfhour
2015-01-02 10:00:00,182.99,29,2015,01,02,20
2015-01-02 10:30:00,386.57000000000005,53,2015,01,02,21
2015-01-02 11:00:00,405.03999999999996,58,2015,01,02,22
2015-01-02 11:30:00,470.53,68,2015,01,02,23
2015-01-02 12:00:00,646.23,100,2015,01,02,24
2015-01-02 12:30:00,834.0,116,2015,01,02,25
2015-01-02 13:00:00,674.42,113,2015,01,02,26
2015-01-02 13:30:00,737.54,102,2015,01,02,27
2015-01-02 14:00:00,629.88,104,2015,01,02,28
2015-01-02 14:30:00,401.59000000000003,61,2015,01,02,29
2015-01-02 15:00:00,160.45,34,2015,01,02,30
2015-01-02 15:30:00,156.55,24,2015,01,02,31
2015-01-02 16:00:00,201.2,27,2015,01,02,32
2015-01-02 16:30:00,201.47,27,2015,01,02,33
2015-01-02 17:00:00,235.03,38,2015,01,02,34
2015-01-02 17:30:00,267.87,44,2015,01,02,35
2015-01-02 18:00:00,322.39,51,2015,01,02,36
2015-01-02 18:30:00,333.17,54,2015,01,02,37
2015-01-02 19:00:00,372.56,56,2015,01,02,38
2015-01-02 19:30:00,297.96000000000004,50,2015,01,02,39
2015-01-02 20:00:00,505.61,63,2015,01,02,40
2015-01-02 20:30:00,380.04999999999995,51,2015,01,02,41
2015-01-02 21:00:00,293.19,50,2015,01,02,42
2015-01-02 21:30:00,18.71,4,2015,01,02,43
2015-01-03 10:00:00,324.99,36,2015,01,03,20
2015-01-03 10:30:00,494.48,63,2015,01,03,21
2015-01-03 11:00:00,670.03,77,2015,01,03,22
2015-01-03 11:30:00,694.48,80,2015,01,03,23
2015-01-03 12:00:00,793.21,100,2015,01,03,24
2015-01-03 12:30:00,1002.54,106,2015,01,03,25
2015-01-03 13:00:00,850.19,119,2015,01,03,26
2015-01-03 13:30:00,764.0699999999999,100,2015,01,03,27
2015-01-03 14:00:00,710.5699999999999,87,2015,01,03,28
2015-01-03 14:30:00,529.78,72,2015,01,03,29
2015-01-03 15:00:00,270.03000000000003,43,2015,01,03,30
2015-01-03 15:30:00,334.53,37,2015,01,03,31
2015-01-03 16:00:00,222.23000000000002,27,2015,01,03,32
2015-01-03 16:30:00,266.16999999999996,30,2015,01,03,33
2015-01-03 17:00:00,150.15,25,2015,01,03,34
2015-01-03 17:30:00,206.4,39,2015,01,03,35
2015-01-03 18:00:00,292.91999999999996,48,2015,01,03,36
2015-01-03 18:30:00,504.82000000000005,70,2015,01,03,37
2015-01-03 19:00:00,488.12,69,2015,01,03,38
2015-01-03 19:30:00,433.59000000000003,57,2015,01,03,39
2015-01-03 20:00:00,640.46,85,2015,01,03,40
2015-01-03 20:30:00,559.75,79,2015,01,03,41
2015-01-03 21:00:00,254.54000000000002,44,2015,01,03,42
2015-01-03 21:30:00,19.29,5,2015,01,03,43
2015-01-05 10:00:00,278.24,44,2015,01,05,20
2015-01-05 10:30:00,457.84000000000003,59,2015,01,05,21
2015-01-05 11:00:00,606.75,77,2015,01,05,22
2015-01-05 11:30:00,760.05,113,2015,01,05,23
