ds,sales,n_clients,year,month,day,halfhour
2016-06-15 18:30:00,4.0,1,2016,06,15,37
2016-06-30 07:30:00,38.91,1,2016,06,30,15
2016-06-30 09:00:00,61.49,10,2016,06,30,18
2016-06-30 09:30:00,141.45999999999998,22,2016,06,30,19
2016-06-30 10:00:00,179.07,27,2016,06,30,20
2016-06-30 10:30:00,232.96,31,2016,06,30,21
2016-06-30 11:00:00,158.64,24,2016,06,30,22
2016-06-30 11:30:00,242.23,34,2016,06,30,23
2016-06-30 12:00:00,268.90999999999997,53,2016,06,30,24
2016-06-30 12:30:00,273.01,41,2016,06,30,25
2016-06-30 13:00:00,133.48,21,2016,06,30,26
2016-06-30 13:30:00,120.57,28,2016,06,30,27
2016-06-30 14:00:00,98.08000000000001,17,2016,06,30,28
2016-06-30 14:30:00,114.47,22,2016,06,30,29
2016-06-30 15:00:00,127.5,14,2016,06,30,30
2016-06-30 15:30:00,60.38,8,2016,06,30,31
2016-06-30 16:00:00,90.65,10,2016,06,30,32
2016-06-30 16:30:00,16.0,4,2016,06,30,33
2016-06-30 17:00:00,25.5,8,2016,06,30,34
2016-06-30 17:30:00,75.18,10,2016,06,30,35
2016-06-30 18:00:00,143.12,20,2016,06,30,36
2016-06-30 18:30:00,109.92999999999999,15,2016,06,30,37
2016-06-30 19:00:00,134.82999999999998,25,2016,06,30,38
2016-06-30 19:30:00,187.7,30,2016,06,30,39
2016-06-30 20:00:00,228.14999999999998,36,2016,06,30,40
2016-06-30 20:30:00,212.97000000000003,34,2016,06,30,41
2016-06-30 21:00:00,237.75,34,2016,06,30,42
2016-06-30 21:30:00,30.5,4,2016,06,30,43
2016-07-01 08:00:00,1.0,1,2016,07,01,16
2016-07-01 08:30:00,47.28,1,2016,07,01,17
2016-07-01 09:00:00,116.47,14,2016,07,01,18
2016-07-01 09:30:00,85.31,17,2016,07,01,19
2016-07-01 10:00:00,162.09,20,2016,07,01,20
2016-07-01 10:30:00,241.62,28,2016,07,01,21
2016-07-01 11:00:00,243.07,33,2016,07,01,22
2016-07-01 11:30:00,278.14,36,2016,07,01,23
2016-07-01 12:00:00,192.64,36,2016,07,01,24
2016-07-01 12:30:00,214.16,32,2016,07,01,25
2016-07-01 13:00:00,168.14,31,2016,07,01,26
2016-07-01 13:30:00,166.98000000000002,23,2016,07,01,27
2016-07-01 14:00:00,222.55,31,2016,07,01,28
2016-07-01 14:30:00,124.69,20,2016,07,01,29
2016-07-01 15:00:00,140.16,16,2016,07,01,30
2016-07-01 15:30:00,41.22,9,2016,07,01,31
2016-07-01 16:00:00,173.85,12,2016,07,01,32
2016-07-01 16:30:00,75.95,22,2016,07,01,33
2016-07-01 17:00:00,166.95,14,2016,07,01,34
2016-07-01 17:30:00,127.84,14,2016,07,01,35
2016-07-01 18:00:00,87.99000000000001,14,2016,07,01,36
2016-07-01 18:30:00,305.33000000000004,26,2016,07,01,37
2016-07-01 19:00:00,300.99,26,2016,07,01,38
2016-07-01 19:30:00,265.89,29,2016,07,01,39
2016-07-01 20:00:00,237.2,29,2016,07,01,40
2016-07-01 20:30:00,246.89,36,2016,07,01,41
2016-07-01 21:00:00,167.28,25,2016,07,01,42
2016-07-01 21:30:00,42.0,8,2016,07,01,43
2016-07-02 09:00:00,39.54,8,2016,07,02,18
2016-07-02 09:30:00,103.91,15,2016,07,02,19
2016-07-02 10:00:00,172.7,31,2016,07,02,20
2016-07-02 10:30:00,219.26999999999998,30,2016,07,02,21
2016-07-02 11:00:00,360.75,43,2016,07,02,22
2016-07-02 11:30:00,280.65999999999997,35,2016,07,02,23
2016-07-02 12:00:00,307.78,47,2016,07,02,24
2016-07-02 12:30:00,235.72,39,2016,07,02,25
2016-07-02 13:00:00,215.91000000000003,40,2016,07,02,26
2016-07-02 13:30:00,235.61,32,2016,07,02,27
2016-07-02 14:00:00,245.98999999999998,28,2016,07,02,28
2016-07-02 14:30:00,185.87,22,2016,07,02,29
