ds,sales,n_clients,year,month,day,halfhour
2019-11-28 09:30:00,35.28,9,2019,11,28,19
2019-11-28 10:00:00,147.01,21,2019,11,28,20
2019-11-28 10:30:00,464.11,35,2019,11,28,21
2019-11-28 11:00:00,636.42,43,2019,11,28,22
2019-11-28 11:30:00,511.88,52,2019,11,28,23
2019-11-28 12:00:00,546.71,48,2019,11,28,24
2019-11-28 12:30:00,974.9200000000001,62,2019,11,28,25
2019-11-28 13:00:00,750.0,63,2019,11,28,26
2019-11-28 13:30:00,2313.85,47,2019,11,28,27
2019-11-28 14:00:00,564.0799999999999,43,2019,11,28,28
2019-11-28 14:30:00,2125.14,44,2019,11,28,29
2019-11-28 15:00:00,270.46,25,2019,11,28,30
2019-11-28 15:30:00,540.1,32,2019,11,28,31
2019-11-28 16:00:00,341.40999999999997,19,2019,11,28,32
2019-11-28 16:30:00,228.44,25,2019,11,28,33
2019-11-28 17:00:00,346.58000000000004,30,2019,11,28,34
2019-11-28 17:30:00,618.3399999999999,45,2019,11,28,35
2019-11-28 18:00:00,1075.17,59,2019,11,28,36
2019-11-28 18:30:00,530.75,41,2019,11,28,37
2019-11-28 19:00:00,1178.17,81,2019,11,28,38
2019-11-28 19:30:00,1249.63,94,2019,11,28,39
2019-11-28 20:00:00,1350.19,81,2019,11,28,40
2019-11-28 20:30:00,1355.6599999999999,92,2019,11,28,41
2019-11-28 21:00:00,1007.3000000000001,70,2019,11,28,42
2019-11-28 21:30:00,218.95,15,2019,11,28,43
2019-11-29 09:30:00,100.27000000000001,16,2019,11,29,19
2019-11-29 10:00:00,248.61,23,2019,11,29,20
2019-11-29 10:30:00,379.21000000000004,26,2019,11,29,21
2019-11-29 11:00:00,449.6,46,2019,11,29,22
2019-11-29 11:30:00,716.84,61,2019,11,29,23
2019-11-29 12:00:00,774.88,57,2019,11,29,24
2019-11-29 12:30:00,642.04,58,2019,11,29,25
2019-11-29 13:00:00,647.71,61,2019,11,29,26
2019-11-29 13:30:00,821.5699999999999,50,2019,11,29,27
2019-11-29 14:00:00,957.27,57,2019,11,29,28
2019-11-29 14:30:00,437.16,44,2019,11,29,29
2019-11-29 15:00:00,256.25,32,2019,11,29,30
2019-11-29 15:30:00,504.04999999999995,30,2019,11,29,31
2019-11-29 16:00:00,451.54,32,2019,11,29,32
2019-11-29 16:30:00,555.1,39,2019,11,29,33
2019-11-29 17:00:00,810.41,40,2019,11,29,34
2019-11-29 17:30:00,1026.11,54,2019,11,29,35
2019-11-29 18:00:00,1078.6399999999999,64,2019,11,29,36
2019-11-29 18:30:00,1025.78,70,2019,11,29,37
2019-11-29 19:00:00,989.15,72,2019,11,29,38
2019-11-29 19:30:00,1287.32,72,2019,11,29,39
2019-11-29 20:00:00,1096.88,77,2019,11,29,40
2019-11-29 20:30:00,666.98,48,2019,11,29,41
2019-11-29 21:00:00,660.98,37,2019,11,29,42
2019-11-29 21:30:00,262.06,14,2019,11,29,43
2019-11-30 09:30:00,72.95,16,2019,11,30,19
2019-11-30 10:00:00,308.11,26,2019,11,30,20
2019-11-30 10:30:00,591.5699999999999,27,2019,11,30,21
2019-11-30 11:00:00,1256.17,67,2019,11,30,22
2019-11-30 11:30:00,4165.72,83,2019,11,30,23
2019-11-30 12:00:00,1404.58,74,2019,11,30,24
2019-11-30 12:30:00,1313.73,74,2019,11,30,25
2019-11-30 13:00:00,855.91,95,2019,11,30,26
2019-11-30 13:30:00,1407.3600000000001,80,2019,11,30,27
2019-11-30 14:00:00,1123.45,67,2019,11,30,28
2019-11-30 14:30:00,796.4300000000001,57,2019,11,30,29
2019-11-30 15:00:00,648.4,43,2019,11,30,30
2019-11-30 15:30:00,704.01,36,2019,11,30,31
2019-11-30 16:00:00,197.27999999999997,24,2019,11,30,32
2019-11-30 16:30:00,506.2,39,2019,11,30,33
2019-11-30 17:00:00,480.84000000000003,34,2019,11,30,34
2019-11-30 17:30:00,706.76,56,2019,11,30,35
2019-11-30 18:00:00,1303.47,57,2019,11,30,36
2019-11-30 18:30:00,1116.03,67,2019,11,30,37
2019-11-30 19:00:00,1289.1399999999999,100,2019,11,30,38
2019-11-30 19:30:00,1205.28,70,2019,11,30,39
2019-11-30 20:00:00,1175.65,70,2019,11,30,40
2019-11-30 20:30:00,1433.35,78,2019,11,30,41
2019-11-30 21:00:00,396.09,29,2019,11,30,42
2019-11-30 21:30:00,134.62,8,2019,11,30,43
2019-12-02 09:00:00,1.0,1,2019,12,02,18
2019-12-02 09:30:00,33.519999999999996,5,2019,12,02,19
2019-12-02 10:00:00,204.81,21,2019,12,02,20
2019-12-02 10:30:00,149.35,17,2019,12,02,21
2019-12-02 11:00:00,181.09,16,2019,12,02,22
2019-12-02 11:30:00,277.56,35,2019,12,02,23
2019-12-02 12:00:00,107.31,36,2019,12,02,24
2019-12-02 12:30:00,297.56,38,2019,12,02,25
2019-12-02 13:00:00,292.49,29,2019,12,02,26
2019-12-02 13:30:00,282.6,39,2019,12,02,27
2019-12-02 14:00:00,273.78,31,2019,12,02,28
2019-12-02 14:30:00,168.41,23,2019,12,02,29
2019-12-02 15:00:00,202.51999999999998,31,2019,12,02,30
2019-12-02 15:30:00,138.44,18,2019,12,02,31
2019-12-02 16:00:00,156.82,22,2019,12,02,32
2019-12-02 16:30:00,341.28999999999996,26,2019,12,02,33
2019-12-02 17:00:00,184.44,28,2019,12,02,34
2019-12-02 17:30:00,195.91,20,2019,12,02,35
2019-12-02 18:00:00,265.4,37,2019,12,02,36
2019-12-02 18:30:00,515.52,54,2019,12,02,37
2019-12-02 19:00:00,662.8199999999999,65,2019,12,02,38
2019-12-02 19:30:00,660.04,61,2019,12,02,39
2019-12-02 20:00:00,567.87,47,2019,12,02,40
2019-12-02 20:30:00,432.44,41,2019,12,02,41
2019-12-02 21:00:00,426.62,36,2019,12,02,42
2019-12-02 21:30:00,29.17,2,2019,12,02,43
2019-12-03 09:30:00,31.97,4,2019,12,03,19
2019-12-03 10:00:00,108.47,14,2019,12,03,20
2019-12-03 10:30:00,251.81,22,2019,12,03,21
2019-12-03 11:00:00,253.66,29,2019,12,03,22
2019-12-03 11:30:00,191.20999999999998,27,2019,12,03,23
2019-12-03 12:00:00,402.94,36,2019,12,03,24
2019-12-03 12:30:00,426.77,54,2019,12,03,25
2019-12-03 13:00:00,372.57,41,2019,12,03,26
2019-12-03 13:30:00,321.5,33,2019,12,03,27
2019-12-03 14:00:00,159.05,31,2019,12,03,28
2019-12-03 14:30:00,213.08999999999997,25,2019,12,03,29
2019-12-03 15:00:00,137.99,20,2019,12,03,30
2019-12-03 15:30:00,160.72,16,2019,12,03,31
2019-12-03 16:00:00,215.66,25,2019,12,03,32
2019-12-03 16:30:00,179.14,26,2019,12,03,33
2019-12-03 17:00:00,176.03,25,2019,12,03,34
2019-12-03 17:30:00,344.03999999999996,45,2019,12,03,35
2019-12-03 18:00:00,266.5,42,2019,12,03,36
2019-12-03 18:30:00,619.52,58,2019,12,03,37
2019-12-03 19:00:00,635.96,60,2019,12,03,38
2019-12-03 19:30:00,856.0999999999999,64,2019,12,03,39
2019-12-03 20:00:00,550.12,50,2019,12,03,40
2019-12-03 20:30:00,382.47,38,2019,12,03,41
2019-12-03 21:00:00,223.8,23,2019,12,03,42
2019-12-03 21:30:00,66.25,7,2019,12,03,43
2019-12-04 09:00:00,6.0,2,2019,12,04,18
2019-12-04 09:30:00,77.34,11,2019,12,04,19
2019-12-04 10:00:00,101.48,18,2019,12,04,20
2019-12-04 10:30:00,144.07999999999998,26,2019,12,04,21
2019-12-04 11:00:00,184.36,23,2019,12,04,22
2019-12-04 11:30:00,409.26,38,2019,12,04,23
2019-12-04 12:00:00,703.77,53,2019,12,04,24
2019-12-04 12:30:00,318.0,42,2019,12,04,25
2019-12-04 13:00:00,614.4000000000001,42,2019,12,04,26
2019-12-04 13:30:00,318.02,29,2019,12,04,27
2019-12-04 14:00:00,356.40999999999997,37,2019,12,04,28
2019-12-04 14:30:00,320.65,22,2019,12,04,29
2019-12-04 15:00:00,140.88,23,2019,12,04,30
2019-12-04 15:30:00,154.57999999999998,14,2019,12,04,31
2019-12-04 16:00:00,340.0,22,2019,12,04,32
2019-12-04 16:30:00,223.84,36,2019,12,04,33
2019-12-04 17:00:00,173.79,28,2019,12,04,34
2019-12-04 17:30:00,330.44,30,2019,12,04,35
2019-12-04 18:00:00,377.15999999999997,34,2019,12,04,36
2019-12-04 18:30:00,319.15,35,2019,12,04,37
2019-12-04 19:00:00,532.26,46,2019,12,04,38
2019-12-04 19:30:00,508.41999999999996,38,2019,12,04,39
2019-12-04 20:00:00,550.72,46,2019,12,04,40
2019-12-04 20:30:00,390.83,32,2019,12,04,41
2019-12-04 21:00:00,391.48,44,2019,12,04,42
2019-12-04 22:00:00,1.0,1,2019,12,04,44
2019-12-05 09:30:00,84.69,11,2019,12,05,19
2019-12-05 10:00:00,186.01,16,2019,12,05,20
2019-12-05 10:30:00,722.2900000000001,26,2019,12,05,21
2019-12-05 11:00:00,117.82,21,2019,12,05,22
2019-12-05 11:30:00,274.21999999999997,32,2019,12,05,23
2019-12-05 12:00:00,473.05999999999995,34,2019,12,05,24
2019-12-05 12:30:00,263.66,37,2019,12,05,25
2019-12-05 13:00:00,283.38,27,2019,12,05,26
2019-12-05 13:30:00,618.71,56,2019,12,05,27
2019-12-05 14:00:00,381.23,45,2019,12,05,28
2019-12-05 14:30:00,131.62,22,2019,12,05,29
2019-12-05 15:00:00,161.61,23,2019,12,05,30
2019-12-05 15:30:00,157.06,16,2019,12,05,31
2019-12-05 16:00:00,303.1,27,2019,12,05,32
2019-12-05 16:30:00,292.06,29,2019,12,05,33
2019-12-05 17:00:00,241.97,35,2019,12,05,34
2019-12-05 17:30:00,305.36,36,2019,12,05,35
2019-12-05 18:00:00,301.34000000000003,28,2019,12,05,36
2019-12-05 18:30:00,769.36,55,2019,12,05,37
2019-12-05 19:00:00,786.21,51,2019,12,05,38
2019-12-05 19:30:00,723.1500000000001,63,2019,12,05,39
2019-12-05 20:00:00,515.3,45,2019,12,05,40
2019-12-05 20:30:00,614.58,48,2019,12,05,41
2019-12-05 21:00:00,578.81,35,2019,12,05,42
2019-12-05 21:30:00,252.39,21,2019,12,05,43
2019-12-07 09:00:00,1.0,1,2019,12,07,18
2019-12-07 09:30:00,47.31,9,2019,12,07,19
2019-12-07 10:00:00,207.31,22,2019,12,07,20
2019-12-07 10:30:00,1912.98,25,2019,12,07,21
2019-12-07 11:00:00,549.0799999999999,34,2019,12,07,22
2019-12-07 11:30:00,1196.1100000000001,46,2019,12,07,23
2019-12-07 12:00:00,825.81,52,2019,12,07,24
2019-12-07 12:30:00,824.22,54,2019,12,07,25
2019-12-07 13:00:00,604.78,55,2019,12,07,26
2019-12-07 13:30:00,651.2,49,2019,12,07,27
2019-12-07 14:00:00,648.79,47,2019,12,07,28
2019-12-07 14:30:00,503.9,34,2019,12,07,29
2019-12-07 15:00:00,313.25,24,2019,12,07,30
2019-12-07 15:30:00,306.53,26,2019,12,07,31
2019-12-07 16:00:00,362.33000000000004,21,2019,12,07,32
2019-12-07 16:30:00,154.29000000000002,22,2019,12,07,33
2019-12-07 17:00:00,418.74,37,2019,12,07,34
2019-12-07 17:30:00,441.15999999999997,42,2019,12,07,35
2019-12-07 18:00:00,584.14,38,2019,12,07,36
2019-12-07 18:30:00,374.44,30,2019,12,07,37
2019-12-07 19:00:00,517.36,54,2019,12,07,38
2019-12-07 19:30:00,694.35,53,2019,12,07,39
2019-12-07 20:00:00,456.52,37,2019,12,07,40
2019-12-07 20:30:00,490.42,23,2019,12,07,41
2019-12-07 21:00:00,405.94,39,2019,12,07,42
2019-12-10 09:00:00,4.0,4,2019,12,10,18
2019-12-10 09:30:00,85.49,9,2019,12,10,19
2019-12-10 10:00:00,170.19,17,2019,12,10,20
2019-12-10 10:30:00,202.5,17,2019,12,10,21
2019-12-10 11:00:00,186.01999999999998,19,2019,12,10,22
2019-12-10 11:30:00,169.26,16,2019,12,10,23
2019-12-10 12:00:00,449.74,45,2019,12,10,24
2019-12-10 12:30:00,456.03,39,2019,12,10,25
2019-12-10 13:00:00,475.84000000000003,37,2019,12,10,26
2019-12-10 13:30:00,322.01,25,2019,12,10,27
2019-12-10 14:00:00,405.77,28,2019,12,10,28
2019-12-10 14:30:00,256.03000000000003,31,2019,12,10,29
2019-12-10 15:00:00,163.24,20,2019,12,10,30
2019-12-10 15:30:00,151.68,15,2019,12,10,31
2019-12-10 16:00:00,132.24,9,2019,12,10,32
2019-12-10 16:30:00,111.11,13,2019,12,10,33
2019-12-10 17:00:00,143.85000000000002,15,2019,12,10,34
2019-12-10 17:30:00,592.74,34,2019,12,10,35
2019-12-10 18:00:00,464.43,39,2019,12,10,36
2019-12-10 18:30:00,489.48,24,2019,12,10,37
2019-12-10 19:00:00,279.78999999999996,30,2019,12,10,38
2019-12-10 19:30:00,627.34,44,2019,12,10,39
2019-12-10 20:00:00,423.59999999999997,26,2019,12,10,40
2019-12-10 20:30:00,529.49,41,2019,12,10,41
2019-12-10 21:00:00,517.99,32,2019,12,10,42
2019-12-10 21:30:00,62.51,8,2019,12,10,43
2019-12-11 09:00:00,4.0,3,2019,12,11,18
2019-12-11 09:30:00,49.739999999999995,7,2019,12,11,19
2019-12-11 10:00:00,101.86,18,2019,12,11,20
2019-12-11 10:30:00,167.23000000000002,16,2019,12,11,21
2019-12-11 11:00:00,183.82,21,2019,12,11,22
2019-12-11 11:30:00,262.01,16,2019,12,11,23
2019-12-11 12:00:00,342.65,27,2019,12,11,24
2019-12-11 12:30:00,253.15,32,2019,12,11,25
2019-12-11 13:00:00,360.18,31,2019,12,11,26
2019-12-11 13:30:00,303.82,32,2019,12,11,27
2019-12-11 14:00:00,128.59,16,2019,12,11,28
