ds,sales,n_clients,year,month,day,halfhour
2018-04-10 09:00:00,79.27,21,2018,04,10,18
2018-04-10 09:30:00,33.21,4,2018,04,10,19
2018-04-10 10:00:00,49.0,10,2018,04,10,20
2018-04-10 10:30:00,68.69,9,2018,04,10,21
2018-04-10 11:00:00,45.82,14,2018,04,10,22
2018-04-10 11:30:00,71.28,12,2018,04,10,23
2018-04-10 12:00:00,91.19,23,2018,04,10,24
2018-04-10 12:30:00,110.4,29,2018,04,10,25
2018-04-10 13:00:00,120.48,27,2018,04,10,26
2018-04-10 13:30:00,118.30000000000001,28,2018,04,10,27
2018-04-10 14:00:00,174.0,36,2018,04,10,28
2018-04-10 14:30:00,79.96000000000001,23,2018,04,10,29
2018-04-10 15:00:00,41.0,13,2018,04,10,30
2018-04-10 15:30:00,13.0,9,2018,04,10,31
2018-04-10 16:00:00,26.0,7,2018,04,10,32
2018-04-10 16:30:00,55.06,16,2018,04,10,33
2018-04-10 17:00:00,90.91,21,2018,04,10,34
2018-04-10 17:30:00,64.00999999999999,12,2018,04,10,35
2018-04-10 18:00:00,38.75,10,2018,04,10,36
2018-04-10 18:30:00,115.99000000000001,20,2018,04,10,37
2018-04-10 19:00:00,202.72,23,2018,04,10,38
2018-04-10 19:30:00,63.19,20,2018,04,10,39
2018-04-10 20:00:00,148.8,35,2018,04,10,40
2018-04-10 20:30:00,63.72,17,2018,04,10,41
2018-04-11 08:30:00,1.0,1,2018,04,11,17
2018-04-11 09:00:00,99.25999999999999,16,2018,04,11,18
2018-04-11 09:30:00,50.53,6,2018,04,11,19
2018-04-11 10:00:00,5.96,2,2018,04,11,20
2018-04-11 10:30:00,31.0,6,2018,04,11,21
2018-04-11 11:00:00,68.21000000000001,13,2018,04,11,22
2018-04-11 11:30:00,74.33,17,2018,04,11,23
2018-04-11 12:00:00,54.09,16,2018,04,11,24
2018-04-11 12:30:00,113.19,25,2018,04,11,25
2018-04-11 13:00:00,77.08,23,2018,04,11,26
2018-04-11 13:30:00,110.03,28,2018,04,11,27
2018-04-11 14:00:00,82.62,21,2018,04,11,28
2018-04-11 14:30:00,84.79,26,2018,04,11,29
2018-04-11 15:00:00,50.730000000000004,16,2018,04,11,30
2018-04-11 15:30:00,64.12,13,2018,04,11,31
2018-04-11 16:00:00,37.0,4,2018,04,11,32
2018-04-11 16:30:00,11.0,5,2018,04,11,33
2018-04-11 17:00:00,37.47,10,2018,04,11,34
2018-04-11 17:30:00,32.34,16,2018,04,11,35
2018-04-11 18:00:00,49.230000000000004,9,2018,04,11,36
2018-04-11 18:30:00,55.17,18,2018,04,11,37
2018-04-11 19:00:00,87.17,20,2018,04,11,38
2018-04-11 19:30:00,69.94,16,2018,04,11,39
2018-04-11 20:00:00,140.26,24,2018,04,11,40
2018-04-11 20:30:00,179.79,23,2018,04,11,41
2018-04-12 09:00:00,36.269999999999996,18,2018,04,12,18
2018-04-12 09:30:00,15.0,8,2018,04,12,19
2018-04-12 10:00:00,29.0,7,2018,04,12,20
2018-04-12 10:30:00,54.08,8,2018,04,12,21
2018-04-12 11:00:00,90.69,19,2018,04,12,22
2018-04-12 11:30:00,53.44,9,2018,04,12,23
2018-04-12 12:00:00,115.21000000000001,15,2018,04,12,24
2018-04-12 12:30:00,85.23,22,2018,04,12,25
2018-04-12 13:00:00,65.83,25,2018,04,12,26
2018-04-12 13:30:00,101.21,27,2018,04,12,27
2018-04-12 14:00:00,127.6,30,2018,04,12,28
