ds,sales,n_clients,year,month,day,halfhour
2018-09-13 08:30:00,7.91,3,2018,09,13,17
2018-09-13 09:00:00,18.01,5,2018,09,13,18
2018-09-13 09:30:00,44.98,8,2018,09,13,19
2018-09-13 10:00:00,69.11,11,2018,09,13,20
2018-09-13 10:30:00,56.97,13,2018,09,13,21
2018-09-13 11:00:00,35.57,7,2018,09,13,22
2018-09-13 11:30:00,114.47,12,2018,09,13,23
2018-09-13 12:00:00,67.13,16,2018,09,13,24
2018-09-13 12:30:00,76.3,11,2018,09,13,25
2018-09-13 13:00:00,122.59,22,2018,09,13,26
2018-09-13 13:30:00,25.15,5,2018,09,13,27
2018-09-13 14:00:00,22.51,4,2018,09,13,28
2018-09-13 17:00:00,88.17,13,2018,09,13,34
2018-09-13 17:30:00,148.44,11,2018,09,13,35
2018-09-13 18:00:00,36.98,6,2018,09,13,36
2018-09-13 18:30:00,46.97,5,2018,09,13,37
2018-09-13 19:00:00,63.37,15,2018,09,13,38
2018-09-13 19:30:00,94.88,13,2018,09,13,39
2018-09-13 20:00:00,68.74000000000001,9,2018,09,13,40
2018-09-13 20:30:00,8.0,4,2018,09,13,41
2018-09-14 08:30:00,9.0,1,2018,09,14,17
2018-09-14 09:00:00,113.37,12,2018,09,14,18
2018-09-14 09:30:00,20.57,9,2018,09,14,19
2018-09-14 10:00:00,61.38,6,2018,09,14,20
2018-09-14 10:30:00,82.23,13,2018,09,14,21
2018-09-14 11:00:00,35.6,9,2018,09,14,22
2018-09-14 11:30:00,50.870000000000005,13,2018,09,14,23
2018-09-14 12:00:00,42.4,8,2018,09,14,24
2018-09-14 12:30:00,40.43,8,2018,09,14,25
2018-09-14 13:00:00,86.27000000000001,13,2018,09,14,26
2018-09-14 13:30:00,65.31,11,2018,09,14,27
2018-09-14 14:00:00,11.129999999999999,3,2018,09,14,28
2018-09-14 17:00:00,120.06,21,2018,09,14,34
2018-09-14 17:30:00,42.43,8,2018,09,14,35
2018-09-14 18:00:00,197.97,16,2018,09,14,36
2018-09-14 18:30:00,49.239999999999995,9,2018,09,14,37
2018-09-14 19:00:00,128.9,15,2018,09,14,38
2018-09-14 19:30:00,69.52,11,2018,09,14,39
2018-09-14 20:00:00,55.879999999999995,8,2018,09,14,40
2018-09-14 20:30:00,30.0,5,2018,09,14,41
2018-09-15 09:00:00,10.68,2,2018,09,15,18
2018-09-15 09:30:00,75.25,10,2018,09,15,19
2018-09-15 10:00:00,4.0,3,2018,09,15,20
2018-09-15 10:30:00,22.799999999999997,3,2018,09,15,21
2018-09-15 11:00:00,98.22999999999999,13,2018,09,15,22
2018-09-15 11:30:00,134.32,15,2018,09,15,23
2018-09-15 12:00:00,176.82,17,2018,09,15,24
2018-09-15 12:30:00,131.5,22,2018,09,15,25
2018-09-15 13:00:00,173.25,15,2018,09,15,26
2018-09-15 13:30:00,74.03999999999999,15,2018,09,15,27
2018-09-15 14:00:00,41.38,5,2018,09,15,28
2018-09-15 17:00:00,14.36,5,2018,09,15,34
2018-09-15 17:30:00,21.11,4,2018,09,15,35
2018-09-15 18:00:00,454.0,10,2018,09,15,36
2018-09-15 18:30:00,95.0,10,2018,09,15,37
2018-09-15 19:00:00,18.009999999999998,2,2018,09,15,38
2018-09-17 09:00:00,21.5,5,2018,09,17,18
2018-09-17 09:30:00,38.989999999999995,9,2018,09,17,19
2018-09-17 10:00:00,31.51,8,2018,09,17,20
2018-09-17 10:30:00,166.99,19,2018,09,17,21
2018-09-17 11:00:00,55.830000000000005,10,2018,09,17,22
2018-09-17 11:30:00,139.15,14,2018,09,17,23
2018-09-17 12:00:00,114.75,13,2018,09,17,24
2018-09-17 12:30:00,103.02000000000001,12,2018,09,17,25
2018-09-17 13:00:00,68.03,16,2018,09,17,26
2018-09-17 13:30:00,46.239999999999995,10,2018,09,17,27
2018-09-17 14:00:00,4.0,2,2018,09,17,28
2018-09-17 17:00:00,30.4,9,2018,09,17,34
2018-09-17 17:30:00,53.92,10,2018,09,17,35
2018-09-17 18:00:00,30.93,10,2018,09,17,36
2018-09-17 18:30:00,98.87,12,2018,09,17,37
2018-09-17 19:00:00,90.7,15,2018,09,17,38
2018-09-17 19:30:00,45.79,12,2018,09,17,39
2018-09-17 20:00:00,84.19,12,2018,09,17,40
2018-09-17 20:30:00,19.65,4,2018,09,17,41
2018-09-19 09:00:00,46.39,3,2018,09,19,18
2018-09-19 09:30:00,47.64,7,2018,09,19,19
2018-09-19 10:00:00,24.6,6,2018,09,19,20
2018-09-19 10:30:00,42.44,9,2018,09,19,21
2018-09-19 11:00:00,84.83,9,2018,09,19,22
2018-09-19 11:30:00,97.38,15,2018,09,19,23
2018-09-19 12:00:00,67.98,12,2018,09,19,24
2018-09-19 12:30:00,157.38,17,2018,09,19,25
2018-09-19 13:00:00,87.38,19,2018,09,19,26
2018-09-19 13:30:00,37.38,12,2018,09,19,27
2018-09-19 14:00:00,5.97,1,2018,09,19,28
2018-09-19 17:00:00,87.03,7,2018,09,19,34
2018-09-19 17:30:00,111.0,8,2018,09,19,35
2018-09-19 18:00:00,195.22,15,2018,09,19,36
2018-09-19 18:30:00,43.5,5,2018,09,19,37
2018-09-19 19:00:00,28.0,10,2018,09,19,38
2018-09-19 19:30:00,49.379999999999995,11,2018,09,19,39
2018-09-19 20:00:00,48.79,8,2018,09,19,40
2018-09-19 20:30:00,4.0,1,2018,09,19,41
2018-09-20 09:00:00,7.98,3,2018,09,20,18
2018-09-20 09:30:00,40.05,6,2018,09,20,19
2018-09-20 10:00:00,84.0,11,2018,09,20,20
2018-09-20 10:30:00,76.97,9,2018,09,20,21
2018-09-20 11:00:00,109.52,7,2018,09,20,22
2018-09-20 11:30:00,139.53,17,2018,09,20,23
2018-09-20 12:00:00,44.86,11,2018,09,20,24
2018-09-20 12:30:00,108.13,14,2018,09,20,25
2018-09-20 13:00:00,80.79,17,2018,09,20,26
2018-09-20 13:30:00,27.52,8,2018,09,20,27
2018-09-20 14:00:00,9.77,1,2018,09,20,28
2018-09-20 17:00:00,206.72,7,2018,09,20,34
2018-09-20 17:30:00,77.63,5,2018,09,20,35
2018-09-20 18:00:00,27.12,6,2018,09,20,36
2018-09-20 18:30:00,65.91,9,2018,09,20,37
2018-09-20 19:00:00,45.400000000000006,8,2018,09,20,38
2018-09-20 19:30:00,81.14,10,2018,09,20,39
2018-09-20 20:00:00,55.4,9,2018,09,20,40
2018-09-20 20:30:00,58.4,7,2018,09,20,41
2018-09-21 09:00:00,29.009999999999998,8,2018,09,21,18
2018-09-21 09:30:00,33.54,5,2018,09,21,19
2018-09-21 10:00:00,68.03999999999999,9,2018,09,21,20
2018-09-21 10:30:00,92.59,14,2018,09,21,21
2018-09-21 11:00:00,115.97,16,2018,09,21,22
2018-09-21 11:30:00,98.66,14,2018,09,21,23
