ds,sales,n_clients,year,month,day,halfhour
2015-01-02 10:00:00,91.14,28,2015,01,02,20
2015-01-02 10:30:00,270.1,56,2015,01,02,21
2015-01-02 11:00:00,282.0,63,2015,01,02,22
2015-01-02 11:30:00,320.39,83,2015,01,02,23
2015-01-02 12:00:00,391.78999999999996,99,2015,01,02,24
2015-01-02 12:30:00,498.32,106,2015,01,02,25
2015-01-02 13:00:00,364.28,106,2015,01,02,26
2015-01-02 13:30:00,496.45,113,2015,01,02,27
2015-01-02 14:00:00,306.09,89,2015,01,02,28
2015-01-02 14:30:00,226.0,62,2015,01,02,29
2015-01-02 15:00:00,153.68,41,2015,01,02,30
2015-01-02 15:30:00,97.19,24,2015,01,02,31
2015-01-02 16:00:00,101.01,26,2015,01,02,32
2015-01-02 16:30:00,36.68,10,2015,01,02,33
2015-01-02 17:00:00,112.42,27,2015,01,02,34
2015-01-02 17:30:00,148.60999999999999,29,2015,01,02,35
2015-01-02 18:00:00,181.76999999999998,41,2015,01,02,36
2015-01-02 18:30:00,198.15,38,2015,01,02,37
2015-01-02 19:00:00,182.21,38,2015,01,02,38
2015-01-02 19:30:00,268.87,55,2015,01,02,39
2015-01-02 20:00:00,199.3,50,2015,01,02,40
2015-01-02 20:30:00,292.26,52,2015,01,02,41
2015-01-02 21:00:00,129.14,30,2015,01,02,42
2015-01-02 21:30:00,1.0,1,2015,01,02,43
2015-01-03 10:00:00,178.22,51,2015,01,03,20
2015-01-03 10:30:00,195.58999999999997,44,2015,01,03,21
2015-01-03 11:00:00,374.44,73,2015,01,03,22
2015-01-03 11:30:00,392.4,81,2015,01,03,23
2015-01-03 12:00:00,624.24,142,2015,01,03,24
2015-01-03 12:30:00,498.62,109,2015,01,03,25
2015-01-03 13:00:00,551.07,127,2015,01,03,26
2015-01-03 13:30:00,494.68,97,2015,01,03,27
2015-01-03 14:00:00,380.22,102,2015,01,03,28
2015-01-03 14:30:00,238.15,55,2015,01,03,29
2015-01-03 15:00:00,208.9,50,2015,01,03,30
2015-01-03 15:30:00,99.69,23,2015,01,03,31
2015-01-03 16:00:00,81.34,11,2015,01,03,32
2015-01-03 16:30:00,87.11000000000001,19,2015,01,03,33
2015-01-03 17:00:00,145.08,26,2015,01,03,34
2015-01-03 17:30:00,125.52,31,2015,01,03,35
2015-01-03 18:00:00,185.04000000000002,36,2015,01,03,36
2015-01-03 18:30:00,118.41,36,2015,01,03,37
2015-01-03 19:00:00,256.88,49,2015,01,03,38
2015-01-03 19:30:00,373.95,54,2015,01,03,39
2015-01-03 20:00:00,204.6,42,2015,01,03,40
2015-01-03 20:30:00,188.07999999999998,45,2015,01,03,41
2015-01-03 21:00:00,147.12,28,2015,01,03,42
2015-01-04 10:00:00,98.0,30,2015,01,04,20
2015-01-04 10:30:00,125.0,39,2015,01,04,21
2015-01-04 11:00:00,114.2,51,2015,01,04,22
2015-01-04 11:30:00,107.47,50,2015,01,04,23
2015-01-04 12:00:00,98.1,48,2015,01,04,24
2015-01-04 12:30:00,115.22,57,2015,01,04,25
2015-01-04 13:00:00,134.0,54,2015,01,04,26
2015-01-04 13:30:00,136.51999999999998,66,2015,01,04,27
2015-01-04 14:00:00,136.19,52,2015,01,04,28
2015-01-04 14:30:00,1.12,2,2015,01,04,29
2015-01-05 10:00:00,181.75,52,2015,01,05,20
2015-01-05 10:30:00,306.52,74,2015,01,05,21
2015-01-05 11:00:00,374.8,99,2015,01,05,22
2015-01-05 11:30:00,437.75,94,2015,01,05,23
2015-01-05 12:00:00,446.74,100,2015,01,05,24
2015-01-05 12:30:00,475.51,119,2015,01,05,25
2015-01-05 13:00:00,416.03999999999996,110,2015,01,05,26
2015-01-05 13:30:00,362.87,102,2015,01,05,27
2015-01-05 14:00:00,375.28,101,2015,01,05,28
2015-01-05 14:30:00,193.6,62,2015,01,05,29
2015-01-05 15:00:00,146.55,36,2015,01,05,30
2015-01-05 15:30:00,56.260000000000005,14,2015,01,05,31
2015-01-05 16:00:00,104.67,23,2015,01,05,32
2015-01-05 16:30:00,143.24,27,2015,01,05,33
2015-01-05 17:00:00,138.38,37,2015,01,05,34
2015-01-05 17:30:00,212.48,45,2015,01,05,35
2015-01-05 18:00:00,212.34,35,2015,01,05,36
2015-01-05 18:30:00,171.79000000000002,49,2015,01,05,37
2015-01-05 19:00:00,325.18,73,2015,01,05,38
2015-01-05 19:30:00,212.26999999999998,49,2015,01,05,39
2015-01-05 20:00:00,350.98,70,2015,01,05,40
2015-01-05 20:30:00,167.95999999999998,39,2015,01,05,41
2015-01-05 21:00:00,174.56,50,2015,01,05,42
2015-01-05 22:00:00,47.05,10,2015,01,05,44
2015-01-05 23:00:00,53.06,13,2015,01,05,46
2015-01-06 10:00:00,164.09,53,2015,01,06,20
2015-01-06 10:30:00,136.0,46,2015,01,06,21
2015-01-06 11:00:00,155.35,49,2015,01,06,22
2015-01-06 11:30:00,131.0,55,2015,01,06,23
2015-01-06 12:00:00,143.0,49,2015,01,06,24
2015-01-06 12:30:00,154.0,58,2015,01,06,25
2015-01-06 13:00:00,150.0,61,2015,01,06,26
2015-01-06 13:30:00,146.0,72,2015,01,06,27
2015-01-06 14:00:00,119.0,54,2015,01,06,28
2015-01-06 14:30:00,4.0,2,2015,01,06,29
2015-01-06 18:00:00,13.0,6,2015,01,06,36
2015-01-06 19:00:00,50.88,11,2015,01,06,38
2015-01-06 20:00:00,65.52,16,2015,01,06,40
2015-01-06 21:00:00,63.42,16,2015,01,06,42
2015-01-06 22:00:00,46.9,16,2015,01,06,44
2015-01-06 23:00:00,30.1,8,2015,01,06,46
2015-01-07 10:00:00,157.37,45,2015,01,07,20
2015-01-07 10:30:00,264.0,74,2015,01,07,21
2015-01-07 11:00:00,401.1,78,2015,01,07,22
2015-01-07 11:30:00,325.87,91,2015,01,07,23
2015-01-07 12:00:00,396.37,97,2015,01,07,24
2015-01-07 12:30:00,464.08000000000004,104,2015,01,07,25
2015-01-07 13:00:00,421.9,124,2015,01,07,26
2015-01-07 13:30:00,413.99,107,2015,01,07,27
2015-01-07 14:00:00,362.65,91,2015,01,07,28
2015-01-07 14:30:00,283.48,69,2015,01,07,29
