ds,sales,n_clients,year,month,day,halfhour
2015-11-24 19:30:00,5.0,1,2015,11,24,39
2015-11-28 09:00:00,9.44,1,2015,11,28,18
2015-11-28 09:30:00,3.03,2,2015,11,28,19
2015-11-28 10:00:00,33.05,6,2015,11,28,20
2015-11-28 10:30:00,44.39,9,2015,11,28,21
2015-11-28 11:00:00,90.0,16,2015,11,28,22
2015-11-28 11:30:00,76.91,10,2015,11,28,23
2015-11-28 12:00:00,108.68,14,2015,11,28,24
2015-11-28 12:30:00,103.96000000000001,14,2015,11,28,25
2015-11-28 13:00:00,748.6800000000001,14,2015,11,28,26
2015-11-28 13:30:00,95.12,14,2015,11,28,27
2015-11-28 14:00:00,1.53,1,2015,11,28,28
2015-11-28 17:00:00,18.96,5,2015,11,28,34
2015-11-28 17:30:00,29.07,10,2015,11,28,35
2015-11-28 18:00:00,25.15,8,2015,11,28,36
2015-11-28 18:30:00,30.83,5,2015,11,28,37
2015-11-28 19:00:00,10.469999999999999,5,2015,11,28,38
2015-11-28 19:30:00,12.0,6,2015,11,28,39
2015-12-01 09:00:00,17.02,2,2015,12,01,18
2015-12-01 09:30:00,12.29,3,2015,12,01,19
2015-12-01 10:00:00,0.73,1,2015,12,01,20
2015-12-01 10:30:00,47.209999999999994,7,2015,12,01,21
2015-12-01 11:00:00,19.490000000000002,6,2015,12,01,22
2015-12-01 11:30:00,77.95,8,2015,12,01,23
2015-12-01 12:00:00,66.92,13,2015,12,01,24
2015-12-01 12:30:00,54.42,11,2015,12,01,25
2015-12-01 13:00:00,59.53,12,2015,12,01,26
2015-12-01 13:30:00,15.12,5,2015,12,01,27
2015-12-01 14:00:00,5.0,1,2015,12,01,28
2015-12-01 17:00:00,28.86,7,2015,12,01,34
2015-12-01 17:30:00,59.32,9,2015,12,01,35
2015-12-01 18:00:00,37.18,6,2015,12,01,36
2015-12-01 18:30:00,11.72,4,2015,12,01,37
2015-12-01 19:00:00,35.72,5,2015,12,01,38
2015-12-01 19:30:00,11.85,7,2015,12,01,39
2015-12-02 09:30:00,7.12,2,2015,12,02,19
2015-12-02 10:00:00,48.97,4,2015,12,02,20
2015-12-02 10:30:00,18.630000000000003,4,2015,12,02,21
2015-12-02 11:00:00,43.480000000000004,8,2015,12,02,22
2015-12-02 11:30:00,21.07,4,2015,12,02,23
2015-12-02 12:00:00,88.99000000000001,11,2015,12,02,24
2015-12-02 12:30:00,36.56,6,2015,12,02,25
2015-12-02 13:00:00,33.94,8,2015,12,02,26
2015-12-02 13:30:00,40.68,7,2015,12,02,27
2015-12-02 14:00:00,18.82,3,2015,12,02,28
2015-12-02 17:00:00,44.11,10,2015,12,02,34
2015-12-02 17:30:00,16.86,4,2015,12,02,35
2015-12-02 18:00:00,16.439999999999998,6,2015,12,02,36
2015-12-02 18:30:00,48.78,7,2015,12,02,37
2015-12-02 19:00:00,58.45,10,2015,12,02,38
2015-12-02 19:30:00,8.2,4,2015,12,02,39
2015-12-02 20:00:00,7.0,1,2015,12,02,40
2015-12-03 09:00:00,22.03,5,2015,12,03,18
2015-12-03 09:30:00,30.92,6,2015,12,03,19
2015-12-03 10:00:00,18.84,5,2015,12,03,20
2015-12-03 10:30:00,27.43,3,2015,12,03,21
2015-12-03 11:00:00,64.27,13,2015,12,03,22
2015-12-03 11:30:00,23.11,5,2015,12,03,23
2015-12-03 12:00:00,115.94999999999999,10,2015,12,03,24
2015-12-03 12:30:00,7.04,4,2015,12,03,25
2015-12-03 13:00:00,58.349999999999994,8,2015,12,03,26
2015-12-03 13:30:00,52.59,13,2015,12,03,27
2015-12-03 14:00:00,8.3,1,2015,12,03,28
2015-12-03 17:00:00,14.0,3,2015,12,03,34
2015-12-03 17:30:00,23.23,5,2015,12,03,35
2015-12-03 18:00:00,41.47,6,2015,12,03,36
2015-12-03 18:30:00,23.68,4,2015,12,03,37
2015-12-03 19:00:00,80.53,8,2015,12,03,38
2015-12-03 19:30:00,39.1,8,2015,12,03,39
2015-12-03 20:00:00,4.0,1,2015,12,03,40
2015-12-04 09:00:00,15.0,3,2015,12,04,18
2015-12-04 09:30:00,31.68,3,2015,12,04,19
2015-12-04 10:00:00,13.98,5,2015,12,04,20
2015-12-04 10:30:00,13.4,5,2015,12,04,21
2015-12-04 11:00:00,52.15,9,2015,12,04,22
2015-12-04 11:30:00,39.78,6,2015,12,04,23
2015-12-04 12:00:00,65.62,8,2015,12,04,24
2015-12-04 12:30:00,13.89,5,2015,12,04,25
2015-12-04 13:00:00,19.21,6,2015,12,04,26
2015-12-04 13:30:00,10.42,5,2015,12,04,27
2015-12-04 14:00:00,7.59,1,2015,12,04,28
2015-12-04 17:00:00,44.08,7,2015,12,04,34
2015-12-04 17:30:00,48.18,6,2015,12,04,35
2015-12-04 18:00:00,25.59,4,2015,12,04,36
2015-12-04 18:30:00,20.7,7,2015,12,04,37
2015-12-04 19:00:00,78.13999999999999,6,2015,12,04,38
2015-12-04 19:30:00,59.9,7,2015,12,04,39
2015-12-05 09:00:00,36.42,7,2015,12,05,18
2015-12-05 09:30:00,49.17,6,2015,12,05,19
2015-12-05 10:00:00,32.14,9,2015,12,05,20
2015-12-05 10:30:00,60.4,6,2015,12,05,21
2015-12-05 11:00:00,30.53,7,2015,12,05,22
2015-12-05 11:30:00,48.51,11,2015,12,05,23
