ds,sales,n_clients,year,month,day,halfhour
2020-08-06 09:00:00,102.7,11,2020,08,06,18
2020-08-06 09:30:00,221.53,18,2020,08,06,19
2020-08-06 10:00:00,297.53,26,2020,08,06,20
2020-08-06 10:30:00,171.67000000000002,26,2020,08,06,21
2020-08-06 11:00:00,222.49,27,2020,08,06,22
2020-08-06 11:30:00,229.13,32,2020,08,06,23
2020-08-06 12:00:00,335.24,33,2020,08,06,24
2020-08-06 12:30:00,365.45000000000005,30,2020,08,06,25
2020-08-06 13:00:00,420.78,28,2020,08,06,26
2020-08-06 13:30:00,452.24,40,2020,08,06,27
2020-08-06 14:00:00,217.36,26,2020,08,06,28
2020-08-06 14:30:00,158.44,16,2020,08,06,29
2020-08-06 15:00:00,89.03,9,2020,08,06,30
2020-08-06 15:30:00,94.76,11,2020,08,06,31
2020-08-06 16:00:00,102.7,13,2020,08,06,32
2020-08-06 16:30:00,114.16,12,2020,08,06,33
2020-08-06 17:00:00,67.97,14,2020,08,06,34
2020-08-06 17:30:00,135.87,16,2020,08,06,35
2020-08-06 18:00:00,115.38,16,2020,08,06,36
2020-08-06 18:30:00,220.86,23,2020,08,06,37
2020-08-06 19:00:00,205.26,20,2020,08,06,38
2020-08-06 19:30:00,300.86,33,2020,08,06,39
2020-08-06 20:00:00,309.21,30,2020,08,06,40
2020-08-06 20:30:00,178.17000000000002,25,2020,08,06,41
2020-08-06 21:00:00,38.2,5,2020,08,06,42
2020-08-07 09:00:00,81.92,10,2020,08,07,18
2020-08-07 09:30:00,192.6,17,2020,08,07,19
2020-08-07 10:00:00,172.14,18,2020,08,07,20
2020-08-07 10:30:00,153.6,19,2020,08,07,21
2020-08-07 11:00:00,289.17999999999995,21,2020,08,07,22
2020-08-07 11:30:00,217.97,26,2020,08,07,23
2020-08-07 12:00:00,228.69,26,2020,08,07,24
2020-08-07 12:30:00,205.93,22,2020,08,07,25
2020-08-07 13:00:00,171.81,20,2020,08,07,26
2020-08-07 13:30:00,203.11,24,2020,08,07,27
2020-08-07 14:00:00,149.52,16,2020,08,07,28
2020-08-07 14:30:00,186.32999999999998,17,2020,08,07,29
2020-08-07 15:00:00,127.32999999999998,18,2020,08,07,30
2020-08-07 15:30:00,53.82,11,2020,08,07,31
2020-08-07 16:00:00,103.41,12,2020,08,07,32
2020-08-07 16:30:00,70.49000000000001,8,2020,08,07,33
2020-08-07 17:00:00,67.25,8,2020,08,07,34
2020-08-07 17:30:00,179.18,15,2020,08,07,35
2020-08-07 18:00:00,119.87,17,2020,08,07,36
2020-08-07 18:30:00,115.23,16,2020,08,07,37
2020-08-07 19:00:00,170.28,15,2020,08,07,38
2020-08-07 19:30:00,241.99,25,2020,08,07,39
2020-08-07 20:00:00,229.79000000000002,21,2020,08,07,40
2020-08-07 20:30:00,168.72,17,2020,08,07,41
2020-08-07 21:00:00,5.0,2,2020,08,07,42
2020-08-08 09:00:00,11.65,5,2020,08,08,18
2020-08-08 09:30:00,50.78,6,2020,08,08,19
2020-08-08 10:00:00,112.16999999999999,17,2020,08,08,20
2020-08-08 10:30:00,178.32,19,2020,08,08,21
2020-08-08 11:00:00,158.09,15,2020,08,08,22
2020-08-08 11:30:00,269.88,25,2020,08,08,23
2020-08-08 12:00:00,196.25,24,2020,08,08,24
2020-08-08 12:30:00,161.9,17,2020,08,08,25
2020-08-08 13:00:00,275.27,27,2020,08,08,26
2020-08-08 13:30:00,253.70999999999998,23,2020,08,08,27
2020-08-08 14:00:00,123.69,11,2020,08,08,28
2020-08-08 14:30:00,23.39,6,2020,08,08,29
2020-08-08 15:00:00,49.14,7,2020,08,08,30
2020-08-08 15:30:00,91.16,12,2020,08,08,31
2020-08-08 16:00:00,62.55,10,2020,08,08,32
2020-08-08 16:30:00,37.27,5,2020,08,08,33
2020-08-08 17:00:00,69.11,7,2020,08,08,34
2020-08-08 17:30:00,82.4,7,2020,08,08,35
2020-08-08 18:00:00,118.57,12,2020,08,08,36
2020-08-08 18:30:00,110.25,12,2020,08,08,37
2020-08-08 19:00:00,117.56,16,2020,08,08,38
2020-08-08 19:30:00,119.21000000000001,15,2020,08,08,39
2020-08-08 20:00:00,115.59,17,2020,08,08,40
2020-08-08 20:30:00,73.14,6,2020,08,08,41
2020-08-08 21:00:00,80.88,8,2020,08,08,42
2020-08-08 21:30:00,22.17,1,2020,08,08,43
2020-08-09 09:00:00,35.05,7,2020,08,09,18
2020-08-09 09:30:00,41.0,3,2020,08,09,19
2020-08-09 10:00:00,53.52,10,2020,08,09,20
2020-08-09 10:30:00,191.91000000000003,21,2020,08,09,21
2020-08-09 11:00:00,218.89999999999998,29,2020,08,09,22
2020-08-09 11:30:00,259.2,30,2020,08,09,23
2020-08-09 12:00:00,219.48000000000002,29,2020,08,09,24
2020-08-09 12:30:00,237.79000000000002,30,2020,08,09,25
2020-08-09 13:00:00,250.77,32,2020,08,09,26
2020-08-09 13:30:00,193.51,29,2020,08,09,27
2020-08-09 14:00:00,285.11,32,2020,08,09,28
2020-08-09 14:30:00,175.18,18,2020,08,09,29
2020-08-09 15:00:00,53.48,5,2020,08,09,30
2020-08-10 09:00:00,23.0,3,2020,08,10,18
2020-08-10 09:30:00,69.9,10,2020,08,10,19
2020-08-10 10:00:00,127.86999999999999,16,2020,08,10,20
2020-08-10 10:30:00,127.8,18,2020,08,10,21
2020-08-10 11:00:00,96.68,18,2020,08,10,22
2020-08-10 11:30:00,158.75,19,2020,08,10,23
2020-08-10 12:00:00,169.75,24,2020,08,10,24
2020-08-10 12:30:00,232.97,21,2020,08,10,25
2020-08-10 13:00:00,152.44,19,2020,08,10,26
2020-08-10 13:30:00,228.39999999999998,21,2020,08,10,27
2020-08-10 14:00:00,198.07999999999998,20,2020,08,10,28
2020-08-10 14:30:00,104.61,10,2020,08,10,29
2020-08-10 15:00:00,75.33,9,2020,08,10,30
2020-08-10 15:30:00,60.39,10,2020,08,10,31
2020-08-10 16:00:00,68.08,9,2020,08,10,32
2020-08-10 16:30:00,43.03,10,2020,08,10,33
2020-08-10 17:00:00,107.21,13,2020,08,10,34
2020-08-10 17:30:00,39.0,7,2020,08,10,35
2020-08-10 18:00:00,118.37,14,2020,08,10,36
2020-08-10 18:30:00,146.19,22,2020,08,10,37
2020-08-10 19:00:00,83.9,14,2020,08,10,38
2020-08-10 19:30:00,130.33,18,2020,08,10,39
2020-08-10 20:00:00,113.66,9,2020,08,10,40
2020-08-10 20:30:00,52.379999999999995,10,2020,08,10,41
2020-08-10 21:00:00,2.0,1,2020,08,10,42
2020-08-11 09:00:00,20.31,4,2020,08,11,18
2020-08-11 09:30:00,161.01,11,2020,08,11,19
2020-08-11 10:00:00,84.0,7,2020,08,11,20
2020-08-11 10:30:00,98.97,11,2020,08,11,21
2020-08-11 11:00:00,105.71000000000001,12,2020,08,11,22
2020-08-11 11:30:00,114.14000000000001,16,2020,08,11,23
2020-08-11 12:00:00,194.20999999999998,16,2020,08,11,24
2020-08-11 12:30:00,105.19,18,2020,08,11,25
2020-08-11 13:00:00,169.20999999999998,26,2020,08,11,26
2020-08-11 13:30:00,83.59,16,2020,08,11,27
2020-08-11 14:00:00,136.29000000000002,18,2020,08,11,28
2020-08-11 14:30:00,42.63,6,2020,08,11,29
2020-08-11 15:00:00,32.0,2,2020,08,11,30
2020-08-11 15:30:00,42.75,8,2020,08,11,31
2020-08-11 16:00:00,48.25,6,2020,08,11,32
2020-08-11 16:30:00,47.03,7,2020,08,11,33
2020-08-11 17:00:00,170.32,17,2020,08,11,34
2020-08-11 17:30:00,87.74,12,2020,08,11,35
2020-08-11 18:00:00,74.08,11,2020,08,11,36
2020-08-11 18:30:00,142.4,17,2020,08,11,37
2020-08-11 19:00:00,181.20999999999998,19,2020,08,11,38
2020-08-11 19:30:00,156.78,17,2020,08,11,39
2020-08-11 20:00:00,99.60999999999999,14,2020,08,11,40
2020-08-11 20:30:00,153.43,12,2020,08,11,41
2020-08-12 09:00:00,6.0,2,2020,08,12,18
