ds,sales,n_clients,year,month,day,halfhour
2015-01-02 10:00:00,49.12,24,2015,01,02,20
2015-01-02 10:30:00,42.0,22,2015,01,02,21
2015-01-02 11:00:00,88.1,35,2015,01,02,22
2015-01-02 11:30:00,77.11,39,2015,01,02,23
2015-01-02 12:00:00,104.50999999999999,52,2015,01,02,24
2015-01-02 12:30:00,130.64,50,2015,01,02,25
2015-01-02 13:00:00,118.07,68,2015,01,02,26
2015-01-02 13:30:00,113.43,61,2015,01,02,27
2015-01-02 14:00:00,113.0,66,2015,01,02,28
2015-01-02 14:30:00,55.5,29,2015,01,02,29
2015-01-02 15:00:00,38.0,26,2015,01,02,30
2015-01-02 15:30:00,25.119999999999997,16,2015,01,02,31
2015-01-02 16:00:00,29.0,12,2015,01,02,32
2015-01-02 16:30:00,13.0,8,2015,01,02,33
2015-01-02 17:00:00,10.0,8,2015,01,02,34
2015-01-02 17:30:00,21.0,10,2015,01,02,35
2015-01-02 18:00:00,51.0,15,2015,01,02,36
2015-01-02 18:30:00,60.0,10,2015,01,02,37
2015-01-02 19:00:00,47.0,14,2015,01,02,38
2015-01-02 19:30:00,39.0,17,2015,01,02,39
2015-01-02 20:00:00,82.0,33,2015,01,02,40
2015-01-02 20:30:00,65.23,14,2015,01,02,41
2015-01-02 21:00:00,25.0,9,2015,01,02,42
2015-01-03 10:00:00,62.17,22,2015,01,03,20
2015-01-03 10:30:00,49.28,20,2015,01,03,21
2015-01-03 11:00:00,86.0,31,2015,01,03,22
2015-01-03 11:30:00,116.28999999999999,43,2015,01,03,23
2015-01-03 12:00:00,134.0,49,2015,01,03,24
2015-01-03 12:30:00,100.22999999999999,53,2015,01,03,25
2015-01-03 13:00:00,94.06,46,2015,01,03,26
2015-01-03 13:30:00,98.13,51,2015,01,03,27
2015-01-03 14:00:00,119.08,54,2015,01,03,28
2015-01-03 14:30:00,98.59,44,2015,01,03,29
2015-01-03 15:00:00,64.0,28,2015,01,03,30
2015-01-03 15:30:00,59.0,20,2015,01,03,31
2015-01-03 16:00:00,20.0,9,2015,01,03,32
2015-01-03 16:30:00,18.0,11,2015,01,03,33
2015-01-03 17:00:00,17.0,5,2015,01,03,34
2015-01-03 17:30:00,14.0,8,2015,01,03,35
2015-01-03 18:00:00,37.0,17,2015,01,03,36
2015-01-03 18:30:00,31.0,18,2015,01,03,37
2015-01-03 19:00:00,88.0,27,2015,01,03,38
2015-01-03 19:30:00,36.0,15,2015,01,03,39
2015-01-03 20:00:00,28.0,14,2015,01,03,40
2015-01-03 20:30:00,44.0,16,2015,01,03,41
2015-01-03 21:00:00,76.0,13,2015,01,03,42
2015-01-03 21:30:00,1.0,1,2015,01,03,43
2015-01-04 10:00:00,53.0,23,2015,01,04,20
2015-01-04 10:30:00,85.0,31,2015,01,04,21
2015-01-04 11:00:00,98.0,36,2015,01,04,22
2015-01-04 11:30:00,123.50999999999999,52,2015,01,04,23
2015-01-04 12:00:00,174.26999999999998,48,2015,01,04,24
2015-01-04 12:30:00,105.34,46,2015,01,04,25
2015-01-04 13:00:00,116.27000000000001,44,2015,01,04,26
2015-01-04 13:30:00,125.53999999999999,56,2015,01,04,27
2015-01-04 14:00:00,122.08,39,2015,01,04,28
2015-01-05 10:00:00,64.12,28,2015,01,05,20
2015-01-05 10:30:00,90.27000000000001,32,2015,01,05,21
2015-01-05 11:00:00,93.22999999999999,32,2015,01,05,22
2015-01-05 11:30:00,116.49,48,2015,01,05,23
2015-01-05 12:00:00,153.47,64,2015,01,05,24
2015-01-05 12:30:00,164.07999999999998,71,2015,01,05,25
2015-01-05 13:00:00,138.14,68,2015,01,05,26
2015-01-05 13:30:00,139.0,64,2015,01,05,27
2015-01-05 14:00:00,143.0,58,2015,01,05,28
2015-01-05 14:30:00,144.0,58,2015,01,05,29
2015-01-05 15:00:00,130.0,38,2015,01,05,30
2015-01-05 15:30:00,29.0,11,2015,01,05,31
2015-01-05 16:00:00,42.0,14,2015,01,05,32
2015-01-05 16:30:00,35.0,15,2015,01,05,33
2015-01-05 17:00:00,28.0,16,2015,01,05,34
2015-01-05 17:30:00,44.0,17,2015,01,05,35
2015-01-05 18:00:00,96.71000000000001,31,2015,01,05,36
2015-01-05 18:30:00,89.24,27,2015,01,05,37
2015-01-05 19:00:00,52.0,24,2015,01,05,38
2015-01-05 19:30:00,38.0,20,2015,01,05,39
2015-01-05 20:00:00,88.16,31,2015,01,05,40
2015-01-05 20:30:00,82.0,13,2015,01,05,41
2015-01-05 21:00:00,43.0,22,2015,01,05,42
2015-01-05 22:00:00,7.0,4,2015,01,05,44
2015-01-05 23:00:00,6.0,4,2015,01,05,46
2015-01-06 10:00:00,77.27,23,2015,01,06,20
2015-01-06 10:30:00,80.28999999999999,27,2015,01,06,21
2015-01-06 11:00:00,108.86,32,2015,01,06,22
2015-01-06 11:30:00,104.11,42,2015,01,06,23
