ds,sales,n_clients,year,month,day,halfhour
2017-02-13 09:00:00,46.510000000000005,21,2017,02,13,18
2017-02-13 09:30:00,78.08,24,2017,02,13,19
2017-02-13 10:00:00,80.57,21,2017,02,13,20
2017-02-13 10:30:00,82.00999999999999,28,2017,02,13,21
2017-02-13 11:00:00,163.32999999999998,40,2017,02,13,22
2017-02-13 11:30:00,292.61,60,2017,02,13,23
2017-02-13 12:00:00,246.04000000000002,68,2017,02,13,24
2017-02-13 12:30:00,246.08999999999997,63,2017,02,13,25
2017-02-13 13:00:00,205.24,59,2017,02,13,26
2017-02-13 13:30:00,257.3,68,2017,02,13,27
2017-02-13 14:00:00,178.5,60,2017,02,13,28
2017-02-13 14:30:00,130.09,33,2017,02,13,29
2017-02-13 17:00:00,60.18,17,2017,02,13,34
2017-02-13 17:30:00,143.37,24,2017,02,13,35
2017-02-13 18:00:00,174.38,37,2017,02,13,36
2017-02-13 18:30:00,190.0,35,2017,02,13,37
2017-02-13 19:00:00,250.7,47,2017,02,13,38
2017-02-13 19:30:00,285.44,57,2017,02,13,39
2017-02-13 20:00:00,237.39999999999998,44,2017,02,13,40
2017-02-13 20:30:00,172.32,28,2017,02,13,41
2017-02-13 21:00:00,5.73,3,2017,02,13,42
