ds,sales,n_clients,year,month,day,halfhour
2017-10-11 09:00:00,19.31,5,2017,10,11,18
2017-10-11 09:30:00,20.54,5,2017,10,11,19
2017-10-11 10:00:00,327.87,11,2017,10,11,20
2017-10-11 10:30:00,929.1800000000001,12,2017,10,11,21
2017-10-11 11:00:00,144.7,12,2017,10,11,22
2017-10-11 11:30:00,442.97999999999996,16,2017,10,11,23
2017-10-11 12:00:00,150.22,20,2017,10,11,24
2017-10-11 12:30:00,88.1,11,2017,10,11,25
2017-10-11 13:00:00,468.03000000000003,20,2017,10,11,26
2017-10-11 13:30:00,28.35,10,2017,10,11,27
2017-10-11 14:00:00,1.0,1,2017,10,11,28
2017-10-11 16:30:00,300.42,9,2017,10,11,33
2017-10-11 17:00:00,4.0,2,2017,10,11,34
2017-10-11 17:30:00,283.72,10,2017,10,11,35
2017-10-11 18:00:00,245.61,9,2017,10,11,36
2017-10-11 18:30:00,95.47,6,2017,10,11,37
2017-10-11 19:00:00,98.53999999999999,8,2017,10,11,38
2017-10-11 19:30:00,24.560000000000002,3,2017,10,11,39
2017-10-11 20:00:00,157.74,11,2017,10,11,40
2017-10-12 09:30:00,69.04,7,2017,10,12,19
2017-10-12 10:00:00,420.40999999999997,17,2017,10,12,20
2017-10-12 10:30:00,293.75,23,2017,10,12,21
2017-10-12 11:00:00,185.65,23,2017,10,12,22
2017-10-12 11:30:00,308.6,30,2017,10,12,23
2017-10-12 12:00:00,222.97,22,2017,10,12,24
2017-10-12 12:30:00,396.07,29,2017,10,12,25
2017-10-12 13:00:00,140.66,33,2017,10,12,26
2017-10-12 13:30:00,101.15,20,2017,10,12,27
2017-10-12 14:00:00,35.83,6,2017,10,12,28
2017-10-13 09:00:00,11.98,2,2017,10,13,18
2017-10-13 09:30:00,38.16,9,2017,10,13,19
2017-10-13 10:00:00,90.67999999999999,11,2017,10,13,20
2017-10-13 10:30:00,69.44,13,2017,10,13,21
2017-10-13 11:00:00,114.71000000000001,13,2017,10,13,22
2017-10-13 11:30:00,609.53,19,2017,10,13,23
2017-10-13 12:00:00,343.90000000000003,18,2017,10,13,24
2017-10-13 12:30:00,755.84,23,2017,10,13,25
2017-10-13 13:00:00,71.19,17,2017,10,13,26
2017-10-13 13:30:00,102.58,15,2017,10,13,27
2017-10-13 14:00:00,23.07,4,2017,10,13,28
2017-10-13 16:30:00,42.85,9,2017,10,13,33
2017-10-13 17:00:00,32.06,5,2017,10,13,34
2017-10-13 17:30:00,363.93,19,2017,10,13,35
2017-10-13 18:00:00,34.31,11,2017,10,13,36
2017-10-13 18:30:00,39.0,12,2017,10,13,37
2017-10-13 19:00:00,70.52,14,2017,10,13,38
2017-10-13 19:30:00,77.88,11,2017,10,13,39
2017-10-13 20:00:00,74.78999999999999,19,2017,10,13,40
2017-10-13 20:30:00,13.27,3,2017,10,13,41
2017-10-14 09:00:00,7.93,3,2017,10,14,18
2017-10-14 09:30:00,16.0,3,2017,10,14,19
2017-10-14 10:00:00,105.58,11,2017,10,14,20
2017-10-14 10:30:00,55.74,10,2017,10,14,21
2017-10-14 11:00:00,147.4,18,2017,10,14,22
2017-10-14 11:30:00,99.67,12,2017,10,14,23
2017-10-14 12:00:00,293.98,21,2017,10,14,24
2017-10-14 12:30:00,68.37,19,2017,10,14,25
2017-10-14 13:00:00,215.34,19,2017,10,14,26
2017-10-14 13:30:00,103.84,24,2017,10,14,27
2017-10-14 14:00:00,46.59,2,2017,10,14,28
2017-10-16 09:00:00,19.12,3,2017,10,16,18
2017-10-16 09:30:00,59.5,10,2017,10,16,19
2017-10-16 10:00:00,19.46,10,2017,10,16,20
2017-10-16 10:30:00,506.34999999999997,12,2017,10,16,21
2017-10-16 11:00:00,86.67999999999999,15,2017,10,16,22
2017-10-16 11:30:00,486.48,10,2017,10,16,23
2017-10-16 12:00:00,102.94,20,2017,10,16,24
2017-10-16 12:30:00,144.26,26,2017,10,16,25
2017-10-16 13:00:00,84.83,12,2017,10,16,26
2017-10-16 13:30:00,304.46000000000004,10,2017,10,16,27
2017-10-16 14:00:00,26.67,5,2017,10,16,28
2017-10-16 16:30:00,24.92,9,2017,10,16,33
2017-10-16 17:00:00,53.379999999999995,8,2017,10,16,34
2017-10-16 17:30:00,42.620000000000005,9,2017,10,16,35
2017-10-16 18:00:00,27.42,8,2017,10,16,36
2017-10-16 18:30:00,11.94,4,2017,10,16,37
2017-10-16 19:00:00,18.23,7,2017,10,16,38
2017-10-16 19:30:00,21.0,6,2017,10,16,39
2017-10-16 20:00:00,45.18,5,2017,10,16,40
2017-10-16 20:30:00,2.0,1,2017,10,16,41
2017-10-17 09:00:00,6.39,3,2017,10,17,18
2017-10-17 09:30:00,45.72,9,2017,10,17,19
2017-10-17 10:00:00,29.63,9,2017,10,17,20
2017-10-17 10:30:00,27.5,9,2017,10,17,21
2017-10-17 11:00:00,345.37,18,2017,10,17,22
2017-10-17 11:30:00,74.0,17,2017,10,17,23
2017-10-17 12:00:00,75.68,11,2017,10,17,24
2017-10-17 12:30:00,575.55,17,2017,10,17,25
2017-10-17 13:00:00,58.82,12,2017,10,17,26
2017-10-17 13:30:00,43.739999999999995,14,2017,10,17,27
2017-10-17 14:00:00,6.69,1,2017,10,17,28
2017-10-17 16:30:00,7.0,2,2017,10,17,33
2017-10-17 17:00:00,8.0,3,2017,10,17,34
2017-10-17 17:30:00,15.24,5,2017,10,17,35
2017-10-17 18:00:00,289.26,10,2017,10,17,36
2017-10-17 18:30:00,30.169999999999998,6,2017,10,17,37
2017-10-17 19:00:00,34.17,7,2017,10,17,38
2017-10-17 19:30:00,21.0,6,2017,10,17,39
2017-10-17 20:00:00,23.9,5,2017,10,17,40
2017-10-18 09:30:00,221.87,8,2017,10,18,19
2017-10-18 10:00:00,48.71,9,2017,10,18,20
2017-10-18 10:30:00,23.740000000000002,6,2017,10,18,21
2017-10-18 11:00:00,731.98,12,2017,10,18,22
2017-10-18 11:30:00,353.89,11,2017,10,18,23
2017-10-18 12:00:00,76.83,14,2017,10,18,24
2017-10-18 12:30:00,504.67,10,2017,10,18,25
2017-10-18 13:00:00,64.58,13,2017,10,18,26
2017-10-18 13:30:00,207.04,9,2017,10,18,27
2017-10-18 16:00:00,3.0,1,2017,10,18,32
2017-10-18 16:30:00,22.1,5,2017,10,18,33
2017-10-18 17:00:00,10.0,4,2017,10,18,34
2017-10-18 17:30:00,47.79,7,2017,10,18,35
2017-10-18 18:00:00,19.62,8,2017,10,18,36
2017-10-18 18:30:00,28.34,7,2017,10,18,37
2017-10-18 19:00:00,27.439999999999998,5,2017,10,18,38
2017-10-18 19:30:00,6.14,2,2017,10,18,39
2017-10-18 20:00:00,22.85,5,2017,10,18,40
2017-10-18 20:30:00,17.21,2,2017,10,18,41
2017-10-19 09:00:00,263.85,4,2017,10,19,18
2017-10-19 09:30:00,91.49000000000001,8,2017,10,19,19
2017-10-19 10:00:00,91.8,11,2017,10,19,20
2017-10-19 10:30:00,655.85,13,2017,10,19,21
2017-10-19 11:00:00,496.52000000000004,13,2017,10,19,22
2017-10-19 11:30:00,255.88,18,2017,10,19,23
2017-10-19 12:00:00,415.88,19,2017,10,19,24
2017-10-19 12:30:00,751.04,22,2017,10,19,25
2017-10-19 13:00:00,153.41,17,2017,10,19,26
2017-10-19 13:30:00,85.59,13,2017,10,19,27
2017-10-19 14:00:00,5.2,2,2017,10,19,28
2017-10-19 16:30:00,25.0,4,2017,10,19,33
2017-10-19 17:00:00,16.16,5,2017,10,19,34
2017-10-19 17:30:00,40.07,6,2017,10,19,35
2017-10-19 18:00:00,35.9,4,2017,10,19,36
2017-10-19 18:30:00,17.09,4,2017,10,19,37
