datetime,store,weekday,sales,products_sold,clients_that_bought,halfhour,year,month,day
2019-10-28 14:30:00,1027,Monday,375.31,108,21,29,2019,10,28
2019-10-28 15:00:00,1027,Monday,345.54001,99,27,30,2019,10,28
2019-10-28 15:30:00,1027,Monday,464.13,99,15,31,2019,10,28
2019-10-28 16:00:00,1027,Monday,264.01999,81,25,32,2019,10,28
2019-10-28 16:30:00,1027,Monday,413.56,133,24,33,2019,10,28
2019-10-28 17:00:00,1027,Monday,450.29999,121,26,34,2019,10,28
2019-10-28 17:30:00,1027,Monday,568.21997,167,40,35,2019,10,28
2019-10-28 18:00:00,1027,Monday,367.03,106,22,36,2019,10,28
2019-10-28 18:30:00,1027,Monday,701.19,211,40,37,2019,10,28
2019-10-28 19:00:00,1027,Monday,356.56,92,28,38,2019,10,28
2019-10-28 19:30:00,1027,Monday,492.31,119,24,39,2019,10,28
2019-10-28 20:00:00,1027,Monday,337.79999,96,20,40,2019,10,28
2019-10-28 20:30:00,1027,Monday,684.40002,203,30,41,2019,10,28
2019-10-28 21:00:00,1027,Monday,72.290001,30,3,42,2019,10,28
2019-10-29 08:00:00,1027,Tuesday,169.28,59,18,16,2019,10,29
2019-10-29 08:30:00,1027,Tuesday,300.57999,79,21,17,2019,10,29
2019-10-29 09:00:00,1027,Tuesday,265.04001,86,25,18,2019,10,29
2019-10-29 09:30:00,1027,Tuesday,247.3,76,17,19,2019,10,29
2019-10-29 10:00:00,1027,Tuesday,209.46001,62,18,20,2019,10,29
2019-10-29 10:30:00,1027,Tuesday,403.07001,103,20,21,2019,10,29
2019-10-29 11:00:00,1027,Tuesday,264.63,93,22,22,2019,10,29
2019-10-29 11:30:00,1027,Tuesday,489.89001,147,30,23,2019,10,29
2019-10-29 12:00:00,1027,Tuesday,431.98999,118,31,24,2019,10,29
2019-10-29 12:30:00,1027,Tuesday,399.07999,125,23,25,2019,10,29
2019-10-29 13:00:00,1027,Tuesday,263.89999,75,27,26,2019,10,29
2019-10-29 13:30:00,1027,Tuesday,337.5,97,22,27,2019,10,29
2019-10-29 14:00:00,1027,Tuesday,296.63,88,22,28,2019,10,29
2019-10-29 14:30:00,1027,Tuesday,469.89999000000006,116,24,29,2019,10,29
2019-10-29 15:00:00,1027,Tuesday,202.03999,69,17,30,2019,10,29
2019-10-29 15:30:00,1027,Tuesday,358.98999,108,19,31,2019,10,29
2019-10-29 16:00:00,1027,Tuesday,269.01999,101,26,32,2019,10,29
2019-10-29 16:30:00,1027,Tuesday,410.63,114,19,33,2019,10,29
2019-10-29 17:00:00,1027,Tuesday,437.22,120,31,34,2019,10,29
2019-10-29 17:30:00,1027,Tuesday,358.70999,95,23,35,2019,10,29
2019-10-29 18:00:00,1027,Tuesday,517.81,173,35,36,2019,10,29
2019-10-29 18:30:00,1027,Tuesday,523.9500099999998,168,38,37,2019,10,29
2019-10-29 19:00:00,1027,Tuesday,515.75,168,34,38,2019,10,29
2019-10-29 19:30:00,1027,Tuesday,778.7000099999997,217,29,39,2019,10,29
2019-10-29 20:00:00,1027,Tuesday,549.5,168,26,40,2019,10,29
2019-10-29 20:30:00,1027,Tuesday,405.10999,116,14,41,2019,10,29
2019-10-29 21:00:00,1027,Tuesday,39.830002,9,2,42,2019,10,29
2019-10-30 08:00:00,1027,Wednesday,182.87,77,19,16,2019,10,30
2019-10-30 08:30:00,1027,Wednesday,251.05,95,22,17,2019,10,30
2019-10-30 09:00:00,1027,Wednesday,191.17,65,16,18,2019,10,30
2019-10-30 09:30:00,1027,Wednesday,216.03,61,16,19,2019,10,30
2019-10-30 10:00:00,1027,Wednesday,284.39999,91,18,20,2019,10,30
2019-10-30 10:30:00,1027,Wednesday,225.16,80,19,21,2019,10,30
2019-10-30 11:00:00,1027,Wednesday,404.13,87,14,22,2019,10,30
2019-10-30 11:30:00,1027,Wednesday,178.75,67,20,23,2019,10,30
2019-10-30 12:00:00,1027,Wednesday,283.17999,102,19,24,2019,10,30
2019-10-30 12:30:00,1027,Wednesday,252.07001,60,17,25,2019,10,30
2019-10-30 13:00:00,1027,Wednesday,533.64001,152,32,26,2019,10,30
2019-10-30 13:30:00,1027,Wednesday,185.33,56,16,27,2019,10,30
2019-10-30 14:00:00,1027,Wednesday,291.51001,113,23,28,2019,10,30
2019-10-30 14:30:00,1027,Wednesday,281.17001,90,15,29,2019,10,30
2019-10-30 15:00:00,1027,Wednesday,349.31,99,25,30,2019,10,30
2019-10-30 15:30:00,1027,Wednesday,385.29999,117,19,31,2019,10,30
2019-10-30 16:00:00,1027,Wednesday,204.78,48,15,32,2019,10,30
2019-10-30 16:30:00,1027,Wednesday,413.07001,135,25,33,2019,10,30
2019-10-30 17:00:00,1027,Wednesday,318.42001,69,20,34,2019,10,30
2019-10-30 17:30:00,1027,Wednesday,438.17001,138,30,35,2019,10,30
2019-10-30 18:00:00,1027,Wednesday,518.09998,154,32,36,2019,10,30
2019-10-30 18:30:00,1027,Wednesday,594.26001,141,27,37,2019,10,30
2019-10-30 19:00:00,1027,Wednesday,679.09998,189,37,38,2019,10,30
2019-10-30 19:30:00,1027,Wednesday,306.35999,100,26,39,2019,10,30
2019-10-30 20:00:00,1027,Wednesday,492.42999,131,30,40,2019,10,30
2019-10-30 20:30:00,1027,Wednesday,401.85001,115,20,41,2019,10,30
2019-10-30 21:00:00,1027,Wednesday,68.379997,15,5,42,2019,10,30
2019-10-31 08:00:00,1027,Thursday,341.07999,63,16,16,2019,10,31
2019-10-31 08:30:00,1027,Thursday,316.73001,100,24,17,2019,10,31
2019-10-31 09:00:00,1027,Thursday,423.72,106,31,18,2019,10,31
2019-10-31 09:30:00,1027,Thursday,321.48001,108,25,19,2019,10,31
2019-10-31 10:00:00,1027,Thursday,499.75,98,21,20,2019,10,31
2019-10-31 10:30:00,1027,Thursday,726.0700099999997,188,27,21,2019,10,31
2019-10-31 11:00:00,1027,Thursday,342.41,91,19,22,2019,10,31
2019-10-31 11:30:00,1027,Thursday,585.0,151,26,23,2019,10,31
2019-10-31 12:00:00,1027,Thursday,274.42001,95,29,24,2019,10,31
2019-10-31 12:30:00,1027,Thursday,440.60999,142,25,25,2019,10,31
2019-10-31 13:00:00,1027,Thursday,423.81,104,31,26,2019,10,31
2019-10-31 13:30:00,1027,Thursday,349.22,98,20,27,2019,10,31
2019-10-31 14:00:00,1027,Thursday,461.67001,116,23,28,2019,10,31
2019-10-31 14:30:00,1027,Thursday,228.35001,57,20,29,2019,10,31
2019-10-31 15:00:00,1027,Thursday,309.66,77,18,30,2019,10,31
2019-10-31 15:30:00,1027,Thursday,532.46002,133,23,31,2019,10,31
2019-10-31 16:00:00,1027,Thursday,506.79001,149,27,32,2019,10,31
2019-10-31 16:30:00,1027,Thursday,627.35999,190,33,33,2019,10,31
2019-10-31 17:00:00,1027,Thursday,407.06,100,25,34,2019,10,31
2019-10-31 17:30:00,1027,Thursday,373.42999,126,26,35,2019,10,31
2019-10-31 18:00:00,1027,Thursday,558.89001,168,29,36,2019,10,31
2019-10-31 18:30:00,1027,Thursday,670.94,200,33,37,2019,10,31
2019-10-31 19:00:00,1027,Thursday,655.85999,213,38,38,2019,10,31
2019-10-31 19:30:00,1027,Thursday,487.20999000000006,133,30,39,2019,10,31
2019-10-31 20:00:00,1027,Thursday,307.10999,82,23,40,2019,10,31
2019-10-31 20:30:00,1027,Thursday,238.24001,73,15,41,2019,10,31
2019-10-31 21:00:00,1027,Thursday,147.58,36,5,42,2019,10,31
2019-11-01 08:00:00,1027,Friday,175.98,68,18,16,2019,11,1
2019-11-01 08:30:00,1027,Friday,474.35001,148,35,17,2019,11,1
2019-11-01 09:00:00,1027,Friday,257.37,70,18,18,2019,11,1
2019-11-01 09:30:00,1027,Friday,532.19,144,23,19,2019,11,1
2019-11-01 10:00:00,1027,Friday,179.64999,46,16,20,2019,11,1
2019-11-01 10:30:00,1027,Friday,103.9,44,11,21,2019,11,1
2019-11-01 11:00:00,1027,Friday,325.39999,84,19,22,2019,11,1
2019-11-01 11:30:00,1027,Friday,310.73999,92,18,23,2019,11,1
2019-11-01 12:00:00,1027,Friday,540.64001,180,34,24,2019,11,1
2019-11-01 12:30:00,1027,Friday,339.28,94,18,25,2019,11,1
2019-11-01 13:00:00,1027,Friday,341.92999,108,22,26,2019,11,1
2019-11-01 13:30:00,1027,Friday,345.06,75,20,27,2019,11,1
2019-11-01 14:00:00,1027,Friday,425.79001,125,22,28,2019,11,1
2019-11-01 14:30:00,1027,Friday,443.89001,131,19,29,2019,11,1
2019-11-01 15:00:00,1027,Friday,363.01001,111,20,30,2019,11,1
2019-11-01 15:30:00,1027,Friday,305.69,91,22,31,2019,11,1
2019-11-01 16:00:00,1027,Friday,277.25,112,21,32,2019,11,1
2019-11-01 16:30:00,1027,Friday,478.14999000000006,158,29,33,2019,11,1
2019-11-01 17:00:00,1027,Friday,531.5700099999998,151,27,34,2019,11,1
2019-11-01 17:30:00,1027,Friday,697.47998,182,34,35,2019,11,1
2019-11-01 18:00:00,1027,Friday,703.15002,173,34,36,2019,11,1
2019-11-01 18:30:00,1027,Friday,472.01999000000006,108,28,37,2019,11,1
2019-11-01 19:00:00,1027,Friday,825.4500099999997,225,39,38,2019,11,1
2019-11-01 19:30:00,1027,Friday,445.41,117,19,39,2019,11,1
2019-11-01 20:00:00,1027,Friday,621.52002,153,16,40,2019,11,1
2019-11-01 20:30:00,1027,Friday,319.09,97,20,41,2019,11,1
2019-11-01 21:00:00,1027,Friday,40.07,23,2,42,2019,11,1
2019-11-02 08:00:00,1027,Saturday,51.150002,13,4,16,2019,11,2
2019-11-02 08:30:00,1027,Saturday,309.12,102,20,17,2019,11,2
2019-11-02 09:00:00,1027,Saturday,159.86,45,10,18,2019,11,2
2019-11-02 09:30:00,1027,Saturday,376.95001,107,28,19,2019,11,2
2019-11-02 10:00:00,1027,Saturday,297.73001,97,17,20,2019,11,2
2019-11-02 10:30:00,1027,Saturday,400.89001,120,20,21,2019,11,2
2019-11-02 11:00:00,1027,Saturday,256.32001,58,11,22,2019,11,2
2019-11-02 11:30:00,1027,Saturday,245.42,76,13,23,2019,11,2
2019-11-02 12:00:00,1027,Saturday,325.20001,101,19,24,2019,11,2
2019-11-02 12:30:00,1027,Saturday,494.04001,137,23,25,2019,11,2
2019-11-02 13:00:00,1027,Saturday,169.38,50,7,26,2019,11,2
2019-11-02 13:30:00,1027,Saturday,372.23001,129,21,27,2019,11,2
2019-11-02 14:00:00,1027,Saturday,316.39999,101,16,28,2019,11,2
2019-11-02 14:30:00,1027,Saturday,282.62,87,13,29,2019,11,2
2019-11-02 15:00:00,1027,Saturday,270.54999,74,11,30,2019,11,2
2019-11-02 15:30:00,1027,Saturday,186.31,45,12,31,2019,11,2
2019-11-02 16:00:00,1027,Saturday,387.63,118,16,32,2019,11,2
2019-11-02 16:30:00,1027,Saturday,233.0,72,15,33,2019,11,2
2019-11-02 17:00:00,1027,Saturday,469.29001,143,29,34,2019,11,2
2019-11-02 17:30:00,1027,Saturday,565.09998,115,18,35,2019,11,2
2019-11-02 18:00:00,1027,Saturday,279.48999,54,14,36,2019,11,2
2019-11-02 18:30:00,1027,Saturday,334.76999,98,18,37,2019,11,2
2019-11-02 19:00:00,1027,Saturday,260.41,87,21,38,2019,11,2
2019-11-02 19:30:00,1027,Saturday,383.57999,110,21,39,2019,11,2
2019-11-02 20:00:00,1027,Saturday,156.32001,69,13,40,2019,11,2
2019-11-02 20:30:00,1027,Saturday,387.03,99,16,41,2019,11,2
2019-11-03 09:00:00,1027,Sunday,111.41,35,12,18,2019,11,3
2019-11-03 09:30:00,1027,Sunday,139.34,40,15,19,2019,11,3
2019-11-03 10:00:00,1027,Sunday,226.53999,70,14,20,2019,11,3
2019-11-03 10:30:00,1027,Sunday,515.03003,140,22,21,2019,11,3
2019-11-03 11:00:00,1027,Sunday,316.17999,91,17,22,2019,11,3
2019-11-03 11:30:00,1027,Sunday,191.64,57,12,23,2019,11,3
2019-11-03 12:00:00,1027,Sunday,531.5700099999998,135,23,24,2019,11,3
2019-11-03 12:30:00,1027,Sunday,300.88,70,10,25,2019,11,3
2019-11-03 13:00:00,1027,Sunday,410.87,91,26,26,2019,11,3
2019-11-03 13:30:00,1027,Sunday,418.39999,123,21,27,2019,11,3
2019-11-03 14:00:00,1027,Sunday,536.12,142,21,28,2019,11,3
2019-11-03 14:30:00,1027,Sunday,331.01999,80,10,29,2019,11,3
2019-11-03 15:00:00,1027,Sunday,466.17001,122,15,30,2019,11,3
2019-11-03 15:30:00,1027,Sunday,262.76001,95,11,31,2019,11,3
2019-11-03 16:00:00,1027,Sunday,150.36,34,5,32,2019,11,3
2019-11-03 16:30:00,1027,Sunday,204.41,47,12,33,2019,11,3
2019-11-03 17:00:00,1027,Sunday,243.61,56,17,34,2019,11,3
2019-11-03 17:30:00,1027,Sunday,87.290001,32,9,35,2019,11,3
2019-11-03 18:00:00,1027,Sunday,279.38,88,16,36,2019,11,3
2019-11-03 18:30:00,1027,Sunday,177.92,60,14,37,2019,11,3
2019-11-03 19:00:00,1027,Sunday,279.10999,68,17,38,2019,11,3
2019-11-03 19:30:00,1027,Sunday,351.70001,104,21,39,2019,11,3
2019-11-03 20:00:00,1027,Sunday,257.47,73,21,40,2019,11,3
2019-11-03 20:30:00,1027,Sunday,443.42001,132,27,41,2019,11,3
2019-11-03 21:00:00,1027,Sunday,435.51999000000006,116,23,42,2019,11,3
2019-11-03 21:30:00,1027,Sunday,379.82999,108,20,43,2019,11,3
2019-11-03 22:00:00,1027,Sunday,254.08,92,7,44,2019,11,3
2019-11-04 09:00:00,1027,Monday,77.480003,30,14,18,2019,11,4
2019-11-04 09:30:00,1027,Monday,200.5,68,24,19,2019,11,4
2019-11-04 10:00:00,1027,Monday,131.60001,46,15,20,2019,11,4
2019-11-04 10:30:00,1027,Monday,207.39,46,13,21,2019,11,4
2019-11-04 11:00:00,1027,Monday,280.10999,70,16,22,2019,11,4
2019-11-04 11:30:00,1027,Monday,291.39001,59,17,23,2019,11,4
2019-11-04 12:00:00,1027,Monday,397.70999,115,22,24,2019,11,4
2019-11-04 12:30:00,1027,Monday,280.29001,62,23,25,2019,11,4
2019-11-04 13:00:00,1027,Monday,246.00999,62,15,26,2019,11,4
2019-11-04 13:30:00,1027,Monday,189.28999,55,15,27,2019,11,4
2019-11-04 14:00:00,1027,Monday,150.75999,48,18,28,2019,11,4
2019-11-04 14:30:00,1027,Monday,235.95,86,24,29,2019,11,4
2019-11-04 15:00:00,1027,Monday,277.13,80,17,30,2019,11,4
2019-11-04 15:30:00,1027,Monday,200.42999,64,21,31,2019,11,4
2019-11-04 16:00:00,1027,Monday,210.10001,57,17,32,2019,11,4
2019-11-04 16:30:00,1027,Monday,277.06,65,16,33,2019,11,4
2019-11-04 17:00:00,1027,Monday,64.709999,27,11,34,2019,11,4
2019-11-04 17:30:00,1027,Monday,522.37,167,29,35,2019,11,4
2019-11-04 18:00:00,1027,Monday,455.0,103,29,36,2019,11,4
2019-11-04 18:30:00,1027,Monday,430.62,121,26,37,2019,11,4
2019-11-04 19:00:00,1027,Monday,431.70999000000006,124,35,38,2019,11,4
2019-11-04 19:30:00,1027,Monday,513.76001,149,28,39,2019,11,4
2019-11-04 20:00:00,1027,Monday,366.84,110,26,40,2019,11,4
2019-11-04 20:30:00,1027,Monday,398.57001,99,26,41,2019,11,4
2019-11-04 21:00:00,1027,Monday,590.4500099999998,137,24,42,2019,11,4
2019-11-04 21:30:00,1027,Monday,182.57001,45,14,43,2019,11,4
2019-11-04 22:00:00,1027,Monday,37.98,10,3,44,2019,11,4
2019-11-05 09:00:00,1027,Tuesday,110.81,33,11,18,2019,11,5
2019-11-05 09:30:00,1027,Tuesday,463.66,111,28,19,2019,11,5
2019-11-05 10:00:00,1027,Tuesday,212.17999,66,23,20,2019,11,5
2019-11-05 10:30:00,1027,Tuesday,412.29999,117,22,21,2019,11,5
2019-11-05 11:00:00,1027,Tuesday,185.42999,40,14,22,2019,11,5
2019-11-05 11:30:00,1027,Tuesday,152.28,52,15,23,2019,11,5
2019-11-05 12:00:00,1027,Tuesday,267.48001,58,15,24,2019,11,5
2019-11-05 12:30:00,1027,Tuesday,384.47,97,19,25,2019,11,5
2019-11-05 13:00:00,1027,Tuesday,262.29001,65,21,26,2019,11,5
2019-11-05 13:30:00,1027,Tuesday,371.42999,104,23,27,2019,11,5
2019-11-05 14:00:00,1027,Tuesday,342.54001,137,29,28,2019,11,5
2019-11-05 14:30:00,1027,Tuesday,170.99001,64,18,29,2019,11,5
2019-11-05 15:00:00,1027,Tuesday,289.70001,89,16,30,2019,11,5
2019-11-05 15:30:00,1027,Tuesday,211.09,91,23,31,2019,11,5
2019-11-05 16:00:00,1027,Tuesday,235.14,88,21,32,2019,11,5
2019-11-05 16:30:00,1027,Tuesday,111.0,45,15,33,2019,11,5
2019-11-05 17:00:00,1027,Tuesday,410.87,114,22,34,2019,11,5
2019-11-05 17:30:00,1027,Tuesday,381.01001,115,24,35,2019,11,5
2019-11-05 18:00:00,1027,Tuesday,490.88,142,27,36,2019,11,5
2019-11-05 18:30:00,1027,Tuesday,468.39999000000006,142,27,37,2019,11,5
2019-11-05 19:00:00,1027,Tuesday,198.08,63,16,38,2019,11,5
2019-11-05 19:30:00,1027,Tuesday,306.23001,78,19,39,2019,11,5
2019-11-05 20:00:00,1027,Tuesday,426.04001,117,17,40,2019,11,5
2019-11-05 20:30:00,1027,Tuesday,359.07001,104,20,41,2019,11,5
2019-11-05 21:00:00,1027,Tuesday,370.54999,107,16,42,2019,11,5
2019-11-05 21:30:00,1027,Tuesday,299.39999,77,14,43,2019,11,5
2019-11-05 22:00:00,1027,Tuesday,52.759998,9,2,44,2019,11,5
2019-11-06 09:00:00,1027,Wednesday,114.44,43,12,18,2019,11,6
2019-11-06 09:30:00,1027,Wednesday,334.17999,132,30,19,2019,11,6
2019-11-06 10:00:00,1027,Wednesday,321.64001,95,25,20,2019,11,6
2019-11-06 10:30:00,1027,Wednesday,111.63,46,14,21,2019,11,6
2019-11-06 11:00:00,1027,Wednesday,267.44,94,19,22,2019,11,6
2019-11-06 11:30:00,1027,Wednesday,267.19,80,16,23,2019,11,6
2019-11-06 12:00:00,1027,Wednesday,236.39999,72,14,24,2019,11,6
2019-11-06 12:30:00,1027,Wednesday,321.73999,82,26,25,2019,11,6
2019-11-06 13:00:00,1027,Wednesday,277.69,102,22,26,2019,11,6
2019-11-06 13:30:00,1027,Wednesday,184.24001,52,17,27,2019,11,6
2019-11-06 14:00:00,1027,Wednesday,303.62,89,24,28,2019,11,6
2019-11-06 14:30:00,1027,Wednesday,834.51001,144,28,29,2019,11,6
2019-11-06 15:00:00,1027,Wednesday,279.95999,66,18,30,2019,11,6
2019-11-06 15:30:00,1027,Wednesday,371.28,120,24,31,2019,11,6
2019-11-06 16:00:00,1027,Wednesday,265.13,53,15,32,2019,11,6
2019-11-06 16:30:00,1027,Wednesday,364.66,103,22,33,2019,11,6
2019-11-06 17:00:00,1027,Wednesday,521.4299900000002,161,25,34,2019,11,6
2019-11-06 17:30:00,1027,Wednesday,600.03998,106,21,35,2019,11,6
2019-11-06 18:00:00,1027,Wednesday,551.0499900000002,172,28,36,2019,11,6
2019-11-06 18:30:00,1027,Wednesday,415.26001,122,25,37,2019,11,6
2019-11-06 19:00:00,1027,Wednesday,522.39001,153,31,38,2019,11,6
2019-11-06 19:30:00,1027,Wednesday,556.0700099999998,143,34,39,2019,11,6
2019-11-06 20:00:00,1027,Wednesday,631.10999,180,37,40,2019,11,6
2019-11-06 20:30:00,1027,Wednesday,306.44,102,25,41,2019,11,6
2019-11-06 21:00:00,1027,Wednesday,348.06,67,18,42,2019,11,6
2019-11-06 21:30:00,1027,Wednesday,505.42001,138,21,43,2019,11,6
2019-11-06 22:00:00,1027,Wednesday,85.099998,19,6,44,2019,11,6
2019-11-07 09:00:00,1027,Thursday,91.139999,26,9,18,2019,11,7
2019-11-07 09:30:00,1027,Thursday,161.89999,61,16,19,2019,11,7
2019-11-07 10:00:00,1027,Thursday,338.45999,111,21,20,2019,11,7
2019-11-07 10:30:00,1027,Thursday,454.91,129,28,21,2019,11,7
2019-11-07 11:00:00,1027,Thursday,411.10999,131,31,22,2019,11,7
2019-11-07 11:30:00,1027,Thursday,319.10001,104,21,23,2019,11,7
2019-11-07 12:00:00,1027,Thursday,488.03,169,25,24,2019,11,7
2019-11-07 12:30:00,1027,Thursday,487.04001,148,27,25,2019,11,7
2019-11-07 13:00:00,1027,Thursday,461.17999,133,30,26,2019,11,7
2019-11-07 13:30:00,1027,Thursday,350.78,83,17,27,2019,11,7
2019-11-07 14:00:00,1027,Thursday,376.54999,134,25,28,2019,11,7
2019-11-07 14:30:00,1027,Thursday,251.0,77,15,29,2019,11,7
2019-11-07 15:00:00,1027,Thursday,316.37,109,22,30,2019,11,7
2019-11-07 15:30:00,1027,Thursday,260.66,84,15,31,2019,11,7
2019-11-07 16:00:00,1027,Thursday,554.08002,149,26,32,2019,11,7
2019-11-07 16:30:00,1027,Thursday,567.31,148,25,33,2019,11,7
2019-11-07 17:00:00,1027,Thursday,366.47,111,17,34,2019,11,7
2019-11-07 17:30:00,1027,Thursday,276.5,88,21,35,2019,11,7
2019-11-07 18:00:00,1027,Thursday,514.26001,144,29,36,2019,11,7
2019-11-07 18:30:00,1027,Thursday,625.09003,197,25,37,2019,11,7
2019-11-07 19:00:00,1027,Thursday,613.46002,194,31,38,2019,11,7
2019-11-07 19:30:00,1027,Thursday,541.59998,174,31,39,2019,11,7
2019-11-07 20:00:00,1027,Thursday,634.53003,183,42,40,2019,11,7
2019-11-07 20:30:00,1027,Thursday,401.60999,93,22,41,2019,11,7
2019-11-07 21:00:00,1027,Thursday,581.16998,156,27,42,2019,11,7
2019-11-07 21:30:00,1027,Thursday,354.29001,93,19,43,2019,11,7
2019-11-07 22:00:00,1027,Thursday,90.18,42,3,44,2019,11,7
2019-11-08 08:00:00,1027,Friday,-10.04,-1,-2,16,2019,11,8
2019-11-08 09:00:00,1027,Friday,170.77,39,15,18,2019,11,8
2019-11-08 09:30:00,1027,Friday,371.35001,119,25,19,2019,11,8
2019-11-08 10:00:00,1027,Friday,399.14001,121,22,20,2019,11,8
2019-11-08 10:30:00,1027,Friday,509.73001,115,33,21,2019,11,8
2019-11-08 11:00:00,1027,Friday,315.26001,86,24,22,2019,11,8
2019-11-08 11:30:00,1027,Friday,260.82999,75,19,23,2019,11,8
2019-11-08 12:00:00,1027,Friday,403.69,108,17,24,2019,11,8
2019-11-08 12:30:00,1027,Friday,396.73001,115,20,25,2019,11,8
2019-11-08 13:00:00,1027,Friday,319.87,88,23,26,2019,11,8
2019-11-08 13:30:00,1027,Friday,264.62,77,26,27,2019,11,8
2019-11-08 14:00:00,1027,Friday,423.06,106,27,28,2019,11,8
2019-11-08 14:30:00,1027,Friday,262.64999,76,19,29,2019,11,8
2019-11-08 15:00:00,1027,Friday,187.32001,49,11,30,2019,11,8
2019-11-08 15:30:00,1027,Friday,318.89001,100,20,31,2019,11,8
2019-11-08 16:00:00,1027,Friday,384.42999,111,18,32,2019,11,8
2019-11-08 16:30:00,1027,Friday,287.5,85,19,33,2019,11,8
2019-11-08 17:00:00,1027,Friday,542.58002,139,31,34,2019,11,8
2019-11-08 17:30:00,1027,Friday,393.72,85,15,35,2019,11,8
2019-11-08 18:00:00,1027,Friday,457.20999000000006,149,26,36,2019,11,8
2019-11-08 18:30:00,1027,Friday,470.75,132,23,37,2019,11,8
2019-11-08 19:00:00,1027,Friday,438.67001,147,26,38,2019,11,8
2019-11-08 19:30:00,1027,Friday,655.44,172,27,39,2019,11,8
2019-11-08 20:00:00,1027,Friday,394.10999,103,29,40,2019,11,8
2019-11-08 20:30:00,1027,Friday,479.42001,95,19,41,2019,11,8
2019-11-08 21:00:00,1027,Friday,260.97,89,17,42,2019,11,8
2019-11-08 21:30:00,1027,Friday,703.10999,187,26,43,2019,11,8
2019-11-08 22:00:00,1027,Friday,50.599998,25,4,44,2019,11,8
2019-11-09 09:00:00,1027,Saturday,111.88,24,8,18,2019,11,9
2019-11-09 09:30:00,1027,Saturday,189.66,54,18,19,2019,11,9
2019-11-09 10:00:00,1027,Saturday,197.69,65,18,20,2019,11,9
2019-11-09 10:30:00,1027,Saturday,239.73,53,15,21,2019,11,9
2019-11-09 11:00:00,1027,Saturday,225.34,59,12,22,2019,11,9
2019-11-09 11:30:00,1027,Saturday,479.37,118,21,23,2019,11,9
2019-11-09 12:00:00,1027,Saturday,283.78,68,13,24,2019,11,9
2019-11-09 12:30:00,1027,Saturday,396.17001,103,17,25,2019,11,9
2019-11-09 13:00:00,1027,Saturday,432.10999,145,22,26,2019,11,9
2019-11-09 13:30:00,1027,Saturday,557.69,125,28,27,2019,11,9
2019-11-09 14:00:00,1027,Saturday,143.5,55,12,28,2019,11,9
2019-11-09 14:30:00,1027,Saturday,160.17,43,10,29,2019,11,9
2019-11-09 15:00:00,1027,Saturday,257.45999,80,9,30,2019,11,9
2019-11-09 15:30:00,1027,Saturday,380.67001,107,16,31,2019,11,9
2019-11-09 16:00:00,1027,Saturday,343.20999,84,14,32,2019,11,9
2019-11-09 16:30:00,1027,Saturday,562.90997,124,19,33,2019,11,9
2019-11-09 17:00:00,1027,Saturday,321.45999,71,13,34,2019,11,9
2019-11-09 17:30:00,1027,Saturday,320.92999,85,17,35,2019,11,9
2019-11-09 18:00:00,1027,Saturday,355.60001,113,14,36,2019,11,9
2019-11-09 18:30:00,1027,Saturday,606.4500099999998,138,24,37,2019,11,9
2019-11-09 19:00:00,1027,Saturday,510.32001,170,22,38,2019,11,9
2019-11-09 19:30:00,1027,Saturday,292.76999,81,16,39,2019,11,9
2019-11-09 20:00:00,1027,Saturday,370.01999,137,17,40,2019,11,9
2019-11-09 20:30:00,1027,Saturday,291.35999,107,16,41,2019,11,9
2019-11-09 21:00:00,1027,Saturday,270.73999,89,11,42,2019,11,9
2019-11-09 21:30:00,1027,Saturday,300.67001,105,12,43,2019,11,9
2019-11-09 22:00:00,1027,Saturday,50.959999,11,3,44,2019,11,9
2019-11-10 09:00:00,1027,Sunday,114.15,29,8,18,2019,11,10
2019-11-10 09:30:00,1027,Sunday,81.809998,29,9,19,2019,11,10
2019-11-10 10:00:00,1027,Sunday,375.70999,82,16,20,2019,11,10
2019-11-10 10:30:00,1027,Sunday,234.25999,64,15,21,2019,11,10
2019-11-10 11:00:00,1027,Sunday,488.98999,133,21,22,2019,11,10
2019-11-10 11:30:00,1027,Sunday,305.37,93,13,23,2019,11,10
2019-11-10 12:00:00,1027,Sunday,143.7,54,9,24,2019,11,10
2019-11-10 12:30:00,1027,Sunday,370.01999,91,16,25,2019,11,10
2019-11-10 13:00:00,1027,Sunday,502.62,124,24,26,2019,11,10
2019-11-10 13:30:00,1027,Sunday,531.7999900000002,152,22,27,2019,11,10
2019-11-10 14:00:00,1027,Sunday,534.62,176,21,28,2019,11,10
2019-11-10 14:30:00,1027,Sunday,351.98001,88,9,29,2019,11,10
2019-11-10 15:00:00,1027,Sunday,354.57001,87,15,30,2019,11,10
2019-11-10 15:30:00,1027,Sunday,207.28999,47,14,31,2019,11,10
2019-11-10 16:00:00,1027,Sunday,53.189999,30,6,32,2019,11,10
2019-11-10 16:30:00,1027,Sunday,369.39999,78,18,33,2019,11,10
2019-11-10 17:00:00,1027,Sunday,553.7999900000002,157,19,34,2019,11,10
2019-11-10 17:30:00,1027,Sunday,121.24,35,10,35,2019,11,10
2019-11-10 18:00:00,1027,Sunday,232.28999,54,15,36,2019,11,10
2019-11-10 18:30:00,1027,Sunday,294.26999,92,18,37,2019,11,10
2019-11-10 19:00:00,1027,Sunday,226.82001,59,23,38,2019,11,10
