datetime,store,weekday,sales,products_sold,clients_that_bought,halfhour,year,month,day
2020-03-19 19:00:00,274,thursday,2732,649,37,38,2020,3,19
2020-03-19 19:30:00,274,thursday,3207,639,44,39,2020,3,19
2020-03-19 20:00:00,274,thursday,2249,469,29,40,2020,3,19
2020-03-19 20:30:00,274,thursday,2503,492,19,41,2020,3,19
2020-03-20 08:30:00,274,friday,1756,371,28,17,2020,3,20
2020-03-20 09:00:00,274,friday,2078,444,27,18,2020,3,20
2020-03-20 09:30:00,274,friday,2551,504,25,19,2020,3,20
2020-03-20 10:00:00,274,friday,1524,304,26,20,2020,3,20
2020-03-20 10:30:00,274,friday,2397,540,37,21,2020,3,20
2020-03-20 11:00:00,274,friday,2681,613,39,22,2020,3,20
2020-03-20 11:30:00,274,friday,3697,666,38,23,2020,3,20
2020-03-20 12:00:00,274,friday,2685,578,43,24,2020,3,20
2020-03-20 12:30:00,274,friday,3669,747,37,25,2020,3,20
2020-03-20 13:00:00,274,friday,2486,525,28,26,2020,3,20
2020-03-20 13:30:00,274,friday,2411,565,41,27,2020,3,20
2020-03-20 14:00:00,274,friday,2475,585,30,28,2020,3,20
2020-03-20 14:30:00,274,friday,2830,658,37,29,2020,3,20
2020-03-20 15:00:00,274,friday,3197,708,36,30,2020,3,20
2020-03-20 15:30:00,274,friday,3081,659,33,31,2020,3,20
2020-03-20 16:00:00,274,friday,2632,528,24,32,2020,3,20
2020-03-20 16:30:00,274,friday,2792,692,31,33,2020,3,20
2020-03-20 17:00:00,274,friday,2346,581,35,34,2020,3,20
2020-03-20 17:30:00,274,friday,3996,757,36,35,2020,3,20
2020-03-20 18:00:00,274,friday,2216,516,37,36,2020,3,20
2020-03-20 18:30:00,274,friday,2770,638,26,37,2020,3,20
2020-03-20 19:00:00,274,friday,2708,512,30,38,2020,3,20
2020-03-20 19:30:00,274,friday,2287,480,25,39,2020,3,20
2020-03-20 20:00:00,274,friday,2549,496,25,40,2020,3,20
2020-03-20 20:30:00,274,friday,2247,393,24,41,2020,3,20
2020-03-21 08:30:00,274,saturday,1024,204,16,17,2020,3,21
2020-03-21 09:00:00,274,saturday,915,221,22,18,2020,3,21
2020-03-21 09:30:00,274,saturday,2154,492,22,19,2020,3,21
2020-03-21 10:00:00,274,saturday,1844,393,20,20,2020,3,21
2020-03-21 10:30:00,274,saturday,1876,330,28,21,2020,3,21
2020-03-21 11:00:00,274,saturday,2860,593,28,22,2020,3,21
2020-03-21 11:30:00,274,saturday,3487,702,33,23,2020,3,21
2020-03-21 12:00:00,274,saturday,2345,473,32,24,2020,3,21
2020-03-21 12:30:00,274,saturday,3652,733,38,25,2020,3,21
2020-03-21 13:00:00,274,saturday,1939,457,36,26,2020,3,21
2020-03-21 13:30:00,274,saturday,3141,699,35,27,2020,3,21
2020-03-21 14:00:00,274,saturday,3353,665,29,28,2020,3,21
2020-03-21 14:30:00,274,saturday,3132,654,28,29,2020,3,21
2020-03-21 15:00:00,274,saturday,2951,568,36,30,2020,3,21
2020-03-21 15:30:00,274,saturday,2679,564,27,31,2020,3,21
2020-03-21 16:00:00,274,saturday,1959,443,22,32,2020,3,21
2020-03-21 16:30:00,274,saturday,2842,577,21,33,2020,3,21
2020-03-21 17:00:00,274,saturday,1511,348,29,34,2020,3,21
2020-03-21 17:30:00,274,saturday,2573,532,15,35,2020,3,21
2020-03-21 18:00:00,274,saturday,1818,343,25,36,2020,3,21
2020-03-21 18:30:00,274,saturday,1461,317,17,37,2020,3,21
2020-03-21 19:00:00,274,saturday,1681,409,21,38,2020,3,21
2020-03-21 19:30:00,274,saturday,344,78,11,39,2020,3,21
2020-03-21 20:00:00,274,saturday,619,125,8,40,2020,3,21
2020-03-21 20:30:00,274,saturday,1076,231,15,41,2020,3,21
2020-03-22 08:30:00,274,sunday,989,207,10,17,2020,3,22
2020-03-22 09:00:00,274,sunday,1513,282,17,18,2020,3,22
2020-03-22 09:30:00,274,sunday,944,172,14,19,2020,3,22
2020-03-22 10:00:00,274,sunday,1775,395,21,20,2020,3,22
2020-03-22 10:30:00,274,sunday,2246,414,31,21,2020,3,22
2020-03-22 11:00:00,274,sunday,1442,282,20,22,2020,3,22
2020-03-22 11:30:00,274,sunday,2429,514,27,23,2020,3,22
2020-03-22 12:00:00,274,sunday,857,167,17,24,2020,3,22
2020-03-22 12:30:00,274,sunday,1341,285,21,25,2020,3,22
2020-03-22 13:00:00,274,sunday,3035,671,38,26,2020,3,22
2020-03-22 13:30:00,274,sunday,2314,470,25,27,2020,3,22
2020-03-22 14:00:00,274,sunday,1729,349,14,28,2020,3,22
2020-03-22 14:30:00,274,sunday,1271,269,15,29,2020,3,22
2020-03-22 15:00:00,274,sunday,2203,411,18,30,2020,3,22
2020-03-22 15:30:00,274,sunday,1608,450,25,31,2020,3,22
2020-03-22 16:00:00,274,sunday,1335,254,16,32,2020,3,22
2020-03-22 16:30:00,274,sunday,1785,369,17,33,2020,3,22
2020-03-22 17:00:00,274,sunday,1287,240,14,34,2020,3,22
2020-03-22 17:30:00,274,sunday,1238,265,18,35,2020,3,22
2020-03-22 18:00:00,274,sunday,72,15,4,36,2020,3,22
2020-03-22 18:30:00,274,sunday,2183,519,16,37,2020,3,22
2020-03-22 19:00:00,274,sunday,1658,401,21,38,2020,3,22
2020-03-22 19:30:00,274,sunday,380,79,11,39,2020,3,22
2020-03-22 20:00:00,274,sunday,471,135,14,40,2020,3,22
2020-03-22 20:30:00,274,sunday,963,266,8,41,2020,3,22
2020-03-23 08:30:00,274,monday,253,46,12,17,2020,3,23
2020-03-23 09:00:00,274,monday,150,42,5,18,2020,3,23
2020-03-23 09:30:00,274,monday,921,170,20,19,2020,3,23
2020-03-23 10:00:00,274,monday,758,162,14,20,2020,3,23
2020-03-23 10:30:00,274,monday,1736,335,20,21,2020,3,23
2020-03-23 11:00:00,274,monday,1505,290,30,22,2020,3,23
2020-03-23 11:30:00,274,monday,1230,281,24,23,2020,3,23
2020-03-23 12:00:00,274,monday,1410,248,26,24,2020,3,23
2020-03-23 12:30:00,274,monday,1788,372,29,25,2020,3,23
2020-03-23 13:00:00,274,monday,1196,247,24,26,2020,3,23
2020-03-23 13:30:00,274,monday,1270,263,25,27,2020,3,23
2020-03-23 14:00:00,274,monday,811,210,13,28,2020,3,23
2020-03-23 14:30:00,274,monday,1025,211,9,29,2020,3,23
2020-03-23 15:00:00,274,monday,1840,334,23,30,2020,3,23
2020-03-23 15:30:00,274,monday,1417,298,19,31,2020,3,23
2020-03-23 16:00:00,274,monday,2183,524,38,32,2020,3,23
2020-03-23 16:30:00,274,monday,2878,698,33,33,2020,3,23
2020-03-23 17:00:00,274,monday,1623,313,16,34,2020,3,23
2020-03-23 17:30:00,274,monday,1304,288,20,35,2020,3,23
2020-03-23 18:00:00,274,monday,1415,297,19,36,2020,3,23
2020-03-23 18:30:00,274,monday,1036,210,14,37,2020,3,23
2020-03-23 19:00:00,274,monday,720,170,17,38,2020,3,23
2020-03-23 19:30:00,274,monday,606,110,11,39,2020,3,23
2020-03-23 20:00:00,274,monday,1098,205,9,40,2020,3,23
2020-03-23 20:30:00,274,monday,679,146,11,41,2020,3,23
2020-03-24 08:30:00,274,tuesday,583,107,11,17,2020,3,24
2020-03-24 09:00:00,274,tuesday,612,120,15,18,2020,3,24
2020-03-24 09:30:00,274,tuesday,961,212,12,19,2020,3,24
2020-03-24 10:00:00,274,tuesday,1730,339,12,20,2020,3,24
2020-03-24 10:30:00,274,tuesday,1606,294,23,21,2020,3,24
2020-03-24 11:00:00,274,tuesday,1428,289,18,22,2020,3,24
2020-03-24 11:30:00,274,tuesday,1565,316,24,23,2020,3,24
2020-03-24 12:00:00,274,tuesday,2201,495,30,24,2020,3,24
2020-03-24 12:30:00,274,tuesday,1068,246,21,25,2020,3,24
2020-03-24 13:00:00,274,tuesday,806,147,15,26,2020,3,24
2020-03-24 13:30:00,274,tuesday,2400,530,36,27,2020,3,24
2020-03-24 14:00:00,274,tuesday,531,137,12,28,2020,3,24
2020-03-24 14:30:00,274,tuesday,1543,324,23,29,2020,3,24
2020-03-24 15:00:00,274,tuesday,1213,257,20,30,2020,3,24
2020-03-24 15:30:00,274,tuesday,979,213,18,31,2020,3,24
2020-03-24 16:00:00,274,tuesday,1195,324,16,32,2020,3,24
2020-03-24 16:30:00,274,tuesday,1651,393,13,33,2020,3,24
2020-03-24 17:00:00,274,tuesday,1878,429,25,34,2020,3,24
2020-03-24 17:30:00,274,tuesday,998,215,13,35,2020,3,24
2020-03-24 18:00:00,274,tuesday,961,211,11,36,2020,3,24
2020-03-24 18:30:00,274,tuesday,992,241,19,37,2020,3,24
2020-03-24 19:00:00,274,tuesday,678,142,16,38,2020,3,24
2020-03-24 19:30:00,274,tuesday,871,203,17,39,2020,3,24
2020-03-24 20:00:00,274,tuesday,724,134,12,40,2020,3,24
2020-03-24 20:30:00,274,tuesday,228,50,5,41,2020,3,24
2020-03-25 08:30:00,274,wednesday,501,116,18,17,2020,3,25
2020-03-25 09:00:00,274,wednesday,404,58,12,18,2020,3,25
2020-03-25 09:30:00,274,wednesday,814,165,21,19,2020,3,25
2020-03-25 10:00:00,274,wednesday,936,210,32,20,2020,3,25
2020-03-25 10:30:00,274,wednesday,1162,248,23,21,2020,3,25
2020-03-25 11:00:00,274,wednesday,679,179,19,22,2020,3,25
2020-03-25 11:30:00,274,wednesday,1233,260,27,23,2020,3,25
2020-03-25 12:00:00,274,wednesday,1063,223,31,24,2020,3,25
2020-03-25 12:30:00,274,wednesday,1371,306,38,25,2020,3,25
2020-03-25 13:00:00,274,wednesday,1030,223,30,26,2020,3,25
2020-03-25 13:30:00,274,wednesday,1183,240,27,27,2020,3,25
2020-03-25 14:00:00,274,wednesday,354,78,18,28,2020,3,25
2020-03-25 14:30:00,274,wednesday,813,258,17,29,2020,3,25
2020-03-25 15:00:00,274,wednesday,915,170,18,30,2020,3,25
2020-03-25 15:30:00,274,wednesday,1010,229,18,31,2020,3,25
2020-03-25 16:00:00,274,wednesday,1116,329,20,32,2020,3,25
2020-03-25 16:30:00,274,wednesday,1963,434,27,33,2020,3,25
2020-03-25 17:00:00,274,wednesday,938,184,21,34,2020,3,25
2020-03-25 17:30:00,274,wednesday,1201,264,18,35,2020,3,25
2020-03-25 18:00:00,274,wednesday,830,210,16,36,2020,3,25
2020-03-25 18:30:00,274,wednesday,734,167,16,37,2020,3,25
2020-03-25 19:00:00,274,wednesday,807,184,16,38,2020,3,25
2020-03-25 19:30:00,274,wednesday,1021,237,15,39,2020,3,25
2020-03-25 20:00:00,274,wednesday,936,195,11,40,2020,3,25
2020-03-25 20:30:00,274,wednesday,511,111,20,41,2020,3,25
2020-03-26 08:30:00,274,thursday,537,120,11,17,2020,3,26
2020-03-26 09:00:00,274,thursday,789,172,11,18,2020,3,26
2020-03-26 09:30:00,274,thursday,1138,243,23,19,2020,3,26
2020-03-26 10:00:00,274,thursday,1026,214,18,20,2020,3,26
2020-03-26 10:30:00,274,thursday,962,214,16,21,2020,3,26
2020-03-26 11:00:00,274,thursday,1030,196,14,22,2020,3,26
2020-03-26 11:30:00,274,thursday,2101,459,31,23,2020,3,26
2020-03-26 12:00:00,274,thursday,2099,407,29,24,2020,3,26
2020-03-26 12:30:00,274,thursday,1553,331,23,25,2020,3,26
2020-03-26 13:00:00,274,thursday,1737,402,26,26,2020,3,26
2020-03-26 13:30:00,274,thursday,1215,261,20,27,2020,3,26
2020-03-26 14:00:00,274,thursday,1345,224,15,28,2020,3,26
2020-03-26 14:30:00,274,thursday,645,141,19,29,2020,3,26
2020-03-26 15:00:00,274,thursday,1242,339,26,30,2020,3,26
2020-03-26 15:30:00,274,thursday,1425,299,24,31,2020,3,26
2020-03-26 16:00:00,274,thursday,1260,302,18,32,2020,3,26
2020-03-26 16:30:00,274,thursday,1006,206,18,33,2020,3,26
2020-03-26 17:00:00,274,thursday,1059,208,24,34,2020,3,26
2020-03-26 17:30:00,274,thursday,1483,281,28,35,2020,3,26
2020-03-26 18:00:00,274,thursday,701,167,15,36,2020,3,26
2020-03-26 18:30:00,274,thursday,848,187,17,37,2020,3,26
2020-03-26 19:00:00,274,thursday,1295,266,17,38,2020,3,26
2020-03-26 19:30:00,274,thursday,564,108,15,39,2020,3,26
2020-03-26 20:00:00,274,thursday,1071,287,17,40,2020,3,26
2020-03-26 20:30:00,274,thursday,570,136,14,41,2020,3,26
2020-03-27 08:30:00,274,friday,769,177,20,17,2020,3,27
2020-03-27 09:00:00,274,friday,621,133,18,18,2020,3,27
2020-03-27 09:30:00,274,friday,318,81,6,19,2020,3,27
2020-03-27 10:00:00,274,friday,780,168,11,20,2020,3,27
2020-03-27 10:30:00,274,friday,1508,322,22,21,2020,3,27
2020-03-27 11:00:00,274,friday,1605,376,28,22,2020,3,27
2020-03-27 11:30:00,274,friday,653,113,13,23,2020,3,27
2020-03-27 12:00:00,274,friday,1752,351,25,24,2020,3,27
2020-03-27 12:30:00,274,friday,1741,366,26,25,2020,3,27
2020-03-27 13:00:00,274,friday,1321,333,19,26,2020,3,27
2020-03-27 13:30:00,274,friday,1161,262,25,27,2020,3,27
2020-03-27 14:00:00,274,friday,923,241,19,28,2020,3,27
2020-03-27 14:30:00,274,friday,883,226,20,29,2020,3,27
2020-03-27 15:00:00,274,friday,920,237,22,30,2020,3,27
2020-03-27 15:30:00,274,friday,1134,236,19,31,2020,3,27
2020-03-27 16:00:00,274,friday,1190,304,25,32,2020,3,27
2020-03-27 16:30:00,274,friday,2425,553,23,33,2020,3,27
2020-03-27 17:00:00,274,friday,2274,478,27,34,2020,3,27
2020-03-27 17:30:00,274,friday,3135,605,32,35,2020,3,27
2020-03-27 18:00:00,274,friday,1935,417,25,36,2020,3,27
2020-03-27 18:30:00,274,friday,1390,301,22,37,2020,3,27
2020-03-27 19:00:00,274,friday,2399,501,24,38,2020,3,27
2020-03-27 19:30:00,274,friday,881,171,14,39,2020,3,27
2020-03-27 20:00:00,274,friday,1647,300,18,40,2020,3,27
2020-03-27 20:30:00,274,friday,216,37,8,41,2020,3,27
2020-03-28 08:30:00,274,saturday,1456,278,14,17,2020,3,28
2020-03-28 09:00:00,274,saturday,448,83,7,18,2020,3,28
2020-03-28 09:30:00,274,saturday,2055,445,20,19,2020,3,28
2020-03-28 10:00:00,274,saturday,829,160,18,20,2020,3,28
2020-03-28 10:30:00,274,saturday,1199,313,22,21,2020,3,28
2020-03-28 11:00:00,274,saturday,1460,307,23,22,2020,3,28
2020-03-28 11:30:00,274,saturday,1299,301,17,23,2020,3,28
2020-03-28 12:00:00,274,saturday,2485,550,30,24,2020,3,28
2020-03-28 12:30:00,274,saturday,2418,576,37,25,2020,3,28
2020-03-28 13:00:00,274,saturday,2440,533,26,26,2020,3,28
2020-03-28 13:30:00,274,saturday,1962,362,26,27,2020,3,28
2020-03-28 14:00:00,274,saturday,2408,436,20,28,2020,3,28
2020-03-28 14:30:00,274,saturday,2193,563,29,29,2020,3,28
2020-03-28 15:00:00,274,saturday,2225,447,19,30,2020,3,28
2020-03-28 15:30:00,274,saturday,794,164,15,31,2020,3,28
2020-03-28 16:00:00,274,saturday,1073,262,20,32,2020,3,28
2020-03-28 16:30:00,274,saturday,1568,277,18,33,2020,3,28
2020-03-28 17:00:00,274,saturday,2036,382,25,34,2020,3,28
2020-03-28 17:30:00,274,saturday,2269,465,24,35,2020,3,28
2020-03-28 18:00:00,274,saturday,1307,260,14,36,2020,3,28
2020-03-28 18:30:00,274,saturday,1125,236,27,37,2020,3,28
2020-03-28 19:00:00,274,saturday,1322,247,14,38,2020,3,28
2020-03-28 19:30:00,274,saturday,1409,316,21,39,2020,3,28
2020-03-28 20:00:00,274,saturday,947,180,13,40,2020,3,28
2020-03-28 20:30:00,274,saturday,465,102,10,41,2020,3,28
2020-03-29 08:30:00,274,sunday,837,184,11,17,2020,3,29
2020-03-29 09:00:00,274,sunday,411,93,11,18,2020,3,29
2020-03-29 09:30:00,274,sunday,644,155,10,19,2020,3,29
2020-03-29 10:00:00,274,sunday,676,167,17,20,2020,3,29
2020-03-29 10:30:00,274,sunday,1347,287,14,21,2020,3,29
2020-03-29 11:00:00,274,sunday,1422,341,25,22,2020,3,29
2020-03-29 11:30:00,274,sunday,3730,781,35,23,2020,3,29
2020-03-29 12:00:00,274,sunday,1625,323,22,24,2020,3,29
2020-03-29 12:30:00,274,sunday,2521,503,25,25,2020,3,29
2020-03-29 13:00:00,274,sunday,1068,199,16,26,2020,3,29
2020-03-29 13:30:00,274,sunday,1436,283,20,27,2020,3,29
2020-03-29 14:00:00,274,sunday,1509,320,27,28,2020,3,29
2020-03-29 14:30:00,274,sunday,1170,289,21,29,2020,3,29
2020-03-29 15:00:00,274,sunday,871,209,14,30,2020,3,29
2020-03-29 15:30:00,274,sunday,690,131,9,31,2020,3,29
2020-03-29 16:00:00,274,sunday,36,5,3,32,2020,3,29
2020-03-29 16:30:00,274,sunday,304,77,10,33,2020,3,29
2020-03-29 17:00:00,274,sunday,489,101,8,34,2020,3,29
2020-03-29 17:30:00,274,sunday,996,180,12,35,2020,3,29
2020-03-29 18:00:00,274,sunday,437,108,13,36,2020,3,29
2020-03-29 18:30:00,274,sunday,597,185,7,37,2020,3,29
2020-03-29 19:00:00,274,sunday,302,66,8,38,2020,3,29
2020-03-29 19:30:00,274,sunday,36,11,4,39,2020,3,29
2020-03-29 20:00:00,274,sunday,344,122,6,40,2020,3,29
2020-03-29 20:30:00,274,sunday,46,12,4,41,2020,3,29
2020-03-30 08:30:00,274,monday,180,47,14,17,2020,3,30
2020-03-30 09:00:00,274,monday,803,174,15,18,2020,3,30
2020-03-30 09:30:00,274,monday,339,85,12,19,2020,3,30
2020-03-30 10:00:00,274,monday,1432,283,19,20,2020,3,30
2020-03-30 10:30:00,274,monday,941,170,15,21,2020,3,30
2020-03-30 11:00:00,274,monday,1184,250,17,22,2020,3,30
2020-03-30 11:30:00,274,monday,1106,241,29,23,2020,3,30
2020-03-30 12:00:00,274,monday,1410,245,25,24,2020,3,30
2020-03-30 12:30:00,274,monday,1752,419,28,25,2020,3,30
2020-03-30 13:00:00,274,monday,655,132,16,26,2020,3,30
2020-03-30 13:30:00,274,monday,628,140,18,27,2020,3,30
2020-03-30 14:00:00,274,monday,1062,229,13,28,2020,3,30
2020-03-30 14:30:00,274,monday,1384,322,20,29,2020,3,30
2020-03-30 15:00:00,274,monday,1237,274,32,30,2020,3,30
2020-03-30 15:30:00,274,monday,1169,244,20,31,2020,3,30
2020-03-30 16:00:00,274,monday,1421,253,16,32,2020,3,30
2020-03-30 16:30:00,274,monday,1110,246,21,33,2020,3,30
2020-03-30 17:00:00,274,monday,2281,521,25,34,2020,3,30
2020-03-30 17:30:00,274,monday,1908,395,28,35,2020,3,30
2020-03-30 18:00:00,274,monday,1274,264,18,36,2020,3,30
2020-03-30 18:30:00,274,monday,1689,364,22,37,2020,3,30
2020-03-30 19:00:00,274,monday,402,98,11,38,2020,3,30
2020-03-30 19:30:00,274,monday,1919,338,22,39,2020,3,30
2020-03-30 20:00:00,274,monday,705,137,13,40,2020,3,30
2020-03-30 20:30:00,274,monday,342,85,10,41,2020,3,30
2020-03-31 08:30:00,274,tuesday,442,76,19,17,2020,3,31
2020-03-31 09:00:00,274,tuesday,1288,276,22,18,2020,3,31
2020-03-31 09:30:00,274,tuesday,1646,291,18,19,2020,3,31
2020-03-31 10:00:00,274,tuesday,602,127,13,20,2020,3,31
2020-03-31 10:30:00,274,tuesday,1241,253,23,21,2020,3,31
2020-03-31 11:00:00,274,tuesday,1439,296,29,22,2020,3,31
2020-03-31 11:30:00,274,tuesday,1372,292,22,23,2020,3,31
2020-03-31 12:00:00,274,tuesday,1373,273,22,24,2020,3,31
2020-03-31 12:30:00,274,tuesday,927,167,16,25,2020,3,31
2020-03-31 13:00:00,274,tuesday,1173,242,21,26,2020,3,31
2020-03-31 13:30:00,274,tuesday,1601,334,19,27,2020,3,31
2020-03-31 14:00:00,274,tuesday,2259,420,22,28,2020,3,31
2020-03-31 14:30:00,274,tuesday,1909,424,21,29,2020,3,31
2020-03-31 15:00:00,274,tuesday,609,130,10,30,2020,3,31
2020-03-31 15:30:00,274,tuesday,913,214,22,31,2020,3,31
2020-03-31 16:00:00,274,tuesday,928,217,19,32,2020,3,31
2020-03-31 16:30:00,274,tuesday,1457,268,22,33,2020,3,31
2020-03-31 17:00:00,274,tuesday,1404,294,22,34,2020,3,31
2020-03-31 17:30:00,274,tuesday,2458,531,26,35,2020,3,31
2020-03-31 18:00:00,274,tuesday,1772,355,24,36,2020,3,31
2020-03-31 18:30:00,274,tuesday,855,160,17,37,2020,3,31
2020-03-31 19:00:00,274,tuesday,1079,242,13,38,2020,3,31
2020-03-31 19:30:00,274,tuesday,776,161,16,39,2020,3,31
2020-03-31 20:00:00,274,tuesday,1569,304,14,40,2020,3,31
2020-03-31 20:30:00,274,tuesday,934,215,10,41,2020,3,31
2020-04-01 08:30:00,274,wednesday,663,126,23,17,2020,4,1
2020-04-01 09:00:00,274,wednesday,1103,225,19,18,2020,4,1
2020-04-01 09:30:00,274,wednesday,290,65,13,19,2020,4,1
2020-04-01 10:00:00,274,wednesday,674,154,14,20,2020,4,1
2020-04-01 10:30:00,274,wednesday,640,170,27,21,2020,4,1
2020-04-01 11:00:00,274,wednesday,1189,224,28,22,2020,4,1
2020-04-01 11:30:00,274,wednesday,1048,207,25,23,2020,4,1
2020-04-01 12:00:00,274,wednesday,1182,288,37,24,2020,4,1
2020-04-01 12:30:00,274,wednesday,909,231,37,25,2020,4,1
2020-04-01 13:00:00,274,wednesday,916,265,25,26,2020,4,1
2020-04-01 13:30:00,274,wednesday,511,125,21,27,2020,4,1
2020-04-01 14:00:00,274,wednesday,929,245,20,28,2020,4,1
2020-04-01 14:30:00,274,wednesday,615,117,15,29,2020,4,1
2020-04-01 15:00:00,274,wednesday,672,143,19,30,2020,4,1
2020-04-01 15:30:00,274,wednesday,604,126,12,31,2020,4,1
2020-04-01 16:00:00,274,wednesday,1592,351,19,32,2020,4,1
2020-04-01 16:30:00,274,wednesday,1310,256,19,33,2020,4,1
2020-04-01 17:00:00,274,wednesday,1252,265,20,34,2020,4,1
2020-04-01 17:30:00,274,wednesday,1428,332,21,35,2020,4,1
2020-04-01 18:00:00,274,wednesday,1385,312,21,36,2020,4,1
2020-04-01 18:30:00,274,wednesday,1709,330,24,37,2020,4,1
2020-04-01 19:00:00,274,wednesday,1619,370,16,38,2020,4,1
2020-04-01 19:30:00,274,wednesday,1238,247,24,39,2020,4,1
2020-04-01 20:00:00,274,wednesday,372,97,13,40,2020,4,1
2020-04-01 20:30:00,274,wednesday,421,96,12,41,2020,4,1
2020-04-02 08:30:00,274,thursday,526,129,18,17,2020,4,2
2020-04-02 09:00:00,274,thursday,1491,288,21,18,2020,4,2
2020-04-02 09:30:00,274,thursday,836,165,16,19,2020,4,2
2020-04-02 10:00:00,274,thursday,757,164,15,20,2020,4,2
2020-04-02 10:30:00,274,thursday,1815,298,19,21,2020,4,2
2020-04-02 11:00:00,274,thursday,2274,499,23,22,2020,4,2
2020-04-02 11:30:00,274,thursday,1766,369,24,23,2020,4,2
2020-04-02 12:00:00,274,thursday,1295,267,24,24,2020,4,2
2020-04-02 12:30:00,274,thursday,1798,390,31,25,2020,4,2
2020-04-02 13:00:00,274,thursday,1706,358,22,26,2020,4,2
2020-04-02 13:30:00,274,thursday,1804,455,22,27,2020,4,2
2020-04-02 14:00:00,274,thursday,544,94,12,28,2020,4,2
2020-04-02 14:30:00,274,thursday,1317,240,20,29,2020,4,2
2020-04-02 15:00:00,274,thursday,1874,355,21,30,2020,4,2
2020-04-02 15:30:00,274,thursday,2222,442,22,31,2020,4,2
2020-04-02 16:00:00,274,thursday,2610,493,20,32,2020,4,2
2020-04-02 16:30:00,274,thursday,1788,363,27,33,2020,4,2
2020-04-02 17:00:00,274,thursday,1695,347,24,34,2020,4,2
2020-04-02 17:30:00,274,thursday,2082,456,29,35,2020,4,2
2020-04-02 18:00:00,274,thursday,2149,450,27,36,2020,4,2
2020-04-02 18:30:00,274,thursday,2469,466,23,37,2020,4,2
2020-04-02 19:00:00,274,thursday,1337,277,16,38,2020,4,2
2020-04-02 19:30:00,274,thursday,823,168,15,39,2020,4,2
2020-04-02 20:00:00,274,thursday,900,178,16,40,2020,4,2
2020-04-02 20:30:00,274,thursday,883,151,12,41,2020,4,2
2020-04-03 08:30:00,274,friday,627,149,17,17,2020,4,3
2020-04-03 09:00:00,274,friday,699,123,12,18,2020,4,3
2020-04-03 09:30:00,274,friday,1022,198,19,19,2020,4,3
2020-04-03 10:00:00,274,friday,1317,248,19,20,2020,4,3
2020-04-03 10:30:00,274,friday,1093,205,16,21,2020,4,3
2020-04-03 11:00:00,274,friday,1758,373,27,22,2020,4,3
2020-04-03 11:30:00,274,friday,2899,551,31,23,2020,4,3
2020-04-03 12:00:00,274,friday,1602,364,20,24,2020,4,3
2020-04-03 12:30:00,274,friday,1692,348,28,25,2020,4,3
2020-04-03 13:00:00,274,friday,2181,448,25,26,2020,4,3
2020-04-03 13:30:00,274,friday,2250,509,26,27,2020,4,3
2020-04-03 14:00:00,274,friday,2024,471,22,28,2020,4,3
2020-04-03 14:30:00,274,friday,717,162,19,29,2020,4,3
2020-04-03 15:00:00,274,friday,1818,355,20,30,2020,4,3
2020-04-03 15:30:00,274,friday,2398,472,28,31,2020,4,3
2020-04-03 16:00:00,274,friday,1365,303,20,32,2020,4,3
2020-04-03 16:30:00,274,friday,1603,372,26,33,2020,4,3
2020-04-03 17:00:00,274,friday,2145,408,30,34,2020,4,3
2020-04-03 17:30:00,274,friday,2062,409,26,35,2020,4,3
2020-04-03 18:00:00,274,friday,2549,583,30,36,2020,4,3
2020-04-03 18:30:00,274,friday,1353,330,27,37,2020,4,3
2020-04-03 19:00:00,274,friday,1579,299,21,38,2020,4,3
2020-04-03 19:30:00,274,friday,1609,400,17,39,2020,4,3
2020-04-03 20:00:00,274,friday,1295,229,20,40,2020,4,3
2020-04-03 20:30:00,274,friday,671,139,13,41,2020,4,3
2020-04-04 08:30:00,274,saturday,1439,302,24,17,2020,4,4
2020-04-04 09:00:00,274,saturday,1364,270,19,18,2020,4,4
2020-04-04 09:30:00,274,saturday,882,186,12,19,2020,4,4
2020-04-04 10:00:00,274,saturday,1792,371,18,20,2020,4,4
2020-04-04 10:30:00,274,saturday,2504,506,22,21,2020,4,4
2020-04-04 11:00:00,274,saturday,1342,358,29,22,2020,4,4
2020-04-04 11:30:00,274,saturday,1613,432,23,23,2020,4,4
2020-04-04 12:00:00,274,saturday,2432,504,34,24,2020,4,4
2020-04-04 12:30:00,274,saturday,3133,655,31,25,2020,4,4
2020-04-04 13:00:00,274,saturday,1841,293,16,26,2020,4,4
2020-04-04 13:30:00,274,saturday,1092,257,19,27,2020,4,4
2020-04-04 14:00:00,274,saturday,2500,604,31,28,2020,4,4
2020-04-04 14:30:00,274,saturday,1516,297,26,29,2020,4,4
2020-04-04 15:00:00,274,saturday,687,155,16,30,2020,4,4
2020-04-04 15:30:00,274,saturday,1855,347,22,31,2020,4,4
2020-04-04 16:00:00,274,saturday,2047,421,27,32,2020,4,4
2020-04-04 16:30:00,274,saturday,1675,328,22,33,2020,4,4
2020-04-04 17:00:00,274,saturday,2673,560,31,34,2020,4,4
2020-04-04 17:30:00,274,saturday,2198,459,21,35,2020,4,4
2020-04-04 18:00:00,274,saturday,2126,398,27,36,2020,4,4
2020-04-04 18:30:00,274,saturday,1985,354,25,37,2020,4,4
2020-04-04 19:00:00,274,saturday,1214,238,16,38,2020,4,4
2020-04-04 19:30:00,274,saturday,1613,344,16,39,2020,4,4
2020-04-04 20:00:00,274,saturday,461,103,11,40,2020,4,4
