datetime,store,weekday,sales,products_sold,clients_that_bought,year,month,day,halfhour
2019-08-02 13:00:00,387,Friday,531.5499900000002,181,26,2019,8,2,26
2019-08-02 13:30:00,387,Friday,1052.12,361,23,2019,8,2,27
2019-08-02 14:00:00,387,Friday,766.40002,236,26,2019,8,2,28
2019-08-02 14:30:00,387,Friday,762.41998,281,36,2019,8,2,29
2019-08-02 15:00:00,387,Friday,857.0999800000003,294,29,2019,8,2,30
2019-08-02 15:30:00,387,Friday,1179.64,417,23,2019,8,2,31
2019-08-02 16:00:00,387,Friday,948.4600199999999,255,63,2019,8,2,32
2019-08-02 16:30:00,387,Friday,369.60001,136,47,2019,8,2,33
2019-08-02 17:00:00,387,Friday,1636.71,436,28,2019,8,2,34
2019-08-02 17:30:00,387,Friday,945.64001,262,24,2019,8,2,35
2019-08-02 18:00:00,387,Friday,1113.09,381,19,2019,8,2,36
2019-08-02 18:30:00,387,Friday,612.75,156,17,2019,8,2,37
2019-08-02 19:00:00,387,Friday,826.14001,254,17,2019,8,2,38
2019-08-02 19:30:00,387,Friday,7.8800000999999975,2,1,2019,8,2,39
2019-08-03 08:00:00,387,Saturday,524.28003,263,7,2019,8,3,16
2019-08-03 08:30:00,387,Saturday,814.71997,262,15,2019,8,3,17
2019-08-03 09:00:00,387,Saturday,450.89000999999996,105,18,2019,8,3,18
2019-08-03 09:30:00,387,Saturday,1045.9399,302,26,2019,8,3,19
2019-08-03 10:00:00,387,Saturday,1798.4301,452,23,2019,8,3,20
2019-08-03 10:30:00,387,Saturday,1177.01,355,24,2019,8,3,21
2019-08-03 11:00:00,387,Saturday,1579.5,583,23,2019,8,3,22
2019-08-03 11:30:00,387,Saturday,1419.92,424,29,2019,8,3,23
2019-08-03 12:00:00,387,Saturday,1128.54,321,26,2019,8,3,24
2019-08-03 12:30:00,387,Saturday,2483.1399,713,37,2019,8,3,25
2019-08-03 13:00:00,387,Saturday,1975.1,506,27,2019,8,3,26
2019-08-03 13:30:00,387,Saturday,1406.83,412,29,2019,8,3,27
2019-08-03 14:00:00,387,Saturday,883.7100199999999,270,29,2019,8,3,28
2019-08-03 14:30:00,387,Saturday,874.6699800000001,277,67,2019,8,3,29
2019-08-03 15:00:00,387,Saturday,1781.87,651,77,2019,8,3,30
2019-08-03 15:30:00,387,Saturday,988.0399800000001,305,35,2019,8,3,31
2019-08-03 16:00:00,387,Saturday,1371.24,411,21,2019,8,3,32
2019-08-03 16:30:00,387,Saturday,1689.4399,438,27,2019,8,3,33
2019-08-03 17:00:00,387,Saturday,1122.3101,323,30,2019,8,3,34
2019-08-03 17:30:00,387,Saturday,824.5499900000003,245,19,2019,8,3,35
2019-08-03 18:00:00,387,Saturday,1053.65,358,28,2019,8,3,36
2019-08-03 18:30:00,387,Saturday,875.51001,269,20,2019,8,3,37
2019-08-03 19:00:00,387,Saturday,939.4099699999999,233,16,2019,8,3,38
2019-08-03 19:30:00,387,Saturday,1527.8101,514,28,2019,8,3,39
2019-08-03 20:00:00,387,Saturday,71.459999,25,12,2019,8,3,40
2019-08-04 08:00:00,387,Sunday,119.63,63,4,2019,8,4,16
2019-08-04 08:30:00,387,Sunday,500.57000999999997,130,9,2019,8,4,17
2019-08-04 09:00:00,387,Sunday,59.630001,24,7,2019,8,4,18
2019-08-04 09:30:00,387,Sunday,543.73999,126,21,2019,8,4,19
2019-08-04 10:00:00,387,Sunday,569.46997,186,19,2019,8,4,20
2019-08-04 10:30:00,387,Sunday,860.7700199999997,231,24,2019,8,4,21
2019-08-04 11:00:00,387,Sunday,794.56,255,21,2019,8,4,22
2019-08-04 11:30:00,387,Sunday,1226.22,339,27,2019,8,4,23
2019-08-04 12:00:00,387,Sunday,1576.95,476,32,2019,8,4,24
2019-08-04 12:30:00,387,Sunday,1436.98,441,32,2019,8,4,25
2019-08-04 13:00:00,387,Sunday,1192.39,367,33,2019,8,4,26
2019-08-04 13:30:00,387,Sunday,968.8499800000001,365,107,2019,8,4,27
2019-08-04 14:00:00,387,Sunday,305.29999,132,23,2019,8,4,28
2019-08-04 14:30:00,387,Sunday,95.68,62,45,2019,8,4,29
2019-08-04 15:00:00,387,Sunday,372.59,114,7,2019,8,4,30
2019-08-04 15:30:00,387,Sunday,242.5,62,24,2019,8,4,31
2019-08-04 16:00:00,387,Sunday,310.17999,145,36,2019,8,4,32
2019-08-04 16:30:00,387,Sunday,109.19,62,44,2019,8,4,33
2019-08-04 17:00:00,387,Sunday,245.25999,71,9,2019,8,4,34
2019-08-04 17:30:00,387,Sunday,29.549999,28,4,2019,8,4,35
2019-08-05 08:00:00,387,Monday,29.5,8,3,2019,8,5,16
2019-08-05 08:30:00,387,Monday,54.959998999999996,31,6,2019,8,5,17
2019-08-05 09:00:00,387,Monday,135.7,50,7,2019,8,5,18
2019-08-05 09:30:00,387,Monday,163.24001,43,8,2019,8,5,19
2019-08-05 10:00:00,387,Monday,934.9000199999999,246,12,2019,8,5,20
2019-08-05 10:30:00,387,Monday,882.2700199999997,327,14,2019,8,5,21
2019-08-05 11:00:00,387,Monday,322.42001,120,12,2019,8,5,22
2019-08-05 11:30:00,387,Monday,311.57001,111,28,2019,8,5,23
2019-08-05 12:00:00,387,Monday,858.4600199999999,290,13,2019,8,5,24
2019-08-05 12:30:00,387,Monday,605.0700099999998,186,21,2019,8,5,25
2019-08-05 13:00:00,387,Monday,491.25,105,9,2019,8,5,26
2019-08-05 13:30:00,387,Monday,317.59,126,31,2019,8,5,27
2019-08-05 14:00:00,387,Monday,566.34998,169,17,2019,8,5,28
2019-08-05 14:30:00,387,Monday,263.70001,120,34,2019,8,5,29
2019-08-05 15:00:00,387,Monday,1565.79,356,25,2019,8,5,30
2019-08-05 15:30:00,387,Monday,1302.3101,350,20,2019,8,5,31
2019-08-05 16:00:00,387,Monday,325.57999,111,25,2019,8,5,32
2019-08-05 16:30:00,387,Monday,1279.78,321,26,2019,8,5,33
2019-08-05 17:00:00,387,Monday,408.79001,141,13,2019,8,5,34
2019-08-05 17:30:00,387,Monday,580.22998,141,15,2019,8,5,35
2019-08-05 18:00:00,387,Monday,616.9299900000002,143,14,2019,8,5,36
2019-08-05 18:30:00,387,Monday,203.53999,98,54,2019,8,5,37
2019-08-05 19:00:00,387,Monday,782.90002,239,41,2019,8,5,38
2019-08-05 19:30:00,387,Monday,338.54999,169,32,2019,8,5,39
2019-08-05 20:00:00,387,Monday,0.23999999,12,12,2019,8,5,40
2019-08-06 08:00:00,387,Tuesday,28.299999,9,2,2019,8,6,16
2019-08-06 08:30:00,387,Tuesday,61.82,21,5,2019,8,6,17
2019-08-06 09:00:00,387,Tuesday,475.5,145,7,2019,8,6,18
2019-08-06 09:30:00,387,Tuesday,179.78,41,8,2019,8,6,19
2019-08-06 10:00:00,387,Tuesday,469.01000999999997,165,10,2019,8,6,20
2019-08-06 10:30:00,387,Tuesday,151.74001,51,16,2019,8,6,21
2019-08-06 11:00:00,387,Tuesday,521.60999,122,14,2019,8,6,22
2019-08-06 11:30:00,387,Tuesday,368.20999,105,16,2019,8,6,23
2019-08-06 12:00:00,387,Tuesday,213.57001,75,10,2019,8,6,24
2019-08-06 12:30:00,387,Tuesday,657.40002,184,10,2019,8,6,25
2019-08-06 13:00:00,387,Tuesday,635.66998,153,46,2019,8,6,26
2019-08-06 13:30:00,387,Tuesday,248.59,109,49,2019,8,6,27
2019-08-06 14:00:00,387,Tuesday,185.66,72,28,2019,8,6,28
2019-08-06 14:30:00,387,Tuesday,641.59998,195,16,2019,8,6,29
2019-08-06 15:00:00,387,Tuesday,521.7000099999998,169,22,2019,8,6,30
2019-08-06 15:30:00,387,Tuesday,458.29000999999994,151,43,2019,8,6,31
2019-08-06 16:00:00,387,Tuesday,472.03,171,30,2019,8,6,32
2019-08-06 16:30:00,387,Tuesday,628.53003,209,17,2019,8,6,33
2019-08-06 17:00:00,387,Tuesday,676.5,317,52,2019,8,6,34
2019-08-06 17:30:00,387,Tuesday,1433.58,452,18,2019,8,6,35
2019-08-06 18:00:00,387,Tuesday,452.85000999999994,196,55,2019,8,6,36
2019-08-06 18:30:00,387,Tuesday,1043.28,342,17,2019,8,6,37
2019-08-06 19:00:00,387,Tuesday,811.91998,330,89,2019,8,6,38
2019-08-06 19:30:00,387,Tuesday,259.14999,129,61,2019,8,6,39
2019-08-06 20:00:00,387,Tuesday,0.039999999,4,4,2019,8,6,40
2019-08-07 08:00:00,387,Wednesday,122.8,43,7,2019,8,7,16
2019-08-07 08:30:00,387,Wednesday,363.91,115,10,2019,8,7,17
2019-08-07 09:00:00,387,Wednesday,117.25,33,8,2019,8,7,18
2019-08-07 09:30:00,387,Wednesday,972.23999,307,13,2019,8,7,19
2019-08-07 10:00:00,387,Wednesday,174.89,51,6,2019,8,7,20
2019-08-07 10:30:00,387,Wednesday,472.98999000000003,115,9,2019,8,7,21
2019-08-07 11:00:00,387,Wednesday,211.84,67,13,2019,8,7,22
2019-08-07 11:30:00,387,Wednesday,555.97998,186,14,2019,8,7,23
2019-08-07 12:00:00,387,Wednesday,533.5,211,9,2019,8,7,24
2019-08-07 12:30:00,387,Wednesday,872.7999900000003,284,10,2019,8,7,25
2019-08-07 13:00:00,387,Wednesday,764.59003,191,25,2019,8,7,26
2019-08-07 13:30:00,387,Wednesday,466.57999,157,50,2019,8,7,27
2019-08-07 14:00:00,387,Wednesday,680.9500099999998,212,32,2019,8,7,28
2019-08-07 14:30:00,387,Wednesday,781.46002,311,60,2019,8,7,29
2019-08-07 15:00:00,387,Wednesday,1169.72,431,81,2019,8,7,30
2019-08-07 15:30:00,387,Wednesday,1016.77,297,16,2019,8,7,31
2019-08-07 16:00:00,387,Wednesday,673.46997,150,10,2019,8,7,32
2019-08-07 16:30:00,387,Wednesday,279.79999,73,11,2019,8,7,33
2019-08-07 17:00:00,387,Wednesday,419.67999000000003,178,18,2019,8,7,34
2019-08-07 17:30:00,387,Wednesday,1692.8199,547,24,2019,8,7,35
2019-08-07 18:00:00,387,Wednesday,425.42999000000003,172,52,2019,8,7,36
2019-08-07 18:30:00,387,Wednesday,478.16,181,33,2019,8,7,37
2019-08-07 19:00:00,387,Wednesday,722.41998,226,25,2019,8,7,38
2019-08-07 19:30:00,387,Wednesday,572.52002,237,54,2019,8,7,39
2019-08-07 20:00:00,387,Wednesday,149.64999,86,38,2019,8,7,40
2019-08-08 08:00:00,387,Thursday,148.25,41,5,2019,8,8,16
2019-08-08 08:30:00,387,Thursday,855.5,218,15,2019,8,8,17
2019-08-08 09:00:00,387,Thursday,546.8200099999998,175,14,2019,8,8,18
2019-08-08 09:30:00,387,Thursday,1186.54,229,24,2019,8,8,19
2019-08-08 10:00:00,387,Thursday,913.3200099999999,208,16,2019,8,8,20
2019-08-08 10:30:00,387,Thursday,1391.3199,331,25,2019,8,8,21
2019-08-08 11:00:00,387,Thursday,1097.02,350,21,2019,8,8,22
2019-08-08 11:30:00,387,Thursday,1700.6899,386,25,2019,8,8,23
2019-08-08 12:00:00,387,Thursday,1760.47,451,29,2019,8,8,24
2019-08-08 12:30:00,387,Thursday,1336.35,384,21,2019,8,8,25
2019-08-08 13:00:00,387,Thursday,946.94,217,23,2019,8,8,26
2019-08-08 13:30:00,387,Thursday,723.98999,268,17,2019,8,8,27
2019-08-08 14:00:00,387,Thursday,664.91998,219,59,2019,8,8,28
2019-08-08 14:30:00,387,Thursday,869.4699699999999,239,23,2019,8,8,29
2019-08-08 15:00:00,387,Thursday,2152.71,653,25,2019,8,8,30
2019-08-08 15:30:00,387,Thursday,1540.45,424,60,2019,8,8,31
2019-08-08 16:00:00,387,Thursday,1483.9,517,88,2019,8,8,32
2019-08-08 16:30:00,387,Thursday,1796.02,531,54,2019,8,8,33
2019-08-08 17:00:00,387,Thursday,1190.3,252,30,2019,8,8,34
2019-08-08 17:30:00,387,Thursday,1853.86,491,40,2019,8,8,35
2019-08-08 18:00:00,387,Thursday,2451.6399,646,44,2019,8,8,36
2019-08-08 18:30:00,387,Thursday,1333.0,320,36,2019,8,8,37
2019-08-08 19:00:00,387,Thursday,1956.6,535,44,2019,8,8,38
2019-08-08 19:30:00,387,Thursday,850.12,274,46,2019,8,8,39
2019-08-08 20:00:00,387,Thursday,826.3200099999997,392,122,2019,8,8,40
2019-08-08 20:30:00,387,Thursday,0.17,13,13,2019,8,8,41
2019-08-09 08:00:00,387,Friday,109.58,22,7,2019,8,9,16
2019-08-09 08:30:00,387,Friday,853.89001,243,20,2019,8,9,17
2019-08-09 09:00:00,387,Friday,1741.27,558,20,2019,8,9,18
2019-08-09 09:30:00,387,Friday,944.25,303,19,2019,8,9,19
2019-08-09 10:00:00,387,Friday,1365.33,361,21,2019,8,9,20
2019-08-09 10:30:00,387,Friday,1287.5699,355,22,2019,8,9,21
2019-08-09 11:00:00,387,Friday,1010.78,198,29,2019,8,9,22
2019-08-09 11:30:00,387,Friday,2153.3,428,37,2019,8,9,23
2019-08-09 12:00:00,387,Friday,954.2000099999999,225,26,2019,8,9,24
2019-08-09 12:30:00,387,Friday,322.13,72,22,2019,8,9,25
2019-08-09 13:00:00,387,Friday,1034.98,361,83,2019,8,9,26
2019-08-09 13:30:00,387,Friday,767.96997,298,31,2019,8,9,27
2019-08-09 14:00:00,387,Friday,1895.03,668,48,2019,8,9,28
2019-08-09 14:30:00,387,Friday,1475.26,409,54,2019,8,9,29
2019-08-09 15:00:00,387,Friday,1205.61,358,97,2019,8,9,30
2019-08-09 15:30:00,387,Friday,1308.67,360,40,2019,8,9,31
2019-08-09 16:00:00,387,Friday,1126.51,381,25,2019,8,9,32
2019-08-09 16:30:00,387,Friday,1119.13,377,23,2019,8,9,33
2019-08-09 17:00:00,387,Friday,2778.77,672,30,2019,8,9,34
2019-08-09 17:30:00,387,Friday,1574.78,455,33,2019,8,9,35
2019-08-09 18:00:00,387,Friday,1034.86,300,32,2019,8,9,36
2019-08-09 18:30:00,387,Friday,1214.99,326,33,2019,8,9,37
2019-08-09 19:00:00,387,Friday,1349.33,388,28,2019,8,9,38
2019-08-09 19:30:00,387,Friday,799.31,315,77,2019,8,9,39
2019-08-09 20:00:00,387,Friday,598.27002,310,109,2019,8,9,40
2019-08-10 08:00:00,387,Saturday,423.44,136,10,2019,8,10,16
2019-08-10 08:30:00,387,Saturday,1154.42,329,30,2019,8,10,17
2019-08-10 09:00:00,387,Saturday,875.2800300000001,242,21,2019,8,10,18
2019-08-10 09:30:00,387,Saturday,1026.9,294,25,2019,8,10,19
2019-08-10 10:00:00,387,Saturday,1165.54,375,32,2019,8,10,20
2019-08-10 10:30:00,387,Saturday,1538.4399,411,34,2019,8,10,21
2019-08-10 11:00:00,387,Saturday,2411.0601,792,31,2019,8,10,22
2019-08-10 11:30:00,387,Saturday,1744.96,465,32,2019,8,10,23
2019-08-10 12:00:00,387,Saturday,1308.75,382,22,2019,8,10,24
2019-08-10 12:30:00,387,Saturday,853.5499900000003,331,36,2019,8,10,25
2019-08-10 13:00:00,387,Saturday,1992.12,602,26,2019,8,10,26
2019-08-10 13:30:00,387,Saturday,1731.1899,513,51,2019,8,10,27
2019-08-10 14:00:00,387,Saturday,924.7899800000001,363,102,2019,8,10,28
2019-08-10 14:30:00,387,Saturday,1202.47,384,145,2019,8,10,29
2019-08-10 15:00:00,387,Saturday,980.89001,305,58,2019,8,10,30
2019-08-10 15:30:00,387,Saturday,1209.73,420,21,2019,8,10,31
2019-08-10 16:00:00,387,Saturday,1027.52,270,26,2019,8,10,32
2019-08-10 16:30:00,387,Saturday,1384.21,469,27,2019,8,10,33
2019-08-10 17:00:00,387,Saturday,303.85999,140,74,2019,8,10,34
2019-08-10 17:30:00,387,Saturday,2101.24,510,30,2019,8,10,35
2019-08-10 18:00:00,387,Saturday,2181.6899,648,29,2019,8,10,36
2019-08-10 18:30:00,387,Saturday,1248.84,386,28,2019,8,10,37
2019-08-10 19:00:00,387,Saturday,2302.8899,648,22,2019,8,10,38
2019-08-10 19:30:00,387,Saturday,868.7899800000001,307,72,2019,8,10,39
2019-08-10 20:00:00,387,Saturday,2.5,148,148,2019,8,10,40
2019-08-11 08:00:00,387,Sunday,141.03,34,4,2019,8,11,16
2019-08-11 08:30:00,387,Sunday,437.37,149,13,2019,8,11,17
2019-08-11 09:00:00,387,Sunday,1141.91,369,20,2019,8,11,18
2019-08-11 09:30:00,387,Sunday,1007.97,295,18,2019,8,11,19
2019-08-11 10:00:00,387,Sunday,1225.49,372,39,2019,8,11,20
2019-08-11 10:30:00,387,Sunday,1353.4399,376,33,2019,8,11,21
2019-08-11 11:00:00,387,Sunday,1349.54,381,68,2019,8,11,22
2019-08-11 11:30:00,387,Sunday,1667.24,406,40,2019,8,11,23
2019-08-11 12:00:00,387,Sunday,1485.66,440,40,2019,8,11,24
2019-08-11 12:30:00,387,Sunday,977.2800300000001,333,61,2019,8,11,25
2019-08-11 13:00:00,387,Sunday,871.9199800000001,332,121,2019,8,11,26
2019-08-11 13:30:00,387,Sunday,1003.42,293,74,2019,8,11,27
2019-08-11 14:00:00,387,Sunday,1203.0,317,27,2019,8,11,28
2019-08-11 14:30:00,387,Sunday,612.48999,196,28,2019,8,11,29
2019-08-11 15:00:00,387,Sunday,69.900002,74,62,2019,8,11,30
2019-08-11 15:30:00,387,Sunday,188.03999,80,10,2019,8,11,31
2019-08-11 16:00:00,387,Sunday,193.06,83,23,2019,8,11,32
2019-08-11 16:30:00,387,Sunday,59.599998,13,5,2019,8,11,33
2019-08-11 17:00:00,387,Sunday,127.51,37,4,2019,8,11,34
2019-08-11 17:30:00,387,Sunday,76.959999,20,6,2019,8,11,35
2019-08-12 08:00:00,387,Monday,94.66999799999999,22,5,2019,8,12,16
2019-08-12 08:30:00,387,Monday,182.69,49,9,2019,8,12,17
2019-08-12 09:00:00,387,Monday,646.89001,203,8,2019,8,12,18
2019-08-12 09:30:00,387,Monday,509.62,144,13,2019,8,12,19
2019-08-12 10:00:00,387,Monday,193.88,53,11,2019,8,12,20
2019-08-12 10:30:00,387,Monday,177.16,52,10,2019,8,12,21
2019-08-12 11:00:00,387,Monday,95.33000200000001,36,10,2019,8,12,22
2019-08-12 11:30:00,387,Monday,456.62,89,17,2019,8,12,23
2019-08-12 12:00:00,387,Monday,245.95,66,11,2019,8,12,24
2019-08-12 12:30:00,387,Monday,197.08,63,11,2019,8,12,25
2019-08-12 13:00:00,387,Monday,139.69,41,7,2019,8,12,26
2019-08-12 13:30:00,387,Monday,183.38,54,13,2019,8,12,27
2019-08-12 14:00:00,387,Monday,704.5,217,18,2019,8,12,28
2019-08-12 14:30:00,387,Monday,463.89999000000006,179,39,2019,8,12,29
2019-08-12 15:00:00,387,Monday,404.56,145,30,2019,8,12,30
2019-08-12 15:30:00,387,Monday,399.67999,119,14,2019,8,12,31
2019-08-12 16:00:00,387,Monday,246.28,97,36,2019,8,12,32
2019-08-12 16:30:00,387,Monday,150.08,54,13,2019,8,12,33
2019-08-12 17:00:00,387,Monday,560.33002,164,17,2019,8,12,34
2019-08-12 17:30:00,387,Monday,448.28,121,14,2019,8,12,35
2019-08-12 18:00:00,387,Monday,897.9299900000003,284,14,2019,8,12,36
2019-08-12 18:30:00,387,Monday,487.20000999999996,143,17,2019,8,12,37
2019-08-12 19:00:00,387,Monday,618.46997,151,16,2019,8,12,38
2019-08-12 19:30:00,387,Monday,487.53,183,68,2019,8,12,39
2019-08-12 20:00:00,387,Monday,0.77999997,60,60,2019,8,12,40
2019-08-13 08:00:00,387,Tuesday,155.64,85,6,2019,8,13,16
2019-08-13 08:30:00,387,Tuesday,58.650002,20,6,2019,8,13,17
2019-08-13 09:00:00,387,Tuesday,100.49,41,6,2019,8,13,18
2019-08-13 09:30:00,387,Tuesday,120.3,43,10,2019,8,13,19
2019-08-13 10:00:00,387,Tuesday,664.7999900000002,212,11,2019,8,13,20
2019-08-13 10:30:00,387,Tuesday,396.31,97,10,2019,8,13,21
2019-08-13 11:00:00,387,Tuesday,636.5,172,16,2019,8,13,22
2019-08-13 11:30:00,387,Tuesday,205.28999,72,11,2019,8,13,23
2019-08-13 12:00:00,387,Tuesday,150.35001,53,13,2019,8,13,24
2019-08-13 12:30:00,387,Tuesday,158.75,51,8,2019,8,13,25
2019-08-13 13:00:00,387,Tuesday,340.16,110,14,2019,8,13,26
2019-08-13 13:30:00,387,Tuesday,846.7299800000003,248,31,2019,8,13,27
2019-08-13 14:00:00,387,Tuesday,152.17,60,26,2019,8,13,28
2019-08-13 14:30:00,387,Tuesday,342.73999,130,9,2019,8,13,29
2019-08-13 15:00:00,387,Tuesday,514.02002,191,21,2019,8,13,30
2019-08-13 15:30:00,387,Tuesday,253.78,65,9,2019,8,13,31
2019-08-13 16:00:00,387,Tuesday,815.4299900000003,205,15,2019,8,13,32
2019-08-13 16:30:00,387,Tuesday,876.19,265,18,2019,8,13,33
2019-08-13 17:00:00,387,Tuesday,393.57999,121,15,2019,8,13,34
2019-08-13 17:30:00,387,Tuesday,663.3200099999998,239,48,2019,8,13,35
2019-08-13 18:00:00,387,Tuesday,881.5900300000003,283,21,2019,8,13,36
2019-08-13 18:30:00,387,Tuesday,207.52,94,55,2019,8,13,37
2019-08-13 19:00:00,387,Tuesday,640.40997,225,24,2019,8,13,38
2019-08-13 19:30:00,387,Tuesday,786.21997,307,77,2019,8,13,39
2019-08-13 20:00:00,387,Tuesday,140.17,128,91,2019,8,13,40
2019-08-14 08:00:00,387,Wednesday,47.419998,13,3,2019,8,14,16
2019-08-14 08:30:00,387,Wednesday,118.11,37,6,2019,8,14,17
2019-08-14 09:00:00,387,Wednesday,33.889998999999996,11,4,2019,8,14,18
2019-08-14 09:30:00,387,Wednesday,19.01,7,4,2019,8,14,19
2019-08-14 10:00:00,387,Wednesday,551.65002,185,14,2019,8,14,20
2019-08-14 10:30:00,387,Wednesday,234.69,61,9,2019,8,14,21
2019-08-14 11:00:00,387,Wednesday,71.75,32,7,2019,8,14,22
2019-08-14 11:30:00,387,Wednesday,135.09,46,8,2019,8,14,23
2019-08-14 12:00:00,387,Wednesday,92.910004,36,8,2019,8,14,24
2019-08-14 12:30:00,387,Wednesday,56.84,20,6,2019,8,14,25
2019-08-14 13:00:00,387,Wednesday,200.83,59,8,2019,8,14,26
2019-08-14 13:30:00,387,Wednesday,328.17999,188,72,2019,8,14,27
2019-08-14 14:00:00,387,Wednesday,403.88,154,43,2019,8,14,28
2019-08-14 14:30:00,387,Wednesday,253.16,103,13,2019,8,14,29
2019-08-14 15:00:00,387,Wednesday,387.39999,129,19,2019,8,14,30
2019-08-14 15:30:00,387,Wednesday,391.76001,156,32,2019,8,14,31
2019-08-14 16:00:00,387,Wednesday,314.89999,99,9,2019,8,14,32
2019-08-14 16:30:00,387,Wednesday,437.89999000000006,145,26,2019,8,14,33
2019-08-14 17:00:00,387,Wednesday,350.54999,109,8,2019,8,14,34
2019-08-14 17:30:00,387,Wednesday,436.60999000000004,185,37,2019,8,14,35
2019-08-14 18:00:00,387,Wednesday,176.41,85,32,2019,8,14,36
2019-08-14 18:30:00,387,Wednesday,290.26001,141,70,2019,8,14,37
2019-08-14 19:00:00,387,Wednesday,305.89001,210,117,2019,8,14,38
2019-08-14 19:30:00,387,Wednesday,269.97,89,24,2019,8,14,39
2019-08-14 20:00:00,387,Wednesday,106.08,30,2,2019,8,14,40
2019-08-15 08:00:00,387,Thursday,153.09,73,3,2019,8,15,16
2019-08-15 08:30:00,387,Thursday,136.17,38,6,2019,8,15,17
2019-08-15 09:00:00,387,Thursday,432.60000999999994,164,10,2019,8,15,18
2019-08-15 09:30:00,387,Thursday,132.41,53,9,2019,8,15,19
2019-08-15 10:00:00,387,Thursday,361.29001,101,14,2019,8,15,20
2019-08-15 10:30:00,387,Thursday,513.16998,175,18,2019,8,15,21
2019-08-15 11:00:00,387,Thursday,458.32999,164,18,2019,8,15,22
2019-08-15 11:30:00,387,Thursday,592.51001,169,15,2019,8,15,23
2019-08-15 12:00:00,387,Thursday,213.84,80,8,2019,8,15,24
2019-08-15 12:30:00,387,Thursday,436.32000999999997,140,18,2019,8,15,25
2019-08-15 13:00:00,387,Thursday,873.7700199999997,240,25,2019,8,15,26
2019-08-15 13:30:00,387,Thursday,261.04001,147,54,2019,8,15,27
2019-08-15 14:00:00,387,Thursday,1009.44,318,27,2019,8,15,28
2019-08-15 14:30:00,387,Thursday,672.33002,261,69,2019,8,15,29
2019-08-15 15:00:00,387,Thursday,427.14000999999996,117,15,2019,8,15,30
2019-08-15 15:30:00,387,Thursday,633.90002,190,9,2019,8,15,31
2019-08-15 16:00:00,387,Thursday,564.51001,192,16,2019,8,15,32
2019-08-15 16:30:00,387,Thursday,688.14001,231,25,2019,8,15,33
2019-08-15 17:00:00,387,Thursday,541.08002,207,27,2019,8,15,34
2019-08-15 17:30:00,387,Thursday,579.39001,196,27,2019,8,15,35
2019-08-15 18:00:00,387,Thursday,1550.13,490,39,2019,8,15,36
2019-08-15 18:30:00,387,Thursday,493.22,180,64,2019,8,15,37
2019-08-15 19:00:00,387,Thursday,339.57999,142,44,2019,8,15,38
