datetime,store,weekday,sales,products_sold,clients_that_bought,year,month,day,halfhour
2020-05-31 20:30:00,290,Sunday,380.78,106,13,2020,5,31,41
2020-06-01 07:30:00,290,Monday,5.9699998,3,2,2020,6,1,15
2020-06-01 08:30:00,290,Monday,165.84,40,6,2020,6,1,17
2020-06-01 09:00:00,290,Monday,761.13,161,10,2020,6,1,18
2020-06-01 09:30:00,290,Monday,1051.77,288,15,2020,6,1,19
2020-06-01 10:00:00,290,Monday,647.65997,184,20,2020,6,1,20
2020-06-01 10:30:00,290,Monday,1327.12,321,27,2020,6,1,21
2020-06-01 11:00:00,290,Monday,1199.3199,289,22,2020,6,1,22
2020-06-01 11:30:00,290,Monday,1267.1899,281,31,2020,6,1,23
2020-06-01 12:00:00,290,Monday,3013.2,738,34,2020,6,1,24
2020-06-01 12:30:00,290,Monday,2893.2,638,33,2020,6,1,25
2020-06-01 13:00:00,290,Monday,2598.0,652,35,2020,6,1,26
2020-06-01 13:30:00,290,Monday,1540.77,375,34,2020,6,1,27
2020-06-01 14:00:00,290,Monday,2452.97,519,32,2020,6,1,28
2020-06-01 14:30:00,290,Monday,2430.3701,523,41,2020,6,1,29
2020-06-01 15:00:00,290,Monday,2478.5601,593,35,2020,6,1,30
2020-06-01 15:30:00,290,Monday,1734.4,362,37,2020,6,1,31
2020-06-01 16:00:00,290,Monday,2058.3101,501,45,2020,6,1,32
2020-06-01 16:30:00,290,Monday,2606.48,609,41,2020,6,1,33
2020-06-01 17:00:00,290,Monday,2280.28,550,42,2020,6,1,34
2020-06-01 17:30:00,290,Monday,2120.52,472,35,2020,6,1,35
2020-06-01 18:00:00,290,Monday,1968.97,418,34,2020,6,1,36
2020-06-01 18:30:00,290,Monday,2073.3701,466,31,2020,6,1,37
2020-06-01 19:00:00,290,Monday,1590.2,367,31,2020,6,1,38
2020-06-01 19:30:00,290,Monday,1616.78,347,27,2020,6,1,39
2020-06-01 20:00:00,290,Monday,717.72998,211,12,2020,6,1,40
2020-06-01 20:30:00,290,Monday,232.22,58,10,2020,6,1,41
2020-06-02 07:30:00,290,Tuesday,7.650000099999999,5,2,2020,6,2,15
2020-06-02 08:00:00,290,Tuesday,163.17999,22,5,2020,6,2,16
2020-06-02 08:30:00,290,Tuesday,1037.85,250,14,2020,6,2,17
2020-06-02 09:00:00,290,Tuesday,486.89000999999996,113,15,2020,6,2,18
2020-06-02 09:30:00,290,Tuesday,1029.28,197,13,2020,6,2,19
2020-06-02 10:00:00,290,Tuesday,2058.3,467,20,2020,6,2,20
2020-06-02 10:30:00,290,Tuesday,2034.12,465,30,2020,6,2,21
2020-06-02 11:00:00,290,Tuesday,1699.72,401,32,2020,6,2,22
2020-06-02 11:30:00,290,Tuesday,1477.33,396,27,2020,6,2,23
2020-06-02 12:00:00,290,Tuesday,1258.72,379,22,2020,6,2,24
2020-06-02 12:30:00,290,Tuesday,2212.3101,471,30,2020,6,2,25
2020-06-02 13:00:00,290,Tuesday,1659.98,403,29,2020,6,2,26
2020-06-02 13:30:00,290,Tuesday,1699.29,428,37,2020,6,2,27
2020-06-02 14:00:00,290,Tuesday,3090.77,591,35,2020,6,2,28
2020-06-02 14:30:00,290,Tuesday,2310.48,559,34,2020,6,2,29
2020-06-02 15:00:00,290,Tuesday,1881.7,413,31,2020,6,2,30
2020-06-02 15:30:00,290,Tuesday,1717.54,379,30,2020,6,2,31
2020-06-02 16:00:00,290,Tuesday,2279.3999,516,35,2020,6,2,32
2020-06-02 16:30:00,290,Tuesday,1904.5601,423,40,2020,6,2,33
2020-06-02 17:00:00,290,Tuesday,2469.1699,546,31,2020,6,2,34
2020-06-02 17:30:00,290,Tuesday,1476.62,346,30,2020,6,2,35
2020-06-02 18:00:00,290,Tuesday,1720.45,407,38,2020,6,2,36
2020-06-02 18:30:00,290,Tuesday,1707.0699,407,40,2020,6,2,37
2020-06-02 19:00:00,290,Tuesday,1545.8199,353,34,2020,6,2,38
2020-06-02 19:30:00,290,Tuesday,1196.73,265,25,2020,6,2,39
2020-06-02 20:00:00,290,Tuesday,729.87,188,13,2020,6,2,40
2020-06-02 20:30:00,290,Tuesday,390.76999,106,10,2020,6,2,41
2020-06-03 07:30:00,290,Wednesday,5.170000099999998,3,1,2020,6,3,15
2020-06-03 08:00:00,290,Wednesday,51.68,51,3,2020,6,3,16
2020-06-03 08:30:00,290,Wednesday,726.0,166,16,2020,6,3,17
2020-06-03 09:00:00,290,Wednesday,922.62,213,17,2020,6,3,18
2020-06-03 09:30:00,290,Wednesday,432.79000999999994,112,12,2020,6,3,19
2020-06-03 10:00:00,290,Wednesday,2109.8799,526,26,2020,6,3,20
2020-06-03 10:30:00,290,Wednesday,2024.62,428,31,2020,6,3,21
2020-06-03 11:00:00,290,Wednesday,1714.1801,447,25,2020,6,3,22
2020-06-03 11:30:00,290,Wednesday,1780.3,416,28,2020,6,3,23
2020-06-03 12:00:00,290,Wednesday,2677.0601,617,36,2020,6,3,24
2020-06-03 12:30:00,290,Wednesday,1978.92,509,31,2020,6,3,25
2020-06-03 13:00:00,290,Wednesday,2273.22,599,35,2020,6,3,26
2020-06-03 13:30:00,290,Wednesday,2729.6399,600,43,2020,6,3,27
2020-06-03 14:00:00,290,Wednesday,1587.6899,396,26,2020,6,3,28
2020-06-03 14:30:00,290,Wednesday,2104.3799,568,39,2020,6,3,29
2020-06-03 15:00:00,290,Wednesday,1913.6899,456,39,2020,6,3,30
2020-06-03 15:30:00,290,Wednesday,1462.62,369,36,2020,6,3,31
2020-06-03 16:00:00,290,Wednesday,1746.14,461,44,2020,6,3,32
2020-06-03 16:30:00,290,Wednesday,2643.29,644,42,2020,6,3,33
2020-06-03 17:00:00,290,Wednesday,2751.74,645,54,2020,6,3,34
2020-06-03 17:30:00,290,Wednesday,2324.5701,508,33,2020,6,3,35
2020-06-03 18:00:00,290,Wednesday,2317.9199,508,46,2020,6,3,36
2020-06-03 18:30:00,290,Wednesday,2000.47,461,39,2020,6,3,37
2020-06-03 19:00:00,290,Wednesday,2341.3799,568,33,2020,6,3,38
2020-06-03 19:30:00,290,Wednesday,1906.1899,556,33,2020,6,3,39
2020-06-03 20:00:00,290,Wednesday,1021.86,216,21,2020,6,3,40
2020-06-03 20:30:00,290,Wednesday,344.26999,118,9,2020,6,3,41
2020-06-03 21:00:00,290,Wednesday,-5.8400002,-7,1,2020,6,3,42
2020-06-04 08:00:00,290,Thursday,474.63,153,12,2020,6,4,16
2020-06-04 08:30:00,290,Thursday,1173.84,370,14,2020,6,4,17
2020-06-04 09:00:00,290,Thursday,798.03003,234,22,2020,6,4,18
2020-06-04 09:30:00,290,Thursday,1604.25,398,30,2020,6,4,19
2020-06-04 10:00:00,290,Thursday,2013.48,495,35,2020,6,4,20
2020-06-04 10:30:00,290,Thursday,1895.6899,491,32,2020,6,4,21
2020-06-04 11:00:00,290,Thursday,2288.23,668,31,2020,6,4,22
2020-06-04 11:30:00,290,Thursday,2945.99,749,39,2020,6,4,23
2020-06-04 12:00:00,290,Thursday,2541.01,664,43,2020,6,4,24
2020-06-04 12:30:00,290,Thursday,978.89001,264,29,2020,6,4,25
2020-06-04 13:00:00,290,Thursday,2237.8301,499,39,2020,6,4,26
2020-06-04 13:30:00,290,Thursday,2981.46,722,46,2020,6,4,27
2020-06-04 14:00:00,290,Thursday,6467.0,1459,44,2020,6,4,28
2020-06-04 14:30:00,290,Thursday,1582.5601,285,28,2020,6,4,29
2020-06-04 15:00:00,290,Thursday,3478.6499,805,38,2020,6,4,30
2020-06-04 15:30:00,290,Thursday,3603.1699,847,38,2020,6,4,31
2020-06-04 16:00:00,290,Thursday,2910.3899,691,41,2020,6,4,32
2020-06-04 16:30:00,290,Thursday,3282.1599,814,51,2020,6,4,33
2020-06-04 17:00:00,290,Thursday,2361.8201,565,36,2020,6,4,34
2020-06-04 17:30:00,290,Thursday,2090.6499,530,43,2020,6,4,35
2020-06-04 18:00:00,290,Thursday,2324.78,562,32,2020,6,4,36
2020-06-04 18:30:00,290,Thursday,2006.49,514,38,2020,6,4,37
2020-06-04 19:00:00,290,Thursday,1299.39,329,31,2020,6,4,38
2020-06-04 19:30:00,290,Thursday,1492.02,367,32,2020,6,4,39
2020-06-04 20:00:00,290,Thursday,2446.99,550,37,2020,6,4,40
2020-06-04 20:30:00,290,Thursday,836.4299900000003,247,18,2020,6,4,41
2020-06-04 21:00:00,290,Thursday,-62.349998,0,2,2020,6,4,42
2020-06-04 21:30:00,290,Thursday,-36.43,-9,-1,2020,6,4,43
2020-06-05 07:30:00,290,Friday,4.6900001,1,1,2020,6,5,15
2020-06-05 08:00:00,290,Friday,144.99001,28,5,2020,6,5,16
2020-06-05 08:30:00,290,Friday,677.94,143,17,2020,6,5,17
2020-06-05 09:00:00,290,Friday,454.35000999999994,117,11,2020,6,5,18
2020-06-05 09:30:00,290,Friday,1800.12,373,22,2020,6,5,19
2020-06-05 10:00:00,290,Friday,3199.54,752,36,2020,6,5,20
2020-06-05 10:30:00,290,Friday,1816.12,393,33,2020,6,5,21
2020-06-05 11:00:00,290,Friday,3118.6599,921,39,2020,6,5,22
2020-06-05 11:30:00,290,Friday,3114.0901,763,33,2020,6,5,23
2020-06-05 12:00:00,290,Friday,2291.4399,563,42,2020,6,5,24
2020-06-05 12:30:00,290,Friday,1483.28,311,27,2020,6,5,25
2020-06-05 13:00:00,290,Friday,2886.0601,685,48,2020,6,5,26
2020-06-05 13:30:00,290,Friday,2319.8799,554,40,2020,6,5,27
2020-06-05 14:00:00,290,Friday,2439.5901,645,34,2020,6,5,28
2020-06-05 14:30:00,290,Friday,2997.6899,800,47,2020,6,5,29
2020-06-05 15:00:00,290,Friday,2525.26,690,38,2020,6,5,30
2020-06-05 15:30:00,290,Friday,4002.6499,1030,46,2020,6,5,31
2020-06-05 16:00:00,290,Friday,3458.53,894,57,2020,6,5,32
2020-06-05 16:30:00,290,Friday,2319.1799,494,41,2020,6,5,33
2020-06-05 17:00:00,290,Friday,3548.45,806,53,2020,6,5,34
2020-06-05 17:30:00,290,Friday,3223.9199,905,43,2020,6,5,35
2020-06-05 18:00:00,290,Friday,4411.04,1098,38,2020,6,5,36
2020-06-05 18:30:00,290,Friday,4867.1201,1278,49,2020,6,5,37
2020-06-05 19:00:00,290,Friday,2393.5,535,40,2020,6,5,38
2020-06-05 19:30:00,290,Friday,1889.26,384,39,2020,6,5,39
2020-06-05 20:00:00,290,Friday,1264.33,343,30,2020,6,5,40
2020-06-05 20:30:00,290,Friday,709.52002,164,21,2020,6,5,41
2020-06-05 21:00:00,290,Friday,32.529999,7,3,2020,6,5,42
2020-06-06 07:30:00,290,Saturday,15.67,5,2,2020,6,6,15
2020-06-06 08:00:00,290,Saturday,165.95,71,5,2020,6,6,16
2020-06-06 08:30:00,290,Saturday,1072.16,353,18,2020,6,6,17
2020-06-06 09:00:00,290,Saturday,3107.04,854,28,2020,6,6,18
2020-06-06 09:30:00,290,Saturday,2100.5901,537,24,2020,6,6,19
2020-06-06 10:00:00,290,Saturday,3132.1699,682,27,2020,6,6,20
2020-06-06 10:30:00,290,Saturday,5379.25,1151,52,2020,6,6,21
2020-06-06 11:00:00,290,Saturday,3684.95,1024,50,2020,6,6,22
2020-06-06 11:30:00,290,Saturday,5734.4199,1357,47,2020,6,6,23
2020-06-06 12:00:00,290,Saturday,4402.0898,1167,51,2020,6,6,24
2020-06-06 12:30:00,290,Saturday,4051.24,1095,57,2020,6,6,25
2020-06-06 13:00:00,290,Saturday,3662.8,965,47,2020,6,6,26
2020-06-06 13:30:00,290,Saturday,3594.5901,973,49,2020,6,6,27
2020-06-06 14:00:00,290,Saturday,4026.47,1052,57,2020,6,6,28
2020-06-06 14:30:00,290,Saturday,3214.5601,843,52,2020,6,6,29
2020-06-06 15:00:00,290,Saturday,3787.1001,865,37,2020,6,6,30
2020-06-06 15:30:00,290,Saturday,3862.6399,913,49,2020,6,6,31
2020-06-06 16:00:00,290,Saturday,3249.3799,841,50,2020,6,6,32
2020-06-06 16:30:00,290,Saturday,3782.0801,997,68,2020,6,6,33
2020-06-06 17:00:00,290,Saturday,3578.1699,906,62,2020,6,6,34
2020-06-06 17:30:00,290,Saturday,4165.4199,1172,47,2020,6,6,35
2020-06-06 18:00:00,290,Saturday,3385.8,913,53,2020,6,6,36
2020-06-06 18:30:00,290,Saturday,2776.8201,659,40,2020,6,6,37
2020-06-06 19:00:00,290,Saturday,3018.47,731,48,2020,6,6,38
2020-06-06 19:30:00,290,Saturday,1942.84,462,37,2020,6,6,39
2020-06-06 20:00:00,290,Saturday,1276.87,315,26,2020,6,6,40
2020-06-06 20:30:00,290,Saturday,540.5700099999998,153,15,2020,6,6,41
2020-06-06 21:00:00,290,Saturday,-103.92,-11,-1,2020,6,6,42
2020-06-07 08:00:00,290,Sunday,439.54000999999994,106,7,2020,6,7,16
2020-06-07 08:30:00,290,Sunday,706.39001,172,13,2020,6,7,17
2020-06-07 09:00:00,290,Sunday,1411.88,336,22,2020,6,7,18
2020-06-07 09:30:00,290,Sunday,415.63,82,11,2020,6,7,19
2020-06-07 10:00:00,290,Sunday,2603.5,656,36,2020,6,7,20
2020-06-07 10:30:00,290,Sunday,2624.8,637,35,2020,6,7,21
2020-06-07 11:00:00,290,Sunday,3269.5901,803,39,2020,6,7,22
2020-06-07 11:30:00,290,Sunday,2736.76,710,45,2020,6,7,23
2020-06-07 12:00:00,290,Sunday,4405.8398,930,42,2020,6,7,24
2020-06-07 12:30:00,290,Sunday,3960.26,1005,50,2020,6,7,25
2020-06-07 13:00:00,290,Sunday,2643.1299,687,42,2020,6,7,26
2020-06-07 13:30:00,290,Sunday,2647.6599,696,49,2020,6,7,27
2020-06-07 14:00:00,290,Sunday,1868.58,454,48,2020,6,7,28
2020-06-07 14:30:00,290,Sunday,2477.1699,572,50,2020,6,7,29
2020-06-07 15:00:00,290,Sunday,1952.09,458,41,2020,6,7,30
2020-06-07 15:30:00,290,Sunday,1195.9399,264,31,2020,6,7,31
2020-06-07 16:00:00,290,Sunday,1433.0699,326,31,2020,6,7,32
2020-06-07 16:30:00,290,Sunday,1920.13,451,34,2020,6,7,33
2020-06-07 17:00:00,290,Sunday,1492.27,462,27,2020,6,7,34
2020-06-07 17:30:00,290,Sunday,1631.38,369,35,2020,6,7,35
2020-06-07 18:00:00,290,Sunday,1265.99,297,32,2020,6,7,36
2020-06-07 18:30:00,290,Sunday,1419.4399,262,29,2020,6,7,37
2020-06-07 19:00:00,290,Sunday,615.9500099999998,171,19,2020,6,7,38
2020-06-07 19:30:00,290,Sunday,544.4500099999998,129,14,2020,6,7,39
2020-06-07 20:00:00,290,Sunday,294.13,77,11,2020,6,7,40
2020-06-07 20:30:00,290,Sunday,190.73,25,3,2020,6,7,41
2020-06-08 07:30:00,290,Monday,10.98,2,1,2020,6,8,15
2020-06-08 08:00:00,290,Monday,143.86,41,7,2020,6,8,16
2020-06-08 08:30:00,290,Monday,425.32000999999997,116,14,2020,6,8,17
2020-06-08 09:00:00,290,Monday,624.33002,145,16,2020,6,8,18
2020-06-08 09:30:00,290,Monday,1186.84,266,20,2020,6,8,19
2020-06-08 10:00:00,290,Monday,771.2000099999997,185,21,2020,6,8,20
2020-06-08 10:30:00,290,Monday,1738.24,365,30,2020,6,8,21
2020-06-08 11:00:00,290,Monday,1340.96,354,32,2020,6,8,22
2020-06-08 11:30:00,290,Monday,1922.51,507,23,2020,6,8,23
2020-06-08 12:00:00,290,Monday,1461.27,329,27,2020,6,8,24
2020-06-08 12:30:00,290,Monday,1665.05,333,27,2020,6,8,25
2020-06-08 13:00:00,290,Monday,2099.72,526,36,2020,6,8,26
2020-06-08 13:30:00,290,Monday,1723.72,379,38,2020,6,8,27
2020-06-08 14:00:00,290,Monday,1892.61,442,32,2020,6,8,28
2020-06-08 14:30:00,290,Monday,1611.29,358,33,2020,6,8,29
2020-06-08 15:00:00,290,Monday,2879.8799,599,37,2020,6,8,30
2020-06-08 15:30:00,290,Monday,1979.13,491,30,2020,6,8,31
2020-06-08 16:00:00,290,Monday,1821.79,402,37,2020,6,8,32
2020-06-08 16:30:00,290,Monday,2134.77,450,32,2020,6,8,33
2020-06-08 17:00:00,290,Monday,1786.0699,490,35,2020,6,8,34
2020-06-08 17:30:00,290,Monday,2230.0901,509,39,2020,6,8,35
2020-06-08 18:00:00,290,Monday,1590.91,373,35,2020,6,8,36
2020-06-08 18:30:00,290,Monday,1930.05,445,43,2020,6,8,37
2020-06-08 19:00:00,290,Monday,1944.3199,480,35,2020,6,8,38
2020-06-08 19:30:00,290,Monday,1064.85,299,29,2020,6,8,39
2020-06-08 20:00:00,290,Monday,1637.26,395,26,2020,6,8,40
2020-06-08 20:30:00,290,Monday,463.26999000000006,116,15,2020,6,8,41
2020-06-08 21:00:00,290,Monday,44.02,16,4,2020,6,8,42
2020-06-08 21:30:00,290,Monday,-141.10001,-18,-3,2020,6,8,43
2020-06-09 07:30:00,290,Tuesday,17.120001000000002,7,2,2020,6,9,15
2020-06-09 08:00:00,290,Tuesday,226.45,51,8,2020,6,9,16
2020-06-09 08:30:00,290,Tuesday,901.35999,226,20,2020,6,9,17
2020-06-09 09:00:00,290,Tuesday,575.46997,152,17,2020,6,9,18
2020-06-09 09:30:00,290,Tuesday,2008.59,486,21,2020,6,9,19
2020-06-09 10:00:00,290,Tuesday,910.8300199999999,226,22,2020,6,9,20
2020-06-09 10:30:00,290,Tuesday,1782.11,372,29,2020,6,9,21
2020-06-09 11:00:00,290,Tuesday,1525.65,384,30,2020,6,9,22
2020-06-09 11:30:00,290,Tuesday,1764.38,419,31,2020,6,9,23
2020-06-09 12:00:00,290,Tuesday,2041.4,484,33,2020,6,9,24
2020-06-09 12:30:00,290,Tuesday,1691.55,506,41,2020,6,9,25
2020-06-09 13:00:00,290,Tuesday,1824.84,485,42,2020,6,9,26
2020-06-09 13:30:00,290,Tuesday,2188.3799,553,32,2020,6,9,27
2020-06-09 14:00:00,290,Tuesday,2151.46,503,47,2020,6,9,28
2020-06-09 14:30:00,290,Tuesday,2586.6399,638,28,2020,6,9,29
2020-06-09 15:00:00,290,Tuesday,1527.05,414,37,2020,6,9,30
2020-06-09 15:30:00,290,Tuesday,3383.8601,806,41,2020,6,9,31
2020-06-09 16:00:00,290,Tuesday,1542.64,431,42,2020,6,9,32
2020-06-09 16:30:00,290,Tuesday,2274.6799,534,33,2020,6,9,33
2020-06-09 17:00:00,290,Tuesday,2722.3501,739,33,2020,6,9,34
2020-06-09 17:30:00,290,Tuesday,1715.6899,403,38,2020,6,9,35
2020-06-09 18:00:00,290,Tuesday,2330.0701,573,46,2020,6,9,36
2020-06-09 18:30:00,290,Tuesday,2786.8501,685,46,2020,6,9,37
2020-06-09 19:00:00,290,Tuesday,2068.3301,500,41,2020,6,9,38
2020-06-09 19:30:00,290,Tuesday,1110.0699,283,29,2020,6,9,39
2020-06-09 20:00:00,290,Tuesday,1163.58,268,23,2020,6,9,40
2020-06-09 20:30:00,290,Tuesday,709.39001,160,19,2020,6,9,41
2020-06-10 07:30:00,290,Wednesday,8.220000299999999,4,3,2020,6,10,15
2020-06-10 08:00:00,290,Wednesday,155.36,39,4,2020,6,10,16
2020-06-10 08:30:00,290,Wednesday,797.19,233,19,2020,6,10,17
2020-06-10 09:00:00,290,Wednesday,444.29999000000004,125,10,2020,6,10,18
2020-06-10 09:30:00,290,Wednesday,928.31,270,20,2020,6,10,19
2020-06-10 10:00:00,290,Wednesday,1225.12,280,20,2020,6,10,20
2020-06-10 10:30:00,290,Wednesday,2289.24,507,21,2020,6,10,21
2020-06-10 11:00:00,290,Wednesday,1778.67,383,27,2020,6,10,22
2020-06-10 11:30:00,290,Wednesday,1973.74,449,41,2020,6,10,23
2020-06-10 12:00:00,290,Wednesday,1332.63,354,31,2020,6,10,24
2020-06-10 12:30:00,290,Wednesday,2498.3701,632,39,2020,6,10,25
2020-06-10 13:00:00,290,Wednesday,1750.15,439,41,2020,6,10,26
2020-06-10 13:30:00,290,Wednesday,1820.98,479,35,2020,6,10,27
2020-06-10 14:00:00,290,Wednesday,1512.59,351,34,2020,6,10,28
2020-06-10 14:30:00,290,Wednesday,1105.8101,438,30,2020,6,10,29
2020-06-10 15:00:00,290,Wednesday,2884.71,762,47,2020,6,10,30
2020-06-10 15:30:00,290,Wednesday,1819.4301,479,34,2020,6,10,31
2020-06-10 16:00:00,290,Wednesday,2922.8401,684,37,2020,6,10,32
2020-06-10 16:30:00,290,Wednesday,1702.12,414,46,2020,6,10,33
2020-06-10 17:00:00,290,Wednesday,2575.73,712,43,2020,6,10,34
2020-06-10 17:30:00,290,Wednesday,2444.3799,526,45,2020,6,10,35
2020-06-10 18:00:00,290,Wednesday,1727.5699,414,44,2020,6,10,36
2020-06-10 18:30:00,290,Wednesday,1877.79,496,39,2020,6,10,37
2020-06-10 19:00:00,290,Wednesday,1979.71,462,31,2020,6,10,38
2020-06-10 19:30:00,290,Wednesday,1602.03,419,47,2020,6,10,39
2020-06-10 20:00:00,290,Wednesday,1163.73,294,29,2020,6,10,40
2020-06-10 20:30:00,290,Wednesday,1351.45,335,22,2020,6,10,41
2020-06-10 21:00:00,290,Wednesday,37.419998,9,3,2020,6,10,42
2020-06-11 08:00:00,290,Thursday,54.279999,60,5,2020,6,11,16
2020-06-11 08:30:00,290,Thursday,769.02002,179,17,2020,6,11,17
2020-06-11 09:00:00,290,Thursday,1863.88,436,23,2020,6,11,18
2020-06-11 09:30:00,290,Thursday,2612.71,621,35,2020,6,11,19
2020-06-11 10:00:00,290,Thursday,2322.2,472,38,2020,6,11,20
2020-06-11 10:30:00,290,Thursday,2349.77,535,38,2020,6,11,21
2020-06-11 11:00:00,290,Thursday,2524.9199,614,31,2020,6,11,22
2020-06-11 11:30:00,290,Thursday,2489.76,572,38,2020,6,11,23
2020-06-11 12:00:00,290,Thursday,4384.3301,839,41,2020,6,11,24
2020-06-11 12:30:00,290,Thursday,2465.0701,492,43,2020,6,11,25
2020-06-11 13:00:00,290,Thursday,3323.28,913,39,2020,6,11,26
2020-06-11 13:30:00,290,Thursday,1896.76,471,35,2020,6,11,27
2020-06-11 14:00:00,290,Thursday,2961.6699,677,36,2020,6,11,28
2020-06-11 14:30:00,290,Thursday,2054.3899,471,41,2020,6,11,29
2020-06-11 15:00:00,290,Thursday,2470.29,497,43,2020,6,11,30
2020-06-11 15:30:00,290,Thursday,1914.0699,380,32,2020,6,11,31
2020-06-11 16:00:00,290,Thursday,2128.04,453,42,2020,6,11,32
2020-06-11 16:30:00,290,Thursday,1550.75,363,40,2020,6,11,33
2020-06-11 17:00:00,290,Thursday,2757.4099,656,38,2020,6,11,34
2020-06-11 17:30:00,290,Thursday,1538.6899,337,36,2020,6,11,35
2020-06-11 18:00:00,290,Thursday,3193.49,741,45,2020,6,11,36
2020-06-11 18:30:00,290,Thursday,2714.99,587,47,2020,6,11,37
2020-06-11 19:00:00,290,Thursday,2304.21,531,46,2020,6,11,38
2020-06-11 19:30:00,290,Thursday,1292.0601,324,38,2020,6,11,39
2020-06-11 20:00:00,290,Thursday,2216.4199,455,36,2020,6,11,40
2020-06-11 20:30:00,290,Thursday,1679.13,386,32,2020,6,11,41
2020-06-11 21:00:00,290,Thursday,835.91998,188,14,2020,6,11,42
2020-06-12 07:30:00,290,Friday,0.82999998,1,1,2020,6,12,15
2020-06-12 08:00:00,290,Friday,60.799999,28,2,2020,6,12,16
2020-06-12 08:30:00,290,Friday,708.89001,152,15,2020,6,12,17
2020-06-12 09:00:00,290,Friday,1118.2,294,16,2020,6,12,18
2020-06-12 09:30:00,290,Friday,536.02002,132,18,2020,6,12,19
2020-06-12 10:00:00,290,Friday,1191.3101,355,23,2020,6,12,20
2020-06-12 10:30:00,290,Friday,1651.16,368,27,2020,6,12,21
2020-06-12 11:00:00,290,Friday,2019.6,428,30,2020,6,12,22
2020-06-12 11:30:00,290,Friday,1563.47,364,31,2020,6,12,23
2020-06-12 12:00:00,290,Friday,2671.49,645,38,2020,6,12,24
2020-06-12 12:30:00,290,Friday,2596.3701,592,45,2020,6,12,25
2020-06-12 13:00:00,290,Friday,2190.3501,536,48,2020,6,12,26
2020-06-12 13:30:00,290,Friday,2945.71,673,40,2020,6,12,27
2020-06-12 14:00:00,290,Friday,2338.03,544,44,2020,6,12,28
2020-06-12 14:30:00,290,Friday,2876.54,657,47,2020,6,12,29
2020-06-12 15:00:00,290,Friday,2266.28,476,46,2020,6,12,30
2020-06-12 15:30:00,290,Friday,1490.78,328,33,2020,6,12,31
2020-06-12 16:00:00,290,Friday,1984.16,465,38,2020,6,12,32
2020-06-12 16:30:00,290,Friday,2537.47,605,44,2020,6,12,33
2020-06-12 17:00:00,290,Friday,5025.4199,707,44,2020,6,12,34
2020-06-12 17:30:00,290,Friday,4151.29,560,53,2020,6,12,35
2020-06-12 18:00:00,290,Friday,2072.46,489,43,2020,6,12,36
2020-06-12 18:30:00,290,Friday,3042.9199,761,40,2020,6,12,37
2020-06-12 19:00:00,290,Friday,1515.65,368,45,2020,6,12,38
2020-06-12 19:30:00,290,Friday,2224.9299,522,46,2020,6,12,39
2020-06-12 20:00:00,290,Friday,1458.58,263,29,2020,6,12,40
2020-06-12 20:30:00,290,Friday,1387.0,353,29,2020,6,12,41
2020-06-12 21:00:00,290,Friday,-150.25999,-35,0,2020,6,12,42
2020-06-12 21:30:00,290,Friday,-130.86,-28,-2,2020,6,12,43
2020-06-13 07:30:00,290,Saturday,2.6900001000000002,2,1,2020,6,13,15
2020-06-13 08:00:00,290,Saturday,201.19,42,7,2020,6,13,16
2020-06-13 08:30:00,290,Saturday,555.40002,171,15,2020,6,13,17
2020-06-13 09:00:00,290,Saturday,654.6799900000002,145,16,2020,6,13,18
2020-06-13 09:30:00,290,Saturday,1969.34,406,32,2020,6,13,19
2020-06-13 10:00:00,290,Saturday,1586.39,376,29,2020,6,13,20
2020-06-13 10:30:00,290,Saturday,2135.6299,476,36,2020,6,13,21
2020-06-13 11:00:00,290,Saturday,2650.1299,613,39,2020,6,13,22
2020-06-13 11:30:00,290,Saturday,1873.09,528,36,2020,6,13,23
2020-06-13 12:00:00,290,Saturday,3246.9199,772,52,2020,6,13,24
2020-06-13 12:30:00,290,Saturday,3076.0701,735,41,2020,6,13,25
2020-06-13 13:00:00,290,Saturday,4633.9302,1123,57,2020,6,13,26
2020-06-13 13:30:00,290,Saturday,1873.09,428,44,2020,6,13,27
2020-06-13 14:00:00,290,Saturday,3532.8,882,51,2020,6,13,28
2020-06-13 14:30:00,290,Saturday,2137.6599,544,44,2020,6,13,29
2020-06-13 15:00:00,290,Saturday,2212.8999,548,41,2020,6,13,30
2020-06-13 15:30:00,290,Saturday,3094.78,828,40,2020,6,13,31
2020-06-13 16:00:00,290,Saturday,3280.3101,779,60,2020,6,13,32
2020-06-13 16:30:00,290,Saturday,2654.74,680,55,2020,6,13,33
2020-06-13 17:00:00,290,Saturday,2353.6101,497,44,2020,6,13,34
2020-06-13 17:30:00,290,Saturday,3016.25,717,51,2020,6,13,35
2020-06-13 18:00:00,290,Saturday,1576.27,342,35,2020,6,13,36
2020-06-13 18:30:00,290,Saturday,2597.8101,689,52,2020,6,13,37
2020-06-13 19:00:00,290,Saturday,1646.28,396,36,2020,6,13,38
2020-06-13 19:30:00,290,Saturday,2036.85,452,47,2020,6,13,39
2020-06-13 20:00:00,290,Saturday,1479.37,305,28,2020,6,13,40
2020-06-13 20:30:00,290,Saturday,1485.37,216,23,2020,6,13,41
2020-06-13 21:00:00,290,Saturday,34.68,12,1,2020,6,13,42
2020-06-14 07:30:00,290,Sunday,21.620001000000002,6,3,2020,6,14,15
2020-06-14 08:00:00,290,Sunday,3.99,1,1,2020,6,14,16
