,ds,y,store
0,2020-09-24 09:30:00,82,4936
1,2020-09-24 10:00:00,881,4936
2,2020-09-24 10:30:00,163,4936
3,2020-09-24 11:00:00,211,4936
4,2020-09-24 11:30:00,266,4936
5,2020-09-24 12:00:00,330,4936
6,2020-09-24 12:30:00,356,4936
7,2020-09-24 13:00:00,184,4936
8,2020-09-24 13:30:00,121,4936
9,2020-09-24 14:00:00,231,4936
10,2020-09-24 14:30:00,150,4936
11,2020-09-24 15:00:00,93,4936
12,2020-09-24 15:30:00,41,4936
13,2020-09-24 16:00:00,116,4936
14,2020-09-24 16:30:00,92,4936
15,2020-09-24 17:00:00,173,4936
16,2020-09-24 17:30:00,159,4936
17,2020-09-24 18:00:00,171,4936
18,2020-09-24 18:30:00,293,4936
19,2020-09-24 19:00:00,192,4936
20,2020-09-24 19:30:00,72,4936
21,2020-09-24 20:00:00,219,4936
22,2020-09-24 20:30:00,125,4936
23,2020-09-24 21:00:00,7,4936
24,2020-09-24 21:30:00,0,4936
25,2020-09-24 22:00:00,0,4936
26,2020-09-24 22:30:00,0,4936
27,2020-09-24 23:00:00,0,4936
28,2020-09-24 23:30:00,0,4936
29,2020-09-25 00:00:00,0,4936
30,2020-09-25 00:30:00,0,4936
31,2020-09-25 01:00:00,0,4936
32,2020-09-25 01:30:00,0,4936
33,2020-09-25 02:00:00,0,4936
34,2020-09-25 02:30:00,0,4936
35,2020-09-25 03:00:00,0,4936
36,2020-09-25 03:30:00,0,4936
37,2020-09-25 04:00:00,0,4936
38,2020-09-25 04:30:00,0,4936
39,2020-09-25 05:00:00,0,4936
40,2020-09-25 05:30:00,0,4936
41,2020-09-25 06:00:00,0,4936
42,2020-09-25 06:30:00,0,4936
43,2020-09-25 07:00:00,0,4936
44,2020-09-25 07:30:00,0,4936
45,2020-09-25 08:00:00,0,4936
46,2020-09-25 08:30:00,0,4936
47,2020-09-25 09:00:00,0,4936
48,2020-09-25 09:30:00,46,4936
49,2020-09-25 10:00:00,94,4936
50,2020-09-25 10:30:00,112,4936
51,2020-09-25 11:00:00,62,4936
52,2020-09-25 11:30:00,374,4936
53,2020-09-25 12:00:00,277,4936
54,2020-09-25 12:30:00,158,4936
55,2020-09-25 13:00:00,136,4936
56,2020-09-25 13:30:00,210,4936
57,2020-09-25 14:00:00,22,4936
58,2020-09-25 14:30:00,61,4936
59,2020-09-25 15:00:00,117,4936
60,2020-09-25 15:30:00,77,4936
61,2020-09-25 16:00:00,93,4936
62,2020-09-25 16:30:00,125,4936
63,2020-09-25 17:00:00,83,4936
64,2020-09-25 17:30:00,240,4936
65,2020-09-25 18:00:00,197,4936
66,2020-09-25 18:30:00,146,4936
67,2020-09-25 19:00:00,63,4936
68,2020-09-25 19:30:00,289,4936
69,2020-09-25 20:00:00,390,4936
70,2020-09-25 20:30:00,173,4936
71,2020-09-25 21:00:00,4,4936
72,2020-09-25 21:30:00,0,4936
73,2020-09-25 22:00:00,0,4936
74,2020-09-25 22:30:00,0,4936
75,2020-09-25 23:00:00,0,4936
76,2020-09-25 23:30:00,0,4936
77,2020-09-26 00:00:00,0,4936
