,ds,y,store
0,2015-01-02 10:00:00,99,12
1,2015-01-02 10:30:00,186,12
2,2015-01-02 11:00:00,134,12
3,2015-01-02 11:30:00,289,12
4,2015-01-02 12:00:00,265,12
5,2015-01-02 12:30:00,173,12
6,2015-01-02 13:00:00,240,12
7,2015-01-02 13:30:00,284,12
8,2015-01-02 14:00:00,198,12
9,2015-01-02 14:30:00,178,12
10,2015-01-02 15:00:00,28,12
11,2015-01-02 15:30:00,0,12
12,2015-01-02 16:00:00,0,12
13,2015-01-02 16:30:00,0,12
14,2015-01-02 17:00:00,88,12
15,2015-01-02 17:30:00,95,12
16,2015-01-02 18:00:00,131,12
17,2015-01-02 18:30:00,99,12
18,2015-01-02 19:00:00,68,12
19,2015-01-02 19:30:00,122,12
20,2015-01-02 20:00:00,141,12
21,2015-01-02 20:30:00,123,12
22,2015-01-02 21:00:00,33,12
23,2015-01-02 21:30:00,0,12
24,2015-01-02 22:00:00,0,12
25,2015-01-02 22:30:00,0,12
26,2015-01-02 23:00:00,0,12
27,2015-01-02 23:30:00,0,12
28,2015-01-03 00:00:00,0,12
29,2015-01-03 00:30:00,0,12
30,2015-01-03 01:00:00,0,12
31,2015-01-03 01:30:00,0,12
32,2015-01-03 02:00:00,0,12
33,2015-01-03 02:30:00,0,12
34,2015-01-03 03:00:00,0,12
35,2015-01-03 03:30:00,0,12
36,2015-01-03 04:00:00,0,12
37,2015-01-03 04:30:00,0,12
38,2015-01-03 05:00:00,0,12
39,2015-01-03 05:30:00,0,12
40,2015-01-03 06:00:00,0,12
41,2015-01-03 06:30:00,0,12
42,2015-01-03 07:00:00,0,12
43,2015-01-03 07:30:00,0,12
44,2015-01-03 08:00:00,0,12
45,2015-01-03 08:30:00,0,12
46,2015-01-03 09:00:00,0,12
47,2015-01-03 09:30:00,0,12
48,2015-01-03 10:00:00,79,12
49,2015-01-03 10:30:00,184,12
50,2015-01-03 11:00:00,213,12
51,2015-01-03 11:30:00,257,12
52,2015-01-03 12:00:00,242,12
53,2015-01-03 12:30:00,403,12
54,2015-01-03 13:00:00,195,12
55,2015-01-03 13:30:00,290,12
56,2015-01-03 14:00:00,282,12
57,2015-01-03 14:30:00,165,12
58,2015-01-03 15:00:00,31,12
59,2015-01-03 15:30:00,0,12
60,2015-01-03 16:00:00,0,12
61,2015-01-03 16:30:00,0,12
62,2015-01-03 17:00:00,25,12
63,2015-01-03 17:30:00,68,12
64,2015-01-03 18:00:00,75,12
65,2015-01-03 18:30:00,99,12
66,2015-01-03 19:00:00,117,12
67,2015-01-03 19:30:00,133,12
68,2015-01-03 20:00:00,103,12
69,2015-01-03 20:30:00,91,12
70,2015-01-03 21:00:00,15,12
71,2015-01-03 21:30:00,0,12
72,2015-01-03 22:00:00,0,12
73,2015-01-03 22:30:00,0,12
74,2015-01-03 23:00:00,0,12
75,2015-01-03 23:30:00,0,12
76,2015-01-04 00:00:00,0,12
77,2015-01-04 00:30:00,0,12
78,2015-01-04 01:00:00,0,12
79,2015-01-04 01:30:00,0,12
80,2015-01-04 02:00:00,0,12
81,2015-01-04 02:30:00,0,12
82,2015-01-04 03:00:00,0,12
83,2015-01-04 03:30:00,0,12
84,2015-01-04 04:00:00,0,12
85,2015-01-04 04:30:00,0,12
86,2015-01-04 05:00:00,0,12
87,2015-01-04 05:30:00,0,12
88,2015-01-04 06:00:00,0,12
89,2015-01-04 06:30:00,0,12
90,2015-01-04 07:00:00,0,12
91,2015-01-04 07:30:00,0,12
92,2015-01-04 08:00:00,0,12
93,2015-01-04 08:30:00,0,12
94,2015-01-04 09:00:00,0,12
95,2015-01-04 09:30:00,0,12
96,2015-01-04 10:00:00,0,12
97,2015-01-04 10:30:00,0,12
98,2015-01-04 11:00:00,0,12
99,2015-01-04 11:30:00,0,12
100,2015-01-04 12:00:00,0,12
101,2015-01-04 12:30:00,0,12
102,2015-01-04 13:00:00,0,12
103,2015-01-04 13:30:00,0,12
104,2015-01-04 14:00:00,0,12
105,2015-01-04 14:30:00,0,12
106,2015-01-04 15:00:00,0,12
107,2015-01-04 15:30:00,0,12
108,2015-01-04 16:00:00,0,12
109,2015-01-04 16:30:00,0,12
110,2015-01-04 17:00:00,0,12
111,2015-01-04 17:30:00,0,12
112,2015-01-04 18:00:00,0,12
113,2015-01-04 18:30:00,0,12
114,2015-01-04 19:00:00,0,12
115,2015-01-04 19:30:00,0,12
116,2015-01-04 20:00:00,0,12
117,2015-01-04 20:30:00,0,12
118,2015-01-04 21:00:00,0,12
119,2015-01-04 21:30:00,0,12
120,2015-01-04 22:00:00,0,12
121,2015-01-04 22:30:00,0,12
122,2015-01-04 23:00:00,0,12
123,2015-01-04 23:30:00,0,12
124,2015-01-05 00:00:00,0,12
125,2015-01-05 00:30:00,0,12
126,2015-01-05 01:00:00,0,12
127,2015-01-05 01:30:00,0,12
128,2015-01-05 02:00:00,0,12
129,2015-01-05 02:30:00,0,12
130,2015-01-05 03:00:00,0,12
131,2015-01-05 03:30:00,0,12
132,2015-01-05 04:00:00,0,12
133,2015-01-05 04:30:00,0,12
134,2015-01-05 05:00:00,0,12
135,2015-01-05 05:30:00,0,12
136,2015-01-05 06:00:00,0,12
137,2015-01-05 06:30:00,0,12
138,2015-01-05 07:00:00,0,12
139,2015-01-05 07:30:00,0,12
140,2015-01-05 08:00:00,0,12
141,2015-01-05 08:30:00,0,12
142,2015-01-05 09:00:00,0,12
143,2015-01-05 09:30:00,0,12
144,2015-01-05 10:00:00,79,12
145,2015-01-05 10:30:00,239,12
146,2015-01-05 11:00:00,247,12
147,2015-01-05 11:30:00,237,12
148,2015-01-05 12:00:00,336,12
149,2015-01-05 12:30:00,335,12
150,2015-01-05 13:00:00,295,12
151,2015-01-05 13:30:00,337,12
152,2015-01-05 14:00:00,211,12
153,2015-01-05 14:30:00,226,12
154,2015-01-05 15:00:00,17,12
155,2015-01-05 15:30:00,0,12
156,2015-01-05 16:00:00,0,12
157,2015-01-05 16:30:00,0,12
158,2015-01-05 17:00:00,59,12
159,2015-01-05 17:30:00,106,12
160,2015-01-05 18:00:00,215,12
161,2015-01-05 18:30:00,90,12
162,2015-01-05 19:00:00,183,12
163,2015-01-05 19:30:00,111,12
164,2015-01-05 20:00:00,168,12
165,2015-01-05 20:30:00,172,12
166,2015-01-05 21:00:00,62,12
167,2015-01-05 21:30:00,0,12
168,2015-01-05 22:00:00,2,12
169,2015-01-05 22:30:00,0,12
170,2015-01-05 23:00:00,35,12
171,2015-01-05 23:30:00,0,12
172,2015-01-06 00:00:00,0,12
173,2015-01-06 00:30:00,0,12
174,2015-01-06 01:00:00,0,12
175,2015-01-06 01:30:00,0,12
176,2015-01-06 02:00:00,0,12
177,2015-01-06 02:30:00,0,12
178,2015-01-06 03:00:00,0,12
179,2015-01-06 03:30:00,0,12
180,2015-01-06 04:00:00,0,12
181,2015-01-06 04:30:00,0,12
182,2015-01-06 05:00:00,0,12
183,2015-01-06 05:30:00,0,12
184,2015-01-06 06:00:00,0,12
185,2015-01-06 06:30:00,0,12
186,2015-01-06 07:00:00,0,12
187,2015-01-06 07:30:00,0,12
188,2015-01-06 08:00:00,0,12
189,2015-01-06 08:30:00,0,12
190,2015-01-06 09:00:00,0,12
191,2015-01-06 09:30:00,0,12
192,2015-01-06 10:00:00,0,12
193,2015-01-06 10:30:00,0,12
194,2015-01-06 11:00:00,0,12
195,2015-01-06 11:30:00,0,12
196,2015-01-06 12:00:00,0,12
197,2015-01-06 12:30:00,0,12
198,2015-01-06 13:00:00,18,12
199,2015-01-06 13:30:00,0,12
200,2015-01-06 14:00:00,0,12
201,2015-01-06 14:30:00,0,12
202,2015-01-06 15:00:00,0,12
203,2015-01-06 15:30:00,0,12
204,2015-01-06 16:00:00,0,12
205,2015-01-06 16:30:00,0,12
206,2015-01-06 17:00:00,0,12
207,2015-01-06 17:30:00,0,12
208,2015-01-06 18:00:00,9,12
209,2015-01-06 18:30:00,0,12
210,2015-01-06 19:00:00,29,12
211,2015-01-06 19:30:00,0,12
212,2015-01-06 20:00:00,59,12
213,2015-01-06 20:30:00,0,12
214,2015-01-06 21:00:00,98,12
215,2015-01-06 21:30:00,0,12
216,2015-01-06 22:00:00,32,12
217,2015-01-06 22:30:00,0,12
218,2015-01-06 23:00:00,4,12
219,2015-01-06 23:30:00,0,12
220,2015-01-07 00:00:00,0,12
221,2015-01-07 00:30:00,0,12
222,2015-01-07 01:00:00,0,12
223,2015-01-07 01:30:00,0,12
224,2015-01-07 02:00:00,0,12
225,2015-01-07 02:30:00,0,12
226,2015-01-07 03:00:00,0,12
227,2015-01-07 03:30:00,0,12
228,2015-01-07 04:00:00,0,12
229,2015-01-07 04:30:00,0,12
230,2015-01-07 05:00:00,0,12
231,2015-01-07 05:30:00,0,12
232,2015-01-07 06:00:00,0,12
233,2015-01-07 06:30:00,0,12
234,2015-01-07 07:00:00,0,12
235,2015-01-07 07:30:00,0,12
236,2015-01-07 08:00:00,0,12
237,2015-01-07 08:30:00,0,12
238,2015-01-07 09:00:00,0,12
239,2015-01-07 09:30:00,0,12
240,2015-01-07 10:00:00,33,12
241,2015-01-07 10:30:00,236,12
242,2015-01-07 11:00:00,128,12
243,2015-01-07 11:30:00,121,12
244,2015-01-07 12:00:00,189,12
245,2015-01-07 12:30:00,168,12
246,2015-01-07 13:00:00,208,12
247,2015-01-07 13:30:00,213,12
248,2015-01-07 14:00:00,211,12
249,2015-01-07 14:30:00,143,12
250,2015-01-07 15:00:00,69,12
251,2015-01-07 15:30:00,0,12
252,2015-01-07 16:00:00,0,12
253,2015-01-07 16:30:00,0,12
254,2015-01-07 17:00:00,32,12
255,2015-01-07 17:30:00,54,12
256,2015-01-07 18:00:00,106,12
257,2015-01-07 18:30:00,59,12
258,2015-01-07 19:00:00,145,12
259,2015-01-07 19:30:00,159,12
260,2015-01-07 20:00:00,173,12
261,2015-01-07 20:30:00,116,12
262,2015-01-07 21:00:00,33,12
263,2015-01-07 21:30:00,0,12
264,2015-01-07 22:00:00,0,12
265,2015-01-07 22:30:00,0,12
266,2015-01-07 23:00:00,0,12
267,2015-01-07 23:30:00,0,12
268,2015-01-08 00:00:00,0,12
269,2015-01-08 00:30:00,0,12
270,2015-01-08 01:00:00,0,12
271,2015-01-08 01:30:00,0,12
272,2015-01-08 02:00:00,0,12
273,2015-01-08 02:30:00,0,12
274,2015-01-08 03:00:00,0,12
275,2015-01-08 03:30:00,0,12
276,2015-01-08 04:00:00,0,12
277,2015-01-08 04:30:00,0,12
278,2015-01-08 05:00:00,0,12
279,2015-01-08 05:30:00,0,12
280,2015-01-08 06:00:00,0,12
281,2015-01-08 06:30:00,0,12
282,2015-01-08 07:00:00,0,12
