,ds,y,store
0,2015-01-02 10:00:00,75,13
1,2015-01-02 10:30:00,243,13
2,2015-01-02 11:00:00,208,13
3,2015-01-02 11:30:00,226,13
4,2015-01-02 12:00:00,359,13
5,2015-01-02 12:30:00,492,13
6,2015-01-02 13:00:00,371,13
7,2015-01-02 13:30:00,402,13
8,2015-01-02 14:00:00,375,13
9,2015-01-02 14:30:00,265,13
10,2015-01-02 15:00:00,335,13
11,2015-01-02 15:30:00,210,13
12,2015-01-02 16:00:00,76,13
13,2015-01-02 16:30:00,115,13
14,2015-01-02 17:00:00,181,13
15,2015-01-02 17:30:00,192,13
16,2015-01-02 18:00:00,129,13
17,2015-01-02 18:30:00,178,13
18,2015-01-02 19:00:00,162,13
19,2015-01-02 19:30:00,205,13
20,2015-01-02 20:00:00,197,13
21,2015-01-02 20:30:00,309,13
22,2015-01-02 21:00:00,241,13
23,2015-01-02 21:30:00,76,13
24,2015-01-02 22:00:00,0,13
25,2015-01-02 22:30:00,0,13
26,2015-01-02 23:00:00,0,13
27,2015-01-02 23:30:00,0,13
28,2015-01-03 00:00:00,0,13
29,2015-01-03 00:30:00,0,13
30,2015-01-03 01:00:00,0,13
31,2015-01-03 01:30:00,0,13
32,2015-01-03 02:00:00,0,13
33,2015-01-03 02:30:00,0,13
34,2015-01-03 03:00:00,0,13
35,2015-01-03 03:30:00,0,13
36,2015-01-03 04:00:00,0,13
37,2015-01-03 04:30:00,0,13
38,2015-01-03 05:00:00,0,13
39,2015-01-03 05:30:00,0,13
40,2015-01-03 06:00:00,0,13
41,2015-01-03 06:30:00,0,13
42,2015-01-03 07:00:00,0,13
43,2015-01-03 07:30:00,0,13
44,2015-01-03 08:00:00,0,13
45,2015-01-03 08:30:00,0,13
46,2015-01-03 09:00:00,0,13
47,2015-01-03 09:30:00,0,13
48,2015-01-03 10:00:00,162,13
49,2015-01-03 10:30:00,264,13
50,2015-01-03 11:00:00,291,13
51,2015-01-03 11:30:00,318,13
52,2015-01-03 12:00:00,472,13
53,2015-01-03 12:30:00,516,13
54,2015-01-03 13:00:00,459,13
55,2015-01-03 13:30:00,452,13
56,2015-01-03 14:00:00,1466,13
57,2015-01-03 14:30:00,447,13
58,2015-01-03 15:00:00,258,13
59,2015-01-03 15:30:00,233,13
60,2015-01-03 16:00:00,189,13
61,2015-01-03 16:30:00,104,13
62,2015-01-03 17:00:00,130,13
63,2015-01-03 17:30:00,230,13
64,2015-01-03 18:00:00,226,13
65,2015-01-03 18:30:00,203,13
66,2015-01-03 19:00:00,218,13
67,2015-01-03 19:30:00,292,13
68,2015-01-03 20:00:00,198,13
69,2015-01-03 20:30:00,250,13
70,2015-01-03 21:00:00,220,13
71,2015-01-03 21:30:00,76,13
72,2015-01-03 22:00:00,0,13
