,ds,y,store
0,2015-01-02 10:00:00,121,2
1,2015-01-02 10:30:00,34,2
2,2015-01-02 11:00:00,24,2
3,2015-01-02 11:30:00,111,2
4,2015-01-02 12:00:00,124,2
5,2015-01-02 12:30:00,6,2
6,2015-01-02 13:00:00,107,2
7,2015-01-02 13:30:00,0,2
8,2015-01-02 14:00:00,0,2
9,2015-01-02 14:30:00,0,2
10,2015-01-02 15:00:00,0,2
11,2015-01-02 15:30:00,131,2
12,2015-01-02 16:00:00,47,2
13,2015-01-02 16:30:00,2,2
14,2015-01-02 17:00:00,138,2
15,2015-01-02 17:30:00,35,2
16,2015-01-02 18:00:00,134,2
17,2015-01-02 18:30:00,123,2
18,2015-01-02 19:00:00,1,2
19,2015-01-02 19:30:00,0,2
20,2015-01-02 20:00:00,0,2
21,2015-01-02 20:30:00,0,2
22,2015-01-02 21:00:00,0,2
23,2015-01-02 21:30:00,0,2
24,2015-01-02 22:00:00,0,2
25,2015-01-02 22:30:00,0,2
26,2015-01-02 23:00:00,0,2
27,2015-01-02 23:30:00,0,2
28,2015-01-03 00:00:00,0,2
29,2015-01-03 00:30:00,0,2
30,2015-01-03 01:00:00,0,2
31,2015-01-03 01:30:00,0,2
32,2015-01-03 02:00:00,0,2
33,2015-01-03 02:30:00,0,2
34,2015-01-03 03:00:00,0,2
35,2015-01-03 03:30:00,0,2
36,2015-01-03 04:00:00,0,2
37,2015-01-03 04:30:00,0,2
38,2015-01-03 05:00:00,0,2
39,2015-01-03 05:30:00,0,2
40,2015-01-03 06:00:00,0,2
41,2015-01-03 06:30:00,0,2
42,2015-01-03 07:00:00,0,2
43,2015-01-03 07:30:00,0,2
44,2015-01-03 08:00:00,0,2
45,2015-01-03 08:30:00,0,2
46,2015-01-03 09:00:00,0,2
47,2015-01-03 09:30:00,0,2
48,2015-01-03 10:00:00,59,2
49,2015-01-03 10:30:00,385,2
50,2015-01-03 11:00:00,39,2
51,2015-01-03 11:30:00,154,2
52,2015-01-03 12:00:00,158,2
53,2015-01-03 12:30:00,14,2
54,2015-01-03 13:00:00,210,2
55,2015-01-03 13:30:00,28,2
56,2015-01-03 14:00:00,0,2
57,2015-01-03 14:30:00,0,2
58,2015-01-03 15:00:00,0,2
59,2015-01-03 15:30:00,0,2
60,2015-01-03 16:00:00,0,2
61,2015-01-03 16:30:00,0,2
62,2015-01-03 17:00:00,0,2
63,2015-01-03 17:30:00,0,2
64,2015-01-03 18:00:00,0,2
65,2015-01-03 18:30:00,0,2
66,2015-01-03 19:00:00,0,2
67,2015-01-03 19:30:00,0,2
68,2015-01-03 20:00:00,0,2
69,2015-01-03 20:30:00,0,2
70,2015-01-03 21:00:00,0,2
71,2015-01-03 21:30:00,0,2
72,2015-01-03 22:00:00,0,2
73,2015-01-03 22:30:00,0,2
74,2015-01-03 23:00:00,0,2
75,2015-01-03 23:30:00,0,2
76,2015-01-04 00:00:00,0,2
77,2015-01-04 00:30:00,0,2
78,2015-01-04 01:00:00,0,2
79,2015-01-04 01:30:00,0,2
80,2015-01-04 02:00:00,0,2
81,2015-01-04 02:30:00,0,2
82,2015-01-04 03:00:00,0,2
83,2015-01-04 03:30:00,0,2
84,2015-01-04 04:00:00,0,2
85,2015-01-04 04:30:00,0,2
86,2015-01-04 05:00:00,0,2
87,2015-01-04 05:30:00,0,2
88,2015-01-04 06:00:00,0,2
89,2015-01-04 06:30:00,0,2
90,2015-01-04 07:00:00,0,2
91,2015-01-04 07:30:00,0,2
92,2015-01-04 08:00:00,0,2
93,2015-01-04 08:30:00,0,2
94,2015-01-04 09:00:00,0,2
95,2015-01-04 09:30:00,0,2
96,2015-01-04 10:00:00,0,2
97,2015-01-04 10:30:00,0,2
98,2015-01-04 11:00:00,0,2
99,2015-01-04 11:30:00,0,2
100,2015-01-04 12:00:00,0,2
101,2015-01-04 12:30:00,0,2
102,2015-01-04 13:00:00,0,2
103,2015-01-04 13:30:00,0,2
104,2015-01-04 14:00:00,0,2
105,2015-01-04 14:30:00,0,2
106,2015-01-04 15:00:00,0,2
107,2015-01-04 15:30:00,0,2
108,2015-01-04 16:00:00,0,2
109,2015-01-04 16:30:00,0,2
110,2015-01-04 17:00:00,0,2
111,2015-01-04 17:30:00,0,2
112,2015-01-04 18:00:00,0,2
113,2015-01-04 18:30:00,0,2
114,2015-01-04 19:00:00,0,2
115,2015-01-04 19:30:00,0,2
116,2015-01-04 20:00:00,0,2
117,2015-01-04 20:30:00,0,2
118,2015-01-04 21:00:00,0,2
119,2015-01-04 21:30:00,0,2
120,2015-01-04 22:00:00,0,2
121,2015-01-04 22:30:00,0,2
122,2015-01-04 23:00:00,0,2
123,2015-01-04 23:30:00,0,2
124,2015-01-05 00:00:00,0,2
125,2015-01-05 00:30:00,0,2
126,2015-01-05 01:00:00,0,2
127,2015-01-05 01:30:00,0,2
128,2015-01-05 02:00:00,0,2
129,2015-01-05 02:30:00,0,2
130,2015-01-05 03:00:00,0,2
131,2015-01-05 03:30:00,0,2
132,2015-01-05 04:00:00,0,2
133,2015-01-05 04:30:00,0,2
134,2015-01-05 05:00:00,0,2
135,2015-01-05 05:30:00,0,2
136,2015-01-05 06:00:00,0,2
137,2015-01-05 06:30:00,0,2
138,2015-01-05 07:00:00,0,2
139,2015-01-05 07:30:00,0,2
140,2015-01-05 08:00:00,0,2
141,2015-01-05 08:30:00,0,2
142,2015-01-05 09:00:00,0,2
143,2015-01-05 09:30:00,0,2
144,2015-01-05 10:00:00,99,2
145,2015-01-05 10:30:00,87,2
146,2015-01-05 11:00:00,100,2
147,2015-01-05 11:30:00,169,2
148,2015-01-05 12:00:00,68,2
149,2015-01-05 12:30:00,133,2
150,2015-01-05 13:00:00,185,2
151,2015-01-05 13:30:00,0,2
152,2015-01-05 14:00:00,0,2
153,2015-01-05 14:30:00,0,2
154,2015-01-05 15:00:00,29,2
155,2015-01-05 15:30:00,39,2
156,2015-01-05 16:00:00,58,2
157,2015-01-05 16:30:00,228,2
158,2015-01-05 17:00:00,346,2
159,2015-01-05 17:30:00,395,2
160,2015-01-05 18:00:00,298,2
161,2015-01-05 18:30:00,42,2
162,2015-01-05 19:00:00,0,2
163,2015-01-05 19:30:00,0,2
164,2015-01-05 20:00:00,136,2
165,2015-01-05 20:30:00,0,2
166,2015-01-05 21:00:00,2,2
167,2015-01-05 21:30:00,0,2
168,2015-01-05 22:00:00,0,2
169,2015-01-05 22:30:00,0,2
170,2015-01-05 23:00:00,0,2
171,2015-01-05 23:30:00,0,2
