	ds	y
0	2020-06-18 09:00:00	42
1	2020-06-18 09:30:00	134
2	2020-06-18 10:00:00	3668
3	2020-06-18 10:30:00	159
4	2020-06-18 11:00:00	174
5	2020-06-18 11:30:00	212
6	2020-06-18 12:00:00	278
7	2020-06-18 12:30:00	313
8	2020-06-18 13:00:00	220
9	2020-06-18 13:30:00	214
10	2020-06-18 14:00:00	218
11	2020-06-18 14:30:00	191
12	2020-06-18 15:00:00	125
13	2020-06-18 15:30:00	185
14	2020-06-18 16:00:00	60
15	2020-06-18 16:30:00	66
16	2020-06-18 17:00:00	29
17	2020-06-18 17:30:00	55
18	2020-06-18 18:00:00	110
19	2020-06-18 18:30:00	135
20	2020-06-18 19:00:00	152
21	2020-06-18 19:30:00	167
22	2020-06-18 20:00:00	227
23	2020-06-18 20:30:00	4602
24	2020-06-18 21:00:00	211
25	2020-06-18 21:30:00	0
26	2020-06-18 22:00:00	0
27	2020-06-18 22:30:00	0
28	2020-06-18 23:00:00	0
29	2020-06-18 23:30:00	0
30	2020-06-19 00:00:00	0
31	2020-06-19 00:30:00	0
32	2020-06-19 01:00:00	0
33	2020-06-19 01:30:00	0
34	2020-06-19 02:00:00	0
35	2020-06-19 02:30:00	0
36	2020-06-19 03:00:00	0
37	2020-06-19 03:30:00	0
38	2020-06-19 04:00:00	0
39	2020-06-19 04:30:00	0
40	2020-06-19 05:00:00	0
41	2020-06-19 05:30:00	0
42	2020-06-19 06:00:00	0
43	2020-06-19 06:30:00	0
44	2020-06-19 07:00:00	0
45	2020-06-19 07:30:00	0
46	2020-06-19 08:00:00	0
47	2020-06-19 08:30:00	0
48	2020-06-19 09:00:00	9
49	2020-06-19 09:30:00	75
50	2020-06-19 10:00:00	22
51	2020-06-19 10:30:00	75
52	2020-06-19 11:00:00	146
53	2020-06-19 11:30:00	147
54	2020-06-19 12:00:00	154
55	2020-06-19 12:30:00	230
56	2020-06-19 13:00:00	184
57	2020-06-19 13:30:00	135
58	2020-06-19 14:00:00	171
59	2020-06-19 14:30:00	154
60	2020-06-19 15:00:00	52
61	2020-06-19 15:30:00	92
62	2020-06-19 16:00:00	64
63	2020-06-19 16:30:00	41
64	2020-06-19 17:00:00	19
65	2020-06-19 17:30:00	88
66	2020-06-19 18:00:00	86
67	2020-06-19 18:30:00	102
68	2020-06-19 19:00:00	62
69	2020-06-19 19:30:00	64
70	2020-06-19 20:00:00	152
71	2020-06-19 20:30:00	200
72	2020-06-19 21:00:00	136
73	2020-06-19 21:30:00	0
74	2020-06-19 22:00:00	0
75	2020-06-19 22:30:00	0
76	2020-06-19 23:00:00	0
77	2020-06-19 23:30:00	0
78	2020-06-20 00:00:00	0
79	2020-06-20 00:30:00	0
80	2020-06-20 01:00:00	0
81	2020-06-20 01:30:00	0
82	2020-06-20 02:00:00	0
83	2020-06-20 02:30:00	0
84	2020-06-20 03:00:00	0
85	2020-06-20 03:30:00	0
86	2020-06-20 04:00:00	0
87	2020-06-20 04:30:00	0
88	2020-06-20 05:00:00	0
89	2020-06-20 05:30:00	0
90	2020-06-20 06:00:00	0
91	2020-06-20 06:30:00	0
92	2020-06-20 07:00:00	0
93	2020-06-20 07:30:00	0
94	2020-06-20 08:00:00	0
95	2020-06-20 08:30:00	0
96	2020-06-20 09:00:00	47
97	2020-06-20 09:30:00	33
98	2020-06-20 10:00:00	39
99	2020-06-20 10:30:00	98
100	2020-06-20 11:00:00	85
101	2020-06-20 11:30:00	176
102	2020-06-20 12:00:00	151
103	2020-06-20 12:30:00	187
104	2020-06-20 13:00:00	216
105	2020-06-20 13:30:00	158
106	2020-06-20 14:00:00	75
107	2020-06-20 14:30:00	135
108	2020-06-20 15:00:00	107
109	2020-06-20 15:30:00	42
110	2020-06-20 16:00:00	3
111	2020-06-20 16:30:00	9
112	2020-06-20 17:00:00	16
113	2020-06-20 17:30:00	38
114	2020-06-20 18:00:00	38
115	2020-06-20 18:30:00	67
116	2020-06-20 19:00:00	49
117	2020-06-20 19:30:00	54
118	2020-06-20 20:00:00	128
119	2020-06-20 20:30:00	49
120	2020-06-20 21:00:00	19
121	2020-06-20 21:30:00	0
122	2020-06-20 22:00:00	0
123	2020-06-20 22:30:00	0
124	2020-06-20 23:00:00	0
125	2020-06-20 23:30:00	0
126	2020-06-21 00:00:00	0
