	ds	y
0	2020-09-24 09:30:00	82
1	2020-09-24 10:00:00	881
2	2020-09-24 10:30:00	163
3	2020-09-24 11:00:00	211
4	2020-09-24 11:30:00	266
5	2020-09-24 12:00:00	330
6	2020-09-24 12:30:00	356
7	2020-09-24 13:00:00	184
8	2020-09-24 13:30:00	121
9	2020-09-24 14:00:00	231
10	2020-09-24 14:30:00	150
11	2020-09-24 15:00:00	93
12	2020-09-24 15:30:00	41
13	2020-09-24 16:00:00	116
14	2020-09-24 16:30:00	92
15	2020-09-24 17:00:00	173
16	2020-09-24 17:30:00	159
17	2020-09-24 18:00:00	171
18	2020-09-24 18:30:00	293
19	2020-09-24 19:00:00	192
20	2020-09-24 19:30:00	72
21	2020-09-24 20:00:00	219
22	2020-09-24 20:30:00	125
23	2020-09-24 21:00:00	7
24	2020-09-24 21:30:00	0
25	2020-09-24 22:00:00	0
26	2020-09-24 22:30:00	0
27	2020-09-24 23:00:00	0
28	2020-09-24 23:30:00	0
29	2020-09-25 00:00:00	0
30	2020-09-25 00:30:00	0
31	2020-09-25 01:00:00	0
32	2020-09-25 01:30:00	0
33	2020-09-25 02:00:00	0
34	2020-09-25 02:30:00	0
35	2020-09-25 03:00:00	0
36	2020-09-25 03:30:00	0
37	2020-09-25 04:00:00	0
38	2020-09-25 04:30:00	0
39	2020-09-25 05:00:00	0
40	2020-09-25 05:30:00	0
41	2020-09-25 06:00:00	0
42	2020-09-25 06:30:00	0
43	2020-09-25 07:00:00	0
44	2020-09-25 07:30:00	0
45	2020-09-25 08:00:00	0
46	2020-09-25 08:30:00	0
47	2020-09-25 09:00:00	0
48	2020-09-25 09:30:00	46
49	2020-09-25 10:00:00	94
50	2020-09-25 10:30:00	112
51	2020-09-25 11:00:00	62
52	2020-09-25 11:30:00	374
53	2020-09-25 12:00:00	277
54	2020-09-25 12:30:00	158
55	2020-09-25 13:00:00	136
56	2020-09-25 13:30:00	210
57	2020-09-25 14:00:00	22
58	2020-09-25 14:30:00	61
59	2020-09-25 15:00:00	117
60	2020-09-25 15:30:00	77
61	2020-09-25 16:00:00	93
62	2020-09-25 16:30:00	125
63	2020-09-25 17:00:00	83
64	2020-09-25 17:30:00	240
65	2020-09-25 18:00:00	197
66	2020-09-25 18:30:00	146
67	2020-09-25 19:00:00	63
68	2020-09-25 19:30:00	289
69	2020-09-25 20:00:00	390
70	2020-09-25 20:30:00	173
71	2020-09-25 21:00:00	4
72	2020-09-25 21:30:00	0
73	2020-09-25 22:00:00	0
74	2020-09-25 22:30:00	0
75	2020-09-25 23:00:00	0
76	2020-09-25 23:30:00	0
77	2020-09-26 00:00:00	0
78	2020-09-26 00:30:00	0
79	2020-09-26 01:00:00	0
80	2020-09-26 01:30:00	0
81	2020-09-26 02:00:00	0
82	2020-09-26 02:30:00	0
83	2020-09-26 03:00:00	0
