	ds	y
0	2017-02-13 09:00:00	23
1	2017-02-13 09:30:00	35
2	2017-02-13 10:00:00	159
3	2017-02-13 10:30:00	65
4	2017-02-13 11:00:00	173
5	2017-02-13 11:30:00	178
6	2017-02-13 12:00:00	285
7	2017-02-13 12:30:00	266
8	2017-02-13 13:00:00	199
9	2017-02-13 13:30:00	235
10	2017-02-13 14:00:00	227
11	2017-02-13 14:30:00	161
12	2017-02-13 15:00:00	59
13	2017-02-13 15:30:00	0
14	2017-02-13 16:00:00	0
15	2017-02-13 16:30:00	0
16	2017-02-13 17:00:00	3
17	2017-02-13 17:30:00	143
18	2017-02-13 18:00:00	151
19	2017-02-13 18:30:00	167
20	2017-02-13 19:00:00	267
21	2017-02-13 19:30:00	208
22	2017-02-13 20:00:00	247
23	2017-02-13 20:30:00	334
24	2017-02-13 21:00:00	123
